,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
4,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan]",0.030353202,0.96964675,2
2,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan]",0.030353202,0.96964675,2
16,da-lite advantage manual with csr - projection screen - 133 in -,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan]","['da-lite advantage manual with csr - projection screen - 133 in -', 'home audio theater']",0.0908043,0.9091957,2
3,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan]",0.030353202,0.96964675,2
1,- projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater']",0.005981107,0.9940189,2
82,da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite,,,,282.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite', nan, 282.99]",0.3475856,0.65241444,3
9,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.030353202,0.96964675,3
8,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.030353202,0.96964675,3
7,- projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.005981107,0.9940189,3
81,da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite,,,,282.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite', nan, 282.99]",0.3475856,0.65241444,3
6,- projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.005981107,0.9940189,3
53,projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.031292267,0.96870774,3
54,projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.031292267,0.96870774,3
56,projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.08798638,0.9120136,3
83,da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite,,,,282.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite', nan, 282.99]",0.3475856,0.65241444,3
57,projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.08798638,0.9120136,3
58,projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.08798638,0.9120136,3
5,- projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.005981107,0.9940189,3
65,da-lite advantage manual with csr - projection screen - 133 in - 16 9,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9', 'home audio theater', nan]",0.3931612,0.60683876,3
66,da-lite advantage manual with csr - projection screen - 133 in - 16 9,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9', 'home audio theater', nan]",0.3931612,0.60683876,3
67,da-lite advantage manual with csr - projection screen - 133 in - 16 9,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9', 'home audio theater', nan]",0.3931612,0.60683876,3
75,- 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.3307806,0.6692194,3
74,- 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.3307806,0.6692194,3
55,projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.031292267,0.96870774,3
73,- 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.3307806,0.6692194,3
17,da-lite advantage manual with csr - projection screen - 133 in -,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in -', 'home audio theater', nan]",0.0908043,0.9091957,3
27,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'theater', nan]",0.26308173,0.73691833,3
97,da-lite advantage manual with csr - projection screen - 133 in - 16,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16', 'home audio theater', nan]",0.13425541,0.8657446,3
25,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'theater', nan]",0.26308173,0.73691833,3
26,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'theater', nan]",0.26308173,0.73691833,3
42,- 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.30164027,0.69835967,3
19,da-lite advantage manual with csr - projection screen - 133 in -,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in -', 'home audio theater', nan]",0.0908043,0.9091957,3
91,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home', nan]",0.47460988,0.5253901,3
99,da-lite advantage manual with csr - projection screen - 133 in - 16,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16', 'home audio theater', nan]",0.13425541,0.8657446,3
90,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home', nan]",0.47460988,0.5253901,3
10,- projection screen - 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- projection screen - 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.030353202,0.96964675,3
37,- 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.055954374,0.9440456,3
38,- 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.055954374,0.9440456,3
39,- 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', 'home audio theater', nan]",0.055954374,0.9440456,3
40,- 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.30164027,0.69835967,3
18,da-lite advantage manual with csr - projection screen - 133 in -,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in -', 'home audio theater', nan]",0.0908043,0.9091957,3
41,- 133 in - 16 9 - high power da-lite 904.95,,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['- 133 in - 16 9 - high power da-lite 904.95', nan, nan]",0.30164027,0.69835967,3
89,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95', 'home', nan]",0.47460988,0.5253901,3
98,da-lite advantage manual with csr - projection screen - 133 in - 16,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16', 'home audio theater', nan]",0.13425541,0.8657446,3
101,da-lite advantage manual with csr - projection screen - 133 in - 16,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16', 'home audio theater', nan, nan]",0.13425541,0.8657446,4
100,da-lite advantage manual with csr - projection screen - 133 in - 16,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan, nan]","['da-lite advantage manual with csr - projection screen - 133 in - 16', 'home audio theater', nan, nan]",0.13425541,0.8657446,4
86,da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite,,,,282.99,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan, nan]","['da-lite advance tv quick link wall mount for 32 - 35 monitors furniture da-lite', nan, nan, 282.99]",0.3475856,0.65241444,4
77,- 16 9 - high power da-lite 904.95,home audio theater,,,,da-lite advantage manual with csr - projection screen - 133 in - 16 9 - high power da-lite 904.95,home audio theater,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99', nan, nan, nan]","['- 16 9 - high power da-lite 904.95', 'home audio theater', nan, nan]",0.3307806,0.6692194,4
