,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
27,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,a 3d reconstruction and enrichment system for broadcast soccer video,"x yan , x yu , ts hay","proceedings of the 12th annual acm international conference & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,']","['a 3d reconstruction and enrichment system for broadcast soccer video', 'x yan , x yu , ts hay', 'proceedings of the 12th annual acm international conference & hellip ; ,']",0.009820393,0.99017966,3
17,applying data mining techniques to a health insurance information system,"m viveros , j nearhos , m rothman",vldb,2001,efficient data view maintenance warehouses,"d agrawal , a el abbadi , a singh , t yurek","proc . acm sigmod ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","['dyda : data warehouse maintenance in fully concurrent environments', 'j chen , x zhang , s chen , a koeller , e rundensteiner', 'sigmod conference']","['applying data mining techniques to a health insurance information system', 'm viveros , j nearhos , m rothman', 'vldb']",0.13699336,0.8630067,3
22,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,bluelocator : enabling enterprise location-based services,"y chen , x chen , x ding , f rao , d liu","proc . acm sigmod ,",2002.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['bluelocator : enabling enterprise location-based services', 'y chen , x chen , x ding , f rao , d liu', 2002.0]",0.022609921,0.9773901,3
21,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,bluelocator : enabling enterprise location-based services,"y chen , x chen , x ding , f rao , d liu","mobile data management , 2002 . proceedings . third & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,']","['bluelocator : enabling enterprise location-based services', 'y chen , x chen , x ding , f rao , d liu', 'mobile data management , 2002 . proceedings . third & hellip ; ,']",0.0016042549,0.99839574,3
18,applying data mining techniques to a health insurance information system,"m viveros , j nearhos , m rothman",sigmod conference,1996,efficient data view maintenance warehouses,"d agrawal , a el abbadi , a singh , t yurek","proc . acm sigmod ,",,"('ltable_title', 'ltable_authors', 'ltable_year')","['dyda : data warehouse maintenance in fully concurrent environments', 'j chen , x zhang , s chen , a koeller , e rundensteiner', 2001]","['applying data mining techniques to a health insurance information system', 'm viveros , j nearhos , m rothman', 1996]",0.1675891,0.83241093,3
14,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,peersdi : a peer-to-peer information dissemination system,"k zhao , s zhou , l xu , w cai , a zhou","proc . acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['peersdi : a peer-to-peer information dissemination system', 'k zhao , s zhou , l xu , w cai , a zhou', nan]",0.003567099,0.9964329,3
28,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,a 3d reconstruction and enrichment system for broadcast soccer video,"x yan , x yu , ts hay","proc . acm sigmod ,",2004.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['a 3d reconstruction and enrichment system for broadcast soccer video', 'x yan , x yu , ts hay', 2004.0]",0.034070343,0.9659296,3
13,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,peersdi : a peer-to-peer information dissemination system,"k zhao , s zhou , l xu , w cai , a zhou",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,']","['peersdi : a peer-to-peer information dissemination system', 'k zhao , s zhou , l xu , w cai , a zhou', nan]",0.0020215202,0.9979785,3
11,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,"bal . h. , â ?? ccj : object-based message passing and collective communication in javaâ ??","a nelisse , j maassen , t kielmann","proc . acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['bal . h. , â ?? ccj : object-based message passing and collective communication in javaâ ??', 'a nelisse , j maassen , t kielmann', nan]",0.4202485,0.5797515,3
9,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,"f. wong , â ?? fastperformance-drivenoptimizationforbufferedclocktreesbasedonlagrangianrelaxation , â ??","cp chen , yw changandd","proc . acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['f. wong , â ?? fastperformance-drivenoptimizationforbufferedclocktreesbasedonlagrangianrelaxation , â ??', 'cp chen , yw changandd', nan]",0.0802976,0.91970235,3
6,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s,"d agrawal , a el abbadi , a singh , t yurek","proc . 28th europ . conf . opt . commun. ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['efficient data view maintenance warehouses', 'proc . acm sigmod ,', nan]","['analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s', 'proc . 28th europ . conf . opt . commun. ,', nan]",0.009748125,0.9902519,3
5,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s,"a melo , g toptchiyski , k petermann , c schubert","proc . acm sigmod ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', nan]","['analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s', 'a melo , g toptchiyski , k petermann , c schubert', nan]",0.043522216,0.9564778,3
4,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s,"a melo , g toptchiyski , k petermann , c schubert","proc . 28th europ . conf . opt . commun. ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,']","['analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s', 'a melo , g toptchiyski , k petermann , c schubert', 'proc . 28th europ . conf . opt . commun. ,']",0.099242024,0.900758,3
19,applying data mining techniques to a health insurance information system,"m viveros , j nearhos , m rothman",vldb,1996,efficient data view maintenance warehouses,"d agrawal , a el abbadi , a singh , t yurek","proc . acm sigmod ,",,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['dyda : data warehouse maintenance in fully concurrent environments', 'j chen , x zhang , s chen , a koeller , e rundensteiner', 'sigmod conference', 2001]","['applying data mining techniques to a health insurance information system', 'm viveros , j nearhos , m rothman', 'vldb', 1996]",0.12731567,0.8726843,4
23,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,bluelocator : enabling enterprise location-based services,"y chen , x chen , x ding , f rao , d liu","mobile data management , 2002 . proceedings . third & hellip ; ,",2002.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,', nan]","['bluelocator : enabling enterprise location-based services', 'y chen , x chen , x ding , f rao , d liu', 'mobile data management , 2002 . proceedings . third & hellip ; ,', 2002.0]",0.0035581293,0.9964419,4
7,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s,"a melo , g toptchiyski , k petermann , c schubert","proc . 28th europ . conf . opt . commun. ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,', nan]","['analysis of add/drop multiplexing at 160 gbit/s to base data rates of 10 gbit/s and 40 gbit/s', 'a melo , g toptchiyski , k petermann , c schubert', 'proc . 28th europ . conf . opt . commun. ,', nan]",0.099242024,0.900758,4
15,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,peersdi : a peer-to-peer information dissemination system,"k zhao , s zhou , l xu , w cai , a zhou",,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,', nan]","['peersdi : a peer-to-peer information dissemination system', 'k zhao , s zhou , l xu , w cai , a zhou', nan, nan]",0.0020215202,0.9979785,4
29,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,a 3d reconstruction and enrichment system for broadcast soccer video,"x yan , x yu , ts hay","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['efficient data view maintenance warehouses', 'd agrawal , a el abbadi , a singh , t yurek', 'proc . acm sigmod ,', nan]","['a 3d reconstruction and enrichment system for broadcast soccer video', 'x yan , x yu , ts hay', 'proceedings of the 12th annual acm international conference & hellip ; ,', 2004.0]",0.01768003,0.98232,4
