,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
103,Oho-Rojo,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Oho-Rojo', '6.10 %']",0.15429526567459106,0.8457047343254089,2
108,Festivus 2014,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Festivus 2014', '6.10 %']",0.21497297286987305,0.785027027130127,2
112,Hospitali-Tea,Due South Brewing Co. .,American Amber / Red Ale,5.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Hospitali-Tea', '5.60 %']",0.47975480556488037,0.5202451944351196,2
116,Bluesfest,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Bluesfest', '6.10 %']",0.2562347650527954,0.7437652349472046,2
120,AMAZ ',Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","[""AMAZ '"", '6.10 %']",0.36662840843200684,0.6333715915679932,2
126,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Backyard January S_Ale,Scuttlebutt Brewing Co. .,American Strong Ale,4.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Scuttlebutt Mateo Loco Imperial Red Ale', '7.10 %']","['Backyard January S_Ale', '4.20 %']",0.49857646226882935,0.5014235377311707,2
130,Bluesfest,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Bluesfest', '6.10 %']",0.2562347650527954,0.7437652349472046,2
134,RB 4:05,Due South Brewing Co. .,American Amber / Red Ale,-,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['RB 4:05', '-']",0.4892260432243347,0.5107739567756653,2
138,Fly Trap,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Fly Trap', '6.10 %']",0.4161186218261719,0.5838813781738281,2
142,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['I2RA', 'Atomic Ale Brewpub And Eatery']",0.49762117862701416,0.5023788213729858,2
143,I2RA,Due South Brewing Co. .,American Amber / Red Ale,-,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['I2RA', '-']",0.41941624879837036,0.5805837512016296,2
148,Qualityrolexbase,Due South Brewing Co. .,American Amber / Red Ale,-,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Qualityrolexbase', '-']",0.4604194760322571,0.5395805239677429,2
152,Etna,Birravino,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Etna', 'Birravino']",0.49013054370880127,0.5098694562911987,2
154,Rexx,Clown Shoes,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Rexx', 'Clown Shoes']",0.45222586393356323,0.5477741360664368,2
155,Rexx,Due South Brewing Co. .,American Amber / Red Ale,12.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Rexx', '12.00 %']",0.4704424738883972,0.5295575261116028,2
160,Cockeyed Cooper,Due South Brewing Co. .,American Amber / Red Ale,11.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Cockeyed Cooper', '11.10 %']",0.40230488777160645,0.5976951122283936,2
164,Rexx,Clown Shoes,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Rexx', 'Clown Shoes']",0.452225923538208,0.547774076461792,2
165,Rexx,Due South Brewing Co. .,American Amber / Red Ale,12.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Rexx', '12.00 %']",0.4704424738883972,0.5295575261116028,2
170,Ambar,Due South Brewing Co. .,American Amber / Red Ale,4.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Ambar', '4.10 %']",0.40376120805740356,0.5962387919425964,2
174,Serenity,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Serenity', '6.10 %']",0.25590330362319946,0.7440966963768005,2
182,Danimal,The Livery,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Danimal', 'The Livery']",0.4925858974456787,0.5074141025543213,2
265,Chiniquy,Due South Brewing Co. .,American Amber / Red Ale,4.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Chiniquy', '4.00 %']",0.3799223303794861,0.6200776696205139,2
270,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Backyard January S_Ale,Scuttlebutt Brewing Co. .,American Strong Ale,4.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Scuttlebutt Mateo Loco Imperial Red Ale', '7.10 %']","['Backyard January S_Ale', '4.20 %']",0.49857646226882935,0.5014235377311707,2
274,Red,Due South Brewing Co. .,American Amber / Red Ale,4.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Red', '4.10 %']",0.3613808751106262,0.6386191248893738,2
360,Rufous,Due South Brewing Co. .,American Amber / Red Ale,5.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Rufous', '5.60 %']",0.4995774030685425,0.5004225969314575,2
364,Scraps,Due South Brewing Co. .,American Amber / Red Ale,-,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Scraps', '-']",0.4789876341819763,0.5210123658180237,2
368,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","[""L'Envie"", 'Microbrasserie La PÃ © cheresse']",0.48394644260406494,0.5160535573959351,2
369,L'Envie,Due South Brewing Co. .,American Amber / Red Ale,-,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","[""L'Envie"", '-']",0.4365025758743286,0.5634974241256714,2
374,Boutefeu,Due South Brewing Co. .,American Amber / Red Ale,5.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Boutefeu', '5.10 %']",0.26346516609191895,0.736534833908081,2
381,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name',)",['Scuttlebutt Mateo Loco Imperial Red Ale'],['Shiretown Siren_s T_ale'],0.48400914669036865,0.5159908533096313,2
382,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Shiretown Brewing,American Strong Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Scuttlebutt Mateo Loco Imperial Red Ale', 'Scuttlebutt Brewing Co. .']","['Shiretown Siren_s T_ale', 'Shiretown Brewing']",0.45097827911376953,0.5490217208862305,2
383,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Scuttlebutt Brewing Co. .,Amber Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Style')","['Scuttlebutt Mateo Loco Imperial Red Ale', 'American Strong Ale']","['Shiretown Siren_s T_ale', 'Amber Ale']",0.3817593455314636,0.6182406544685364,2
389,1881 Sacramento,Ruhstaller,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['1881 Sacramento', 'Ruhstaller']",0.4078825116157532,0.5921174883842468,2
390,1881 Sacramento,Due South Brewing Co. .,American Amber / Red Ale,5.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['1881 Sacramento', '5.60 %']",0.419721782207489,0.580278217792511,2
395,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name',)",['Scuttlebutt Mateo Loco Imperial Red Ale'],['Shiretown Siren_s T_ale'],0.48400914669036865,0.5159908533096313,2
396,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Shiretown Brewing,American Strong Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Scuttlebutt Mateo Loco Imperial Red Ale', 'Scuttlebutt Brewing Co. .']","['Shiretown Siren_s T_ale', 'Shiretown Brewing']",0.45097827911376953,0.5490217208862305,2
397,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Shiretown Siren_s T_ale,Scuttlebutt Brewing Co. .,Amber Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Style')","['Scuttlebutt Mateo Loco Imperial Red Ale', 'American Strong Ale']","['Shiretown Siren_s T_ale', 'Amber Ale']",0.3817593455314636,0.6182406544685364,2
402,Hopacolpyse,Due South Brewing Co. .,American Amber / Red Ale,7.90 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Hopacolpyse', '7.90 %']",0.44767850637435913,0.5523214936256409,2
406,Reset,Birrificio Rurale,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Reset', 'Birrificio Rurale']",0.46474820375442505,0.535251796245575,2
407,Reset,Due South Brewing Co. .,American Amber / Red Ale,5.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Reset', '5.60 %']",0.45677900314331055,0.5432209968566895,2
412,Danimal,The Livery,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Danimal', 'The Livery']",0.4925858974456787,0.5074141025543213,2
416,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,9.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', 'Due South Brewing Co. .']","['Rhumantony', 'Les Brasseurs du Hameau']",0.4602625370025635,0.5397374629974365,2
417,Rhumantony,Due South Brewing Co. .,American Amber / Red Ale,7.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Rhumantony', '7.00 %']",0.48064690828323364,0.5193530917167664,2
422,Serenity,Due South Brewing Co. .,American Amber / Red Ale,6.10 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Batch 200 _ `` Olympus Mons Imperial Red Ale', '9.20 %']","['Serenity', '6.10 %']",0.25590330362319946,0.7440966963768005,2
