,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
61,,Twisted Trace,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Twisted Trace', 'Minneapolis Town Hall Brewery']",1,0,0.45927006,0.5407299,2
64,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company']",1,0,0.30442518,0.69557476,2
65,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.28343087,0.7165691,2
68,,Live Oak Old Treehugger Barleywine,Live Oak Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Live Oak Old Treehugger Barleywine', 'Live Oak Brewing Company']",1,0,0.36640677,0.63359326,2
34,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.24718827,0.75281173,2
69,,Cyclops Barleywine,Elysian Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Cyclops Barleywine', 'Elysian Brewing Company']",1,0,0.32129207,0.6787079,2
75,,Critical Hit,Ninkasi Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Critical Hit', 'Ninkasi Brewing Company']",1,0,0.3783376,0.6216624,2
76,,Twisted Stick Amber Ale,Ninkasi Brewing Company,American Amber / Red Ale,11.70 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Ninkasi Brewing Company', '11.70 %']",1,0,0.47033808,0.5296619,2
80,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.28343087,0.7165691,2
82,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.35240492,0.6475951,2
83,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.24718826,0.75281173,2
85,,Twisted Reality Barleywine,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Twisted Reality Barleywine', 'Minneapolis Town Hall Brewery']",1,0,0.17595233,0.82404774,2
86,,Twisted Reality Barleywine,Portneuf Valley Brewing,American Amber / Red Ale,9.90 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Twisted Reality Barleywine', '9.90 %']",1,0,0.36214235,0.6378576,2
90,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.19284913,0.8071509,2
94,,CucapÃ ¡ Barleywine,CucapÃ ¡ Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['CucapÃ ¡ Barleywine', 'CucapÃ ¡ Brewing Company']",1,0,0.275546,0.724454,2
95,,Tectonic Barleywine,Devils Backbone Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Tectonic Barleywine', 'Devils Backbone Brewing Company']",1,0,0.290257,0.70974296,2
98,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.4664207,0.5335793,2
99,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.4664207,0.5335793,2
100,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.4664207,0.5335793,2
72,,3 Sheets Barleywine,Ballast Point Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['3 Sheets Barleywine', 'Ballast Point Brewing Company']",1,0,0.21863948,0.7813605,2
33,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.35240495,0.64759505,2
102,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.4664207,0.5335793,2
26,,Critical Hit,Ninkasi Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Critical Hit', 'Ninkasi Brewing Company']",1,0,0.3783376,0.6216624,2
1,,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Sick N Twisted Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', '5.50 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.4263182,0.5736818,2
16,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.28343087,0.7165691,2
15,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company']",1,0,0.30442518,0.69557476,2
19,,Live Oak Old Treehugger Barleywine,Live Oak Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Live Oak Old Treehugger Barleywine', 'Live Oak Brewing Company']",1,0,0.36640677,0.63359326,2
27,,Twisted Stick Amber Ale,Ninkasi Brewing Company,American Amber / Red Ale,11.70 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Ninkasi Brewing Company', '11.70 %']",1,0,0.47033808,0.5296619,2
5,,Pleasure Victim,Sick N Twisted Brewing Co. .,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Pleasure Victim', 'Sick N Twisted Brewing Co. .']",1,0,0.1902424,0.80975765,2
23,,3 Sheets Barleywine,Ballast Point Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['3 Sheets Barleywine', 'Ballast Point Brewing Company']",1,0,0.21863948,0.7813605,2
31,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.28343087,0.7165691,2
12,,Twisted Trace,Minneapolis Town Hall Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Twisted Trace', 'Minneapolis Town Hall Brewery']",1,0,0.4592701,0.5407299,2
8,,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Pike Old Bawdy Barley Wine', 'The Pike Brewing Company']",1,0,0.17889582,0.82110417,2
20,,Cyclops Barleywine,Elysian Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Cyclops Barleywine', 'Elysian Brewing Company']",1,0,0.32129207,0.6787079,2
13,,Twisted Trace,Minneapolis Town Hall Brewery,American Amber / Red Ale,9.90 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Twisted Trace', 'Minneapolis Town Hall Brewery', '9.90 %']",1,0,0.31383,0.68617,3
32,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Barleywine,17.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Portneuf Valley Brewing', 'American Amber / Red Ale', '-']","['Kuhnhenn Brewing Company', 'American Barleywine', '17.00 %']",1,0,0.46183014,0.5381698,3
73,,3 Sheets Barleywine,Ballast Point Brewing Company,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['3 Sheets Barleywine', 'Ballast Point Brewing Company', 'American Barleywine']",1,0,0.344954,0.655046,3
77,,Critical Hit,Ninkasi Brewing Company,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Critical Hit', 'Ninkasi Brewing Company', 'American Barleywine']",1,0,0.44414863,0.5558514,3
71,,Cyclops Barleywine,Elysian Brewing Company,American Amber / Red Ale,9.85 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Cyclops Barleywine', 'Elysian Brewing Company', '9.85 %']",1,0,0.4400374,0.5599626,3
70,,Cyclops Barleywine,Elysian Brewing Company,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Cyclops Barleywine', 'Elysian Brewing Company', 'American Barleywine']",1,0,0.41634077,0.5836593,3
74,,3 Sheets Barleywine,Ballast Point Brewing Company,American Amber / Red Ale,9.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['3 Sheets Barleywine', 'Ballast Point Brewing Company', '9.50 %']",1,0,0.2896337,0.71036625,3
78,,Critical Hit,Ninkasi Brewing Company,American Amber / Red Ale,11.70 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Critical Hit', 'Ninkasi Brewing Company', '11.70 %']",1,0,0.3224149,0.6775851,3
9,,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Pike Old Bawdy Barley Wine', 'The Pike Brewing Company', 'American Barleywine']",1,0,0.42517924,0.5748207,3
10,,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Amber / Red Ale,9.90 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Pike Old Bawdy Barley Wine', 'The Pike Brewing Company', '9.90 %']",1,0,0.44060212,0.5593979,3
84,,Twisted Stick Amber Ale,Kuhnhenn Brewing Company,American Barleywine,11.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Portneuf Valley Brewing', 'American Amber / Red Ale', '-']","['Kuhnhenn Brewing Company', 'American Barleywine', '11.50 %']",1,0,0.41979432,0.5802057,3
7,,Pleasure Victim,Sick N Twisted Brewing Co. .,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Pleasure Victim', 'Sick N Twisted Brewing Co. .', '-']",1,0,0.28596383,0.7140362,3
87,,Twisted Reality Barleywine,Minneapolis Town Hall Brewery,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Twisted Reality Barleywine', 'Minneapolis Town Hall Brewery', 'American Barleywine']",1,0,0.27886522,0.72113484,3
88,,Twisted Reality Barleywine,Minneapolis Town Hall Brewery,American Amber / Red Ale,9.90 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Twisted Reality Barleywine', 'Minneapolis Town Hall Brewery', '9.90 %']",1,0,0.19470514,0.8052948,3
6,,Pleasure Victim,Sick N Twisted Brewing Co. .,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Pleasure Victim', 'Sick N Twisted Brewing Co. .', 'American Amber / Red Ale']",1,0,0.4679922,0.5320078,3
91,,Chessie Barleywine,Union Craft Brewing Company,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', 'American Amber / Red Ale']","['Chessie Barleywine', 'Union Craft Brewing Company', 'American Barleywine']",1,0,0.34630033,0.6536997,3
92,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,9.80 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Chessie Barleywine', 'Union Craft Brewing Company', '9.80 %']",1,0,0.25078645,0.7492135,3
96,,Tectonic Barleywine,Devils Backbone Brewing Company,American Amber / Red Ale,11.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing', '-']","['Tectonic Barleywine', 'Devils Backbone Brewing Company', '11.00 %']",1,0,0.44307625,0.55692375,3
3,,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', '5.50 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.07064702,0.929353,3
2,,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.09817781,0.90182215,3
