,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
71,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -,,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -', nan]",0.26131475,0.73868525,2
72,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -', nan]",0.39438936,0.60561067,2
80,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title',)",['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms'],['new-tops 73505 - notebook w red cover narrow rule'],0.07961075,0.92038924,2
31,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white,,,91331,,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white', '91331']",0.16855112,0.8314489,2
81,new-tops 73505 - notebook w red cover narrow rule,,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery']","['new-tops 73505 - notebook w red cover narrow rule', nan]",0.28980955,0.7101905,2
83,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', '99712']","['new-tops 73505 - notebook w red cover narrow rule', nan]",0.07933108,0.92066896,2
84,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,99712,,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 11.58]","['new-tops 73505 - notebook w red cover narrow rule', nan]",0.08073101,0.91926897,2
96,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,,,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0'],['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps'],0.12559427,0.87440574,2
97,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,,,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', nan]",0.12559421,0.87440574,2
98,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,dymo,,,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', 'dymo']",0.12997454,0.87002546,2
99,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,30857,,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', '30857']",0.12694934,0.8730507,2
100,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,,17.79,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', 17.79]",0.14145614,0.8585439,2
112,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title',)",['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms'],['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets'],0.47469166,0.52530825,2
113,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets,,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets', nan]",0.44567478,0.5543252,2
114,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets', nan]",0.47469193,0.5253081,2
115,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets,stationery & office machinery,,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', '99712']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets', nan]",0.48102355,0.5189764,2
116,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets,stationery & office machinery,,99712,,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 11.58]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets', nan]",0.42131802,0.57868195,2
82,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan]","['new-tops 73505 - notebook w red cover narrow rule', nan]",0.07961075,0.92038924,2
30,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white,,dymo,,,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white', 'dymo']",0.19151853,0.80848145,2
62,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,stationery & office machinery,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', nan]",0.39438936,0.60561067,2
28,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white,,,,,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0'],['dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white'],0.15348181,0.84651816,2
16,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan]",0.38723454,0.6127655,2
29,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white,labeling tapes,,,,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white', 'labeling tapes']",0.12642486,0.8735751,2
3,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it,,,,,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it', nan]",0.37743858,0.6225614,2
1,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it,storage presentation materials,,,,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it', 'storage presentation materials']",0.26739514,0.7326048,2
15,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan]",0.38723454,0.6127655,2
14,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan]",0.38723454,0.6127655,2
13,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan]",0.38723454,0.6127655,2
2,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it,,,,,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan]","['new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it', nan]",0.37743858,0.6225614,2
12,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0'],['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2'],0.3872345,0.6127655,2
7,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it,,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['new-super sticky large format notes 8x6 four colors case pack 1 - 447752 post-it', nan, nan]",0.37743858,0.6225614,3
65,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,,,99712,,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery', 11.58]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', nan, nan]",0.28753796,0.71246207,3
106,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,30857,17.79,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', '30857', 17.79]",0.14162606,0.85837394,3
105,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,dymo,,17.79,"('rtable_title', 'rtable_brand', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', 'dymo', 17.79]",0.11985795,0.88014203,3
104,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,dymo,30857,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', 'dymo', '30857']",0.12911469,0.8708854,3
103,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,,17.79,"('rtable_title', 'rtable_category', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', nan, 17.79]",0.14145614,0.8585439,3
18,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan, nan]",0.38723454,0.6127655,3
17,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2,,,,,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['sony photo printer paper 120 sheets svm-f120p 2 photo paper sony svm-f120p / 2', nan, nan]",0.38723454,0.6127655,3
90,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,,,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', '99712', 11.58]","['new-tops 73505 - notebook w red cover narrow rule', nan, nan]",0.091618486,0.9083815,3
73,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -,,,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery', nan]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -', nan, nan]",0.26131475,0.73868525,3
74,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -,,,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', 'stationery & office machinery', '99712']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad -', nan, nan]",0.27442905,0.72557104,3
102,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,,99712,11.58,dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps,,,30857,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0', nan, nan]","['dymo labelwriter labels white adhesive name badges white 2-1 4 x 4 250 per pack labels indexes stamps', nan, '30857']",0.12694934,0.8730507,3
89,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,99712,,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan, 11.58]","['new-tops 73505 - notebook w red cover narrow rule', nan, nan]",0.08073101,0.91926897,3
88,new-tops 73505 - notebook w red cover narrow rule,stationery & office machinery,,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms', nan, '99712']","['new-tops 73505 - notebook w red cover narrow rule', nan, nan]",0.07933108,0.92066896,3
