,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
86,Reset,Birrificio Rurale,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Reset', 'Birrificio Rurale']",0.46573448181152344,0.5342655181884766,2
183,Rufous,Smuttynose Brewing Company,American Amber / Red Ale,5.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Rufous', '5.60 %']",0.4591367244720459,0.5408632755279541,2
213,FBF,French Beer Factory,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['FBF', 'French Beer Factory']",0.4970752000808716,0.5029247999191284,2
214,FBF,Smuttynose Brewing Company,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['FBF', '4.50 %']",0.41739267110824585,0.5826073288917542,2
80,Scrum-tious,Smuttynose Brewing Company,American Amber / Red Ale,4.40 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Scrum-tious', '4.40 %']",0.46688878536224365,0.5331112146377563,2
113,X_biga,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name',)",['Smuttynose Kindest Find Imperial Red Ale'],['X_biga'],0.40319836139678955,0.5968016386032104,2
114,X_biga,Cerveza Tyris,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['X_biga', 'Cerveza Tyris']",0.36366981267929077,0.6363301873207092,2
76,Yakima,Smuttynose Brewing Company,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Yakima', '4.50 %']",0.4627361297607422,0.5372638702392578,2
208,Danimal,Smuttynose Brewing Company,American Amber / Red Ale,6.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Danimal', '6.00 %']",0.46934109926223755,0.5306589007377625,2
127,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","[""L'Envie"", 'Microbrasserie La PÃ © cheresse']",0.47199052572250366,0.5280094742774963,2
50,Ambler,Smuttynose Brewing Company,American Amber / Red Ale,4.70 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Ambler', '4.70 %']",0.47980332374572754,0.5201966762542725,2
23,Rexx,Clown Shoes,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Rexx', 'Clown Shoes']",0.46362996101379395,0.536370038986206,2
24,Rexx,Smuttynose Brewing Company,American Amber / Red Ale,12.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Rexx', '12.00 %']",0.4616548418998718,0.5383451581001282,2
45,Rhumantony,Smuttynose Brewing Company,American Amber / Red Ale,7.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Rhumantony', '7.00 %']",0.486767053604126,0.513232946395874,2
270,Yakima,Smuttynose Brewing Company,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Yakima', '4.50 %']",0.46273618936538696,0.537263810634613,2
138,Chiniquy,Smuttynose Brewing Company,American Amber / Red Ale,4.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Chiniquy', '4.00 %']",0.4420439600944519,0.5579560399055481,2
162,Micoua,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name',)",['Smuttynose Kindest Find Imperial Red Ale'],['Micoua'],0.45964479446411133,0.5403552055358887,2
274,Dragonfly,Smuttynose Brewing Company,American Amber / Red Ale,4.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Dragonfly', '4.60 %']",0.49330198764801025,0.5066980123519897,2
18,FBF,Smuttynose Brewing Company,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['FBF', '4.50 %']",0.41739267110824585,0.5826073288917542,2
17,FBF,French Beer Factory,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['FBF', 'French Beer Factory']",0.4970752000808716,0.5029247999191284,2
278,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['I2RA', 'Atomic Ale Brewpub And Eatery']",0.49342477321624756,0.5065752267837524,2
137,Chiniquy,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'American Amber / Red Ale']","['Chiniquy', 'American Amber / Red Ale']",0.45909440517425537,0.5409055948257446,2
13,Scrum-tious,Smuttynose Brewing Company,American Amber / Red Ale,4.40 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Scrum-tious', '4.40 %']",0.46688878536224365,0.5331112146377563,2
280,I2RA,Smuttynose Brewing Company,American Amber / Red Ale,-,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['I2RA', '-']",0.4653902053833008,0.5346097946166992,2
158,Wallace,Smuttynose Brewing Company,American Amber / Red Ale,5.80 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Wallace', '5.80 %']",0.49275386333465576,0.5072461366653442,2
143,Red-Ioactive,Smuttynose Brewing Company,American Amber / Red Ale,6.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Red-Ioactive', '6.00 %']",0.47243982553482056,0.5275601744651794,2
8,Pikkupomo,Smuttynose Brewing Company,American Amber / Red Ale,6.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Pikkupomo', '6.00 %']",0.4752255082130432,0.5247744917869568,2
7,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Pikkupomo', 'Ruosniemen Panimo']",0.49227726459503174,0.5077227354049683,2
285,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","[""L'Envie"", 'Microbrasserie La PÃ © cheresse']",0.47199052572250366,0.5280094742774963,2
286,L'Envie,Smuttynose Brewing Company,American Amber / Red Ale,-,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","[""L'Envie"", '-']",0.4844081997871399,0.5155918002128601,2
291,Etna,Birravino,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Etna', 'Birravino']",0.4973439574241638,0.5026560425758362,2
147,Rediculous,Smuttynose Brewing Company,American Amber / Red Ale,6.70 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Rediculous', '6.70 %']",0.4644189476966858,0.5355810523033142,2
279,I2RA,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'American Amber / Red Ale']","['I2RA', 'American Amber / Red Ale']",0.4958398938179016,0.5041601061820984,2
136,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Chiniquy', 'Brasserie Artisanale Albion']",0.4335606098175049,0.5664393901824951,2
100,Red-Ioactive,Smuttynose Brewing Company,American Amber / Red Ale,6.00 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Red-Ioactive', '6.00 %']",0.47243982553482056,0.5275601744651794,2
165,Micoua,Smuttynose Brewing Company,American Amber / Red Ale,-,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Micoua', '-']",0.4297955632209778,0.5702044367790222,2
252,I2RA,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'American Amber / Red Ale']","['I2RA', 'American Amber / Red Ale']",0.4958398938179016,0.5041601061820984,2
251,I2RA,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,8.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['I2RA', 'Atomic Ale Brewpub And Eatery']",0.49342477321624756,0.5065752267837524,2
266,Jackalope,Smuttynose Brewing Company,American Amber / Red Ale,5.25 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Jackalope', '5.25 %']",0.4673922657966614,0.5326077342033386,2
258,Velduil,Smuttynose Brewing Company,American Amber / Red Ale,4.50 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Velduil', '4.50 %']",0.498620867729187,0.501379132270813,2
