,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
16,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"transparent internet e-mail security r levien , l mccarthy , m blaze submitted for",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan]","['transparent internet e-mail security r levien , l mccarthy , m blaze submitted for', nan]",0.26977786,0.73022217,2
15,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"transparent internet e-mail security r levien , l mccarthy , m blaze submitted for",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_authors')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan]","['transparent internet e-mail security r levien , l mccarthy , m blaze submitted for', nan]",0.26977786,0.73022217,2
14,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"transparent internet e-mail security r levien , l mccarthy , m blaze submitted for",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title',)","['compensation-based on-line query processing v srinivasan , mj carey 1992.0']","['transparent internet e-mail security r levien , l mccarthy , m blaze submitted for']",0.26977786,0.73022217,2
19,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,a geometry-based soft shadow volume algorithm on graphics hardware,"u assarsson , t akenine-moller","proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['a geometry-based soft shadow volume algorithm on graphics hardware', 'u assarsson , t akenine-moller', nan]",0.058664,0.941336,3
17,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"transparent internet e-mail security r levien , l mccarthy , m blaze submitted for",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['transparent internet e-mail security r levien , l mccarthy , m blaze submitted for', nan, nan]",0.26977786,0.73022217,3
11,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"an automatic formatting program for pascal j hueras , h ledgard",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1977.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['an automatic formatting program for pascal j hueras , h ledgard', nan, 1977.0]",0.2908729,0.70912707,3
12,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"an automatic formatting program for pascal j hueras , h ledgard",,"acm sigplan notices ,",1977.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', 'proceedings of the 1992 acm sigmod international conference & hellip ; ,', nan]","['an automatic formatting program for pascal j hueras , h ledgard', 'acm sigplan notices ,', 1977.0]",0.09760842,0.9023916,3
10,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"an automatic formatting program for pascal j hueras , h ledgard",,"acm sigplan notices ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['an automatic formatting program for pascal j hueras , h ledgard', nan, 'acm sigplan notices ,']",0.23511486,0.76488507,3
4,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming technical report , department of operations research , stanford","pe gill , w murray , ma saunders",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming technical report , department of operations research , stanford', 'pe gill , w murray , ma saunders', nan]",0.15673833,0.8432616,3
25,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,efficient algorithms for processing xpath queries,"a halverson , j burger , l galanis , a kini , r",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['efficient algorithms for processing xpath queries', 'a halverson , j burger , l galanis , a kini , r', nan]",0.16639216,0.8336078,3
2,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"web caching with consistent hashing www8 / computer networks , 1999.0","d karger , a sherman , a berkheimer , b bogstad , r","proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['web caching with consistent hashing www8 / computer networks , 1999.0', 'd karger , a sherman , a berkheimer , b bogstad , r', nan]",0.0006530327,0.9993469,3
1,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"web caching with consistent hashing www8 / computer networks , 1999.0","d karger , a sherman , a berkheimer , b bogstad , r",,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,']","['web caching with consistent hashing www8 / computer networks , 1999.0', 'd karger , a sherman , a berkheimer , b bogstad , r', nan]",0.0032830515,0.9967169,3
26,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,efficient algorithms for processing xpath queries,"a halverson , j burger , l galanis , a kini , r","proceedings of the 1992 acm sigmod international conference & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['efficient algorithms for processing xpath queries', 'a halverson , j burger , l galanis , a kini , r', 2003.0]",0.3892346,0.6107654,3
23,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"macaw : a media-access protocol for packet radio v bharghavan , a demers , s shenker , l zhang proc . acm sigcomm",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, nan]","['macaw : a media-access protocol for packet radio v bharghavan , a demers , s shenker , l zhang proc . acm sigcomm', nan, nan]",0.03347893,0.966521,3
13,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"an automatic formatting program for pascal j hueras , h ledgard",,"acm sigplan notices ,",1977.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,', nan]","['an automatic formatting program for pascal j hueras , h ledgard', nan, 'acm sigplan notices ,', 1977.0]",0.09760842,0.9023916,4
3,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"web caching with consistent hashing www8 / computer networks , 1999.0","d karger , a sherman , a berkheimer , b bogstad , r",,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,', nan]","['web caching with consistent hashing www8 / computer networks , 1999.0', 'd karger , a sherman , a berkheimer , b bogstad , r', nan, nan]",0.0032830515,0.9967169,4
5,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming technical report , department of operations research , stanford","pe gill , w murray , ma saunders",,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,', nan]","['wright mh usersâ ?? s guide for npsol ( version 4.0 ) : a fortran package for non-linear programming technical report , department of operations research , stanford', 'pe gill , w murray , ma saunders', nan, nan]",0.15673833,0.8432616,4
27,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,efficient algorithms for processing xpath queries,"a halverson , j burger , l galanis , a kini , r",,2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['compensation-based on-line query processing v srinivasan , mj carey 1992.0', nan, 'proceedings of the 1992 acm sigmod international conference & hellip ; ,', nan]","['efficient algorithms for processing xpath queries', 'a halverson , j burger , l galanis , a kini , r', nan, 2003.0]",0.110960774,0.8890392,4
