,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
48,Vaness,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Vaness', 'Brasserie Artisanale Le Saint Graal']",0.2234725,0.7765275,2
49,Vaness,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Vaness', 'American Amber / Red Ale']",0.14701699,0.85298306,2
50,Vaness,Rude Hippo Brewing Company,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Honey Basil Amber', '7.40 %']","['Vaness', '8.20 %']",0.14747635,0.8525237,2
51,Honey Basil Amber,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale']",0.25942248,0.7405775,2
52,Honey Basil Amber,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rude Hippo Brewing Company', '7.40 %']","['Brasserie Artisanale Le Saint Graal', '8.20 %']",0.23974253,0.7602575,2
53,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '7.40 %']","['American Amber / Red Ale', '8.20 %']",0.4079261,0.59207386,2
59,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
44,Vaness,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name',)",['Honey Basil Amber'],['Vaness'],0.14701699,0.85298306,2
27,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0.42612043,0.57387954,2
30,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
61,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,6.60 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '7.40 %']","['American Amber / Red Ale', '6.60 %']",0.3865545,0.61344546,2
9,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
10,Harbinger Redux 2.0 ( Ghost 223 ),Adroit Theory Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Harbinger Redux 2.0 ( Ghost 223 )', 'Adroit Theory Brewing Company']",0.26146972,0.7385303,2
11,Harbinger Redux 2.0 ( Ghost 223 ),Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Harbinger Redux 2.0 ( Ghost 223 )', 'American Amber / Red Ale']",0.23575898,0.76424104,2
25,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,4.60 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '7.40 %']","['Amber Ale', '4.60 %']",0.23355499,0.766445,2
12,Harbinger Redux 2.0 ( Ghost 223 ),Rude Hippo Brewing Company,American Amber / Red Ale,8.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Honey Basil Amber', '7.40 %']","['Harbinger Redux 2.0 ( Ghost 223 )', '8.50 %']",0.24671836,0.75328165,2
4,Walker Brown Amber Ale,World Brews,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Walker Brown Amber Ale', 'World Brews']",0.22087292,0.77912706,2
3,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
2,Dirndyl Dropper,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Dirndyl Dropper', 'American Amber / Red Ale']",0.26820695,0.73179305,2
8,Harbinger Redux 2.0 ( Ghost 223 ),Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name',)",['Honey Basil Amber'],['Harbinger Redux 2.0 ( Ghost 223 )'],0.2357589,0.76424104,2
17,Big Willies,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name',)",['Honey Basil Amber'],['Big Willies'],0.23278159,0.7672184,2
18,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
19,Big Willies,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Big Willies', 'American Amber / Red Ale']",0.23278159,0.7672184,2
20,Big Willies,Rude Hippo Brewing Company,American Amber / Red Ale,5.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Honey Basil Amber', '7.40 %']","['Big Willies', '5.50 %']",0.30776513,0.6922349,2
1,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.42612043,0.57387954,2
22,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0.4261203,0.5738797,2
23,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,4.60 %,"('rtable_ABV',)",['7.40 %'],['4.60 %'],0.23355466,0.76644534,2
24,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,Blackstone Restaurant & Brewery,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['18th Street Brewery', '7.40 %']","['Blackstone Restaurant & Brewery', '4.60 %']",0.31225196,0.687748,2
56,Vaness,Rude Hippo Brewing Company,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'American Amber / Red Ale', '7.40 %']","['Vaness', 'American Amber / Red Ale', '8.20 %']",0.14747635,0.8525237,3
54,Vaness,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Vaness', 'Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale']",0.2234725,0.7765275,3
57,Honey Basil Amber,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Rude Hippo Brewing Company', 'American Amber / Red Ale', '7.40 %']","['Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale', '8.20 %']",0.23974253,0.7602575,3
55,Vaness,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', '7.40 %']","['Vaness', 'Brasserie Artisanale Le Saint Graal', '8.20 %']",0.21320544,0.7867946,3
5,Walker Brown Amber Ale,World Brews,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Walker Brown Amber Ale', 'World Brews', 'American Amber / Red Ale']",0.22087292,0.77912706,3
26,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,Blackstone Restaurant & Brewery,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['18th Street Brewery', 'Amber Ale', '7.40 %']","['Blackstone Restaurant & Brewery', 'Amber Ale', '4.60 %']",0.31225196,0.687748,3
13,Harbinger Redux 2.0 ( Ghost 223 ),Adroit Theory Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Harbinger Redux 2.0 ( Ghost 223 )', 'Adroit Theory Brewing Company', 'American Amber / Red Ale']",0.26146972,0.7385303,3
14,Harbinger Redux 2.0 ( Ghost 223 ),Adroit Theory Brewing Company,American Amber / Red Ale,8.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', '7.40 %']","['Harbinger Redux 2.0 ( Ghost 223 )', 'Adroit Theory Brewing Company', '8.50 %']",0.27805662,0.7219434,3
15,Harbinger Redux 2.0 ( Ghost 223 ),Rude Hippo Brewing Company,American Amber / Red Ale,8.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'American Amber / Red Ale', '7.40 %']","['Harbinger Redux 2.0 ( Ghost 223 )', 'American Amber / Red Ale', '8.50 %']",0.24671836,0.75328165,3
35,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', '7.40 %']","['Citrus Wizard', 'Cigar City Brewing', '7.20 %']",0.35145605,0.648544,3
34,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Citrus Wizard', 'Cigar City Brewing', 'American Amber / Red Ale']",0.32192472,0.67807525,3
21,Big Willies,Rude Hippo Brewing Company,American Amber / Red Ale,5.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'American Amber / Red Ale', '7.40 %']","['Big Willies', 'American Amber / Red Ale', '5.50 %']",0.30776513,0.6922349,3
6,Walker Brown Amber Ale,World Brews,American Amber / Red Ale,5.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', '7.40 %']","['Walker Brown Amber Ale', 'World Brews', '5.50 %']",0.34888208,0.651118,3
43,Heart O ' Texas,Rude Hippo Brewing Company,American Amber / Red Ale,6.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'American Amber / Red Ale', '7.40 %']","[""Heart O ' Texas"", 'American Amber / Red Ale', '6.20 %']",0.1568476,0.84315246,3
7,Walker Brown Amber Ale,World Brews,American Amber / Red Ale,5.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale', '7.40 %']","['Walker Brown Amber Ale', 'World Brews', 'American Amber / Red Ale', '5.50 %']",0.34888208,0.651118,4
16,Harbinger Redux 2.0 ( Ghost 223 ),Adroit Theory Brewing Company,American Amber / Red Ale,8.50 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale', '7.40 %']","['Harbinger Redux 2.0 ( Ghost 223 )', 'Adroit Theory Brewing Company', 'American Amber / Red Ale', '8.50 %']",0.27805662,0.7219434,4
36,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale', '7.40 %']","['Citrus Wizard', 'Cigar City Brewing', 'American Amber / Red Ale', '7.20 %']",0.35145605,0.648544,4
58,Vaness,Brasserie Artisanale Le Saint Graal,American Amber / Red Ale,8.20 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Honey Basil Amber', 'Rude Hippo Brewing Company', 'American Amber / Red Ale', '7.40 %']","['Vaness', 'Brasserie Artisanale Le Saint Graal', 'American Amber / Red Ale', '8.20 %']",0.21320544,0.7867946,4
