,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
96,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name',)","[""` viva mercado \\ 's '""]","[""` fiore rotisserie & grille '""]",0.027556736,0.9724433,2
97,` fiore rotisserie & grille ',' 3700,` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '""]","[""` fiore rotisserie & grille '"", ""' 3700""]",0.03662713,0.9633729,2
98,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_city')","[""` viva mercado \\ 's '"", ""` las vegas '""]","[""` fiore rotisserie & grille '"", ""` las vegas '""]",0.027556736,0.9724433,2
100,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_res_type')","[""` viva mercado \\ 's '"", 'mexican']","[""` fiore rotisserie & grille '"", 'italian']",0.028278677,0.97172135,2
101,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_class')","[""` viva mercado \\ 's '"", 451]","[""` fiore rotisserie & grille '"", 660]",0.031602345,0.9683976,2
128,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name',)","[""` fiore rotisserie & grille '""]","[""` viva mercado \\ 's '""]",0.09812618,0.9018738,2
129,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '""]","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '""]",0.017154055,0.98284596,2
130,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_city')","[""` fiore rotisserie & grille '"", ""` las vegas '""]","[""` viva mercado \\ 's '"", ""vegas '""]",0.07119382,0.9288062,2
131,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_phone')","[""` fiore rotisserie & grille '"", '702-252-7702']","[""` viva mercado \\ 's '"", '702/871 -8826']",0.09812618,0.9018738,2
132,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,660,"('rtable_name', 'rtable_res_type')","[""` fiore rotisserie & grille '"", 'italian']","[""` viva mercado \\ 's '"", 'mexican']",0.05381098,0.946189,2
133,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_class')","[""` fiore rotisserie & grille '"", 660]","[""` viva mercado \\ 's '"", 451]",0.09088288,0.9091171,2
168,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name',)","[""` viva mercado \\ 's '""]","[""` fiore rotisserie & grille '""]",0.027556736,0.9724433,2
169,` fiore rotisserie & grille ',w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '""]","[""` fiore rotisserie & grille '"", ""w. flamingo rd. '""]",0.036739483,0.9632605,2
170,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_city')","[""` viva mercado \\ 's '"", ""` las vegas '""]","[""` fiore rotisserie & grille '"", ""` las vegas '""]",0.027556721,0.9724433,2
171,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_phone')","[""` viva mercado \\ 's '"", '702/871 -8826']","[""` fiore rotisserie & grille '"", '702-252-7702']",0.027556721,0.9724433,2
172,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_res_type')","[""` viva mercado \\ 's '"", 'mexican']","[""` fiore rotisserie & grille '"", 'italian']",0.028278677,0.97172135,2
173,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_class')","[""` viva mercado \\ 's '"", 451]","[""` fiore rotisserie & grille '"", 660]",0.031602345,0.9683976,2
33,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \,' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '""]","['` viva mercado \\', ""' 6182 w. flamingo rd. '""]",0.017814998,0.98218495,2
32,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \,' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name',)","[""` fiore rotisserie & grille '""]",['` viva mercado \\'],0.2652804,0.7347196,2
99,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_phone')","[""` viva mercado \\ 's '"", '702/871 -8826']","[""` fiore rotisserie & grille '"", '702-252-7702']",0.027556736,0.9724433,2
3,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_phone')","[""` fiore rotisserie & grille '"", '702-252-7702']","[""` viva mercado \\ 's '"", '702/871 -8826']",0.09812618,0.9018738,2
5,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_class')","[""` fiore rotisserie & grille '"", 660]","[""` viva mercado \\ 's '"", 451]",0.09088288,0.9091171,2
4,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,660,"('rtable_name', 'rtable_res_type')","[""` fiore rotisserie & grille '"", 'italian']","[""` viva mercado \\ 's '"", 'mexican']",0.05381098,0.946189,2
1,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '""]","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '""]",0.017154055,0.98284596,2
2,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',',702-252-7702,italian,660,"('rtable_name', 'rtable_city')","[""` fiore rotisserie & grille '"", ""` las vegas '""]","[""` viva mercado \\ 's '"", ""'""]",0.049149793,0.95085025,2
137,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 451]",0.015148225,0.9848518,3
138,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""` las vegas '"", '702-252-7702']","[""` viva mercado \\ 's '"", ""vegas '"", '702/871 -8826']",0.07119382,0.9288062,3
139,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',vegas ',702-252-7702,mexican,660,"('rtable_name', 'rtable_city', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 'italian']","[""` viva mercado \\ 's '"", ""vegas '"", 'mexican']",0.046628296,0.9533717,3
140,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]","[""` viva mercado \\ 's '"", ""vegas '"", 451]",0.062275235,0.93772477,3
141,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` fiore rotisserie & grille '"", '702-252-7702', 'italian']","[""` viva mercado \\ 's '"", '702/871 -8826', 'mexican']",0.05381098,0.946189,3
142,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` fiore rotisserie & grille '"", '702-252-7702', 660]","[""` viva mercado \\ 's '"", '702/871 -8826', 451]",0.09088288,0.9091171,3
111,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` viva mercado \\ 's '"", 'mexican', 451]","[""` fiore rotisserie & grille '"", 'italian', 660]",0.028258123,0.97174186,3
143,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", 'italian', 660]","[""` viva mercado \\ 's '"", 'mexican', 451]",0.04805137,0.9519486,3
79,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", 'italian', 660]","[""` viva mercado \\ 's '"", 'mexican', 451]",0.04805137,0.9519486,3
78,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` fiore rotisserie & grille '"", '702-252-7702', 660]","[""` viva mercado \\ 's '"", '702/871 -8826', 451]",0.09088288,0.9091171,3
77,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` fiore rotisserie & grille '"", '702-252-7702', 'italian']","[""` viva mercado \\ 's '"", '702/871 -8826', 'mexican']",0.05381098,0.946189,3
76,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]","[""` viva mercado \\ 's '"", ""` las vegas '"", 451]",0.09088288,0.9091171,3
74,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""` las vegas '"", '702-252-7702']","[""` viva mercado \\ 's '"", ""` las vegas '"", '702/871 -8826']",0.09812618,0.9018738,3
136,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,660,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 'italian']","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 'mexican']",0.013467426,0.98653257,3
73,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` viva mercado \\ 's '"", ""6182 w. flamingo rd. '"", 451]",0.017507646,0.9824923,3
15,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` fiore rotisserie & grille '"", 'italian', 660]","[""` viva mercado \\ 's '"", 'mexican', 451]",0.048051424,0.9519486,3
14,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` fiore rotisserie & grille '"", '702-252-7702', 660]","[""` viva mercado \\ 's '"", '702/871 -8826', 451]",0.09088288,0.9091171,3
12,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',',702-252-7702,italian,451,"('rtable_name', 'rtable_city', 'rtable_class')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]","[""` viva mercado \\ 's '"", ""'"", 451]",0.04091255,0.9590874,3
11,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',',702-252-7702,mexican,660,"('rtable_name', 'rtable_city', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""` las vegas '"", 'italian']","[""` viva mercado \\ 's '"", ""'"", 'mexican']",0.033806212,0.96619374,3
10,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',',702/871 -8826,italian,660,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""` las vegas '"", '702-252-7702']","[""` viva mercado \\ 's '"", ""'"", '702/871 -8826']",0.049149793,0.95085025,3
9,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 660]","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 451]",0.015148225,0.9848518,3
8,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,660,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", 'italian']","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 'mexican']",0.013467426,0.98653257,3
7,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", '702-252-7702']","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", '702/871 -8826']",0.017154055,0.98284596,3
134,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',vegas ',702-252-7702,italian,660,"('rtable_name', 'rtable_addr', 'rtable_city')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", ""` las vegas '""]","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", ""vegas '""]",0.014213042,0.9857869,3
110,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` viva mercado \\ 's '"", '702/871 -8826', 451]","[""` fiore rotisserie & grille '"", '702-252-7702', 660]",0.031602345,0.9683976,3
109,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,italian,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_phone', 'ltable_res_type')","[""` viva mercado \\ 's '"", '702/871 -8826', 'mexican']","[""` fiore rotisserie & grille '"", '702-252-7702', 'italian']",0.028278677,0.97172135,3
108,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_city', 'ltable_class')","[""` viva mercado \\ 's '"", ""` las vegas '"", 451]","[""` fiore rotisserie & grille '"", ""` las vegas '"", 660]",0.031602345,0.9683976,3
107,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_city', 'ltable_res_type')","[""` viva mercado \\ 's '"", ""` las vegas '"", 'mexican']","[""` fiore rotisserie & grille '"", ""` las vegas '"", 'italian']",0.028278677,0.97172135,3
106,` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',` las vegas ',702-252-7702,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_city', 'ltable_phone')","[""` viva mercado \\ 's '"", ""` las vegas '"", '702/871 -8826']","[""` fiore rotisserie & grille '"", ""` las vegas '"", '702-252-7702']",0.027556736,0.9724433,3
105,` fiore rotisserie & grille ',' 3700,` las vegas ',702/871 -8826,mexican,660,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr', 'ltable_class')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 451]","[""` fiore rotisserie & grille '"", ""' 3700"", 660]",0.032486446,0.9675136,3
104,` fiore rotisserie & grille ',' 3700,` las vegas ',702/871 -8826,italian,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr', 'ltable_res_type')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", 'mexican']","[""` fiore rotisserie & grille '"", ""' 3700"", 'italian']",0.03872644,0.9612736,3
103,` fiore rotisserie & grille ',' 3700,` las vegas ',702-252-7702,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr', 'ltable_phone')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", '702/871 -8826']","[""` fiore rotisserie & grille '"", ""' 3700"", '702-252-7702']",0.03662713,0.9633729,3
102,` fiore rotisserie & grille ',' 3700,` las vegas ',702/871 -8826,mexican,451,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,"('ltable_name', 'ltable_addr', 'ltable_city')","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", ""` las vegas '""]","[""` fiore rotisserie & grille '"", ""' 3700"", ""` las vegas '""]",0.03662713,0.9633729,3
13,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 3700 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,660,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` fiore rotisserie & grille '"", '702-252-7702', 'italian']","[""` viva mercado \\ 's '"", '702/871 -8826', 'mexican']",0.05381098,0.946189,3
135,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,italian,660,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` fiore rotisserie & grille '"", ""' 3700 w. flamingo rd. '"", '702-252-7702']","[""` viva mercado \\ 's '"", ""' 6182 w. flamingo rd. '"", '702/871 -8826']",0.017154055,0.98284596,3
