,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
1,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Engine House No. 9 Rowdy Dick Amber Ale,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Engine House No. 9 Rowdy Dick Amber Ale', 'Amber Ale']",0.44933993,0.5506601,2
6,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Right Brain Fenton Fire Hall Ale,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Right Brain Fenton Fire Hall Ale'],0.25791776,0.74208224,2
16,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Rip Current Raked Over Red,Rip Current Brewing,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Rip Current Raked Over Red', 'Rip Current Brewing']",0.4892073,0.5107927,2
24,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Kern River Double Dirty Hippie,Iron Horse Brewery,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale', '-']","['Kern River Double Dirty Hippie', 'American Strong Ale', '10 %']",0.452577,0.54742306,3
26,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Boomer_s Canadian Red Ale,Howe Sound Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale']","['Howe Sound Boomer_s Canadian Red Ale', 'Howe Sound Brewing', 'Amber Ale']",0.41877455,0.5812254,3
19,Brewlette,Iron Horse Brewery,American Amber / Red Ale,-,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .', '8.10 %']","['Brewlette', 'Iron Horse Brewery', '-']",0.08649933,0.91350067,3
18,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Brewster_s Red Hop Lover,Iron Horse Brewery,Bitter,4.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale', '-']","['Brewster_s Red Hop Lover', 'Bitter', '4.20 %']",0.22197674,0.77802324,3
14,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,American Strong Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', '-']","['Howe Sound Mettleman Copper Ale', 'Howe Sound Brewing', '5.50 %']",0.24493074,0.75506926,3
27,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Boomer_s Canadian Red Ale,Howe Sound Brewing,American Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', '-']","['Howe Sound Boomer_s Canadian Red Ale', 'Howe Sound Brewing', '5 %']",0.23723601,0.762764,3
13,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale']","['Howe Sound Mettleman Copper Ale', 'Howe Sound Brewing', 'Amber Ale']",0.49337953,0.5066204,3
10,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Right Brain Fenton Fire Hall Ale,Iron Horse Brewery,Amber Ale,4.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale', '-']","['Right Brain Fenton Fire Hall Ale', 'Amber Ale', '4.80 %']",0.17389546,0.8261045,3
9,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Right Brain Fenton Fire Hall Ale,Right Brain Brewery,American Strong Ale,4.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', '-']","['Right Brain Fenton Fire Hall Ale', 'Right Brain Brewery', '4.80 %']",0.09511396,0.904886,3
4,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Engine House No. 9 Rowdy Dick Amber Ale,Engine House No. 9 Restaurant and Brewery,American Strong Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', '-']","['Engine House No. 9 Rowdy Dick Amber Ale', 'Engine House No. 9 Restaurant and Brewery', '5.30 %']",0.3644471,0.6355529,3
3,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Engine House No. 9 Rowdy Dick Amber Ale,Engine House No. 9 Restaurant and Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale']","['Engine House No. 9 Rowdy Dick Amber Ale', 'Engine House No. 9 Restaurant and Brewery', 'Amber Ale']",0.32084808,0.67915195,3
20,Brewlette,Iron Horse Brewery,American Amber / Red Ale,-,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .', 'American Amber / Red Ale', '8.10 %']","['Brewlette', 'Iron Horse Brewery', 'American Amber / Red Ale', '-']",0.08649933,0.91350067,4
11,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Right Brain Fenton Fire Hall Ale,Right Brain Brewery,Amber Ale,4.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale', '-']","['Right Brain Fenton Fire Hall Ale', 'Right Brain Brewery', 'Amber Ale', '4.80 %']",0.052689906,0.9473101,4
5,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Engine House No. 9 Rowdy Dick Amber Ale,Engine House No. 9 Restaurant and Brewery,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale', '-']","['Engine House No. 9 Rowdy Dick Amber Ale', 'Engine House No. 9 Restaurant and Brewery', 'Amber Ale', '5.30 %']",0.14058886,0.8594111,4
15,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale', '-']","['Howe Sound Mettleman Copper Ale', 'Howe Sound Brewing', 'Amber Ale', '5.50 %']",0.1743661,0.8256339,4
28,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Howe Sound Boomer_s Canadian Red Ale,Howe Sound Brewing,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery', 'American Strong Ale', '-']","['Howe Sound Boomer_s Canadian Red Ale', 'Howe Sound Brewing', 'Amber Ale', '5 %']",0.25283527,0.7471647,4
