,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
41,Red Headed Slut Amber Ale,Pub Dog Brewing,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name',)",['Twisted K-8 Brewing Company'],['Pub Dog Brewing'],0.4427483,0.55725175,2
42,Amber Dog,Pub Dog Brewing,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","['Amber Dog', 'Pub Dog Brewing']",0.14480478,0.8551952,2
43,Amber Dog,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'American Amber / Red Ale']","['Amber Dog', 'American Amber / Red Ale']",0.1976293,0.80237067,2
44,Amber Dog,Twisted K-8 Brewing Company,American Amber / Red Ale,5.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', '6.50 %']","['Amber Dog', '5.00 %']",0.105573125,0.8944269,2
45,Red Headed Slut Amber Ale,Pub Dog Brewing,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Pub Dog Brewing', 'American Amber / Red Ale']",0.44274828,0.5572517,2
50,Blood Shot Red,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name',)",['Red Headed Slut Amber Ale'],['Blood Shot Red'],0.43759593,0.5624041,2
51,Blood Shot Red,The Beer Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","['Blood Shot Red', 'The Beer Company']",0.46658894,0.5334111,2
40,Amber Dog,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name',)",['Red Headed Slut Amber Ale'],['Amber Dog'],0.1976293,0.80237067,2
19,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","['Mountian Goat Rare Breed India Red Ale', 'Mountain Goat Beer Pty Ltd']",0.1417311,0.8582689,2
26,Big Red Rooster,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name',)",['Red Headed Slut Amber Ale'],['Big Red Rooster'],0.31574085,0.6842592,2
18,Mountian Goat Rare Breed India Red Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name',)",['Red Headed Slut Amber Ale'],['Mountian Goat Rare Breed India Red Ale'],0.17307599,0.82692397,2
16,J-Valve Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'American Amber / Red Ale']","['J-Valve Amber Ale', 'American Amber / Red Ale']",0.49879363,0.5012064,2
1,Brains Open Casket,Brains,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","['Brains Open Casket', 'Brains']",0.15454324,0.8454567,2
2,Red Headed Slut Amber Ale,Brains,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Brains', 'American Amber / Red Ale']",0.25973353,0.7402665,2
8,Red Shedman 's Imperial Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","[""Red Shedman 's Imperial Amber Ale"", '57 Brew Pub & Bistro']",0.29544663,0.70455337,2
15,J-Valve Amber Ale,Poseidon Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company']","['J-Valve Amber Ale', 'Poseidon Brewing Company']",0.44707477,0.5529252,2
14,J-Valve Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name',)",['Red Headed Slut Amber Ale'],['J-Valve Amber Ale'],0.4987934,0.50120664,2
9,Red Headed Slut Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,7.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted K-8 Brewing Company', '6.50 %']","['57 Brew Pub & Bistro', '7.60 %']",0.35194033,0.64805967,2
3,Red Headed Slut Amber Ale,Brains,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Twisted K-8 Brewing Company', '6.50 %']","['Brains', '4.50 %']",0.25574046,0.74425954,2
38,Red Headed Slut Amber Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,6.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Cervejaria Peter Von Brutschen Ltda .', 'American Amber / Red Ale', '6.00 %']",0.30212298,0.697877,3
6,Red Headed Slut Amber Ale,Brains,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Brains', 'American Amber / Red Ale', '4.50 %']",0.25574046,0.74425954,3
17,J-Valve Amber Ale,Poseidon Brewing Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['J-Valve Amber Ale', 'Poseidon Brewing Company', 'American Amber / Red Ale']",0.44707477,0.5529252,3
4,Brains Open Casket,Brains,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Brains Open Casket', 'Brains', 'American Amber / Red Ale']",0.15454324,0.8454567,3
47,Amber Dog,Pub Dog Brewing,American Amber / Red Ale,5.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","['Amber Dog', 'Pub Dog Brewing', '5.00 %']",0.33416998,0.66583,3
48,Amber Dog,Twisted K-8 Brewing Company,American Amber / Red Ale,5.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'American Amber / Red Ale', '6.50 %']","['Amber Dog', 'American Amber / Red Ale', '5.00 %']",0.105573125,0.8944269,3
5,Brains Open Casket,Brains,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","['Brains Open Casket', 'Brains', '4.50 %']",0.15176363,0.8482364,3
46,Amber Dog,Pub Dog Brewing,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Amber Dog', 'Pub Dog Brewing', 'American Amber / Red Ale']",0.14480478,0.8551952,3
36,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Heilige Red Ale', 'Cervejaria Peter Von Brutschen Ltda .', 'American Amber / Red Ale']",0.4499369,0.5500631,3
10,Red Shedman 's Imperial Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","[""Red Shedman 's Imperial Amber Ale"", '57 Brew Pub & Bistro', 'American Amber / Red Ale']",0.29544663,0.70455337,3
11,Red Shedman 's Imperial Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,7.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","[""Red Shedman 's Imperial Amber Ale"", '57 Brew Pub & Bistro', '7.60 %']",0.15696655,0.8430335,3
12,Red Headed Slut Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,7.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['57 Brew Pub & Bistro', 'American Amber / Red Ale', '7.60 %']",0.35194033,0.64805967,3
30,Big Red Rooster,Twisted K-8 Brewing Company,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'American Amber / Red Ale', '6.50 %']","['Big Red Rooster', 'American Amber / Red Ale', '4.50 %']",0.29569992,0.7043001,3
29,Big Red Rooster,St Andrews Brewing Company,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","['Big Red Rooster', 'St Andrews Brewing Company', '4.50 %']",0.3572967,0.64270324,3
24,Mountian Goat Rare Breed India Red Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'American Amber / Red Ale', '6.50 %']","['Mountian Goat Rare Breed India Red Ale', 'American Amber / Red Ale', '6.60 %']",0.3820556,0.61794436,3
23,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","['Mountian Goat Rare Breed India Red Ale', 'Mountain Goat Beer Pty Ltd', '6.60 %']",0.4235382,0.57646173,3
22,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Mountian Goat Rare Breed India Red Ale', 'Mountain Goat Beer Pty Ltd', 'American Amber / Red Ale']",0.1417311,0.8582689,3
37,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,6.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', '6.50 %']","['Heilige Red Ale', 'Cervejaria Peter Von Brutschen Ltda .', '6.00 %']",0.18168847,0.8183115,3
53,Blood Shot Red,The Beer Company,American Amber / Red Ale,6.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale']","['Blood Shot Red', 'The Beer Company', 'American Amber / Red Ale']",0.46658894,0.5334111,3
39,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,6.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Heilige Red Ale', 'Cervejaria Peter Von Brutschen Ltda .', 'American Amber / Red Ale', '6.00 %']",0.18168847,0.8183115,4
7,Brains Open Casket,Brains,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Brains Open Casket', 'Brains', 'American Amber / Red Ale', '4.50 %']",0.15176363,0.8482364,4
31,Big Red Rooster,St Andrews Brewing Company,American Amber / Red Ale,4.50 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Big Red Rooster', 'St Andrews Brewing Company', 'American Amber / Red Ale', '4.50 %']",0.3572967,0.64270324,4
13,Red Shedman 's Imperial Amber Ale,57 Brew Pub & Bistro,American Amber / Red Ale,7.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","[""Red Shedman 's Imperial Amber Ale"", '57 Brew Pub & Bistro', 'American Amber / Red Ale', '7.60 %']",0.15696655,0.8430335,4
25,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.60 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Mountian Goat Rare Breed India Red Ale', 'Mountain Goat Beer Pty Ltd', 'American Amber / Red Ale', '6.60 %']",0.4235382,0.57646173,4
49,Amber Dog,Pub Dog Brewing,American Amber / Red Ale,5.00 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Red Headed Slut Amber Ale', 'Twisted K-8 Brewing Company', 'American Amber / Red Ale', '6.50 %']","['Amber Dog', 'Pub Dog Brewing', 'American Amber / Red Ale', '5.00 %']",0.33416998,0.66583,4
