,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
22,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', 586]","[""` ca \\ ` brea '"", '213/938 -2863', 118]",1,0,0.18806848,0.81193155,3
21,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 346 s. la brea ave. ',la,213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223']","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863']",1,0,0.0211161,0.97888386,3
126,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 346 s.,la,213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223']","[""` ca \\ ` brea '"", ""' 346 s."", '213/938 -2863']",1,0,0.0595433,0.94045675,3
127,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223']","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863']",1,0,0.3759217,0.6240784,3
128,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', 586]","[""` ca \\ ` brea '"", '213/938 -2863', 118]",1,0,0.18806848,0.81193155,3
129,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s.,la,213/938 -2863,italian,586,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '""]","[""' 346 s."", '213/938 -2863', 'italian']",1,0,0.33648577,0.66351426,3
44,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223']","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863']",1,0,0.3759217,0.6240784,3
10,,` bristol farms market cafe ',1570 rosecrans ave. s. ',` los angeles ',310-643-5229,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863']","[""` bristol farms market cafe '"", ""1570 rosecrans ave. s. '"", '310-643-5229']",1,0,0.46220338,0.5377966,3
43,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',',la,213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223']","[""` ca \\ ` brea '"", ""'"", '213/938 -2863']",1,0,0.49990597,0.50009406,3
68,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 709 n. la brea ave. '"", '213-931-4223', 586]","[""' 346 s. la brea ave. '"", '213/938 -2863', 118]",1,0,0.3522457,0.6477544,3
67,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',la,213/938 -2863,italian,586,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '""]","[""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']",1,0,0.348786,0.651214,3
66,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 709 n. la brea ave. '"", 'la', '213-931-4223']","[""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863']",1,0,0.11212613,0.8878738,3
65,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 709 n. la brea ave. ',la,213/938 -2863,italian,586,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', ""` hot dogs '""]","['` ca \\', '213/938 -2863', 'italian']",1,0,0.42021507,0.5797849,3
64,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 709 n. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223']","['` ca \\', ""` los angeles '"", '213/938 -2863']",1,0,0.06397621,0.93602383,3
63,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 346 s. la brea ave. ',la,213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223']","['` ca \\', ""' 346 s. la brea ave. '"", '213/938 -2863']",1,0,0.04016994,0.9598301,3
45,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', 586]","[""` ca \\ ` brea '"", '213/938 -2863', 118]",1,0,0.18806848,0.81193155,3
85,,` brighton coffee shop ',way ',` los angeles ',310-276-7732,` coffee shops ',118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']","[""` brighton coffee shop '"", ""way '"", '310-276-7732', ""` coffee shops '""]",1,0,0.07549389,0.9245061,4
78,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,italian,118,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","['la', '213-931-4223', ""` hot dogs '"", 586]","[""` los angeles '"", '213/938 -2863', 'italian', 118]",1,0,0.07933905,0.920661,4
74,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 709 n. la brea ave. ',la,213/938 -2863,italian,118,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', ""` hot dogs '"", 586]","['` ca \\', '213/938 -2863', 'italian', 118]",1,0,0.36655632,0.63344365,4
76,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',118,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 709 n. la brea ave. '"", 'la', '213-931-4223', 586]","[""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863', 118]",1,0,0.00763665,0.99236333,4
75,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,586,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 709 n. la brea ave. '"", 'la', '213-931-4223', ""` hot dogs '""]","[""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863', 'italian']",1,0,0.014308562,0.9856915,4
86,,` brighton coffee shop ',way ',` los angeles ',310-276-7732,italian,542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 118]","[""` brighton coffee shop '"", ""way '"", '310-276-7732', 542]",1,0,0.026637476,0.97336257,4
73,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 709 n. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223', 586]","['` ca \\', ""` los angeles '"", '213/938 -2863', 118]",1,0,0.032432575,0.9675674,4
71,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 346 s. la brea ave. ',la,213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223', 586]","['` ca \\', ""' 346 s. la brea ave. '"", '213/938 -2863', 118]",1,0,0.010674037,0.989326,4
70,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 346 s. la brea ave. ',la,213/938 -2863,italian,586,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '""]","['` ca \\', ""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']",1,0,0.013213281,0.9867867,4
69,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 346 s. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", 'la', '213-931-4223']","['` ca \\', ""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863']",1,0,0.13842134,0.86157864,4
77,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',la,213/938 -2863,italian,118,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '"", 586]","[""' 346 s. la brea ave. '"", '213/938 -2863', 'italian', 118]",1,0,0.019731576,0.9802684,4
87,,` brighton coffee shop ',' 346 s. la brea ave. ',` beverly hills ',310-276-7732,` coffee shops ',118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 'italian']","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '""]",1,0,0.45456934,0.5454306,4
0,,` bristol farms market cafe ',' 1570 rosecrans,` los angeles ',310-643-5229,californian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']","[""` bristol farms market cafe '"", ""' 1570 rosecrans"", '310-643-5229', 'californian']",1,0,0.20462932,0.7953707,4
89,,` ca \ ` brea ',way ',` beverly hills ',310-276-7732,italian,542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863', 118]","[""way '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.41922748,0.5807725,4
139,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,italian,118,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","['la', '213-931-4223', ""` hot dogs '"", 586]","[""` los angeles '"", '213/938 -2863', 'italian', 118]",1,0,0.07933905,0.920661,4
138,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s.,la,213/938 -2863,italian,118,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '"", 586]","[""' 346 s."", '213/938 -2863', 'italian', 118]",1,0,0.17072591,0.82927406,4
137,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s.,` los angeles ',213/938 -2863,` hot dogs ',118,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 709 n. la brea ave. '"", 'la', '213-931-4223', 586]","[""' 346 s."", ""` los angeles '"", '213/938 -2863', 118]",1,0,0.010877627,0.98912233,4
136,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` pink \ 's famous chili dogs ',' 346 s.,` los angeles ',213/938 -2863,italian,586,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 709 n. la brea ave. '"", 'la', '213-931-4223', ""` hot dogs '""]","[""' 346 s."", ""` los angeles '"", '213/938 -2863', 'italian']",1,0,0.031728014,0.968272,4
135,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',la,213/938 -2863,italian,118,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", '213-931-4223', ""` hot dogs '"", 586]","[""` ca \\ ` brea '"", '213/938 -2863', 'italian', 118]",1,0,0.47842672,0.52157336,4
134,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223', 586]","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 118]",1,0,0.033663955,0.9663361,4
133,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 709 n. la brea ave. ',` los angeles ',213/938 -2863,italian,586,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223', ""` hot dogs '""]","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 'italian']",1,0,0.03332226,0.9666777,4
132,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 346 s.,la,213/938 -2863,` hot dogs ',118,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223', 586]","[""` ca \\ ` brea '"", ""' 346 s."", '213/938 -2863', 118]",1,0,0.01308709,0.98691297,4
131,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 346 s.,la,213/938 -2863,italian,586,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", '213-931-4223', ""` hot dogs '""]","[""` ca \\ ` brea '"", ""' 346 s."", '213/938 -2863', 'italian']",1,0,0.018617611,0.98138237,4
130,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \ ` brea ',' 346 s.,` los angeles ',213/938 -2863,` hot dogs ',586,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` pink \\ 's famous chili dogs '"", ""' 709 n. la brea ave. '"", 'la', '213-931-4223']","[""` ca \\ ` brea '"", ""' 346 s."", ""` los angeles '"", '213/938 -2863']",1,0,0.028631017,0.9713689,4
118,,',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,italian,543,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 118]","[""'"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.23234695,0.767653,4
112,,` bristol farms market cafe ',' 346 s. la brea ave. ',pasadena,310-643-5229,italian,543,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 118]","[""` bristol farms market cafe '"", 'pasadena', '310-643-5229', 543]",1,0,0.22053446,0.77946556,4
111,,` bristol farms market cafe ',' 346 s. la brea ave. ',pasadena,310-643-5229,californian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 'italian']","[""` bristol farms market cafe '"", 'pasadena', '310-643-5229', 'californian']",1,0,0.03391735,0.9660827,4
110,,` bristol farms market cafe ',ave. s. ',` los angeles ',310-643-5229,italian,543,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 118]","[""` bristol farms market cafe '"", ""ave. s. '"", '310-643-5229', 543]",1,0,0.13864368,0.8613563,4
109,,` bristol farms market cafe ',ave. s. ',` los angeles ',310-643-5229,californian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']","[""` bristol farms market cafe '"", ""ave. s. '"", '310-643-5229', 'californian']",1,0,0.4872847,0.51271534,4
102,,` ca \ ` brea ',' 9600 brighton way ',` los angeles ',310-276-7732,coffee shops ',542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""' 346 s. la brea ave. '"", '213/938 -2863', 'italian', 118]","[""' 9600 brighton way '"", '310-276-7732', ""coffee shops '"", 542]",1,0,0.40186855,0.5981314,4
100,,` brighton coffee shop ',' 346 s. la brea ave. ',` beverly hills ',310-276-7732,coffee shops ',118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 'italian']","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""coffee shops '""]",1,0,0.17390531,0.8260947,4
99,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,italian,542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 118]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.045948643,0.9540513,4
98,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,coffee shops ',118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", '213/938 -2863', 'italian']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', ""coffee shops '""]",1,0,0.13850261,0.86149734,4
97,,` brighton coffee shop ',' 9600 brighton way ',` beverly hills ',310-276-7732,italian,118,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","[""` ca \\ ` brea '"", ""' 346 s. la brea ave. '"", ""` los angeles '"", '213/938 -2863']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732']",1,0,0.43391976,0.5660803,4
90,,` ca \ ` brea ',way ',` los angeles ',310-276-7732,` coffee shops ',542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""' 346 s. la brea ave. '"", '213/938 -2863', 'italian', 118]","[""way '"", '310-276-7732', ""` coffee shops '"", 542]",1,0,0.27372104,0.72627896,4
88,,` brighton coffee shop ',' 346 s. la brea ave. ',` beverly hills ',310-276-7732,italian,542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 118]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.19178216,0.8082179,4
101,,` brighton coffee shop ',' 346 s. la brea ave. ',` beverly hills ',310-276-7732,italian,542,` pink \ 's famous chili dogs ',' 709 n. la brea ave. ',la,213-931-4223,` hot dogs ',586,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` ca \\ ` brea '"", ""` los angeles '"", '213/938 -2863', 118]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.19178216,0.8082179,4
72,,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,` ca \,' 709 n. la brea ave. ',` los angeles ',213/938 -2863,italian,586,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` pink \\ 's famous chili dogs '"", 'la', '213-931-4223', ""` hot dogs '""]","['` ca \\', ""` los angeles '"", '213/938 -2863', 'italian']",1,0,0.023480127,0.9765198,4
