,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
49,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,microsoft natural keyboard elite - black,keyboards,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['microsoft natural keyboard elite - black', 'keyboards']",1.0,1.2453455e-09,2
50,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,microsoft natural keyboard elite - black,tv mounts,microsoft,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['microsoft natural keyboard elite - black', 'microsoft']",0.99999976,2.3372125e-07,2
51,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,microsoft natural keyboard elite - black,tv mounts,avf,a11-00348,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['microsoft natural keyboard elite - black', 'a11-00348']",0.9999995,4.6175006e-07,2
52,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,microsoft natural keyboard elite - black,tv mounts,avf,resl422b-f,33.44,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['microsoft natural keyboard elite - black', 33.44]",1.0,5.295038e-09,2
100,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,vtsl7200 steady lift series 72in tripod,tv mounts,avf,resl422b-f,25.47,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['vtsl7200 steady lift series 72in tripod', 25.47]",1.0,1.9840607e-09,2
99,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,vtsl7200 steady lift series 72in tripod,tv mounts,avf,vtsl7200,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['vtsl7200 steady lift series 72in tripod', 'vtsl7200']",0.9999989,1.0361379e-06,2
98,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,vtsl7200 steady lift series 72in tripod,tv mounts,atlona,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['vtsl7200 steady lift series 72in tripod', 'atlona']",0.99999774,2.3177074e-06,2
97,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,vtsl7200 steady lift series 72in tripod,complete tripod units,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['vtsl7200 steady lift series 72in tripod', 'complete tripod units']",0.9999999,1.1006088e-07,2
96,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,vtsl7200 steady lift series 72in tripod,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['vtsl7200 steady lift series 72in tripod'],0.9999989,1.0361379e-06,2
64,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,rca crf940 rf modulator video switcher with gold-plated connectors,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['rca crf940 rf modulator video switcher with gold-plated connectors'],0.99111605,0.008883942,2
65,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,rca crf940 rf modulator video switcher with gold-plated connectors,connectors adapters,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['rca crf940 rf modulator video switcher with gold-plated connectors', 'connectors adapters']",0.990396,0.009603954,2
66,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,rca crf940 rf modulator video switcher with gold-plated connectors,tv mounts,rca,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['rca crf940 rf modulator video switcher with gold-plated connectors', 'rca']",0.99618185,0.003818134,2
67,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,rca crf940 rf modulator video switcher with gold-plated connectors,tv mounts,avf,crf940,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['rca crf940 rf modulator video switcher with gold-plated connectors', 'crf940']",0.99111605,0.008883942,2
68,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,rca crf940 rf modulator video switcher with gold-plated connectors,tv mounts,avf,resl422b-f,30.58,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['rca crf940 rf modulator video switcher with gold-plated connectors', 30.58]",0.9971457,0.00285434,2
84,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,avf,resl422b-f,33.5,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 33.5]",0.99987185,0.00012813225,2
83,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,avf,tsb219us,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'tsb219us']",0.99998474,1.5312624e-05,2
148,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,tv mounts,avf,resl422b-f,59.99,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', 59.99]",1.0,8.77133e-10,2
82,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,targus,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'targus']",0.99999964,3.5639897e-07,2
33,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,goldtouch numberic usb keypad-black-macintosh,keyboards,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['goldtouch numberic usb keypad-black-macintosh', 'keyboards']",0.9999988,1.1379909e-06,2
32,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,goldtouch numberic usb keypad-black-macintosh,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['goldtouch numberic usb keypad-black-macintosh'],0.9978186,0.0021813563,2
116,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,universal 10312 - pressboard classification folders legal six-section emerald green 10 box,tv mounts,avf,resl422b-f,24.44,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['universal 10312 - pressboard classification folders legal six-section emerald green 10 box', 24.44]",1.0,2.5118876e-10,2
80,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray'],0.99998474,1.5312624e-05,2
17,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds,camera lenses,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds', 'camera lenses']",1.0,2.2023209e-13,2
18,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds,tv mounts,olympus,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds', 'olympus']",1.0,4.7549444e-15,2
19,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds,tv mounts,avf,n2127892,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds', 'n2127892']",1.0,1.6210323e-14,2
145,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,inkjet all-in-one printers,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', 'inkjet all-in-one printers']",1.0,1.478032e-10,2
146,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,tv mounts,canon,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', 'canon']",1.0,4.9472404e-10,2
147,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,tv mounts,avf,4498b030,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', '4498b030']",1.0,5.3285454e-08,2
20,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds,tv mounts,avf,resl422b-f,1049.82,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds', 1049.82]",1.0,1.6210323e-14,2
16,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['olympus zuiko digital - fisheye lens - 8 mm - f 3.5 ed - four thirds'],1.0,1.6210262e-14,2
132,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,tv mounts,avf,resl422b-f,6.95,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['tamron flc62 62mm front lens cap c1fd', 6.95]",0.9987765,0.0012234568,2
130,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,tv mounts,tamron,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['tamron flc62 62mm front lens cap c1fd', 'tamron']",0.9994438,0.00055618485,2
129,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,adapters,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['tamron flc62 62mm front lens cap c1fd', 'adapters']",0.99846077,0.0015392342,2
128,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['tamron flc62 62mm front lens cap c1fd'],0.99446195,0.0055379816,2
4,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448,tv mounts,avf,resl422b-f,23.07,"('rtable_title', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 125.99]","['new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448', 23.07]",0.99999976,2.1713242e-07,2
3,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448,tv mounts,avf,,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448', nan]",0.99999917,8.0030895e-07,2
2,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448,tv mounts,scotch,resl422b-f,125.99,"('rtable_title', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf']","['new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448', 'scotch']",0.9998809,0.00011908307,2
1,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448,shredders,avf,resl422b-f,125.99,"('rtable_title', 'rtable_category')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts']","['new-scotch 1448 - precision scissors pointed 8 length 3-1 8 cut gray red - mmm1448', 'shredders']",0.99999714,2.8691284e-06,2
131,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,tv mounts,avf,flc62,125.99,"('rtable_title', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f']","['tamron flc62 62mm front lens cap c1fd', 'flc62']",0.99446195,0.005537976,2
144,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,tv mounts,avf,resl422b-f,125.99,"('rtable_title',)",['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030'],1.0,5.3285454e-08,2
89,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,targus,resl422b-f,33.5,"('rtable_title', 'rtable_brand', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf', 125.99]","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'targus', 33.5]",0.9999969,3.0494525e-06,3
88,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,targus,tsb219us,125.99,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf', 'resl422b-f']","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'targus', 'tsb219us']",0.99999964,3.5639897e-07,3
90,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,tv mounts,avf,tsb219us,33.5,"('rtable_title', 'rtable_modelno', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f', 125.99]","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'tsb219us', 33.5]",0.99987185,0.00012813225,3
87,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,bags cases,avf,resl422b-f,33.5,"('rtable_title', 'rtable_category', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts', 125.99]","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'bags cases', 33.5]",0.99996054,3.9438295e-05,3
153,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,tv mounts,canon,resl422b-f,59.99,"('rtable_title', 'rtable_brand', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'avf', 125.99]","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', 'canon', 59.99]",1.0,1.26893305e-11,3
86,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,bags cases,avf,tsb219us,125.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts', 'resl422b-f']","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'bags cases', 'tsb219us']",0.9999871,1.2932286e-05,3
85,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray,bags cases,targus,resl422b-f,125.99,"('rtable_title', 'rtable_category', 'rtable_brand')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts', 'avf']","['targus brilliance ii backpack designed for 16-inch laptop - tsb219us black gray', 'bags cases', 'targus']",0.9999999,6.532518e-08,3
150,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030,inkjet all-in-one printers,avf,4498b030,125.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts', 'resl422b-f']","['canon mp280 photo printer scanner and copier with 5-sheets pp-201 paper 4498b030', 'inkjet all-in-one printers', '4498b030']",1.0,1.478032e-10,3
138,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,tamron flc62 62mm front lens cap c1fd,tv mounts,avf,flc62,6.95,"('rtable_title', 'rtable_modelno', 'rtable_price')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'resl422b-f', 125.99]","['tamron flc62 62mm front lens cap c1fd', 'flc62', 6.95]",0.9987765,0.0012234568,3
118,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,universal 10312 - pressboard classification folders legal six-section emerald green 10 box,,avf,,125.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black', 'tv mounts', 'resl422b-f']","['universal 10312 - pressboard classification folders legal six-section emerald green 10 box', nan, nan]",1.0,1.6593635e-10,3
