,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
10,ge platinum hdtv millennium tv antenna tv24734,"canon deluxe grey leather case 2349b001 genuine leather case designed for the powershot sd770 is , sd1100 and sd1000 grey finish",,nikon digital camera leather case 5811,leather black,7.99,"('ltable_name',)",['canon deluxe grey leather case 2349b001'],['ge platinum hdtv millennium tv antenna tv24734'],0.8056041598320007,0.1943957805633545,2
11,canon photo ink cartridge cl52,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,canon powershot sd790 is digital camera 2554b001,"canon powershot sd790 is 10 megapixel digital camera with 3x optical zoom , 3 ' lcd , & pictbridge",,"('ltable_name',)",['canon silver powershot digital camera sd880is'],['canon photo ink cartridge cl52'],0.677298903465271,0.32270118594169617,2
12,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,"samsung 50 ' widescreen plasma hdtv pn50a650 touch of color ultra filterbright anti glare technology 1,000,000:1 dynamic contrast ratio picture-in-picture anti-burn-in technology sports/game/movie modes single integrated user interface with wheel-key remote atsc/ntsc/clear qa tuners",,samsung pn58a550 58 ' plasma tv,"samsung pn58a550 58 ' widescreen 1080p plasma hdtv 1,000,000:1 dynamic contrast ratio piano black",2294.9,"('ltable_name',)","[""samsung 50 ' widescreen plasma hdtv pn50a650""]",['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s'],0.6516499519348145,0.3483501076698303,2
13,sony lcs-csj black soft carrying case lcscsj,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b'],['sony lcs-csj black soft carrying case lcscsj'],0.7111663222312927,0.2888336181640625,2
14,belkin f3h982-25 black 25 ft pro series high integrity vga/svga monitor replacement cable f3h98225,olympus 202087-410 premium slim leather case in black 202087 slim classic leather saddle bag design magnetic closure clasp leather wrist strap interior pocket compatible with fe200 and fe230 black finish,,olympus neoprene soft camera case 202066,top loading neoprene black,11.89,"('ltable_name',)",['olympus premium slim leather case in black 202087'],['belkin f3h982-25 black 25 ft pro series high integrity vga/svga monitor replacement cable f3h98225'],0.8190771341323853,0.18092280626296997,2
15,olympus lithium ion rechargeable battery li42b,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,panasonic kx-tg1033s digital cordless phone with three handsets,1 x phone line ( s ) headset jack silver,,"('ltable_name',)",['panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s'],['olympus lithium ion rechargeable battery li42b'],0.7065561413764954,0.293443888425827,2
16,kenwood kca-ip200 black ipod direct cable kcaip200,"samsung 46 ' series 5 lcd black flat panel hdtv ln46a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish",,samsung 4 series ln22a450 22 ' lcd tv,samsung ln22a450 22 ' widescreen 720p lcd hdtv 3000:1 dynamic contrast ratio 8ms response time piano black,397.77,"('ltable_name',)","[""samsung 46 ' series 5 lcd black flat panel hdtv ln46a550""]",['kenwood kca-ip200 black ipod direct cable kcaip200'],0.7160756587982178,0.2839243412017822,2
17,lg titanium bottom-freezer refrigerator lrbp1031tt,lg 5.6 cu . ft. black freestanding electric range lre30453bk intuitouch control system evenjet convection system 5.6 cubic capacity wideview oven window 5 radiant elements 25 heating settings black finish,,lg 5.6 cu.ft . freestanding electric range,,,"('ltable_name',)",['lg 5.6 cu . ft. black freestanding electric range lre30453bk'],['lg titanium bottom-freezer refrigerator lrbp1031tt'],0.6552621722221375,0.34473782777786255,2
18,denon 5-disc cd auto changer black finish dcm290,"samsung 55 ' series 9 lcd black flat panel hdtv ln55a950 touch of color design full 1080p high definition resolution 2,000,000:1 dynamic contrast ratio auto motion plus 120hz built-in digital tuner ( ntsc/atsc/clear qam ) 4ms response time srs trusurround xt down firing speakers picture-in-picture ( pip ) integrated woofer wide color gamut led backlight black finish",,samsung 4 series ln22a451 22 ' lcd tv,"samsung ln22a451 22 ' widescreen lcd hdtv 3,000:1 dynamic contrast ratio 8ms response time white",399.0,"('ltable_name',)","[""samsung 55 ' series 9 lcd black flat panel hdtv ln55a950""]",['denon 5-disc cd auto changer black finish dcm290'],0.7160756587982178,0.2839243412017822,2
19,sony dvd-r recordable camcorder media 3dmr30l1h,"sony 9 ' digital photo frame dpfv900 9 ' lcd with 800 x 480 resolution 15:9 aspect ratio 512mb internal memory supports most memory cards variety of display modes auto rotation and auto touch up feature hdmi output and bluetooth ready brilliant color photo display store up to 1,000 photos auto correction function remote control black finish",,sony picture station digital photo printer dppfp95,,,"('ltable_name',)","[""sony 9 ' digital photo frame in black dpfv900""]",['sony dvd-r recordable camcorder media 3dmr30l1h'],0.6931324601173401,0.3068675398826599,2
20,sony vaio neoprene notebook with ac adapter case black finish vgpamc2,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['sony vaio neoprene notebook with ac adapter case black finish vgpamc2'],0.7160756587982178,0.2839243412017822,2
21,sony lcs-twa/b black soft leather carrying case lcstwab,lg dlex8377wm white xl capacity electric steamdryer dlex8377wh 7.3 cu . ft. capacity intelligent electronic controls with dual led display and dial-a-cycle dual humidity sensors precise temperature control with a variable heater 4 way venting drum light white finish,,7.0 cu . ft. super capacity electric dryer med5900tw,,479.0,"('ltable_name',)",['lg dlex8377wm white xl capacity electric steamdryer dlex8377wh'],['sony lcs-twa/b black soft leather carrying case lcstwab'],0.7160756587982178,0.2839243412017822,2
22,logitech harmony 890 advanced universal remote control h890,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,canon pixma mx700 multifunction photo printer 2186b002,canon pixma mx700 office all-in-one printer,,"('ltable_name',)",['canon pixma multifunction printer mx310'],['logitech harmony 890 advanced universal remote control h890'],0.6756234169006348,0.32437655329704285,2
23,panasonic stainless steel luxury full size countertop microwave oven nnsd967ss,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,"('ltable_name',)",['canon silver 8.0 megapixel powershot digital camera sd1100is'],['panasonic stainless steel luxury full size countertop microwave oven nnsd967ss'],0.6933295726776123,0.3066703975200653,2
24,kenwood 6-disc cd changer kdcc669,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,canon powershot sx10 is digital camera 2665b001,"canon powershot sx10 is 10 megapixel digital camera w / 20x optical zoom , 28mm wide lens , 2.5 ' lcd , motion detection , & red eye correction",339.88,"('ltable_name',)",['canon pink 8.0 megapixel powershot digital camera sd1100isp'],['kenwood 6-disc cd changer kdcc669'],0.7342374324798584,0.2657626271247864,2
25,fellowes confetti cut shredder w11c,canon 2gb sd secure digital card 3505b001 compatible with all digital cameras and devices that accept sd cards,,canon powershot a590 is digital camera 2462b001,"canon powershot a590 is 8 megapixels , 4x optical zoom , 2.5 ' lcd , iso 1600 digital camera",,"('ltable_name',)",['canon 2gb sd secure digital card 3505b001'],['fellowes confetti cut shredder w11c'],0.8886168599128723,0.11138314008712769,2
26,canon rechargeable battery 9763a001,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony lcs-twa/r cyber-shot camera case,top loading leather red,27.92,"('ltable_name',)",['sony red cyber-shot digital camera dscw170r'],['canon rechargeable battery 9763a001'],0.7156630158424377,0.28433704376220703,2
27,sony memory stick duo replacement adaptor silver/blue finish msacm2,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['sony memory stick duo replacement adaptor silver/blue finish msacm2'],0.7160756587982178,0.2839243412017822,2
28,lowepro digital camera case in black rezo15bk,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 15 ' macbook pro mb15-pur-see-v2,plastic purple,31.97,"('ltable_name',)","[""speck seethru orange hard shell case for 15 ' macbook mb15orgseev2""]",['lowepro digital camera case in black rezo15bk'],0.651307225227356,0.34869280457496643,2
29,denon fully automatic analog turntable dp300f,nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting plum finish,,nikon coolpix s210 digital camera plum 26103,"nikon coolpix s210 8 megapixel digital camera with 3x optical zoom-nikkor , iso2000 , 2.5 ' lcd & vr image stabilization plum",118.72,"('ltable_name',)",['nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p'],['denon fully automatic analog turntable dp300f'],0.7341517210006714,0.2658482491970062,2
30,olympus silver digital voice recorder vn4100pc,"lacie little disk 320gb black portable hard drive 301829 compact , thin and lightweight design back up , synchronize and secure files and settings extractable integrated usb cable and protective cap hi-speed usb 2.0 pc and mac compatible black finish",119.0,lacie big disk extreme + hard drive 301199u,lacie big disk extreme 1tb hard drive triple interface ( usb 2.0 & firewire 400/800 ) external hard drive,,"('ltable_name',)",['lacie little disk 320gb black portable hard drive 301829'],['olympus silver digital voice recorder vn4100pc'],0.6985026001930237,0.3014974296092987,2
31,weber stainless steel genesis s320 natural gas grill 3880001,"sony slv-d380p black dvd vhs combo player slvd380p line input recording component output progressive output multi-brand tv remote control cd , mp3 , and jpeg playback 4-head hi-fi stereo auto head cleaner black finish no tuner",,sony dvp-ns700h / b dvd player,"dvd-rw , dvd + rw , dvd-r , dvd + r , cd-rw dvd video , cd-da , mp3 , jpeg , svcd , video cd playback 1 disc ( s ) progressive scan black",,"('ltable_name',)",['sony slv-d380p black dvd vhs combo player slvd380p'],['weber stainless steel genesis s320 natural gas grill 3880001'],0.7160756587982178,0.2839243412017822,2
32,sennheiser rf wireless headphones rs140,"delonghi twenty four seven coffee maker dc50b 4-cup capacity easy-access , washable filter basket black finish",22.0,delonghi 4-cup drip coffee makers,,,"('ltable_name',)",['delonghi twenty four seven coffee maker in black dc50b'],['sennheiser rf wireless headphones rs140'],0.729534924030304,0.27046504616737366,2
33,fellowes confetti cut shredder w11c,"samsung 46 ' series 5 lcd black flat panel hdtv ln46a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish",,samsung ln46a650 46 ' lcd tv,"samsung ln46a650 46 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 120hz 4ms response time",1599.98,"('ltable_name',)","[""samsung 46 ' series 5 lcd black flat panel hdtv ln46a550""]",['fellowes confetti cut shredder w11c'],0.8158119916915894,0.18418803811073303,2
34,frigidaire electric dryer feq1442wh,transcend 133x high-speed 8gb compact flash card ts8gcf133 21.5 mb per sec . data transfer rate dual-channel support multi-platform compatibility supports ultra dma mode 0-4 low power consumption,38.0,transcend 8gb secure digital high capacity ( sdhc ) card class 6 ts8gsdhc6,transcend 8gb sdhc secure digital high capacity card,11.45,"('ltable_name',)",['transcend 133x high-speed 8gb compact flash card ts8gcf133'],['frigidaire electric dryer feq1442wh'],0.664678156375885,0.3353217840194702,2
35,sony lcs-twa/r red soft leather carrying case lcstwar,canon silver dual flash memory camcorder fs11 16gb internal flash drive sdhc card slot built-in electronic lens cover wireless remote control 2.7 ' widescreen lcd 1.07 megapixel ccd image sensor 48x advanced zoom moonstone silver finish,,canon dc310 digital camcorder 2694b001,"canon dc310 dvd camcorder w / 41x advanced zoom , built-in lens cover , image stabilization , & canon exclusive - digic dv ii",289.95,"('ltable_name',)",['canon silver dual flash memory camcorder fs11'],['sony lcs-twa/r red soft leather carrying case lcstwar'],0.6812202334403992,0.31877976655960083,2
36,tripp-lite pv375 powerverter 375-watt ultra-compact inverter pv375,"sony bd/dvd home theater system bdvis1000 s-air wireless capability xmb ( xross media bar ) graphical user interface precision cinema hd with hdmi upscaler 24p true cinema deep color x.v.color 480i/480p/576i / 576p/720p/1080i / 1080p ( 60hz ) resolution with hdmi dolby digital , dolby digital plus , dolby truehd , dts , dts-hd high resolution , dts-hd master audio , lpcm 2ch , lpcm 6ch , lpcm 8ch decoder with hdmi black finish",999.0,sony bravia dav-hdx576wf home theater system,"dvd player , amplifier , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",478.72,"('ltable_name',)",['sony bd/dvd home theater system bdvis1000'],['tripp-lite pv375 powerverter 375-watt ultra-compact inverter pv375'],0.7087122201919556,0.29128772020339966,2
37,lg lrbp1031 white bottom-freezer refrigerator lrbp1031wh,canon deluxe black digital camera case 2595b002 soft nylon case flip-down cover belt loop attachment for hands-free convenience compatible with canon powershot a series black finish,13.99,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name',)",['canon deluxe black digital camera case 2595b002'],['lg lrbp1031 white bottom-freezer refrigerator lrbp1031wh'],0.7025591135025024,0.29744088649749756,2
38,yamaha silver usb powered stereo speaker nxu10sil,canon vixia 60gb high definition hard disc drive black camcorder hg20 1920 x 1080 full hd recording record hd video directly to sdhc memory cards genuine canon 12x hd video lens 3.3 megapixel hd cmos image sensor digic dv ii image processor superrange optical image stabilization instant af 24mbps recording 24p cinema mode 30p progressive mode 2.7 ' multi-angle vivid widescreen lcd 3.1 megapixel photos microphone terminal with manual audio level control black finish,,sony handycam hdr-sr10 high definition digital camcorder hdrsr10,16:9 2.7 ' hybrid lcd,549.0,"('ltable_name',)",['canon vixia 60gb high definition hard disc drive black camcorder hg20'],['yamaha silver usb powered stereo speaker nxu10sil'],0.6620364189147949,0.3379635512828827,2
39,panasonic genius prestige inverter microwave convection oven nnc994ss in stainless steel nnc994ss,samsung 22 ' black flat panel series 4 lcd hdtv ln22a450 1680 x 1050 resolution 3000:1 contrast ratio srs trusurround xt cold cathode fluorescent lamp ( ccfl ) 8ms response time hidden bottom speakers pc compatible black finish,,samsung 4 series ln32a450 32 ' lcd tv,samsung ln32a450 32 ' widescreen 720p lcd hdtv 10000:1 dynamic contrast ratio 6ms response time piano black,578.0,"('ltable_name',)","[""samsung 22 ' black flat panel lcd hdtv ln22a450""]",['panasonic genius prestige inverter microwave convection oven nnc994ss in stainless steel nnc994ss'],0.6495725512504578,0.35042741894721985,2
40,sony switcher sbv40s,sony 42 ' bravia v series black lcd flat panel hdtv kdl42v4100 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine technology advanced contrast enhancer ( ace ) enhanced ( xmb ) user interface with rich 3d graphics 24p true cinema black finish,,sony bravia m series kdl-26m4000 26 ' lcd tv kdl26m4000,"26 ' atsc , ntsc 16:9 1366 x 768 hdtv",538.72,"('ltable_name',)","[""sony 42 ' bravia v series black lcd flat panel hdtv kdl42v4100""]",['sony switcher sbv40s'],0.5976566076278687,0.40234342217445374,2
41,frigidaire electric dryer feq1442wh,sony 40gb high definition hard disk drive handycam camcorder hdrsr10 1920 x 1080 recording face detection 2.3 megapixel clearvid cmos sensor bionz image processor exmor imaging sensor 15x optical/180x digital zoom 2.7 ' wide ( 16:9 ) hybrid touch panel clear photo lcd plus display dolby digital 5.1 ch recording dynamic range optimizer super nightshot infrared system x.v. color technology,,sony handycam hdr-hc9 high definition digital camcorder hdrhc9,16:9 2.7 ' color lcd,824.95,"('ltable_name',)",['sony 40gb high definition hard disk drive handycam camcorder hdrsr10'],['frigidaire electric dryer feq1442wh'],0.6552462577819824,0.3447537422180176,2
42,delonghi twenty four seven coffee maker in black dc50b,"sony 32 ' bravia l-series black lcd flat panel hdtv kdl32l4000 1366 x 768 resolution up to 1080/60p input capable via hdmi atsc/ntsc tuner with qam 2,000:1 contrast ratio cinemotion reverse 3:2 pulldown technology 3d digital comb filter vesa hole spacing compatible black finish",,sony bravia xbr series kdl-46xbr6 46 ' lcd tv kdl46xbr6,"46 ' active matrix tft atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv 480i , 480p , 720p , 1080i , 1080p",1977.72,"('ltable_name',)","[""sony 32 ' bravia l-series black lcd flat panel hdtv kdl32l4000""]",['delonghi twenty four seven coffee maker in black dc50b'],0.7068933248519897,0.29310664534568787,2
43,panasonic 2 line 5.8 ghz fhss gigarange expandable digital cordless answering system black finish kxtg6700b,netgear prosafe 16 port 10/100 desktop switch fs116p 16 auto speed-sensing 10/100 rj-45 ports 96 kb embedded memory per unit,299.0,netgear prosafe jfs516 ethernet switch,netgear prosafe 16 port 10/100 rackmount switch - jfs516na,,"('ltable_name',)",['netgear prosafe 16 port 10/100 desktop switch purple finish fs116p'],['panasonic 2 line 5.8 ghz fhss gigarange expandable digital cordless answering system black finish kxtg6700b'],0.8317672610282898,0.16823279857635498,2
44,maytag over-the-range microwave oven mmv5207bk,lacie 1tb firewire 800/firewire 400/usb 2.0 external hard drive 301199u triple interface for universal connectivity on pc/mac built-in raid 0 for extreme firewire 800 speed 7200 rotational speed ( rpm ) thermo-regulated progressive quiet fan,,lacie usb 2.0 external hard drive 301302u,lacie 500gb usb 2.0 7200rpm desktop external hard drive design by neil poulton,86.95,"('ltable_name',)",['lacie 1tb firewire 800/firewire 400/usb 2.0 external hard drive 301199u'],['maytag over-the-range microwave oven mmv5207bk'],0.7160756587982178,0.2839243412017822,2
45,nyko playstation 3 dual charger ac 743840830153,sony icfc1ipmk2 white speaker dock and clock radio for ipod and iphone icfc1ipmk2wht unique adjustable backstop for ipods 3 wake-sleep sound alert options digital am-fm tuner alarm clock automatic time set automatic daylight savings time battery charger audio input white finish,,sdi technologies ip99br8 clock radio for ipod/iphone,,,"('ltable_name',)",['sony white speaker dock and clock radio for ipod and iphone icfc1ipmk2wht'],['nyko playstation 3 dual charger ac 743840830153'],0.6636867523193359,0.33631327748298645,2
46,omnimount moda 2 shelf wall furniture mwfs,sony vaio cs series red notebook computer vgncs110er 2.0 ghz intel core 2 duo processor t5800 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 250gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 3gb pc2-6400 ( 2gbx1 + 1gbx1 ) installed memory integrated stereo a2dp bluetooth 800mhz front side bus speed 2mb l2 cache genuine microsoft windows vista home premium 32-bit with sp1 red finish,,sony vaio sz series docking station vgpprsz1,"usb , network , vga , dvi-d , dc-in",,"('ltable_name',)",['sony vaio cs series red notebook computer vgncs110er'],['omnimount moda 2 shelf wall furniture mwfs'],0.6807674169540405,0.3192325532436371,2
47,denon stereo tuner tu1500rd,sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,panasonic lumix dmc-tz5 digital camera silver,"panasonic lumix dmc-tz5s 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output silver",,"('ltable_name',)",['sony silver cyber-shot digital camera dscw170'],['denon stereo tuner tu1500rd'],0.7900351881980896,0.2099647969007492,2
48,delonghi magnifica super-automatic espresso/coffee machine esam3300,universal ir/rf aeros remote control - mx850 laser etched buttons centrally located joystick memory back-up one hand ergonomics controls up to 20 components,399.95,universal mx-350 osiris remote control mx350,"tv , vcr , dvd player , cd player , cable box , satellite receiver , dvr , audio receivers 100 ft universal remote",93.9,"('ltable_name',)",['universal ir/rf aeros remote control - mx850 mx850'],['delonghi magnifica super-automatic espresso/coffee machine esam3300'],0.7160756587982178,0.2839243412017822,2
49,sony vaio neoprene notebook with ac adapter case black finish vgpamc2,"canon digital eos rebel xs starter kit 9320a010 includes digital gadget bag 200dg , battery pack nb-2lh , 58mm uv haze filter",,canon mini dv camcorder starter kit 9582a008,camcorder starter kit,69.95,"('ltable_name',)",['canon digital eos rebel xs starter kit 9320a010'],['sony vaio neoprene notebook with ac adapter case black finish vgpamc2'],0.630285382270813,0.369714617729187,2
50,logitech harmony 890 advanced universal remote control h890,lg 2.0 cu . ft. over-the-range black microwave oven lmvm2085bk warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting black finish,,1.6 cu.ft . over the range microwave,,,"('ltable_name',)",['lg 2.0 cu . ft. over-the-range black microwave oven lmvm2085bk'],['logitech harmony 890 advanced universal remote control h890'],0.6844807863235474,0.31551921367645264,2
