,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
238,,La Piautre AmbrÃ © e,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.00 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['La Piautre AmbrÃ © e', '6.00 %']",1,0,0.108334474,0.8916655,2
237,,La Piautre AmbrÃ © e,La Fabrique des BiÃ ¨ res d'Anjou,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['La Piautre AmbrÃ © e', ""La Fabrique des BiÃ ¨ res d'Anjou""]",1,0,0.39171308,0.60828686,2
236,,La Piautre AmbrÃ © e,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['La Piautre AmbrÃ © e'],1,0,0.25918075,0.7408193,2
234,,Rock Bottom Red Ale,Ramses Bier,American Amber / Red Ale,6.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Ramses Bier', '6.60 %']",1,0,0.31700772,0.6829923,2
233,,Koele Kikker,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Koele Kikker', '6.60 %']",1,0,0.14574467,0.8542553,2
232,,Koele Kikker,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Koele Kikker', 'American Amber / Red Ale']",1,0,0.48664492,0.51335514,2
231,,Koele Kikker,Ramses Bier,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Koele Kikker', 'Ramses Bier']",1,0,0.1785545,0.8214455,2
230,,Koele Kikker,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Koele Kikker'],1,0,0.2355234,0.7644766,2
251,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom Ahwatukee Raptor Red,Rock Bottom La Jolla,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Rock Bottom La Jolla Ragtop Red Ale'],['Rock Bottom Ahwatukee Raptor Red'],1,0,0.30515552,0.69484454,2
252,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom Ahwatukee Raptor Red,Rock Bottom Ahwatukee,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rock Bottom La Jolla Ragtop Red Ale', 'Rock Bottom La Jolla']","['Rock Bottom Ahwatukee Raptor Red', 'Rock Bottom Ahwatukee']",1,0,0.15026608,0.8497339,2
253,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom Ahwatukee Raptor Red,Rock Bottom La Jolla,Irish Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rock Bottom La Jolla Ragtop Red Ale', 'Amber Ale']","['Rock Bottom Ahwatukee Raptor Red', 'Irish Ale']",1,0,0.29601258,0.70398736,2
254,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom Ahwatukee Raptor Red,Rock Bottom La Jolla,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['Rock Bottom Ahwatukee Raptor Red', '5.40 %']",1,0,0.113813035,0.886187,2
276,,Polissonne,La Voie MaltÃ © e,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Polissonne', 'La Voie MaltÃ © e']",1,0,0.27235708,0.7276429,2
275,,Rock Bottom Red Ale,La Voie MaltÃ © e,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['La Voie MaltÃ © e'],1,0,0.28558174,0.7144183,2
274,,Polissonne,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Polissonne'],1,0,0.3653548,0.63464516,2
272,,Rock Bottom Red Ale,Cerveza Caleya,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Cerveza Caleya', '5.70 %']",1,0,0.102587886,0.8974121,2
271,,Caleya Mayuca Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Caleya Mayuca Amber', '5.70 %']",1,0,0.12108013,0.87891984,2
270,,Caleya Mayuca Amber,Cerveza Caleya,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Caleya Mayuca Amber', 'Cerveza Caleya']",1,0,0.21552849,0.7844715,2
269,,Rock Bottom Red Ale,Cerveza Caleya,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Cerveza Caleya'],1,0,0.34654844,0.6534515,2
268,,Caleya Mayuca Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Caleya Mayuca Amber'],1,0,0.1430668,0.8569332,2
229,,Marea Roja,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.00 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Marea Roja', '5.00 %']",1,0,0.34120455,0.6587954,2
267,,Rock Bottom Red Ale,Cervejaria Praxis,American Amber / Red Ale,5.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Cervejaria Praxis', '5.50 %']",1,0,0.2300782,0.7699218,2
265,,Praxis Ambar,Cervejaria Praxis,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Praxis Ambar', 'Cervejaria Praxis']",1,0,0.44954342,0.5504566,2
264,,Rock Bottom Red Ale,Cervejaria Praxis,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Cervejaria Praxis'],1,0,0.47946444,0.5205355,2
263,,Praxis Ambar,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Praxis Ambar'],1,0,0.49252325,0.50747675,2
262,,Rock Bottom Red Ale,Legenda SÃ ¶ rf_zde,American Amber / Red Ale,4.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Legenda SÃ ¶ rf_zde', '4.50 %']",1,0,0.32922125,0.6707788,2
261,,Legenda Pony,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Legenda Pony', '4.50 %']",1,0,0.4865127,0.5134873,2
260,,Legenda Pony,Legenda SÃ ¶ rf_zde,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Legenda Pony', 'Legenda SÃ ¶ rf_zde']",1,0,0.37901103,0.62098897,2
259,,Rock Bottom Red Ale,Microbrasserie Nouvelle-France,American Amber / Red Ale,4.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Microbrasserie Nouvelle-France', '4.50 %']",1,0,0.4852918,0.51470816,2
258,,Rock Bottom Red Ale,La Petrognola,American Amber / Red Ale,5.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['La Petrognola', '5.50 %']",1,0,0.27021208,0.72978795,2
266,,Praxis Ambar,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Praxis Ambar', '5.50 %']",1,0,0.2749577,0.7250423,2
277,,Polissonne,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,11.00 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Polissonne', '11.00 %']",1,0,0.28872606,0.7112739,2
228,,Marea Roja,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Marea Roja'],1,0,0.33583546,0.66416454,2
226,,Finnegans Irish Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.75 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Finnegans Irish Amber', '4.75 %']",1,0,0.34038278,0.6596172,2
197,,( T ) oasted Oats,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['( T ) oasted Oats'],1,0,0.403511,0.596489,2
192,,Rock Bottom Red Ale,CervecerÃa Lesnez,American Amber / Red Ale,5.10 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['CervecerÃa Lesnez', '5.10 %']",1,0,0.098493576,0.90150636,2
191,,7 Barrios Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.10 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['7 Barrios Amber', '5.10 %']",1,0,0.14290103,0.857099,2
190,,7 Barrios Amber,CervecerÃa Lesnez,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['7 Barrios Amber', 'CervecerÃa Lesnez']",1,0,0.08481891,0.91518104,2
189,,Rock Bottom Red Ale,CervecerÃa Lesnez,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['CervecerÃa Lesnez'],1,0,0.1791818,0.82081825,2
188,,7 Barrios Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['7 Barrios Amber'],1,0,0.1859463,0.8140537,2
187,,Rock Bottom Red Ale,Sigtuna Brygghus,American Amber / Red Ale,6.20 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Sigtuna Brygghus', '6.20 %']",1,0,0.13591756,0.8640824,2
186,,Rock Bottom Red Ale,Sigtuna Brygghus,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Sigtuna Brygghus'],1,0,0.37444603,0.625554,2
184,,Rock Bottom Red Ale,Ego Brygghus,American Amber / Red Ale,6.20 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Ego Brygghus', '6.20 %']",1,0,0.18984318,0.8101569,2
183,,Forhekset Prinsesse,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.20 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Forhekset Prinsesse', '6.20 %']",1,0,0.0833373,0.91666275,2
182,,Forhekset Prinsesse,Ego Brygghus,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Forhekset Prinsesse', 'Ego Brygghus']",1,0,0.20340452,0.7965955,2
181,,Forhekset Prinsesse,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Forhekset Prinsesse'],1,0,0.19579591,0.8042041,2
178,,Rock Bottom Red Ale,Brauerei Stadtguet,American Amber / Red Ale,4.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Brauerei Stadtguet', '4.80 %']",1,0,0.12212766,0.8778724,2
177,,Stadtguet Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Stadtguet Amber', '4.80 %']",1,0,0.2026263,0.7973737,2
176,,Stadtguet Amber,Brauerei Stadtguet,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Stadtguet Amber', 'Brauerei Stadtguet']",1,0,0.18927489,0.8107251,2
175,,Rock Bottom Red Ale,Brauerei Stadtguet,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Brauerei Stadtguet'],1,0,0.34170482,0.65829515,2
174,,Stadtguet Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Stadtguet Amber'],1,0,0.25156382,0.74843615,2
198,,( T ) oasted Oats,Edmund 's Oast,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['( T ) oasted Oats', ""Edmund 's Oast""]",1,0,0.2354974,0.7645026,2
398,,Boutefeu,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Boutefeu'],1,0,0.39622137,0.6037786,2
200,,Rock Bottom Red Ale,Edmund 's Oast,American Amber / Red Ale,4.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","[""Edmund 's Oast"", '4.70 %']",1,0,0.30139896,0.69860107,2
202,,La BÃ '' cheronne,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","[""La BÃ '' cheronne"", '4.60 %']",1,0,0.28679952,0.7132005,2
225,,Finnegans Irish Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Finnegans Irish Amber'],1,0,0.3900506,0.6099494,2
221,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Bendorf,Amber Ale,6 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Rock Bottom La Jolla', '5.40 %']","['Bendorf', '6 %']",1,0,0.23123279,0.76876724,2
220,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Bendorf Neudorf Red Ale,Rock Bottom La Jolla,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_ABV')","['Rock Bottom La Jolla Ragtop Red Ale', '5.40 %']","['Bendorf Neudorf Red Ale', '6 %']",1,0,0.2864837,0.71351624,2
219,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Bendorf Neudorf Red Ale,Bendorf,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rock Bottom La Jolla Ragtop Red Ale', 'Rock Bottom La Jolla']","['Bendorf Neudorf Red Ale', 'Bendorf']",1,0,0.11794625,0.88205373,2
218,,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Bendorf,Amber Ale,5.40 %,"('rtable_Brew_Factory_Name',)",['Rock Bottom La Jolla'],['Bendorf'],1,0,0.37547153,0.62452847,2
216,,Rock Bottom Red Ale,Cervejaria Rasen Bier Ltda,American Amber / Red Ale,5.20 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Cervejaria Rasen Bier Ltda', '5.20 %']",1,0,0.2640237,0.73597634,2
215,,Rasen Bier Ambar,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.20 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Rasen Bier Ambar', '5.20 %']",1,0,0.19456238,0.8054376,2
214,,Rock Bottom Red Ale,Cervejaria Rasen Bier Ltda,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Cervejaria Rasen Bier Ltda'],1,0,0.22045892,0.7795411,2
227,,Rock Bottom Red Ale,Finnegans Inc. .,American Amber / Red Ale,4.75 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Finnegans Inc. .', '4.75 %']",1,0,0.48062178,0.51937824,2
213,,Rasen Bier Ambar,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Rasen Bier Ambar'],1,0,0.4721292,0.5278708,2
211,,Rock Bottom Red Ale,Szot MicrocervecerÃa,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Szot MicrocervecerÃa'],1,0,0.20538864,0.79461133,2
