,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
24,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,29p4453 ibm distributed computing environment v. 3.2 complete package 1 user,,4160.59,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['29p4453 ibm distributed computing environment v. 3.2 complete package 1 user', 4160.59]",1,0,0.013372715,0.9866273,2
37,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,22774 vsi-fax v. 6 complete package 1 server cd linux,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['22774 vsi-fax v. 6 complete package 1 server cd linux'],1,0,0.013137966,0.98686206,2
39,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,22774 vsi-fax v. 6 complete package 1 server cd linux,,1573.45,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['22774 vsi-fax v. 6 complete package 1 server cd linux', 1573.45]",1,0,0.0129341325,0.98706585,2
41,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win'],1,0,0.01357508,0.9864249,2
42,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', nan]",1,0,0.012946235,0.9870538,2
43,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,3640.84,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', 3640.84]",1,0,0.013008411,0.9869915,2
44,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,,3640.84,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","[nan, 3640.84]",1,0,0.15800789,0.8419921,2
46,,passwords plus 1.0,hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,,28.5,"('ltable_title',)",['hp dss software v. 4.0 complete package t1936aa ua0 )'],['passwords plus 1.0'],1,0,0.018235069,0.9817649,2
47,,hp dss software v. 4.0 complete package t1936aa ua0 ),dataviz,630.36,passwords plus v. 1.0 complete package,,28.5,"('ltable_manufacturer',)",['hewlett-packard - ( consumables )'],['dataviz'],1,0,0.20103692,0.7989631,2
48,,passwords plus 1.0,dataviz,630.36,passwords plus v. 1.0 complete package,,28.5,"('ltable_title', 'ltable_manufacturer')","['hp dss software v. 4.0 complete package t1936aa ua0 )', 'hewlett-packard - ( consumables )']","['passwords plus 1.0', 'dataviz']",1,0,0.015979901,0.9840201,2
49,,passwords plus 1.0,hewlett-packard - ( consumables ),29.99,passwords plus v. 1.0 complete package,,28.5,"('ltable_title', 'ltable_price')","['hp dss software v. 4.0 complete package t1936aa ua0 )', 630.36]","['passwords plus 1.0', 29.99]",1,0,0.017253552,0.9827465,2
38,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,22774 vsi-fax v. 6 complete package 1 server cd linux,,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['22774 vsi-fax v. 6 complete package 1 server cd linux', nan]",1,0,0.012906025,0.987094,2
23,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,29p4453 ibm distributed computing environment v. 3.2 complete package 1 user,,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['29p4453 ibm distributed computing environment v. 3.2 complete package 1 user', nan]",1,0,0.013363457,0.9866366,2
25,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,,4160.59,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","[nan, 4160.59]",1,0,0.22623646,0.77376354,2
11,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win'],1,0,0.01357508,0.9864249,2
8,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,,363.63,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win', 363.63]",1,0,0.012802754,0.9871973,2
9,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,,363.63,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","[nan, 363.63]",1,0,0.27858642,0.7214137,2
22,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,29p4453 ibm distributed computing environment v. 3.2 complete package 1 user,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['29p4453 ibm distributed computing environment v. 3.2 complete package 1 user'],1,0,0.013721803,0.98627824,2
4,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,ibm software lotus shrinkwrap,76.42,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","['ibm software lotus shrinkwrap', 76.42]",1,0,0.020328967,0.97967106,2
12,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', nan]",1,0,0.012946235,0.9870538,2
13,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,3640.84,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', 3640.84]",1,0,0.013008411,0.9869915,2
7,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win', nan]",1,0,0.012639342,0.98736066,2
14,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,,3640.84,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","[nan, 3640.84]",1,0,0.15800789,0.8419921,2
2,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,ibm software lotus shrinkwrap,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 'ibm software lotus shrinkwrap']",1,0,0.013527885,0.98647213,2
16,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail'],1,0,0.013615776,0.9863842,2
17,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,ibm software lotus shrinkwrap,28.5,"('rtable_manufacturer',)",[nan],['ibm software lotus shrinkwrap'],1,0,0.024822976,0.975177,2
18,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,ibm software lotus shrinkwrap,28.5,"('rtable_title', 'rtable_manufacturer')","['passwords plus v. 1.0 complete package', nan]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 'ibm software lotus shrinkwrap']",1,0,0.013527885,0.98647213,2
19,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,,76.42,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 76.42]",1,0,0.01307191,0.98692805,2
1,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,ibm software lotus shrinkwrap,28.5,"('rtable_manufacturer',)",[nan],['ibm software lotus shrinkwrap'],1,0,0.024822969,0.975177,2
20,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,passwords plus v. 1.0 complete package,ibm software lotus shrinkwrap,76.42,"('rtable_manufacturer', 'rtable_price')","[nan, 28.5]","['ibm software lotus shrinkwrap', 76.42]",1,0,0.020328967,0.97967106,2
3,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,,76.42,"('rtable_title', 'rtable_price')","['passwords plus v. 1.0 complete package', 28.5]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 76.42]",1,0,0.01307191,0.98692805,2
6,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,,28.5,"('rtable_title',)",['passwords plus v. 1.0 complete package'],['fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win'],1,0,0.012585458,0.98741454,2
45,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,3640.84,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', nan, 3640.84]",1,0,0.012924316,0.9870756,3
5,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,ibm software lotus shrinkwrap,76.42,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 'ibm software lotus shrinkwrap', 76.42]",1,0,0.013667939,0.98633206,3
21,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail,ibm software lotus shrinkwrap,76.42,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['ibm software lotus shrinkwrap ah09qml ibm lotus easysync pro 4.1 for win multilingual u retail', 'ibm software lotus shrinkwrap', 76.42]",1,0,0.013667939,0.98633206,3
10,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win,,363.63,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['fpxmlc020-a01 vortexml v. 2 complete package 1 user cd win', nan, 363.63]",1,0,0.012637415,0.9873626,3
36,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -,,12567.39,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -', nan, 12567.39]",1,0,0.012719588,0.9872804,3
15,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win,,3640.84,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['fpm32c070-a08n monarch standard edition v. 7.0 complete package 8 users cd win', nan, 3640.84]",1,0,0.012924316,0.9870756,3
31,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,366125-002 hp care pack software technical support vmware virtualcenter 1 node 2 process,,1589.95,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['366125-002 hp care pack software technical support vmware virtualcenter 1 node 2 process', nan, 1589.95]",1,0,0.013152749,0.9868472,3
26,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,29p4453 ibm distributed computing environment v. 3.2 complete package 1 user,,4160.59,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['29p4453 ibm distributed computing environment v. 3.2 complete package 1 user', nan, 4160.59]",1,0,0.01319756,0.9868024,3
40,,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,22774 vsi-fax v. 6 complete package 1 server cd linux,,1573.45,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['passwords plus v. 1.0 complete package', nan, 28.5]","['22774 vsi-fax v. 6 complete package 1 server cd linux', nan, 1573.45]",1,0,0.012646258,0.98735374,3
51,,passwords plus 1.0,dataviz,29.99,passwords plus v. 1.0 complete package,,28.5,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['hp dss software v. 4.0 complete package t1936aa ua0 )', 'hewlett-packard - ( consumables )', 630.36]","['passwords plus 1.0', 'dataviz', 29.99]",1,0,0.015012547,0.98498744,3
