,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
64,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_description',)",['steel 280 lb'],"[""am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.06644905,0.93355095,2
63,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.054677106,0.9453229,2
62,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_description',)",['steel 280 lb'],"[""system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.045544874,0.95445514,2
115,,linksys etherfast,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['linksys etherfast'],1,0,0.023088668,0.97691137,2
60,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.2496521,0.7503479,2
59,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,bose acoustimass 5 series iii speaker system am53bk,speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_name', 'rtable_description')","['sanus visionmount flat panel tv wall mount vmpl3b', 'steel 280 lb']","['bose acoustimass 5 series iii speaker system am53bk', ""speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.43869728,0.5613027,2
58,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_description',)",['steel 280 lb'],"[""speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.07305632,0.9269437,2
116,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_description',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.050443362,0.9495566,2
56,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.14106022,0.8589398,2
55,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,bose acoustimass 5 series iii speaker system am53bk,iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_name', 'rtable_description')","['sanus visionmount flat panel tv wall mount vmpl3b', 'steel 280 lb']","['bose acoustimass 5 series iii speaker system am53bk', ""iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.38970727,0.61029273,2
54,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,144.05,"('rtable_description',)",['steel 280 lb'],"[""iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish""]",1,0,0.15490791,0.84509206,2
117,,linksys etherfast,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['linksys etherfast', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.16006665,0.8399334,2
111,,linksys,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['linksys', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )']",1,0,0.10265255,0.8973475,2
110,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_description',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]",['linksys etherfast 8-port 10/100 switch ( new/workgroup )'],1,0,0.050443362,0.9495566,2
77,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.3476302,0.6523698,2
78,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.38052195,0.6194781,2
101,,wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['wall mount vmpl3b'],1,0,0.019651169,0.9803489,2
105,,mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['mount vmpl3b'],1,0,0.019805146,0.9801949,2
99,,tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,144.05,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['tv wall mount vmpl3b', 144.05]",1,0,0.01950535,0.9804946,2
98,,tv wall mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['tv wall mount vmpl3b', 'steel 280 lb']",1,0,0.021569928,0.97843003,2
97,,tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['tv wall mount vmpl3b'],1,0,0.019660762,0.9803392,2
106,,mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['mount vmpl3b', 'steel 280 lb']",1,0,0.021859596,0.97814035,2
95,,panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,144.05,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['panel tv wall mount vmpl3b', 144.05]",1,0,0.019279158,0.98072076,2
94,,panel tv wall mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['panel tv wall mount vmpl3b', 'steel 280 lb']",1,0,0.021186281,0.97881377,2
93,,panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['panel tv wall mount vmpl3b'],1,0,0.019493142,0.9805069,2
107,,mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,144.05,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['mount vmpl3b', 144.05]",1,0,0.020188462,0.9798115,2
52,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['steel 280 lb', 144.05]","[""series iii speaker system am53bk 2 dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.2044928,0.7955072,2
91,,flat panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,144.05,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['flat panel tv wall mount vmpl3b', 144.05]",1,0,0.019376047,0.9806239,2
89,,flat panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['flat panel tv wall mount vmpl3b'],1,0,0.01922485,0.9807751,2
87,,visionmount flat panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,144.05,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['visionmount flat panel tv wall mount vmpl3b', 144.05]",1,0,0.019229969,0.98077,2
86,,visionmount flat panel tv wall mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['visionmount flat panel tv wall mount vmpl3b', 'steel 280 lb']",1,0,0.021501264,0.97849876,2
85,,visionmount flat panel tv wall mount vmpl3b,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['visionmount flat panel tv wall mount vmpl3b'],1,0,0.018865926,0.98113406,2
109,,linksys,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['linksys'],1,0,0.019946558,0.9800535,2
83,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_description', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish"", nan]","['panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish', nan]",1,0,0.0546332,0.94536674,2
82,,panasonic genius countertop microwave in white nnh965wh,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_price')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", nan]","['panasonic genius countertop microwave in white nnh965wh', nan]",1,0,0.030171504,0.9698285,2
81,,panasonic genius countertop microwave in white nnh965wh,panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['panasonic genius countertop microwave in white nnh965wh', 'panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish']",1,0,0.16045707,0.8395429,2
80,,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1,panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_description',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]",['panasonic genius countertop white microwave nnh965wh 2.2 cubic foot inverter turbo defrost child safety lock versatile function key white finish'],1,0,0.12657438,0.87342566,2
79,,panasonic genius countertop microwave in white nnh965wh,sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name',)","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1""]",['panasonic genius countertop microwave in white nnh965wh'],1,0,0.020930056,0.97907,2
90,,flat panel tv wall mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['flat panel tv wall mount vmpl3b', 'steel 280 lb']",1,0,0.021541726,0.97845834,2
102,,wall mount vmpl3b,steel 280 lb,,sanus visionmount flat panel tv wall mount vmpl3b,steel 280 lb,144.05,"('ltable_name', 'ltable_description')","[""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1"", ""sanus 15 ' 37 ' visionmount full-motion flat panel tv black wall mount mf215b1 easily conceal hardware easy to install includes two vesa-compatible tv brackets virtual axis 3d black finish""]","['wall mount vmpl3b', 'steel 280 lb']",1,0,0.02137546,0.9786245,2
