,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
17,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,calculators,,a362-12cp,88.85,"('rtable_title', 'rtable_category')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan]","['el-233sb 8 digit handheld calculator sharp 3.19', 'calculators']",0.3769856,0.62301433,2
16,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,,,a362-12cp,88.85,"('rtable_title',)",['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox'],['el-233sb 8 digit handheld calculator sharp 3.19'],0.4891779,0.5108222,2
25,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208,,,a362-12cp,88.85,"('rtable_title', 'rtable_category')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan]","['incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208', nan]",0.27697852,0.7230215,2
1,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,88.85,"('rtable_title', 'rtable_category')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan]",0.096409,0.903591,2
2,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,88.85,"('rtable_title', 'rtable_brand')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan]",0.096409,0.903591,2
3,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,88.85,"('rtable_title', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', 'a362-12cp']","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan]",0.09800717,0.9019928,2
4,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,,"('rtable_title', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan]",0.09946953,0.90053046,2
5,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,88.85,"('rtable_title', 'rtable_category', 'rtable_brand')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.096409,0.903591,3
39,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,atrend,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, nan]",0.10303685,0.8969631,3
38,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,atrend,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_modelno')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, nan]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, nan]",0.074271165,0.92572886,3
37,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend']","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, 'mustang']",0.118734784,0.88126516,3
42,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,atrend,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_modelno', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, nan]",0.10303685,0.8969631,3
30,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208,,,,88.85,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208', nan, nan]",0.34444985,0.6555501,3
29,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208,,,,88.85,"('rtable_title', 'rtable_category', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208', nan, nan]",0.34444985,0.6555501,3
28,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208,,,a362-12cp,88.85,"('rtable_title', 'rtable_category', 'rtable_brand')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan]","['incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208', nan, nan]",0.27697858,0.7230214,3
40,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', 'atrend', nan]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', 'mustang', nan]",0.118734784,0.88126516,3
6,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,88.85,"('rtable_title', 'rtable_category', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.09800717,0.9019928,3
8,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,88.85,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.09800717,0.9019928,3
22,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,,,el233sb,88.85,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['el-233sb 8 digit handheld calculator sharp 3.19', nan, 'el233sb']",0.4891779,0.5108222,3
21,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,calculators,,el233sb,88.85,"('rtable_title', 'rtable_category', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp']","['el-233sb 8 digit handheld calculator sharp 3.19', 'calculators', 'el233sb']",0.3769856,0.62301433,3
20,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,calculators,,a362-12cp,88.85,"('rtable_title', 'rtable_category', 'rtable_brand')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan]","['el-233sb 8 digit handheld calculator sharp 3.19', 'calculators', nan]",0.3769856,0.62301433,3
9,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,,"('rtable_title', 'rtable_brand', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.09946953,0.90053046,3
10,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,,"('rtable_title', 'rtable_modelno', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', 'a362-12cp', 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.100224026,0.899776,3
48,avery laser print-to-edge postcards white 80-pack avery 05889,stationery & office machinery,,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend']","['avery laser print-to-edge postcards white 80-pack avery 05889', 'stationery & office machinery', nan]",0.40840086,0.5915991,3
7,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,,"('rtable_title', 'rtable_category', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan]",0.09946953,0.90053046,3
41,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_brand', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', 'atrend', 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', 'mustang', nan]",0.47222152,0.5277785,3
44,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, 'mustang', nan]",0.47222152,0.5277785,4
45,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,atrend,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, nan, 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, nan, nan]",0.10303685,0.8969631,4
43,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', nan]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, 'mustang', nan]",0.118734784,0.88126516,4
46,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', 'atrend', nan, 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', 'mustang', nan, nan]",0.47222152,0.5277785,4
49,avery laser print-to-edge postcards white 80-pack avery 05889,stationery & office machinery,,,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', nan]","['avery laser print-to-edge postcards white 80-pack avery 05889', 'stationery & office machinery', nan, nan]",0.40840086,0.5915991,4
14,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp', 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan, nan]",0.100224026,0.899776,4
31,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208,,,,88.85,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan, 'a362-12cp']","['incipio ipad-208 feather for apple ipad 2 - frost touch screen tablet accessories incipio ipad-208', nan, nan, nan]",0.34444985,0.6555501,4
50,avery laser print-to-edge postcards white 80-pack avery 05889,stationery & office machinery,,,18.98,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', 56.88]","['avery laser print-to-edge postcards white 80-pack avery 05889', 'stationery & office machinery', nan, 18.98]",0.3957913,0.6042087,4
23,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,el-233sb 8 digit handheld calculator sharp 3.19,calculators,,el233sb,88.85,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan, 'a362-12cp']","['el-233sb 8 digit handheld calculator sharp 3.19', 'calculators', nan, 'el233sb']",0.3769856,0.62301433,4
11,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,88.85,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan, 'a362-12cp']","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan, nan]",0.09800717,0.9019928,4
12,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,a362-12cp,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan, 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan, nan]",0.09946953,0.90053046,4
13,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, 'a362-12cp', 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan, nan]",0.100224026,0.899776,4
47,mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2,,mustang,,,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', nan, 56.88]","['mustang 84 fixed screen high contrast in white electronics - general sc-f84w4 :3 262.2', nan, 'mustang', nan, nan]",0.47222152,0.5277785,5
15,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,,atrend,,56.88,amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox', nan, nan, 'a362-12cp', 88.85]","['amzer foldo stand up for apple ipad dell streak samsung galaxy tab blackberry playbook - black mounts amzer amz89491 12.69', nan, nan, nan, nan]",0.100224026,0.899776,5
51,avery laser print-to-edge postcards white 80-pack avery 05889,stationery & office machinery,,,18.98,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,,,a362-12cp,88.85,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['atrend-bbox a361-12cp b box series speaker car stereos a361-12cp', nan, 'atrend', nan, 56.88]","['avery laser print-to-edge postcards white 80-pack avery 05889', 'stationery & office machinery', nan, nan, 18.98]",0.3957913,0.6042087,5
