,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
82,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,HopTown Brewing Company,Amber Ale,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['HopTown Brewing Company', 'Amber Ale']",0.98746103,0.012538896,2
81,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,HopTown Paint the Town Red,Ballast Point Brewing Company,American Strong Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['HopTown Paint the Town Red', '5.50 %']",0.9999989,1.0950636e-06,2
80,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,HopTown Paint the Town Red,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['HopTown Paint the Town Red', 'Amber Ale']",0.9999968,3.1679515e-06,2
96,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Bin SaskBerry Prairie Berry Ale,Ballast Point Brewing Company,American Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Bin SaskBerry Prairie Berry Ale', '5 %']",0.9981286,0.0018714579,2
79,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,HopTown Paint the Town Red,HopTown Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","['HopTown Paint the Town Red', 'HopTown Brewing Company']",0.9999459,5.4160453e-05,2
77,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Style',)",['American Strong Ale'],['Amber Ale'],0.99769765,0.0023023118,2
76,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,HopTown Brewing Company,American Strong Ale,10 %,"('rtable_Brew_Factory_Name',)",['Ballast Point Brewing Company'],['HopTown Brewing Company'],0.98270535,0.017294582,2
75,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,HopTown Paint the Town Red,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['HopTown Paint the Town Red'],0.9999974,2.605291e-06,2
138,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10.80 %,"('rtable_ABV',)",['10 %'],['10.80 %'],0.9953399,0.004660168,2
68,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Barrier Brewing Company,American Strong Ale,5.40 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ballast Point Brewing Company', '10 %']","['Barrier Brewing Company', '5.40 %']",0.986981,0.013018988,2
67,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Barrier Brewing Company,Spice/Herb/Vegetable,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['Barrier Brewing Company', 'Spice/Herb/Vegetable']",0.9983479,0.0016521054,2
66,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Barrier Nunu Bru,Ballast Point Brewing Company,American Strong Ale,5.40 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Barrier Nunu Bru', '5.40 %']",0.8532847,0.14671525,2
65,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Barrier Nunu Bru,Ballast Point Brewing Company,Spice/Herb/Vegetable,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Barrier Nunu Bru', 'Spice/Herb/Vegetable']",0.97279954,0.027200429,2
64,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Barrier Nunu Bru,Barrier Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","['Barrier Nunu Bru', 'Barrier Brewing Company']",0.9995448,0.00045517247,2
63,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,5.40 %,"('rtable_ABV',)",['10 %'],['5.40 %'],0.99292576,0.007074288,2
62,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Spice/Herb/Vegetable,10 %,"('rtable_Style',)",['American Strong Ale'],['Spice/Herb/Vegetable'],0.9946313,0.005368699,2
61,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Barrier Brewing Company,American Strong Ale,10 %,"('rtable_Brew_Factory_Name',)",['Ballast Point Brewing Company'],['Barrier Brewing Company'],0.9972894,0.0027105813,2
78,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,5.50 %,"('rtable_ABV',)",['10 %'],['5.50 %'],0.99784625,0.0021538015,2
60,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Barrier Nunu Bru,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['Barrier Nunu Bru'],0.97507983,0.024920119,2
97,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Great Western Brewing &#40; Canadian Brewing &#41;,Fruit Beer,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['Great Western Brewing &#40; Canadian Brewing &#41;', 'Fruit Beer']",0.9657935,0.034206487,2
99,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Fruit Beer,5 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '10 %']","['Fruit Beer', '5 %']",0.9966608,0.0033391707,2
137,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Barley Wine,10 %,"('rtable_Style',)",['American Strong Ale'],['Barley Wine'],0.9638866,0.036113344,2
136,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Smuttynose Brewing Company,American Strong Ale,10 %,"('rtable_Brew_Factory_Name',)",['Ballast Point Brewing Company'],['Smuttynose Brewing Company'],0.9838509,0.016149078,2
135,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Smuttynose Smuttlabs Ol _ Grundy Humper,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['Smuttynose Smuttlabs Ol _ Grundy Humper'],0.83663625,0.16336377,2
140,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Smuttynose Smuttlabs Ol _ Grundy Humper,Ballast Point Brewing Company,Barley Wine,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Smuttynose Smuttlabs Ol _ Grundy Humper', 'Barley Wine']",0.9242133,0.07578668,2
129,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Porter,5.90 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '10 %']","['Porter', '5.90 %']",0.9419184,0.058081657,2
128,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ipswich Ale Brewery,American Strong Ale,5.90 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ballast Point Brewing Company', '10 %']","['Ipswich Ale Brewery', '5.90 %']",0.9825646,0.017435435,2
127,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ipswich Ale Brewery,Porter,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['Ipswich Ale Brewery', 'Porter']",0.96294457,0.037055418,2
126,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Battle Road Midnight Rider Colonial Porter,Ballast Point Brewing Company,American Strong Ale,5.90 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Battle Road Midnight Rider Colonial Porter', '5.90 %']",0.998705,0.0012949241,2
125,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Battle Road Midnight Rider Colonial Porter,Ballast Point Brewing Company,Porter,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Battle Road Midnight Rider Colonial Porter', 'Porter']",0.9999492,5.0817624e-05,2
124,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Battle Road Midnight Rider Colonial Porter,Ipswich Ale Brewery,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","['Battle Road Midnight Rider Colonial Porter', 'Ipswich Ale Brewery']",0.9977259,0.0022740401,2
123,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,5.90 %,"('rtable_ABV',)",['10 %'],['5.90 %'],0.9804765,0.01952343,2
122,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Porter,10 %,"('rtable_Style',)",['American Strong Ale'],['Porter'],0.9959117,0.0040883673,2
98,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Great Western Brewing &#40; Canadian Brewing &#41;,American Strong Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ballast Point Brewing Company', '10 %']","['Great Western Brewing &#40; Canadian Brewing &#41;', '5 %']",0.9997603,0.00023964756,2
121,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ipswich Ale Brewery,American Strong Ale,10 %,"('rtable_Brew_Factory_Name',)",['Ballast Point Brewing Company'],['Ipswich Ale Brewery'],0.9799818,0.02001823,2
141,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Smuttynose Smuttlabs Ol _ Grundy Humper,Ballast Point Brewing Company,American Strong Ale,10.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Smuttynose Smuttlabs Ol _ Grundy Humper', '10.80 %']",0.7378014,0.26219872,2
114,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Specialty Grain,4.50 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '10 %']","['Specialty Grain', '4.50 %']",0.95172024,0.04827975,2
113,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Alpine Dog Brewery,American Strong Ale,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ballast Point Brewing Company', '10 %']","['Alpine Dog Brewery', '4.50 %']",0.9880465,0.011953459,2
112,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Alpine Dog Brewery,Specialty Grain,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['Alpine Dog Brewery', 'Specialty Grain']",0.8443541,0.15564594,2
111,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Alpine Dog Black Rye Session Pale Ale,Ballast Point Brewing Company,American Strong Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Alpine Dog Black Rye Session Pale Ale', '4.50 %']",0.9981109,0.0018891611,2
110,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Alpine Dog Black Rye Session Pale Ale,Ballast Point Brewing Company,Specialty Grain,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Alpine Dog Black Rye Session Pale Ale', 'Specialty Grain']",0.9882492,0.011750756,2
109,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Alpine Dog Black Rye Session Pale Ale,Alpine Dog Brewery,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","['Alpine Dog Black Rye Session Pale Ale', 'Alpine Dog Brewery']",0.9983417,0.001658279,2
108,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,4.50 %,"('rtable_ABV',)",['10 %'],['4.50 %'],0.9976803,0.0023196097,2
107,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Specialty Grain,10 %,"('rtable_Style',)",['American Strong Ale'],['Specialty Grain'],0.923139,0.076861076,2
106,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Alpine Dog Brewery,American Strong Ale,10 %,"('rtable_Brew_Factory_Name',)",['Ballast Point Brewing Company'],['Alpine Dog Brewery'],0.9824318,0.017568216,2
105,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Alpine Dog Black Rye Session Pale Ale,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['Alpine Dog Black Rye Session Pale Ale'],0.996573,0.0034270217,2
142,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Smuttynose Brewing Company,Barley Wine,10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ballast Point Brewing Company', 'American Strong Ale']","['Smuttynose Brewing Company', 'Barley Wine']",0.98679674,0.013203262,2
120,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Battle Road Midnight Rider Colonial Porter,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['Battle Road Midnight Rider Colonial Porter'],0.9998228,0.00017721529,2
144,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Barley Wine,10.80 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '10 %']","['Barley Wine', '10.80 %']",0.9697566,0.030243339,2
69,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,Spice/Herb/Vegetable,5.40 %,"('rtable_Style', 'rtable_ABV')","['American Strong Ale', '10 %']","['Spice/Herb/Vegetable', '5.40 %']",0.9785204,0.021479541,2
139,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Smuttynose Smuttlabs Ol _ Grundy Humper,Smuttynose Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'Ballast Point Brewing Company']","['Smuttynose Smuttlabs Ol _ Grundy Humper', 'Smuttynose Brewing Company']",0.64530015,0.35469976,2
38,Brewmaster 's Reserve Imperial Red Ale,Bent Hill Brewery,American Amber / Red Ale,4.80 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","[""BJ 's Chicago Pizza & Brewery Inc. ."", '9.20 %']","['Bent Hill Brewery', '4.80 %']",0.9996538,0.0003461359,2
9,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,5.00 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '9.20 %']","['American Amber / Red Ale', '5.00 %']",0.99947184,0.0005282047,2
19,Tri Martolod Rousse,Brasseries Artisanales Tri Martolod,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Brewmaster 's Reserve Imperial Red Ale"", ""BJ 's Chicago Pizza & Brewery Inc. .""]","['Tri Martolod Rousse', 'Brasseries Artisanales Tri Martolod']",0.9923407,0.00765929,2
37,Brewmaster 's Reserve Imperial Red Ale,Bent Hill Brewery,American Amber / Red Ale,9.20 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","[""BJ 's Chicago Pizza & Brewery Inc. ."", 'American Amber / Red Ale']","['Bent Hill Brewery', 'American Amber / Red Ale']",0.9969607,0.003039326,2
36,Maple Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,4.80 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Brewmaster 's Reserve Imperial Red Ale"", '9.20 %']","['Maple Red Ale', '4.80 %']",0.9456918,0.054308195,2
