,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
245,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Havannah,Lompoc Brewing,Barley Wine,9.70 %,"('rtable_Beer_Name',)",['Lompoc Bourbon Barrel Aged Old Tavern Rat'],['Havannah'],0.4061861038208008,0.5938138961791992,2
246,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Barley Wine,9.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Lompoc Bourbon Barrel Aged Old Tavern Rat', 'Lompoc Brewing']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )']",0.430244505405426,0.569755494594574,2
247,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Havannah,Lompoc Brewing,Amber Ale,9.70 %,"('rtable_Beer_Name', 'rtable_Style')","['Lompoc Bourbon Barrel Aged Old Tavern Rat', 'Barley Wine']","['Havannah', 'Amber Ale']",0.41534316539764404,0.584656834602356,2
248,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Havannah,Lompoc Brewing,Barley Wine,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Lompoc Bourbon Barrel Aged Old Tavern Rat', '9.70 %']","['Havannah', '5.80 %']",0.37558698654174805,0.624413013458252,2
255,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Block 15 Hypnosis,Lompoc Brewing,Barley Wine,12 %,"('rtable_Beer_Name', 'rtable_ABV')","['Lompoc Bourbon Barrel Aged Old Tavern Rat', '9.70 %']","['Block 15 Hypnosis', '12 %']",0.34287869930267334,0.6571213006973267,2
259,Kroovy,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Kroovy'],0.4331488609313965,0.5668511390686035,2
260,Kroovy,Rushing Duck Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Kroovy', 'Rushing Duck Brewing Company']",0.43644219636917114,0.5635578036308289,2
261,Kroovy,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Kroovy', 'American Amber / Red Ale']",0.43959325551986694,0.5604067444801331,2
262,Kroovy,Elevator Brewery & Draught Haus,American Amber / Red Ale,9.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Kroovy', '9.00 %']",0.4573841691017151,0.5426158308982849,2
267,Flambeau Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Flambeau Red', '5.70 %']",0.4520639181137085,0.5479360818862915,2
271,Barrio Rojo,Barrio Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Barrio Rojo', 'Barrio Brewing Company']",0.493041455745697,0.506958544254303,2
272,Barrio Rojo,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Barrio Rojo', '5.70 %']",0.32610273361206055,0.6738972663879395,2
277,Invasion,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Invasion'],0.41842329502105713,0.5815767049789429,2
278,Invasion,Black Market Brewing Co. .,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Invasion', 'Black Market Brewing Co. .']",0.41777878999710083,0.5822212100028992,2
279,Invasion,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Invasion', 'American Amber / Red Ale']",0.41842323541641235,0.5815767645835876,2
280,Invasion,Elevator Brewery & Draught Haus,American Amber / Red Ale,9.90 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Invasion', '9.90 %']",0.4319756031036377,0.5680243968963623,2
285,Bricklayer,Elevator Brewery & Draught Haus,American Amber / Red Ale,6.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Bricklayer', '6.70 %']",0.3514561057090759,0.6485438942909241,2
289,Native Son,Elevator Brewery & Draught Haus,American Amber / Red Ale,6.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Native Son', '6.70 %']",0.3731565475463867,0.6268434524536133,2
293,El Paisano,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['El Paisano', '5.70 %']",0.33414149284362793,0.6658585071563721,2
297,Hazelnut Harvest,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Hazelnut Harvest', '5.70 %']",0.4417462944984436,0.5582537055015564,2
213,Embalmer,Elevator Brewery & Draught Haus,American Barleywine,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Embalmer', 'American Barleywine']",0.4430087208747864,0.5569912791252136,2
212,Embalmer,North Country Brewing,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Embalmer', 'North Country Brewing']",0.4260951280593872,0.5739048719406128,2
211,Embalmer,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Embalmer'],0.4416511654853821,0.5583488345146179,2
206,Undertow,Elevator Brewery & Draught Haus,American Amber / Red Ale,9.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Undertow', '9.00 %']",0.4534045457839966,0.5465954542160034,2
140,Creamsicle,Village Idiot Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Creamsicle', 'Village Idiot Brewing Company']",0.3761376738548279,0.6238623261451721,2
141,Creamsicle,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Creamsicle', 'American Amber / Red Ale']",0.39042985439300537,0.6095701456069946,2
142,Creamsicle,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Creamsicle', '5.70 %']",0.22810304164886475,0.7718969583511353,2
147,Blood Falls,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Blood Falls', '5.70 %']",0.4075726866722107,0.5924273133277893,2
151,Rough Sesh,Elevator Brewery & Draught Haus,American Amber / Red Ale,4.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Rough Sesh', '4.70 %']",0.46234411001205444,0.5376558899879456,2
155,Maple Bacon,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Maple Bacon', '5.70 %']",0.44058310985565186,0.5594168901443481,2
159,Wrenclaw,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Wrenclaw'],0.43728357553482056,0.5627164244651794,2
160,Wrenclaw,One Barrel Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Wrenclaw', 'One Barrel Brewing Company']",0.42783379554748535,0.5721662044525146,2
161,Wrenclaw,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Wrenclaw', 'American Amber / Red Ale']",0.43728357553482056,0.5627164244651794,2
162,Wrenclaw,Elevator Brewery & Draught Haus,American Amber / Red Ale,6.50 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Wrenclaw', '6.50 %']",0.48123598098754883,0.5187640190124512,2
167,Apricadamnbeer,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Apricadamnbeer'],0.4316287636756897,0.5683712363243103,2
168,Apricadamnbeer,Backshore Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Apricadamnbeer', 'Backshore Brewing Company']",0.41653573513031006,0.5834642648696899,2
169,Apricadamnbeer,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Apricadamnbeer', 'American Amber / Red Ale']",0.4316288232803345,0.5683711767196655,2
170,Apricadamnbeer,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Apricadamnbeer', '5.70 %']",0.25850921869277954,0.7414907813072205,2
301,Scorned Hooker,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Scorned Hooker', '5.70 %']",0.3591030240058899,0.6408969759941101,2
175,First Chair,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['First Chair', '5.70 %']",0.3749018907546997,0.6250981092453003,2
180,Rediculous,Old Ivy Brewery and Taproom,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Rediculous', 'Old Ivy Brewery and Taproom']",0.3882399797439575,0.6117600202560425,2
181,Rediculous,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Rediculous', 'American Amber / Red Ale']",0.3908398747444153,0.6091601252555847,2
182,Rediculous,Elevator Brewery & Draught Haus,American Amber / Red Ale,6.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Rediculous', '6.70 %']",0.2527264952659607,0.7472735047340393,2
187,Holidale,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Holidale'],0.4128894805908203,0.5871105194091797,2
188,Holidale,Berkshire Brewing Company Inc. .,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Holidale', 'Berkshire Brewing Company Inc. .']",0.4021720290184021,0.5978279709815979,2
189,Holidale,Elevator Brewery & Draught Haus,American Barleywine,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Holidale', 'American Barleywine']",0.41467344760894775,0.5853265523910522,2
190,Holidale,Elevator Brewery & Draught Haus,American Amber / Red Ale,9.50 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Holidale', '9.50 %']",0.48404908180236816,0.5159509181976318,2
195,Triton,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Triton'],0.4169713854789734,0.5830286145210266,2
196,Triton,Greenport Harbor Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Triton', 'Greenport Harbor Brewing Company']",0.4082561731338501,0.5917438268661499,2
197,Triton,Elevator Brewery & Draught Haus,American Barleywine,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Triton', 'American Barleywine']",0.4186776280403137,0.5813223719596863,2
198,Triton,Elevator Brewery & Draught Haus,American Amber / Red Ale,9.50 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Triton', '9.50 %']",0.48836803436279297,0.511631965637207,2
203,Undertow,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Undertow'],0.4356590509414673,0.5643409490585327,2
204,Undertow,Green Room Brewing,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Undertow', 'Green Room Brewing']",0.4221634268760681,0.5778365731239319,2
205,Undertow,Elevator Brewery & Draught Haus,American Barleywine,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Undertow', 'American Barleywine']",0.43701910972595215,0.5629808902740479,2
179,Rediculous,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Rediculous'],0.3908398747444153,0.6091601252555847,2
305,Amber Scrambler,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Amber Scrambler', '5.70 %']",0.47353214025497437,0.5264678597450256,2
309,Humo Rojo,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Humo Rojo', '5.70 %']",0.41402846574783325,0.5859715342521667,2
313,Delta,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Delta'],0.4514896273612976,0.5485103726387024,2
394,Apricadamnbeer,Backshore Brewing Company,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bourbon Barrel Aged Horus Imperial Red', 'Elevator Brewery & Draught Haus']","['Apricadamnbeer', 'Backshore Brewing Company']",0.41653573513031006,0.5834642648696899,2
395,Apricadamnbeer,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_Style')","['Bourbon Barrel Aged Horus Imperial Red', 'American Amber / Red Ale']","['Apricadamnbeer', 'American Amber / Red Ale']",0.4316288232803345,0.5683711767196655,2
396,Apricadamnbeer,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['Apricadamnbeer', '5.70 %']",0.25850921869277954,0.7414907813072205,2
401,First Chair,Elevator Brewery & Draught Haus,American Amber / Red Ale,5.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bourbon Barrel Aged Horus Imperial Red', '12.00 %']","['First Chair', '5.70 %']",0.3749018907546997,0.6250981092453003,2
405,Rediculous,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,"('ltable_Beer_Name',)",['Bourbon Barrel Aged Horus Imperial Red'],['Rediculous'],0.3908398747444153,0.6091601252555847,2
