,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
28,hc da-mat tensioned advantage electrol - av,electronics - general,,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite']","['hc da-mat tensioned advantage electrol - av', nan]",0.1409007,0.85909927,2
3,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,da-lite,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan]",0.16567498,0.834325,2
2,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan]",0.16567498,0.834325,2
1,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,da-lite,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan]",0.15715823,0.8428418,2
4,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,da-lite,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan]",0.16567498,0.834325,2
33,hc da-mat tensioned advantage electrol - av,electronics - general,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939', 2595.0]","['hc da-mat tensioned advantage electrol - av', nan, nan]",0.09478267,0.9052173,3
10,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.15947738,0.8405226,3
32,hc da-mat tensioned advantage electrol - av,electronics - general,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', 2595.0]","['hc da-mat tensioned advantage electrol - av', nan, nan]",0.09478267,0.9052173,3
31,hc da-mat tensioned advantage electrol - av,electronics - general,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939']","['hc da-mat tensioned advantage electrol - av', nan, nan]",0.09478267,0.9052173,3
6,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,da-lite,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.12528662,0.87471336,3
7,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,da-lite,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.12528662,0.87471336,3
43,hc da-mat tensioned advantage electrol -,electronics - general,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939']","['hc da-mat tensioned advantage electrol -', nan, nan]",0.097302705,0.9026973,3
8,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.15947738,0.8405226,3
44,hc da-mat tensioned advantage electrol -,electronics - general,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', 2595.0]","['hc da-mat tensioned advantage electrol -', nan, nan]",0.097302705,0.9026973,3
45,hc da-mat tensioned advantage electrol -,electronics - general,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939', 2595.0]","['hc da-mat tensioned advantage electrol -', nan, nan]",0.097302705,0.9026973,3
5,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.12528662,0.87471336,3
22,d-link dap-1350 wireless-n pocket router and access point dap1350,electronics - general,da-lite,,99.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', '89939', 2595.0]","['d-link dap-1350 wireless-n pocket router and access point dap1350', nan, 99.99]",0.40026638,0.59973365,3
21,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,89939,99.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 2595.0]","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 99.99]",0.2692901,0.7307099,3
20,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939']","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', nan]",0.11220059,0.8877994,3
19,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,d-link,89939,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite']","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 'd-link']",0.42858452,0.5714154,3
9,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan]",0.15947738,0.8405226,3
52,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,da-lite,3n1mdt,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939']","['human toolz 3-in-1 netbook pad designer tan electronics - general 9.88', nan, '3n1mdt']",0.27743512,0.72256494,3
53,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,da-lite,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 2595.0]","['human toolz 3-in-1 netbook pad designer tan electronics - general 9.88', nan, nan]",0.28552845,0.7144716,3
48,hc da-mat tensioned advantage electrol -,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939', 2595.0]","['hc da-mat tensioned advantage electrol -', 'projection screens', nan, nan]",0.3549671,0.64503294,4
49,hc da-mat tensioned advantage electrol -,electronics - general,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939', 2595.0]","['hc da-mat tensioned advantage electrol -', nan, nan, nan]",0.08407913,0.9159209,4
54,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,human toolz,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', 2595.0]","['human toolz 3-in-1 netbook pad designer tan electronics - general 9.88', nan, 'human toolz', nan]",0.2912916,0.70870835,4
47,hc da-mat tensioned advantage electrol -,projection screens,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', 2595.0]","['hc da-mat tensioned advantage electrol -', 'projection screens', nan, nan]",0.3549671,0.64503294,4
46,hc da-mat tensioned advantage electrol -,projection screens,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939']","['hc da-mat tensioned advantage electrol -', 'projection screens', nan, nan]",0.3549671,0.64503294,4
11,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939']","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan, nan]",0.13012396,0.869876,4
37,hc da-mat tensioned advantage electrol - av,electronics - general,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939', 2595.0]","['hc da-mat tensioned advantage electrol - av', nan, nan, nan]",0.08641923,0.9135807,4
12,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan, nan]",0.13012396,0.869876,4
13,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan, nan]",0.13012396,0.869876,4
14,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,electronics - general,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'da-lite', '89939', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan, nan]",0.18191999,0.81808,4
16,samsung ml1610d2 toner drum black printers samsung ml1610d2,,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939']","['samsung ml1610d2 toner drum black printers samsung ml1610d2', nan, nan, nan]",0.4307645,0.56923544,4
24,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,d-link,89939,99.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', 2595.0]","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 'd-link', 99.99]",0.26857397,0.731426,4
23,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,d-link,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939']","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 'd-link', nan]",0.20758991,0.79241014,4
55,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,da-lite,3n1mdt,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939', 2595.0]","['human toolz 3-in-1 netbook pad designer tan electronics - general 9.88', nan, '3n1mdt', nan]",0.28552845,0.7144716,4
34,hc da-mat tensioned advantage electrol - av,projection screens,,,2595.0,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939']","['hc da-mat tensioned advantage electrol - av', 'projection screens', nan, nan]",0.4842548,0.5157452,4
35,hc da-mat tensioned advantage electrol - av,projection screens,,89939,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', 2595.0]","['hc da-mat tensioned advantage electrol - av', 'projection screens', nan, nan]",0.4842548,0.5157452,4
36,hc da-mat tensioned advantage electrol - av,projection screens,da-lite,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939', 2595.0]","['hc da-mat tensioned advantage electrol - av', 'projection screens', nan, nan]",0.4842548,0.5157452,4
25,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,,99.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', '89939', 2595.0]","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', nan, 99.99]",0.11765142,0.8823486,4
26,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,d-link,,99.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 'd-link', nan, 99.99]",0.15853609,0.8414639,5
38,hc da-mat tensioned advantage electrol - av,projection screens,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['hc da-mat tensioned advantage electrol - av', 'projection screens', nan, nan, nan]",0.3717954,0.6282046,5
17,samsung ml1610d2 toner drum black printers samsung ml1610d2,,,,93.99,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['samsung ml1610d2 toner drum black printers samsung ml1610d2', nan, nan, nan, 93.99]",0.4307645,0.56923544,5
50,hc da-mat tensioned advantage electrol -,projection screens,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['hc da-mat tensioned advantage electrol -', 'projection screens', nan, nan, nan]",0.2906799,0.70932007,5
15,ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99,,,,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['ihome app-friendly rechargeable speaker system for ipad iphone ipod electronics - general ihome id9s 99.99', nan, nan, nan, nan]",0.17957333,0.82042664,5
56,human toolz 3-in-1 netbook pad designer tan electronics - general 9.88,,human toolz,3n1mdt,,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal', 'electronics - general', 'da-lite', '89939', 2595.0]","['human toolz 3-in-1 netbook pad designer tan electronics - general 9.88', nan, 'human toolz', '3n1mdt', nan]",0.29129162,0.70870835,5
