,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
31,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_price',)",[nan],[nan],0.21319188,0.7868081,2
32,sony lcs-twa/b black soft leather carrying case lcstwab,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish']","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish']",0.21561977,0.78438026,2
33,sony lcs-twa/b black soft leather carrying case lcstwab,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_price')","['canon deluxe soft black camera case 0716b001', nan]","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]",0.49916375,0.50083625,2
34,canon deluxe soft black camera case 0716b001,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_description', 'ltable_price')","['canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish', nan]","['sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish', nan]",0.073531985,0.92646796,2
36,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_price',)",[nan],[nan],0.21319188,0.7868081,2
37,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,rubber black,35.99,"('rtable_description',)",[nan],['rubber black'],0.16900228,0.8309977,2
20,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,,"('rtable_price',)",[35.99],[nan],0.4148452,0.58515483,2
38,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,12.95,"('rtable_price',)",[35.99],[12.95],0.36242327,0.63757676,2
19,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,plastic clear,35.99,"('rtable_description',)",[nan],['plastic clear'],0.14288926,0.85711074,2
17,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,99.95,"('rtable_description', 'rtable_price')","[nan, 35.99]","[nan, 99.95]",0.33866957,0.66133034,2
1,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_price',)",[nan],[nan],0.21319188,0.7868081,2
2,canon deluxe soft black camera case 0716b001,sony dsch2 soft carrying black camera case lcscsh polypropylene construction extra compartments for accessory storage can hold many sony or other manufacturers digital cameras black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_description', 'ltable_price')","['canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish', nan]","['sony dsch2 soft carrying black camera case lcscsh polypropylene construction extra compartments for accessory storage can hold many sony or other manufacturers digital cameras black finish', nan]",0.08644352,0.91355646,2
3,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,plastic orange,35.99,"('rtable_description',)",[nan],['plastic orange'],0.15858743,0.84141266,2
4,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,,"('rtable_price',)",[35.99],[nan],0.4148452,0.58515483,2
5,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,plastic orange,,"('rtable_description', 'rtable_price')","[nan, 35.99]","['plastic orange', nan]",0.47951567,0.5204843,2
6,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,plastic black,35.99,"('rtable_description',)",[nan],['plastic black'],0.13674407,0.8632559,2
7,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,,"('rtable_price',)",[35.99],[nan],0.4148452,0.58515483,2
8,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,plastic black,,"('rtable_description', 'rtable_price')","[nan, 35.99]","['plastic black', nan]",0.38924447,0.6107555,2
10,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,19.99,"('rtable_price',)",[35.99],[19.99],0.33365577,0.6663442,2
11,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,canon psc-1000 deluxe grey leather case,19.99,"('rtable_description', 'rtable_price')","[nan, 35.99]","['canon psc-1000 deluxe grey leather case', 19.99]",0.38785744,0.61214256,2
12,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,cuisinart brew & serve stainless therm black 10-cup coffee maker,,35.99,"('rtable_name',)",['canon psc-4000 deluxe leather case n 3528b001'],['cuisinart brew & serve stainless therm black 10-cup coffee maker'],0.37525478,0.62474525,2
13,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('rtable_description',)",[nan],[nan],0.21319188,0.7868081,2
14,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,,99.95,"('rtable_price',)",[35.99],[99.95],0.33866948,0.6613305,2
15,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,cuisinart brew & serve stainless therm black 10-cup coffee maker,,35.99,"('rtable_name', 'rtable_description')","['canon psc-4000 deluxe leather case n 3528b001', nan]","['cuisinart brew & serve stainless therm black 10-cup coffee maker', nan]",0.3752545,0.6247455,2
16,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,cuisinart brew & serve stainless therm black 10-cup coffee maker,,99.95,"('rtable_name', 'rtable_price')","['canon psc-4000 deluxe leather case n 3528b001', 35.99]","['cuisinart brew & serve stainless therm black 10-cup coffee maker', 99.95]",0.4377903,0.5622097,2
9,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,canon psc-1000 deluxe grey leather case,35.99,"('rtable_description',)",[nan],['canon psc-1000 deluxe grey leather case'],0.3159654,0.6840346,2
39,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-4000 deluxe leather case n 3528b001,rubber black,12.95,"('rtable_description', 'rtable_price')","[nan, 35.99]","['rubber black', 12.95]",0.31802273,0.6819773,2
28,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,canon psc-85 deluxe soft case for the powershot-a650 is and a720 is 2595b002 ( aa ),,8.77,"('rtable_name', 'rtable_description', 'rtable_price')","['canon psc-4000 deluxe leather case n 3528b001', nan, 35.99]","['canon psc-85 deluxe soft case for the powershot-a650 is and a720 is 2595b002 ( aa )', nan, 8.77]",0.12670483,0.8732952,3
18,canon deluxe soft black camera case 0716b001,canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish,,cuisinart brew & serve stainless therm black 10-cup coffee maker,,99.95,"('rtable_name', 'rtable_description', 'rtable_price')","['canon psc-4000 deluxe leather case n 3528b001', nan, 35.99]","['cuisinart brew & serve stainless therm black 10-cup coffee maker', nan, 99.95]",0.4377903,0.5622097,3
35,sony lcs-twa/b black soft leather carrying case lcstwab,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,canon psc-4000 deluxe leather case n 3528b001,,35.99,"('ltable_name', 'ltable_description', 'ltable_price')","['canon deluxe soft black camera case 0716b001', 'canon deluxe soft black camera case 0716b001 compatible with canon powershot s2 is black finish', nan]","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish', nan]",0.21561977,0.78438026,3
