,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
14,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Maku Brewing,American Strong Ale,7.09 %,"('rtable_Brew_Factory_Name',)",['Black Shirt Brewing Company'],['Maku Brewing'],0.2716904,0.7283096,2
13,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Maku Amber Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('rtable_Beer_Name',)",['Black Shirt American India Red Ale'],['Maku Amber Ale'],0.14171666,0.85828334,2
27,Ruby Red American Ale,Barrier Brewing Company,American Amber / Red Ale,5.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Fat Bottom Brewing', '6.10 %']","['Barrier Brewing Company', '5.20 %']",0.2112785,0.78872156,2
28,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,5.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '6.10 %']","['American Amber / Red Ale', '5.20 %']",0.29882342,0.7011766,2
17,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Maku Amber Ale,Black Shirt Brewing Company,Amber Ale,7.09 %,"('rtable_Beer_Name', 'rtable_Style')","['Black Shirt American India Red Ale', 'American Strong Ale']","['Maku Amber Ale', 'Amber Ale']",0.1839847,0.8160153,2
33,Buddy 's Red Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name',)",['Ruby Red American Ale'],"[""Buddy 's Red Ale""]",0.28699294,0.7130071,2
6,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Blue Point Brewing &#40; AB InBev &#41;,Amber Ale,7.09 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Black Shirt Brewing Company', 'American Strong Ale']","['Blue Point Brewing &#40; AB InBev &#41;', 'Amber Ale']",0.1669698,0.8330303,2
7,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Blue Point Brewing &#40; AB InBev &#41;,American Strong Ale,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Black Shirt Brewing Company', '7.09 %']","['Blue Point Brewing &#40; AB InBev &#41;', '4.50 %']",0.47228965,0.5277104,2
4,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Black Shirt Brewing Company,Amber Ale,7.09 %,"('rtable_Beer_Name', 'rtable_Style')","['Black Shirt American India Red Ale', 'American Strong Ale']","['Blue Point Bourbon Barrel-Aged Winter Ale', 'Amber Ale']",0.13308752,0.8669124,2
1,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Blue Point Brewing &#40; AB InBev &#41;,American Strong Ale,7.09 %,"('rtable_Brew_Factory_Name',)",['Black Shirt Brewing Company'],['Blue Point Brewing &#40; AB InBev &#41;'],0.15842496,0.841575,2
40,Ruby Red American Ale,Chilly Water Brewing Company,American Amber / Red Ale,7.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Fat Bottom Brewing', '6.10 %']","['Chilly Water Brewing Company', '7.20 %']",0.44912413,0.5508759,2
39,Ruby Red American Ale,Chilly Water Brewing Company,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Fat Bottom Brewing', 'American Amber / Red Ale']","['Chilly Water Brewing Company', 'American Amber / Red Ale']",0.31126437,0.6887356,2
38,Buddy 's Red Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Style')","['Ruby Red American Ale', 'American Amber / Red Ale']","[""Buddy 's Red Ale"", 'American Amber / Red Ale']",0.28699294,0.7130071,2
37,Buddy 's Red Ale,Chilly Water Brewing Company,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Ruby Red American Ale', 'Fat Bottom Brewing']","[""Buddy 's Red Ale"", 'Chilly Water Brewing Company']",0.17085359,0.82914644,2
2,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,Amber Ale,7.09 %,"('rtable_Style',)",['American Strong Ale'],['Amber Ale'],0.21917161,0.78082836,2
5,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Black Shirt Brewing Company,American Strong Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Black Shirt American India Red Ale', '7.09 %']","['Blue Point Bourbon Barrel-Aged Winter Ale', '4.50 %']",0.3255323,0.6744678,2
36,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,7.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_ABV',)",['6.10 %'],['7.20 %'],0.4720871,0.5279129,2
35,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.1757279,0.8242721,2
34,Ruby Red American Ale,Chilly Water Brewing Company,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Brew_Factory_Name',)",['Fat Bottom Brewing'],['Chilly Water Brewing Company'],0.31126437,0.6887356,2
3,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40; AB InBev &#41;,American Strong Ale,7.09 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Black Shirt American India Red Ale', 'Black Shirt Brewing Company']","['Blue Point Bourbon Barrel-Aged Winter Ale', 'Blue Point Brewing &#40; AB InBev &#41;']",0.07408548,0.9259145,2
18,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Maku Brewing,Amber Ale,7.09 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Black Shirt Brewing Company', 'American Strong Ale']","['Maku Brewing', 'Amber Ale']",0.17851754,0.8214824,2
86,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Columbia Kettle Works,Amber Ale,6.30 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Black Shirt Brewing Company', 'American Strong Ale', '7.09 %']","['Columbia Kettle Works', 'Amber Ale', '6.30 %']",0.36270002,0.63729995,3
10,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Black Shirt Brewing Company,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Black Shirt American India Red Ale', 'American Strong Ale', '7.09 %']","['Blue Point Bourbon Barrel-Aged Winter Ale', 'Amber Ale', '4.50 %']",0.37066182,0.62933826,3
9,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40; AB InBev &#41;,American Strong Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Black Shirt American India Red Ale', 'Black Shirt Brewing Company', '7.09 %']","['Blue Point Bourbon Barrel-Aged Winter Ale', 'Blue Point Brewing &#40; AB InBev &#41;', '4.50 %']",0.22054692,0.7794531,3
8,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40; AB InBev &#41;,Amber Ale,7.09 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Black Shirt American India Red Ale', 'Black Shirt Brewing Company', 'American Strong Ale']","['Blue Point Bourbon Barrel-Aged Winter Ale', 'Blue Point Brewing &#40; AB InBev &#41;', 'Amber Ale']",0.08537015,0.9146298,3
97,Little Korkny Ale,NÃ ¸ rrebro Bryghus,American Barleywine,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Little Korkny Ale', 'NÃ ¸ rrebro Bryghus', 'American Barleywine']",0.16119106,0.83880895,3
98,Little Korkny Ale,NÃ ¸ rrebro Bryghus,American Amber / Red Ale,12.25 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Little Korkny Ale', 'NÃ ¸ rrebro Bryghus', '12.25 %']",0.36041728,0.63958275,3
11,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Blue Point Brewing &#40; AB InBev &#41;,Amber Ale,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Black Shirt Brewing Company', 'American Strong Ale', '7.09 %']","['Blue Point Brewing &#40; AB InBev &#41;', 'Amber Ale', '4.50 %']",0.45543492,0.544565,3
42,Buddy 's Red Ale,Chilly Water Brewing Company,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","[""Buddy 's Red Ale"", 'Chilly Water Brewing Company', 'American Amber / Red Ale']",0.17085359,0.82914644,3
76,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Black Shirt American India Red Ale,603 Brewery,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Black Shirt Brewing Company', 'American Strong Ale', '7.09 %']","['603 Brewery', 'Amber Ale', '6.50 %']",0.19642045,0.80357957,3
43,Buddy 's Red Ale,Chilly Water Brewing Company,American Amber / Red Ale,7.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","[""Buddy 's Red Ale"", 'Chilly Water Brewing Company', '7.20 %']",0.2196094,0.7803907,3
44,Ruby Red American Ale,Chilly Water Brewing Company,American Amber / Red Ale,7.20 %,Black Shirt American India Red Ale,Black Shirt Brewing Company,American Strong Ale,7.09 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Fat Bottom Brewing', 'American Amber / Red Ale', '6.10 %']","['Chilly Water Brewing Company', 'American Amber / Red Ale', '7.20 %']",0.44912413,0.5508759,3
