,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
82,Real McCoy Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Mammoth Brewing Company', '4.50 %']","[""Three Notch 'd Brewing Company"", '5.00 %']",0.9855127,0.014487285,2
81,Real McCoy Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","[""Three Notch 'd Brewing Company"", 'American Amber / Red Ale']",0.9756983,0.024301762,2
33,Wisco Disco,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['Wisco Disco', 'American Amber / Red Ale']",0.70648235,0.2935177,2
80,Jazzfest Sugarcane And Pecan Ale,Mammoth Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Real McCoy Amber Ale', '4.50 %']","['Jazzfest Sugarcane And Pecan Ale', '5.00 %']",0.9989177,0.0010822858,2
78,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Jazzfest Sugarcane And Pecan Ale', ""Three Notch 'd Brewing Company""]",0.9998381,0.00016188504,2
54,The Blunt,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",['Real McCoy Amber Ale'],['The Blunt'],0.8254067,0.17459333,2
55,Real McCoy Amber Ale,Bridge Brew Works LLC,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",['Mammoth Brewing Company'],['Bridge Brew Works LLC'],0.74670035,0.25329965,2
56,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['The Blunt', 'Bridge Brew Works LLC']",0.9198723,0.08012774,2
57,The Blunt,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['The Blunt', 'American Amber / Red Ale']",0.8254067,0.17459333,2
58,The Blunt,Mammoth Brewing Company,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Real McCoy Amber Ale', '4.50 %']","['The Blunt', '5.50 %']",0.80606997,0.19393003,2
59,Real McCoy Amber Ale,Bridge Brew Works LLC,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","['Bridge Brew Works LLC', 'American Amber / Red Ale']",0.74670035,0.25329965,2
60,Real McCoy Amber Ale,Bridge Brew Works LLC,American Amber / Red Ale,5.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Bridge Brew Works LLC', '5.50 %']",0.83314466,0.16685535,2
77,Real McCoy Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",['Mammoth Brewing Company'],"[""Three Notch 'd Brewing Company""]",0.9756983,0.024301762,2
76,Jazzfest Sugarcane And Pecan Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",['Real McCoy Amber Ale'],['Jazzfest Sugarcane And Pecan Ale'],0.99721104,0.0027889244,2
66,Tenaya Creek Old Jackalope Barleywine,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",['Real McCoy Amber Ale'],['Tenaya Creek Old Jackalope Barleywine'],0.7274241,0.27257594,2
67,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Tenaya Creek Old Jackalope Barleywine', 'Tenaya Creek Brewery']",0.809122,0.19087796,2
68,Tenaya Creek Old Jackalope Barleywine,Mammoth Brewing Company,American Barleywine,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['Tenaya Creek Old Jackalope Barleywine', 'American Barleywine']",0.852564,0.147436,2
79,Jazzfest Sugarcane And Pecan Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['Jazzfest Sugarcane And Pecan Ale', 'American Amber / Red Ale']",0.99721104,0.0027889244,2
32,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Wisco Disco', 'Stillmank Beer Company']",0.960776,0.03922398,2
35,Real McCoy Amber Ale,Stillmank Beer Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","['Stillmank Beer Company', 'American Amber / Red Ale']",0.7474122,0.2525878,2
30,Wisco Disco,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",['Real McCoy Amber Ale'],['Wisco Disco'],0.70648235,0.2935177,2
1,Real McCoy Amber Ale,Wigram Brewing Co,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",['Mammoth Brewing Company'],['Wigram Brewing Co'],0.720261,0.27973902,2
2,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Harvard Honey Ale', 'Wigram Brewing Co']",0.97476894,0.025231065,2
3,Harvard Honey Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['Harvard Honey Ale', 'American Amber / Red Ale']",0.8400079,0.15999211,2
4,Harvard Honey Ale,Mammoth Brewing Company,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Real McCoy Amber Ale', '4.50 %']","['Harvard Honey Ale', '6.00 %']",0.9805207,0.019479249,2
5,Real McCoy Amber Ale,Wigram Brewing Co,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","['Wigram Brewing Co', 'American Amber / Red Ale']",0.720261,0.27973902,2
6,Real McCoy Amber Ale,Wigram Brewing Co,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Wigram Brewing Co', '6.00 %']",0.9053059,0.09469414,2
99,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Rockslide Brew Pub,Altbier,6 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Rockslide Brew Pub', '6 %']",0.6651737,0.3348263,2
98,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Rockslide Rabbit Ears Amber Ale,Rockslide Brew Pub,Altbier,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Rockslide Rabbit Ears Amber Ale', 'Rockslide Brew Pub']",0.6538415,0.3461585,2
12,Squatters Organic Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",['Real McCoy Amber Ale'],['Squatters Organic Amber Ale'],0.9704353,0.029564705,2
13,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_ABV',)",['4.50 %'],['4.00 %'],0.51775765,0.48224232,2
14,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Squatters Organic Amber Ale', 'Utah Brewers Cooperative']",0.98068583,0.019314183,2
31,Real McCoy Amber Ale,Stillmank Beer Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",['Mammoth Brewing Company'],['Stillmank Beer Company'],0.7474122,0.2525878,2
16,Squatters Organic Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Real McCoy Amber Ale', '4.50 %']","['Squatters Organic Amber Ale', '4.00 %']",0.99530965,0.0046903673,2
17,Real McCoy Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Utah Brewers Cooperative', '4.00 %']",0.8406292,0.1593708,2
18,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '4.50 %']","['American Amber / Red Ale', '4.00 %']",0.51775765,0.48224232,2
15,Squatters Organic Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'American Amber / Red Ale']","['Squatters Organic Amber Ale', 'American Amber / Red Ale']",0.9704353,0.029564705,2
70,Real McCoy Amber Ale,Tenaya Creek Brewery,American Barleywine,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","['Tenaya Creek Brewery', 'American Barleywine']",0.5598734,0.44012666,2
93,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Glasstown Brewing Company,Altbier,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Glasstown Brewing Company', '4.50 %']",0.5029435,0.4970565,2
92,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Mammoth Brewing Company,Altbier,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', '4.50 %']","['Glasstown Fortescue Fisherman_s Ale', '4.50 %']",0.9650316,0.03496833,2
91,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Mammoth Brewing Company,American Pale Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Mammoth Real McCoy Amber Ale', 'Altbier']","['Glasstown Fortescue Fisherman_s Ale', 'American Pale Ale']",0.92054176,0.07945829,2
24,Real McCoy Amber Ale,Living The Dream Brewing Co. .,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",['Mammoth Brewing Company'],['Living The Dream Brewing Co. .'],0.931291,0.06870901,2
89,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Glasstown Brewing Company,Altbier,4.50 %,"('rtable_Brew_Factory_Name',)",['Mammoth Brewing Company'],['Glasstown Brewing Company'],0.5029435,0.4970565,2
90,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,Altbier,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Glasstown Fortescue Fisherman_s Ale', 'Glasstown Brewing Company']",0.9867916,0.0132083325,2
27,Real McCoy Amber Ale,Living The Dream Brewing Co. .,American Amber / Red Ale,6.20 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Mammoth Brewing Company', '4.50 %']","['Living The Dream Brewing Co. .', '6.20 %']",0.9248604,0.07513958,2
26,Real McCoy Amber Ale,Living The Dream Brewing Co. .,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Mammoth Brewing Company', 'American Amber / Red Ale']","['Living The Dream Brewing Co. .', 'American Amber / Red Ale']",0.931291,0.068709046,2
25,Experiment # 1001-B4,Living The Dream Brewing Co. .,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Real McCoy Amber Ale', 'Mammoth Brewing Company']","['Experiment # 1001-B4', 'Living The Dream Brewing Co. .']",0.71689016,0.28310978,2
72,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Amber / Red Ale,10.40 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Tenaya Creek Old Jackalope Barleywine', 'Tenaya Creek Brewery', '10.40 %']",0.81569046,0.18430956,3
73,Tenaya Creek Old Jackalope Barleywine,Mammoth Brewing Company,American Barleywine,10.40 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Tenaya Creek Old Jackalope Barleywine', 'American Barleywine', '10.40 %']",0.937726,0.062274013,3
74,Real McCoy Amber Ale,Tenaya Creek Brewery,American Barleywine,10.40 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Tenaya Creek Brewery', 'American Barleywine', '10.40 %']",0.796637,0.20336309,3
94,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,American Pale Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', 'Altbier']","['Glasstown Fortescue Fisherman_s Ale', 'Glasstown Brewing Company', 'American Pale Ale']",0.9712905,0.02870943,3
95,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,Altbier,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Glasstown Fortescue Fisherman_s Ale', 'Glasstown Brewing Company', '4.50 %']",0.9867916,0.0132083325,3
100,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Rockslide Rabbit Ears Amber Ale,Rockslide Brew Pub,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', 'Altbier']","['Rockslide Rabbit Ears Amber Ale', 'Rockslide Brew Pub', 'Amber Ale']",0.66090465,0.33909538,3
85,Jazzfest Sugarcane And Pecan Ale,Mammoth Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Jazzfest Sugarcane And Pecan Ale', 'American Amber / Red Ale', '5.00 %']",0.9989177,0.0010822858,3
84,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Jazzfest Sugarcane And Pecan Ale', ""Three Notch 'd Brewing Company"", '5.00 %']",0.9999045,9.553446e-05,3
96,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Glasstown Fortescue Fisherman_s Ale,Mammoth Brewing Company,American Pale Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', 'Altbier', '4.50 %']","['Glasstown Fortescue Fisherman_s Ale', 'American Pale Ale', '4.50 %']",0.92054176,0.07945829,3
83,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Jazzfest Sugarcane And Pecan Ale', ""Three Notch 'd Brewing Company"", 'American Amber / Red Ale']",0.9998381,0.00016188504,3
86,Real McCoy Amber Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","[""Three Notch 'd Brewing Company"", 'American Amber / Red Ale', '5.00 %']",0.9855127,0.014487285,3
101,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Rockslide Rabbit Ears Amber Ale,Rockslide Brew Pub,Altbier,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Mammoth Real McCoy Amber Ale', 'Mammoth Brewing Company', '4.50 %']","['Rockslide Rabbit Ears Amber Ale', 'Rockslide Brew Pub', '6 %']",0.79132944,0.20867062,3
51,Bat Out Of Hell Red Ale,Mammoth Brewing Company,American Amber / Red Ale,5.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Real McCoy Amber Ale', 'American Amber / Red Ale', '4.50 %']","['Bat Out Of Hell Red Ale', 'American Amber / Red Ale', '5.00 %']",0.9873329,0.012667126,3
40,Real McCoy Amber Ale,Stillmank Beer Company,American Amber / Red Ale,5.10 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Stillmank Beer Company', 'American Amber / Red Ale', '5.10 %']",0.6552374,0.34476265,3
22,Real McCoy Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Utah Brewers Cooperative', 'American Amber / Red Ale', '4.00 %']",0.8406292,0.1593708,3
10,Real McCoy Amber Ale,Wigram Brewing Co,American Amber / Red Ale,6.00 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Mammoth Brewing Company', 'American Amber / Red Ale', '4.50 %']","['Wigram Brewing Co', 'American Amber / Red Ale', '6.00 %']",0.9053059,0.09469414,3
28,Experiment # 1001-B4,Living The Dream Brewing Co. .,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Real McCoy Amber Ale', 'Mammoth Brewing Company', 'American Amber / Red Ale']","['Experiment # 1001-B4', 'Living The Dream Brewing Co. .', 'American Amber / Red Ale']",0.71689016,0.28310978,3
