,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
54,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,srs,,65.0,"('rtable_title', 'rtable_category')","['new-analog rca volume leveler - dct6s', 'accessories']","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories']",0.24627978,0.7537203,2
7,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,accessories,srs,,137.84,"('rtable_title', 'rtable_price')","['new-analog rca volume leveler - dct6s', 65.0]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 137.84]",0.44825527,0.5517447,2
56,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,srs,ss2477r,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 'ss2477r']",0.17425437,0.82574564,3
50,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white,audio video accessories,srs,,47.99,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white', 'audio video accessories', 47.99]",0.23969264,0.7603074,3
49,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white,audio video accessories,srs,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs']","['srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white', 'audio video accessories', 'srs']",0.40738887,0.5926111,3
1,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh127n antenna rotator cable,accessories,rca,vh127n,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['rca vh127n antenna rotator cable', 'rca', 'vh127n']",0.14169458,0.85830534,3
57,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,srs,,5.99,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 5.99]",0.06073737,0.9392626,3
45,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh911 video switch box,accessories,srs,vh911,11.54,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['rca vh911 video switch box', 'vh911', 11.54]",0.39579538,0.60420465,3
32,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,accessories,rca,,66.28,"('rtable_title', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', 'rca', 66.28]",0.3084315,0.6915685,3
43,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh911 video switch box,connectors adapters,srs,vh911,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['rca vh911 video switch box', 'connectors adapters', 'vh911']",0.12792273,0.8720773,3
2,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh127n antenna rotator cable,accessories,srs,vh127n,11.55,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['rca vh127n antenna rotator cable', 'vh127n', 11.55]",0.36883473,0.63116527,3
3,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white,webcams,srs,tv-ip410,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white', 'webcams', 'tv-ip410']",0.41475865,0.5852414,3
4,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white,accessories,trendnet,tv-ip410,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white', 'trendnet', 'tv-ip410']",0.36475083,0.63524914,3
5,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white,accessories,srs,tv-ip410,121.33,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white', 'tv-ip410', 121.33]",0.33295044,0.6670495,3
35,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,new-analog rca volume leveler - dct6s,audio conferencing,srs,25205re1,66.28,"('rtable_category', 'rtable_modelno', 'rtable_price')","['accessories', nan, 65.0]","['audio conferencing', '25205re1', 66.28]",0.15324514,0.84675485,3
34,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,new-analog rca volume leveler - dct6s,audio conferencing,rca,25205re1,65.0,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['accessories', 'srs', nan]","['audio conferencing', 'rca', '25205re1']",0.46548462,0.5345154,3
55,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,bower,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs']","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 'bower']",0.17700613,0.8229939,3
44,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh911 video switch box,accessories,rca,vh911,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['rca vh911 video switch box', 'rca', 'vh911']",0.20806928,0.7919307,3
71,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,accessories,srs labs,,41.55,"('rtable_title', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', 65.0]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'srs labs', 41.55]",0.11612783,0.88387215,3
78,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477g digital camera wrist strap 1.50-inch - grey,binocular accessories,srs,,5.99,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['bower ss2477g digital camera wrist strap 1.50-inch - grey', 'binocular accessories', 5.99]",0.30718142,0.6928186,3
70,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,accessories,srs labs,iwow-3d,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'srs labs', 'iwow-3d']",0.113744095,0.8862559,3
69,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs,,41.55,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 41.55]",0.06871085,0.9312892,3
11,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,accessories,srs,tv-ip600,137.84,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'tv-ip600', 137.84]",0.2650348,0.73496515,3
10,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,accessories,trendnet,tv-ip600,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'trendnet', 'tv-ip600']",0.36475083,0.63524914,3
9,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,webcams,srs,,137.84,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'webcams', 137.84]",0.3641207,0.63587934,3
19,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,sharp,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs']","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', 'sharp']",0.1590708,0.84092915,3
20,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,srs,,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', nan]",0.15470096,0.845299,3
21,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,srs,,2.0,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', 2.0]",0.30213404,0.6978659,3
31,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,audio conferencing,srs,,66.28,"('rtable_title', 'rtable_category', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', 'audio conferencing', 66.28]",0.15670596,0.843294,3
22,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,accessories,sharp,,65.0,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'srs', nan]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'sharp', nan]",0.39167708,0.608323,3
24,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,accessories,srs,,2.0,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', nan, 2.0]",0.14055441,0.8594456,3
68,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs,iwow-3d,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 'iwow-3d']",0.3754749,0.62452507,3
67,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs labs,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs']","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 'srs labs']",0.06008777,0.93991226,3
77,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477g digital camera wrist strap 1.50-inch - grey,binocular accessories,bower,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs']","['bower ss2477g digital camera wrist strap 1.50-inch - grey', 'binocular accessories', 'bower']",0.48813203,0.51186806,3
8,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,webcams,srs,tv-ip600,65.0,"('rtable_title', 'rtable_category', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', nan]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'webcams', 'tv-ip600']",0.41475865,0.5852414,3
23,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,accessories,sharp,,2.0,"('rtable_title', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'sharp', 2.0]",0.3955817,0.6044183,3
33,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,accessories,srs,25205re1,66.28,"('rtable_title', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', nan, 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', '25205re1', 66.28]",0.3453812,0.65461886,3
59,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,bower,,5.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 'bower', 5.99]",0.085616075,0.9143839,4
60,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,srs,ss2477r,5.99,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 'ss2477r', 5.99]",0.045824934,0.95417506,4
58,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477r 1.50-inch digital camera wrist strap red,binocular accessories,bower,ss2477r,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['bower ss2477r 1.50-inch digital camera wrist strap red', 'binocular accessories', 'bower', 'ss2477r']",0.23695406,0.7630459,4
73,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs labs,,41.55,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 'srs labs', 41.55]",0.024198286,0.9758017,4
72,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs labs,iwow-3d,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 'srs labs', 'iwow-3d']",0.08228869,0.9177113,4
37,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,audio conferencing,rca,,66.28,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', 'audio conferencing', 'rca', 66.28]",0.16813755,0.8318625,4
51,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white,audio video accessories,srs,,47.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['srs labs cyp dct-6s television volume leveling adapter featuring srs truvolume white', 'audio video accessories', 'srs', 47.99]",0.23969264,0.7603074,4
6,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white,webcams,trendnet,tv-ip410,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['trendnet securview pan tilt zoom internet surveillance camera tv-ip410 white', 'webcams', 'trendnet', 'tv-ip410']",0.24913399,0.750866,4
12,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,webcams,trendnet,tv-ip600,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'webcams', 'trendnet', 'tv-ip600']",0.24913399,0.750866,4
13,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,webcams,srs,tv-ip600,137.84,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'webcams', 'tv-ip600', 137.84]",0.1797716,0.8202284,4
14,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white,accessories,trendnet,tv-ip600,137.84,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', nan, 65.0]","['trendnet proview pan tilt zoom internet surveillance camera tv-ip600 white', 'trendnet', 'tv-ip600', 137.84]",0.34870595,0.6512941,4
79,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477g digital camera wrist strap 1.50-inch - grey,binocular accessories,bower,,5.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['bower ss2477g digital camera wrist strap 1.50-inch - grey', 'binocular accessories', 'bower', 5.99]",0.19301957,0.8069804,4
25,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,sharp,,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', 'sharp', nan]",0.1590708,0.84092915,4
26,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,sharp,,2.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', 'sharp', 2.0]",0.24482496,0.755175,4
27,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,connectors adapters,srs,,2.0,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'connectors adapters', nan, 2.0]",0.30213404,0.6978659,4
28,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,zax 85525 select series 2 rca plugs to rca jack y-adapter,accessories,sharp,,2.0,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', nan, 65.0]","['zax 85525 select series 2 rca plugs to rca jack y-adapter', 'sharp', nan, 2.0]",0.3955817,0.6044183,4
36,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,audio conferencing,rca,25205re1,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['rca 25205re1 na 1-handset 2-line landline telephone', 'audio conferencing', 'rca', '25205re1']",0.26260135,0.73739856,4
74,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black,mp3 player accessories,srs,iwow-3d,41.55,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['srs labs iwow-3d audio enhancement adaptor for iphone ipod and ipad black', 'mp3 player accessories', 'iwow-3d', 41.55]",0.18558653,0.8144135,4
38,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,audio conferencing,srs,25205re1,66.28,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', 'audio conferencing', '25205re1', 66.28]",0.08745485,0.91254514,4
39,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca 25205re1 na 1-handset 2-line landline telephone,accessories,rca,25205re1,66.28,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'srs', nan, 65.0]","['rca 25205re1 na 1-handset 2-line landline telephone', 'rca', '25205re1', 66.28]",0.44899374,0.5510062,4
80,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,bower ss2477g digital camera wrist strap 1.50-inch - grey,binocular accessories,srs,ss2477g,5.99,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['new-analog rca volume leveler - dct6s', 'accessories', nan, 65.0]","['bower ss2477g digital camera wrist strap 1.50-inch - grey', 'binocular accessories', 'ss2477g', 5.99]",0.13567226,0.86432767,4
46,srs labs analog rca volume leveler,tv accessories,srs labs,dct6s,59.99,rca vh911 video switch box,connectors adapters,rca,vh911,65.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['new-analog rca volume leveler - dct6s', 'accessories', 'srs', nan]","['rca vh911 video switch box', 'connectors adapters', 'rca', 'vh911']",0.38162416,0.61837584,4
