,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
8,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Goose Eye Autumn Ale,Goose Eye,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company']","['Goose Eye Autumn Ale', 'Goose Eye']",0.08930662,0.9106934,2
36,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Dodgeton Creek Red_s Dirty Lil _ Ale,Dodgeton Creek Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company']","['Dodgeton Creek Red_s Dirty Lil _ Ale', 'Dodgeton Creek Brewing Company']",0.11713746,0.8828625,2
4,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Findlay Sweet Amber Ale,Findlay Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company']","['Findlay Sweet Amber Ale', 'Findlay Brewing Company']",0.15765384,0.8423462,2
40,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Blue Moon Spiced Amber Ale,Coors Brewing Company &#40; MillerCoors &#41;,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company']","['Blue Moon Spiced Amber Ale', 'Coors Brewing Company &#40; MillerCoors &#41;']",0.07735976,0.9226402,2
22,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Alpha Smoked Red Ale,Cerveses Alpha,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company']","['Alpha Smoked Red Ale', 'Cerveses Alpha']",0.07505973,0.9249403,2
24,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Alpha Smoked Red Ale,Cerveses Alpha,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Alpha Smoked Red Ale', 'Cerveses Alpha', '5.80 %']",0.055815928,0.94418406,3
34,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cannonball Creek Lil _ Vic,Cannonball Creek Brewing Company,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Cannonball Creek Lil _ Vic', 'Cannonball Creek Brewing Company', '4.70 %']",0.020839557,0.9791605,3
28,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Chama River Sunset Red,Chama River Brewing Company,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Chama River Sunset Red', 'Chama River Brewing Company', '6.10 %']",0.16754483,0.83245516,3
27,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Chama River Sunset Red,Chama River Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Chama River Sunset Red', 'Chama River Brewing Company', 'Amber Ale']",0.26933724,0.73066276,3
37,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Dodgeton Creek Red_s Dirty Lil _ Ale,Dodgeton Creek Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Dodgeton Creek Red_s Dirty Lil _ Ale', 'Dodgeton Creek Brewing Company', 'Amber Ale']",0.11713746,0.8828625,3
38,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Dodgeton Creek Red_s Dirty Lil _ Ale,Dodgeton Creek Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Dodgeton Creek Red_s Dirty Lil _ Ale', 'Dodgeton Creek Brewing Company', '6.50 %']",0.05763084,0.9423691,3
41,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Blue Moon Spiced Amber Ale,Coors Brewing Company &#40; MillerCoors &#41;,Spice/Herb/Vegetable,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Blue Moon Spiced Amber Ale', 'Coors Brewing Company &#40; MillerCoors &#41;', 'Spice/Herb/Vegetable']",0.059134264,0.9408657,3
33,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cannonball Creek Lil _ Vic,Cannonball Creek Brewing Company,Session IPA,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Cannonball Creek Lil _ Vic', 'Cannonball Creek Brewing Company', 'Session IPA']",0.0839133,0.91608673,3
21,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Pitchfork Hudson Honey Bee Blonde,Heavy Seas Brewing Company,Golden Ale/Blond Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Amber Ale', '4.90 %']","['Pitchfork Hudson Honey Bee Blonde', 'Golden Ale/Blond Ale', '5.50 %']",0.17560565,0.82439435,3
42,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Blue Moon Spiced Amber Ale,Coors Brewing Company &#40; MillerCoors &#41;,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Blue Moon Spiced Amber Ale', 'Coors Brewing Company &#40; MillerCoors &#41;', '5.60 %']",0.052007478,0.94799256,3
1,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cigar City Brewpub Redner,Cigar City Brewing,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Cigar City Brewpub Redner', 'Cigar City Brewing', 'Amber Ale']",0.2617316,0.7382683,3
2,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cigar City Brewpub Redner,Cigar City Brewing,Amber Ale,6.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Cigar City Brewpub Redner', 'Cigar City Brewing', '6.60 %']",0.22435614,0.7756438,3
5,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Findlay Sweet Amber Ale,Findlay Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Findlay Sweet Amber Ale', 'Findlay Brewing Company', 'Amber Ale']",0.15765384,0.8423462,3
6,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Findlay Sweet Amber Ale,Findlay Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Findlay Sweet Amber Ale', 'Findlay Brewing Company', '5.50 %']",0.19793166,0.8020683,3
23,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Alpha Smoked Red Ale,Cerveses Alpha,Smoked,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Alpha Smoked Red Ale', 'Cerveses Alpha', 'Smoked']",0.041108847,0.95889115,3
10,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Goose Eye Autumn Ale,Goose Eye,Amber Ale,4.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Goose Eye Autumn Ale', 'Goose Eye', '4.20 %']",0.09960105,0.9003989,3
9,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Goose Eye Autumn Ale,Goose Eye,Golden Ale/Blond Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Goose Eye Autumn Ale', 'Goose Eye', 'Golden Ale/Blond Ale']",0.14237756,0.8576225,3
13,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Sockeye Angels Perch Amber,Sockeye Brewing,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Sockeye Angels Perch Amber', 'Sockeye Brewing', 'Amber Ale']",0.25942197,0.7405781,3
14,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Sockeye Angels Perch Amber,Sockeye Brewing,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', '4.90 %']","['Sockeye Angels Perch Amber', 'Sockeye Brewing', '4.50 %']",0.40519094,0.594809,3
20,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Pitchfork Hudson Honey Bee Blonde,Pitchfork Brewing Company,Golden Ale/Blond Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale']","['Pitchfork Hudson Honey Bee Blonde', 'Pitchfork Brewing Company', 'Golden Ale/Blond Ale']",0.28881967,0.7111803,3
29,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Chama River Sunset Red,Chama River Brewing Company,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Chama River Sunset Red', 'Chama River Brewing Company', 'Amber Ale', '6.10 %']",0.16754483,0.83245516,4
7,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Findlay Sweet Amber Ale,Findlay Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Findlay Sweet Amber Ale', 'Findlay Brewing Company', 'Amber Ale', '5.50 %']",0.19793166,0.8020683,4
35,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cannonball Creek Lil _ Vic,Cannonball Creek Brewing Company,Session IPA,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Cannonball Creek Lil _ Vic', 'Cannonball Creek Brewing Company', 'Session IPA', '4.70 %']",0.08254212,0.9174579,4
15,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Sockeye Angels Perch Amber,Sockeye Brewing,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Sockeye Angels Perch Amber', 'Sockeye Brewing', 'Amber Ale', '4.50 %']",0.40519094,0.594809,4
3,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Cigar City Brewpub Redner,Cigar City Brewing,Amber Ale,6.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Cigar City Brewpub Redner', 'Cigar City Brewing', 'Amber Ale', '6.60 %']",0.22435614,0.7756438,4
39,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Dodgeton Creek Red_s Dirty Lil _ Ale,Dodgeton Creek Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Dodgeton Creek Red_s Dirty Lil _ Ale', 'Dodgeton Creek Brewing Company', 'Amber Ale', '6.50 %']",0.05763084,0.9423691,4
25,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Alpha Smoked Red Ale,Cerveses Alpha,Smoked,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Alpha Smoked Red Ale', 'Cerveses Alpha', 'Smoked', '5.80 %']",0.024086444,0.9759135,4
11,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Goose Eye Autumn Ale,Goose Eye,Golden Ale/Blond Ale,4.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Goose Eye Autumn Ale', 'Goose Eye', 'Golden Ale/Blond Ale', '4.20 %']",0.1539985,0.84600145,4
43,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80 %,Blue Moon Spiced Amber Ale,Coors Brewing Company &#40; MillerCoors &#41;,Spice/Herb/Vegetable,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Heavy Seas Desert Island Series American Honey Amber Ale', 'Heavy Seas Brewing Company', 'Amber Ale', '4.90 %']","['Blue Moon Spiced Amber Ale', 'Coors Brewing Company &#40; MillerCoors &#41;', 'Spice/Herb/Vegetable', '5.60 %']",0.053864755,0.9461352,4
