,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
39,belkin 10.2 netbook neoprene sleeve - black,bags cases,motion systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'belkin', 8.88]","['bags cases', 'motion systems', 9.99]",0.20026463,0.79973537,3
26,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,ge crdles batry uniden 3.6 v 800mah,accessories supplies,motion systems,icon4-blk,2.99,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 9.99]","['ge crdles batry uniden 3.6 v 800mah', 'accessories supplies', 2.99]",0.4019457,0.5980543,3
24,belkin 10.2 netbook neoprene sleeve - black,bags cases,motion systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'belkin', 8.88]","['bags cases', 'motion systems', 9.99]",0.20026463,0.79973537,3
1,icon-icon4-blk neoprene notebook sleeve black,bags cases,systems,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin']","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'systems']",0.27246058,0.7275394,3
2,icon-icon4-blk neoprene notebook sleeve black,bags cases,belkin,icon4-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_modelno')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'f8n132-blk']","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk']",0.10487491,0.89512503,3
47,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,belkin,icon4-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_brand')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems']","['belkin 10.2 netbook neoprene', 'electronics - general', 'belkin']",0.06908983,0.9309101,3
48,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,motion systems,f8n132-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk']","['belkin 10.2 netbook neoprene', 'electronics - general', 'f8n132-blk']",0.15151706,0.8484829,3
49,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,motion systems,icon4-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 9.99]","['belkin 10.2 netbook neoprene', 'electronics - general', 8.88]",0.3908684,0.6091316,3
50,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,bags cases,belkin,icon4-blk,8.88,"('rtable_title', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'motion systems', 9.99]","['belkin 10.2 netbook neoprene', 'belkin', 8.88]",0.24016154,0.7598385,3
51,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics - general,belkin,f8n132-blk,9.99,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['bags cases', 'motion systems', 'icon4-blk']","['electronics - general', 'belkin', 'f8n132-blk']",0.25384808,0.74615186,3
52,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics - general,belkin,icon4-blk,8.88,"('rtable_category', 'rtable_brand', 'rtable_price')","['bags cases', 'motion systems', 9.99]","['electronics - general', 'belkin', 8.88]",0.15971512,0.84028494,3
14,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics -,belkin,icon4-blk,8.88,"('rtable_category', 'rtable_brand', 'rtable_price')","['bags cases', 'motion systems', 9.99]","['electronics -', 'belkin', 8.88]",0.19171527,0.80828476,3
13,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics -,belkin,f8n132-blk,9.99,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['bags cases', 'motion systems', 'icon4-blk']","['electronics -', 'belkin', 'f8n132-blk']",0.41669214,0.5833079,3
12,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,motion systems,icon4-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 9.99]","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 8.88]",0.22797465,0.77202535,3
11,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,motion systems,f8n132-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk']","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'f8n132-blk']",0.09729934,0.9027007,3
36,icon-icon4-blk neoprene notebook,bags cases,motion systems,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin']","['icon-icon4-blk neoprene notebook', 'bags cases', 'motion systems']",0.17085707,0.8291429,3
3,icon-icon4-blk neoprene notebook sleeve black,bags cases,belkin,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 9.99]",0.014224077,0.9857759,3
10,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,belkin,icon4-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_brand')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems']","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'belkin']",0.10139434,0.8986057,3
53,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,belkin,f8n132-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk']","['belkin 10.2 netbook neoprene', 'electronics - general', 'belkin', 'f8n132-blk']",0.06908983,0.9309101,4
56,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,bags cases,belkin,f8n132-blk,8.88,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'motion systems', 'icon4-blk', 9.99]","['belkin 10.2 netbook neoprene', 'belkin', 'f8n132-blk', 8.88]",0.24016152,0.7598385,4
42,icon-icon4-blk neoprene notebook,bags cases,belkin,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook', 'bags cases', 'icon4-blk', 9.99]",0.09749498,0.902505,4
41,icon-icon4-blk neoprene notebook,bags cases,motion systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 8.88]","['icon-icon4-blk neoprene notebook', 'bags cases', 'motion systems', 9.99]",0.029053625,0.97094643,4
43,belkin 10.2 netbook neoprene sleeve - black,bags cases,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'belkin', 'f8n132-blk', 8.88]","['bags cases', 'motion systems', 'icon4-blk', 9.99]",0.20026463,0.79973537,4
55,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,motion systems,f8n132-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk', 9.99]","['belkin 10.2 netbook neoprene', 'electronics - general', 'f8n132-blk', 8.88]",0.3908684,0.6091316,4
40,icon-icon4-blk neoprene notebook,bags cases,motion systems,icon4-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk']","['icon-icon4-blk neoprene notebook', 'bags cases', 'motion systems', 'icon4-blk']",0.17085707,0.8291429,4
54,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,belkin,icon4-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 9.99]","['belkin 10.2 netbook neoprene', 'electronics - general', 'belkin', 8.88]",0.08009862,0.9199014,4
29,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,ge crdles batry uniden 3.6 v 800mah,accessories supplies,motion systems,,2.99,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk', 9.99]","['ge crdles batry uniden 3.6 v 800mah', 'accessories supplies', nan, 2.99]",0.37669325,0.62330675,4
33,belkin 10.2 netbook neoprene sleeve - black,bags cases,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'belkin', 'f8n132-blk', 8.88]","['bags cases', 'motion systems', 'icon4-blk', 9.99]",0.20026463,0.79973537,4
4,icon-icon4-blk neoprene notebook sleeve black,bags cases,systems,icon4-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk']","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'systems', 'icon4-blk']",0.27246058,0.7275394,4
5,icon-icon4-blk neoprene notebook sleeve black,bags cases,systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'systems', 9.99]",0.019241951,0.9807581,4
6,icon-icon4-blk neoprene notebook sleeve black,bags cases,belkin,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk', 9.99]",0.014224077,0.9857759,4
15,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,belkin,f8n132-blk,9.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk']","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'belkin', 'f8n132-blk']",0.10139434,0.8986057,4
16,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,belkin,icon4-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 9.99]","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'belkin', 8.88]",0.12229685,0.87770313,4
17,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,motion systems,f8n132-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'icon4-blk', 9.99]","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'f8n132-blk', 8.88]",0.22797465,0.77202535,4
18,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics -,belkin,f8n132-blk,8.88,"('rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['bags cases', 'motion systems', 'icon4-blk', 9.99]","['electronics -', 'belkin', 'f8n132-blk', 8.88]",0.19171527,0.80828476,4
22,icon-icon4-blk neoprene notebook sleeve black,bags,belkin,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags', 'icon4-blk', 9.99]",0.1158583,0.8841417,4
21,icon-icon4-blk neoprene notebook sleeve black,bags,motion systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags', 'motion systems', 9.99]",0.26718658,0.7328135,4
25,belkin 10.2 netbook neoprene sleeve - black,bags cases,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'belkin', 'f8n132-blk', 8.88]","['bags cases', 'motion systems', 'icon4-blk', 9.99]",0.20026463,0.79973537,4
27,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,ge crdles batry uniden 3.6 v 800mah,accessories supplies,general electric,,9.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk']","['ge crdles batry uniden 3.6 v 800mah', 'accessories supplies', 'general electric', nan]",0.19158822,0.80841184,4
28,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,ge crdles batry uniden 3.6 v 800mah,accessories supplies,general electric,icon4-blk,2.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 9.99]","['ge crdles batry uniden 3.6 v 800mah', 'accessories supplies', 'general electric', 2.99]",0.20431055,0.79568946,4
57,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,icon-icon4-blk neoprene notebook sleeve black,electronics - general,belkin,f8n132-blk,8.88,"('rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['bags cases', 'motion systems', 'icon4-blk', 9.99]","['electronics - general', 'belkin', 'f8n132-blk', 8.88]",0.15971512,0.84028494,4
32,sleeve black,bags cases,motion systems,f8n132-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 8.88]","['sleeve black', 'bags cases', 'motion systems', 9.99]",0.17101856,0.8289814,4
34,sleeve black,bags cases,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk', 8.88]","['sleeve black', 'bags cases', 'motion systems', 'icon4-blk', 9.99]",0.17101856,0.8289814,5
19,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene sleeve - black,electronics -,belkin,f8n132-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk', 9.99]","['belkin 10.2 netbook neoprene sleeve - black', 'electronics -', 'belkin', 'f8n132-blk', 8.88]",0.12229685,0.87770313,5
44,icon-icon4-blk neoprene notebook,bags cases,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook', 'bags cases', 'motion systems', 'icon4-blk', 9.99]",0.029053625,0.97094643,5
7,icon-icon4-blk neoprene notebook sleeve black,bags cases,systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'systems', 'icon4-blk', 9.99]",0.019241998,0.9807581,5
30,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,ge crdles batry uniden 3.6 v 800mah,accessories supplies,general electric,,2.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk', 9.99]","['ge crdles batry uniden 3.6 v 800mah', 'accessories supplies', 'general electric', nan, 2.99]",0.10597868,0.8940213,5
23,icon-icon4-blk neoprene notebook sleeve black,bags,motion systems,icon4-blk,9.99,icon-icon4-blk neoprene notebook sleeve black,bags cases,motion systems,icon4-blk,9.99,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['belkin 10.2 netbook neoprene sleeve - black', 'electronics - general', 'belkin', 'f8n132-blk', 8.88]","['icon-icon4-blk neoprene notebook sleeve black', 'bags', 'motion systems', 'icon4-blk', 9.99]",0.26718658,0.7328135,5
58,belkin 10.2 netbook neoprene sleeve - black,electronics - general,belkin,f8n132-blk,8.88,belkin 10.2 netbook neoprene,electronics - general,belkin,f8n132-blk,8.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black', 'bags cases', 'motion systems', 'icon4-blk', 9.99]","['belkin 10.2 netbook neoprene', 'electronics - general', 'belkin', 'f8n132-blk', 8.88]",0.08009862,0.9199014,5
