,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
16,,164-04052 microsoft office publisher 2007 version upgrade package 1 pc,microsoft,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_price')","['microsoft onenote 2007 upgrade', 79.95]","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc', 88.8]",1,0,0.013409695,0.98659027,2
18,,164-04052 microsoft office publisher 2007,microsoft,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title',)",['microsoft onenote 2007 upgrade'],['164-04052 microsoft office publisher 2007'],1,0,0.02628876,0.97371125,2
7,,microsoft publisher 2007 version upgrade,microsoft,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer')","['microsoft onenote 2007 upgrade', 'microsoft']","['microsoft publisher 2007 version upgrade', 'microsoft']",1,0,0.016206194,0.9837938,2
14,,164-04052 microsoft office publisher 2007 version upgrade package 1 pc,microsoft,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title',)",['microsoft onenote 2007 upgrade'],['164-04052 microsoft office publisher 2007 version upgrade package 1 pc'],1,0,0.012320947,0.98767906,2
1,,publisher 2007 version upgrade package 1 pc cd win en,,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer')","['microsoft onenote 2007 upgrade', 'microsoft']","['publisher 2007 version upgrade package 1 pc cd win en', nan]",1,0,0.012764318,0.9872357,2
12,,164-04052 microsoft office publisher 2007 version upgrade,microsoft,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_price')","['microsoft onenote 2007 upgrade', 79.95]","['164-04052 microsoft office publisher 2007 version upgrade', 88.8]",1,0,0.013285178,0.9867148,2
2,,publisher 2007 version upgrade package 1 pc cd win en,microsoft,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_price')","['microsoft onenote 2007 upgrade', 79.95]","['publisher 2007 version upgrade package 1 pc cd win en', 88.8]",1,0,0.012821069,0.9871789,2
11,,164-04052 microsoft office publisher 2007 version upgrade,,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer')","['microsoft onenote 2007 upgrade', 'microsoft']","['164-04052 microsoft office publisher 2007 version upgrade', nan]",1,0,0.013364155,0.98663586,2
10,,164-04052 microsoft office publisher 2007 version upgrade,microsoft,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title',)",['microsoft onenote 2007 upgrade'],['164-04052 microsoft office publisher 2007 version upgrade'],1,0,0.01347912,0.9865209,2
8,,microsoft publisher 2007 version upgrade,microsoft,99.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_price')","['microsoft onenote 2007 upgrade', 79.95]","['microsoft publisher 2007 version upgrade', 99.95]",1,0,0.014500955,0.985499,2
15,,164-04052 microsoft office publisher 2007 version upgrade package 1 pc,,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer')","['microsoft onenote 2007 upgrade', 'microsoft']","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc', nan]",1,0,0.013032169,0.98696786,2
6,,microsoft publisher 2007 version upgrade,microsoft,79.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title',)",['microsoft onenote 2007 upgrade'],['microsoft publisher 2007 version upgrade'],1,0,0.034022406,0.96597755,2
4,,microsoft onenote 2007 upgrade,microsoft,79.95,upgrade 3d for,hummingbird communications,88.8,"('rtable_title', 'rtable_manufacturer')","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en', nan]","['upgrade 3d for', 'hummingbird communications']",1,0,0.059819613,0.94018036,2
33,,164-04052 microsoft office publisher 2007 version,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['164-04052 microsoft office publisher 2007 version', nan, 88.8]",1,0,0.012950403,0.98704964,3
3,,publisher 2007 version upgrade package 1 pc cd win en,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['publisher 2007 version upgrade package 1 pc cd win en', nan, 88.8]",1,0,0.01238375,0.98761624,3
17,,164-04052 microsoft office publisher 2007 version upgrade package 1 pc,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc', nan, 88.8]",1,0,0.012336884,0.9876631,3
29,,microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['microsoft office publisher 2007 version upgrade package 1 pc cd win en', nan, 88.8]",1,0,0.01271478,0.9872852,3
25,,microsoft onenote 2007 upgrade,microsoft,79.95,sunburst technology t02473 sunburst a to zap ! network license complete product educational software 1 server unlimited user complete product academic mac pc,,488.97,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en', nan, 88.8]","['sunburst technology t02473 sunburst a to zap ! network license complete product educational software 1 server unlimited user complete product academic mac pc', nan, 488.97]",1,0,0.012514672,0.98748535,3
9,,microsoft publisher 2007 version upgrade,microsoft,99.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['microsoft publisher 2007 version upgrade', 'microsoft', 99.95]",1,0,0.013722855,0.98627716,3
21,,164-04052 microsoft office publisher 2007,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['164-04052 microsoft office publisher 2007', nan, 88.8]",1,0,0.014785366,0.98521465,3
13,,164-04052 microsoft office publisher 2007 version upgrade,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['164-04052 microsoft office publisher 2007 version upgrade', nan, 88.8]",1,0,0.012686213,0.9873138,3
5,,microsoft onenote 2007 upgrade,microsoft,79.95,upgrade 3d for,hummingbird communications,,"('rtable_title', 'rtable_manufacturer', 'rtable_price')","['164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en', nan, 88.8]","['upgrade 3d for', 'hummingbird communications', nan]",1,0,0.04557691,0.9544231,3
37,,2007 version upgrade package 1 pc cd win en,,88.8,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,"('ltable_title', 'ltable_manufacturer', 'ltable_price')","['microsoft onenote 2007 upgrade', 'microsoft', 79.95]","['2007 version upgrade package 1 pc cd win en', nan, 88.8]",1,0,0.014403562,0.9855964,3
