,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
15,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Hollywood Beach Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', '5.20 %']","['Infamous Bugsy_s Firebrush Amber', '5.50 %']",0.32414374,0.6758563,2
14,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale']","['Infamous Bugsy_s Firebrush Amber', 'Amber Ale']",0.46471506,0.5352849,2
13,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company']","['Infamous Bugsy_s Firebrush Amber', 'Infamous Brewing Company']",0.4121776,0.58782244,2
20,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Skookum Amber_s Hot Friend,Skookum Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company']","['Skookum Amber_s Hot Friend', 'Skookum Brewery']",0.24377272,0.75622725,2
6,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Nils Oscar,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Brewing Company', '5.20 %']","['Nils Oscar', '6.50 %']",0.1863628,0.81363726,2
1,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Nils Oscar,Amber Ale,5.20 %,"('rtable_Brew_Factory_Name',)",['Hollywood Beach Brewing Company'],['Nils Oscar'],0.3193934,0.68060654,2
2,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Nils Oscar,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company']","['Nils Oscar Slayer 666 Red Ale', 'Nils Oscar']",0.056824192,0.94317573,2
3,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale']","['Nils Oscar Slayer 666 Red Ale', 'Amber Ale']",0.15619712,0.84380287,2
4,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Hollywood Beach Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', '5.20 %']","['Nils Oscar Slayer 666 Red Ale', '6.50 %']",0.1543695,0.84563047,2
5,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Nils Oscar,Amber Ale,5.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Brewing Company', 'Amber Ale']","['Nils Oscar', 'Amber Ale']",0.3193934,0.68060654,2
12,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Hollywood Beach Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name',)",['Hollywood Beach Red Tide Amber Ale'],['Infamous Bugsy_s Firebrush Amber'],0.46471506,0.5352849,2
36,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Blue Heron Brewpub,American Pale Ale,6.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Blue Heron Brewpub', 'American Pale Ale', '6.20 %']",0.30306605,0.696934,3
35,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', '6.20 %']",0.122615166,0.87738484,3
34,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', 'American Pale Ale']",0.20008725,0.79991275,3
30,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Archers Single Hop Amber Ale,Hollywood Beach Brewing Company,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale', '5.20 %']","['Archers Single Hop Amber Ale', 'Amber Ale', '4 %']",0.22017491,0.7798251,3
29,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Archers Single Hop Amber Ale,Evan Evans,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Archers Single Hop Amber Ale', 'Evan Evans', '4 %']",0.16629307,0.8337069,3
28,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Archers Single Hop Amber Ale,Evan Evans,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Archers Single Hop Amber Ale', 'Evan Evans', 'Amber Ale']",0.1645587,0.83544135,3
45,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Sly Fox M. Bier Amber,Sly Fox Brewing Company,Amber Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Sly Fox M. Bier Amber', 'Sly Fox Brewing Company', '5.70 %']",0.46336615,0.5366338,3
8,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Nils Oscar,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Nils Oscar Slayer 666 Red Ale', 'Nils Oscar', '6.50 %']",0.043236516,0.95676357,3
9,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Hollywood Beach Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale', '5.20 %']","['Nils Oscar Slayer 666 Red Ale', 'Amber Ale', '6.50 %']",0.1543695,0.84563047,3
46,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Sly Fox M. Bier Amber,Hollywood Beach Brewing Company,American Pale Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale', '5.20 %']","['Sly Fox M. Bier Amber', 'American Pale Ale', '5.70 %']",0.24833594,0.75166404,3
22,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Skookum Amber_s Hot Friend,Skookum Brewery,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Skookum Amber_s Hot Friend', 'Skookum Brewery', '5.10 %']",0.3047504,0.6952496,3
21,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Skookum Amber_s Hot Friend,Skookum Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Skookum Amber_s Hot Friend', 'Skookum Brewery', 'Amber Ale']",0.24377272,0.75622725,3
39,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', 'Amber Ale']",0.34568563,0.6543144,3
44,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Sly Fox M. Bier Amber,Sly Fox Brewing Company,American Pale Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Sly Fox M. Bier Amber', 'Sly Fox Brewing Company', 'American Pale Ale']",0.3294366,0.6705634,3
18,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Hollywood Beach Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Amber Ale', '5.20 %']","['Infamous Bugsy_s Firebrush Amber', 'Amber Ale', '5.50 %']",0.32414374,0.6758563,3
17,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Infamous Bugsy_s Firebrush Amber', 'Infamous Brewing Company', '5.50 %']",0.37105855,0.62894154,3
16,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Infamous Bugsy_s Firebrush Amber', 'Infamous Brewing Company', 'Amber Ale']",0.4121776,0.58782244,3
10,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Hollywood Beach Red Tide Amber Ale,Nils Oscar,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Nils Oscar', 'Amber Ale', '6.50 %']",0.1863628,0.81363726,3
7,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Nils Oscar,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale']","['Nils Oscar Slayer 666 Red Ale', 'Nils Oscar', 'Amber Ale']",0.056824192,0.94317573,3
40,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', '5.20 %']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', '6.20 %']",0.1966839,0.8033162,3
23,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Skookum Amber_s Hot Friend,Skookum Brewery,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Skookum Amber_s Hot Friend', 'Skookum Brewery', 'Amber Ale', '5.10 %']",0.3047504,0.6952496,4
37,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', 'American Pale Ale', '6.20 %']",0.17311822,0.82688177,4
31,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Archers Single Hop Amber Ale,Evan Evans,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Archers Single Hop Amber Ale', 'Evan Evans', 'Amber Ale', '4 %']",0.16629307,0.8337069,4
19,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Infamous Bugsy_s Firebrush Amber', 'Infamous Brewing Company', 'Amber Ale', '5.50 %']",0.37105855,0.62894154,4
11,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Nils Oscar Slayer 666 Red Ale,Nils Oscar,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Nils Oscar Slayer 666 Red Ale', 'Nils Oscar', 'Amber Ale', '6.50 %']",0.043236516,0.95676357,4
41,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', 'Amber Ale', '6.20 %']",0.1966839,0.8033162,4
47,Alexander Keith 's Red Amber Ale,Alexander Keith 's,American Amber / Red Ale,5.00 %,Sly Fox M. Bier Amber,Sly Fox Brewing Company,American Pale Ale,5.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hollywood Beach Red Tide Amber Ale', 'Hollywood Beach Brewing Company', 'Amber Ale', '5.20 %']","['Sly Fox M. Bier Amber', 'Sly Fox Brewing Company', 'American Pale Ale', '5.70 %']",0.25382382,0.7461762,4
