,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
199,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Red Headed Stranger,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name',)",['Capitol City Amber Waves Ale'],['21st Amendment Red Headed Stranger'],1,0,0.13108075,0.86891925,2
200,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Red Headed Stranger,21st Amendment Brewery,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Capitol City Amber Waves Ale', 'Capitol City Brewing Company']","['21st Amendment Red Headed Stranger', '21st Amendment Brewery']",1,0,0.095190205,0.9048098,2
201,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Red Headed Stranger,Capitol City Brewing Company,Amber Ale,6.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Capitol City Amber Waves Ale', '5.60 %']","['21st Amendment Red Headed Stranger', '6.30 %']",1,0,0.17671627,0.8232838,2
202,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,21st Amendment Brewery,Amber Ale,6.30 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Capitol City Brewing Company', '5.60 %']","['21st Amendment Brewery', '6.30 %']",1,0,0.33307377,0.6669262,2
350,,Amber Waves Ale,Ninkasi Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Ninkasi Brewing Company', 'American Barleywine']",1,0,0.29526943,0.7047306,2
349,,Critical Hit,Ninkasi Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Critical Hit', 'Ninkasi Brewing Company']",1,0,0.17203663,0.8279633,2
205,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Birrificio Rurale Reset,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name',)",['Capitol City Amber Waves Ale'],['Birrificio Rurale Reset'],1,0,0.24585724,0.75414276,2
341,,3 Sheets Barleywine,Capitol City Brewing,American Amber / Red Ale,9.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['3 Sheets Barleywine', '9.50 %']",1,0,0.40904546,0.59095454,2
442,,Town Hall Festivus 2014,Capitol City Brewing,American Amber / Red Ale,6.10,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Town Hall Festivus 2014', '6.10']",1,0,0.36858675,0.6314133,2
342,,Amber Waves Ale,Ballast Point Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Ballast Point Brewing Company', 'American Barleywine']",1,0,0.42214862,0.57785136,2
343,,Amber Waves Ale,Ballast Point Brewing Company,American Amber / Red Ale,9.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Ballast Point Brewing Company', '9.50 %']",1,0,0.21212362,0.78787637,2
218,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Capitol City Brewing Company', '5.60 %']","['Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.25688508,0.7431149,2
217,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Capitol City Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Capitol City Amber Waves Ale', '5.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.08801871,0.9119813,2
358,,Amber Waves Ale,Kuhnhenn Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.17988886,0.8201111,2
216,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Style')","['Capitol City Amber Waves Ale', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Amber Ale']",1,0,0.2879767,0.7120233,2
214,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name',)",['Capitol City Brewing Company'],['Apeldoornse Bierbrouwerij De Vlijt'],1,0,0.40763775,0.59236217,2
213,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name',)",['Capitol City Amber Waves Ale'],['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber'],1,0,0.14078918,0.85921085,2
348,,Amber Waves Ale,Ninkasi Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Ninkasi Brewing Company'],1,0,0.2633414,0.73665863,2
208,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Birrificio Rurale,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Capitol City Brewing Company', '5.60 %']","['Birrificio Rurale', '5.60 %']",1,0,0.29087633,0.70912373,2
207,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Birrificio Rurale Reset,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Capitol City Amber Waves Ale', '5.60 %']","['Birrificio Rurale Reset', '5.60 %']",1,0,0.16977865,0.83022135,2
206,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Capitol City Amber Waves Ale', 'Capitol City Brewing Company']","['Birrificio Rurale Reset', 'Birrificio Rurale']",1,0,0.1017202,0.89827985,2
215,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Capitol City Amber Waves Ale', 'Capitol City Brewing Company']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt']",1,0,0.048387256,0.9516127,2
223,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Poor Richards Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name',)",['Capitol City Amber Waves Ale'],['21st Amendment Poor Richards Ale'],1,0,0.10163432,0.8983657,2
184,,Fisherman 's Tea Party,Capitol City Brewing,American Amber / Red Ale,9.00 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","[""Fisherman 's Tea Party"", '9.00 %']",1,0,0.38099083,0.6190092,2
359,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.07553646,0.9244635,2
143,,Amber Waves Ale,Ninkasi Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Ninkasi Brewing Company'],1,0,0.2633414,0.73665863,2
144,,Critical Hit,Ninkasi Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Critical Hit', 'Ninkasi Brewing Company']",1,0,0.17203663,0.8279633,2
145,,Amber Waves Ale,Ninkasi Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Ninkasi Brewing Company', 'American Barleywine']",1,0,0.29526943,0.7047306,2
146,,Amber Waves Ale,Ninkasi Brewing Company,American Amber / Red Ale,11.70 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Ninkasi Brewing Company', '11.70 %']",1,0,0.134313,0.8656871,2
376,,Amber Waves Ale,Union Craft Brewing Company,American Amber / Red Ale,9.80 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Union Craft Brewing Company', '9.80 %']",1,0,0.3760471,0.6239529,2
375,,Chessie Barleywine,Capitol City Brewing,American Amber / Red Ale,9.80 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Chessie Barleywine', '9.80 %']",1,0,0.18596531,0.8140347,2
151,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Kuhnhenn Brewing Company'],1,0,0.15858082,0.8414192,2
152,,Kuhnhenn Vintage Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Kuhnhenn Vintage Ale', 'Kuhnhenn Brewing Company']",1,0,0.2222378,0.77776223,2
308,,Blunderbuss Barleywine,Capitol City Brewing,American Amber / Red Ale,11.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Blunderbuss Barleywine', '11.50 %']",1,0,0.15417132,0.84582865,2
154,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.07553646,0.9244635,2
374,,Chessie Barleywine,Capitol City Brewing,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Style')","['Amber Waves Ale', 'American Amber / Red Ale']","['Chessie Barleywine', 'American Barleywine']",1,0,0.48750684,0.51249325,2
373,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.08467289,0.91532713,2
157,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Kuhnhenn Brewing Company'],1,0,0.15858082,0.8414192,2
158,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.109383486,0.8906165,2
159,,Kuhnhenn American Barley Wine,Capitol City Brewing,American Amber / Red Ale,11.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Kuhnhenn American Barley Wine', '11.50 %']",1,0,0.13839087,0.8616091,2
160,,Amber Waves Ale,Kuhnhenn Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.1798889,0.8201111,2
161,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.0710645,0.92893547,2
362,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Kuhnhenn Brewing Company'],1,0,0.15858082,0.8414192,2
178,,Amber Waves Ale,CucapÃ ¡ Brewing Company,American Amber / Red Ale,10.00 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['CucapÃ ¡ Brewing Company', '10.00 %']",1,0,0.4461436,0.55385643,2
177,,CucapÃ ¡ Barleywine,Capitol City Brewing,American Amber / Red Ale,10.00 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['CucapÃ ¡ Barleywine', '10.00 %']",1,0,0.20585148,0.7941485,2
176,,CucapÃ ¡ Barleywine,CucapÃ ¡ Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['CucapÃ ¡ Barleywine', 'CucapÃ ¡ Brewing Company']",1,0,0.09733261,0.9026674,2
363,,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Kuhnhenn American Barley Wine', 'Kuhnhenn Brewing Company']",1,0,0.109383486,0.8906165,2
364,,Kuhnhenn American Barley Wine,Capitol City Brewing,American Amber / Red Ale,11.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Kuhnhenn American Barley Wine', '11.50 %']",1,0,0.13839087,0.8616091,2
183,,Fisherman 's Tea Party,Cape Ann Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","[""Fisherman 's Tea Party"", 'Cape Ann Brewing Company']",1,0,0.30261037,0.6973896,2
365,,Amber Waves Ale,Kuhnhenn Brewing Company,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Capitol City Brewing', 'American Amber / Red Ale']","['Kuhnhenn Brewing Company', 'American Barleywine']",1,0,0.1798889,0.8201111,2
171,,Amber Waves Ale,Union Craft Brewing Company,American Amber / Red Ale,9.80 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Union Craft Brewing Company', '9.80 %']",1,0,0.3760471,0.6239529,2
170,,Chessie Barleywine,Capitol City Brewing,American Amber / Red Ale,9.80 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Chessie Barleywine', '9.80 %']",1,0,0.18596531,0.8140347,2
169,,Chessie Barleywine,Capitol City Brewing,American Barleywine,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Style')","['Amber Waves Ale', 'American Amber / Red Ale']","['Chessie Barleywine', 'American Barleywine']",1,0,0.48750684,0.51249325,2
168,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.08467289,0.91532713,2
167,,Chessie Barleywine,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name',)",['Amber Waves Ale'],['Chessie Barleywine'],1,0,0.3708657,0.62913424,2
372,,Chessie Barleywine,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name',)",['Amber Waves Ale'],['Chessie Barleywine'],1,0,0.3708657,0.62913424,2
366,,Amber Waves Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,11.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Kuhnhenn Brewing Company', '11.50 %']",1,0,0.0710645,0.92893547,2
381,,CucapÃ ¡ Barleywine,CucapÃ ¡ Brewing Company,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['CucapÃ ¡ Barleywine', 'CucapÃ ¡ Brewing Company']",1,0,0.09733261,0.9026674,2
224,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Poor Richards Ale,21st Amendment Brewery,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Capitol City Amber Waves Ale', 'Capitol City Brewing Company']","['21st Amendment Poor Richards Ale', '21st Amendment Brewery']",1,0,0.07256875,0.9274312,2
226,,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,21st Amendment Poor Richards Ale,Capitol City Brewing Company,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Capitol City Amber Waves Ale', '5.60 %']","['21st Amendment Poor Richards Ale', '7 %']",1,0,0.08644522,0.9135548,2
267,,Del Puerto Barba Roja,Cervecera Del Puerto,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Del Puerto Barba Roja', 'Cervecera Del Puerto']",1,0,0.10885732,0.8911427,2
268,,Del Puerto Barba Roja,Capitol City Brewing,American Amber / Red Ale,4.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Del Puerto Barba Roja', '4.50 %']",1,0,0.1156379,0.8843621,2
269,,Amber Waves Ale,Cervecera Del Puerto,American Amber / Red Ale,4.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Cervecera Del Puerto', '4.50 %']",1,0,0.17390057,0.8260994,2
271,,Amber Waves Ale,Cervejaria Praxis,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name',)",['Capitol City Brewing'],['Cervejaria Praxis'],1,0,0.3740785,0.6259215,2
272,,Praxis Ambar,Cervejaria Praxis,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Amber Waves Ale', 'Capitol City Brewing']","['Praxis Ambar', 'Cervejaria Praxis']",1,0,0.15803671,0.8419633,2
273,,Praxis Ambar,Capitol City Brewing,American Amber / Red Ale,5.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Amber Waves Ale', '5.40 %']","['Praxis Ambar', '5.50 %']",1,0,0.2430095,0.7569905,2
274,,Amber Waves Ale,Cervejaria Praxis,American Amber / Red Ale,5.50 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Capitol City Brewing', '5.40 %']","['Cervejaria Praxis', '5.50 %']",1,0,0.08996258,0.9100374,2
276,,BresaÃ ± Tostada,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('ltable_Beer_Name',)",['Amber Waves Ale'],['BresaÃ ± Tostada'],1,0,0.08058994,0.91941005,2
