,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
205,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Havannah,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Havannah'],0.3603777289390564,0.6396222710609436,2
206,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )']",0.41382038593292236,0.5861796140670776,2
207,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Havannah,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.27162063121795654,0.7283793687820435,2
208,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Havannah,Iron Horse Brewery,American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Havannah', '5.80 %']",0.4125799536705017,0.5874200463294983,2
145,Wuidsau,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Green Flash Hop Head Red Ale', 'American Amber / Red Ale']","['Wuidsau', 'American Amber / Red Ale']",0.47880667448043823,0.5211933255195618,2
213,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Backlash Ricochet,Iron Horse Brewery,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Backlash Ricochet', '7 %']",0.40088897943496704,0.599111020565033,2
66,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Ithaca Cascazilla', '7 %']",0.3022267818450928,0.6977732181549072,2
65,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Ithaca Cascazilla', 'Amber Ale']",0.38101160526275635,0.6189883947372437,2
64,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Ithaca Beer Company,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Ithaca Cascazilla', 'Ithaca Beer Company']",0.4923768639564514,0.5076231360435486,2
63,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Ithaca Cascazilla'],0.4824937582015991,0.5175062417984009,2
217,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Torquemada Sarmiento,Iron Horse Brewery,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Torquemada Sarmiento', '7 %']",0.4412460923194885,0.5587539076805115,2
78,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Havannah,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Havannah'],0.3603777289390564,0.6396222710609436,2
189,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Anthem Festivus,Iron Horse Brewery,American Strong Ale,8.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Anthem Festivus', '8.10 %']",0.4976768493652344,0.5023231506347656,2
99,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Redhook Treblehook,Iron Horse Brewery,American Strong Ale,10.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Redhook Treblehook', '10.10 %']",0.4687473773956299,0.5312526226043701,2
181,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Ithaca Cascazilla', '7 %']",0.3022267818450928,0.6977732181549072,2
144,Wuidsau,HoppebrÃ $ u,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['Wuidsau', 'HoppebrÃ $ u']",0.4178997278213501,0.5821002721786499,2
143,Wuidsau,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name',)",['Green Flash Hop Head Red Ale'],['Wuidsau'],0.47880667448043823,0.5211933255195618,2
151,Affliction,Green Flash Brewing Co. .,American Amber / Red Ale,6.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['Affliction', '6.10 %']",0.49884212017059326,0.5011578798294067,2
138,FBF,Green Flash Brewing Co. .,American Amber / Red Ale,4.50 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['FBF', '4.50 %']",0.4604809880256653,0.5395190119743347,2
137,FBF,French Beer Factory,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['FBF', 'French Beer Factory']",0.48500263690948486,0.5149973630905151,2
155,Oho-Rojo,Green Flash Brewing Co. .,American Amber / Red Ale,6.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['Oho-Rojo', '6.10 %']",0.3952452540397644,0.6047547459602356,2
133,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['Rhumantony', 'Les Brasseurs du Hameau']",0.45033788681030273,0.5496621131896973,2
159,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,7 Barrios Amber,Iron Horse Brewery,American Strong Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['7 Barrios Amber', '5.10 %']",0.45032602548599243,0.5496739745140076,2
163,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Bootjesbier,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Bootjesbier'],0.41444891691207886,0.5855510830879211,2
164,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Bootjesbier,Antwerpse Brouw Compagnie,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Bootjesbier', 'Antwerpse Brouw Compagnie']",0.40096473693847656,0.5990352630615234,2
165,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Bootjesbier,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Bootjesbier', 'Amber Ale']",0.3186523914337158,0.6813476085662842,2
124,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Crabtree 5', '-']",0.4669022560119629,0.5330977439880371,2
123,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Iron Horse Brewery,Sour/Wild Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Crabtree 5', 'Sour/Wild Ale']",0.37192845344543457,0.6280715465545654,2
122,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Crabtree Brewing Company,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Crabtree 5', 'Crabtree Brewing Company']",0.47564440965652466,0.5243555903434753,2
121,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Crabtree 5'],0.46129924058914185,0.5387007594108582,2
166,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Bootjesbier,Iron Horse Brewery,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Bootjesbier', '7 %']",0.246986985206604,0.753013014793396,2
117,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Town Hall Festivus 2014,Iron Horse Brewery,American Strong Ale,6.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Town Hall Festivus 2014', '6.10 %']",0.4718344807624817,0.5281655192375183,2
171,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Okkara Rinkusteinur'],0.47785621881484985,0.5221437811851501,2
172,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Okkara,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Okkara Rinkusteinur', 'Okkara']",0.40682172775268555,0.5931782722473145,2
173,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Okkara Rinkusteinur', 'Amber Ale']",0.3767477869987488,0.6232522130012512,2
112,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,2 Brothers Grizz,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['2 Brothers Grizz', 'Amber Ale']",0.43570882081985474,0.5642911791801453,2
108,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Wisco Disco,Iron Horse Brewery,American Strong Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Wisco Disco', '5.10 %']",0.46841490268707275,0.5315850973129272,2
178,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Ithaca Cascazilla'],0.4824937582015991,0.5175062417984009,2
179,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Ithaca Beer Company,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Ithaca Cascazilla', 'Ithaca Beer Company']",0.4923768639564514,0.5076231360435486,2
180,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Ithaca Cascazilla,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Ithaca Cascazilla', 'Amber Ale']",0.38101160526275635,0.6189883947372437,2
58,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Iron Horse Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Okkara Rinkusteinur', 'Amber Ale']",0.3767477869987488,0.6232522130012512,2
57,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Okkara,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Okkara Rinkusteinur', 'Okkara']",0.40682172775268555,0.5931782722473145,2
73,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Anthem Festivus,Iron Horse Brewery,American Strong Ale,8.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Anthem Festivus', '8.10 %']",0.4976768493652344,0.5023231506347656,2
222,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Redhook Treblehook,Iron Horse Brewery,American Strong Ale,10.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Redhook Treblehook', '10.10 %']",0.4687473773956299,0.5312526226043701,2
34,Affliction,Green Flash Brewing Co. .,American Amber / Red Ale,6.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['Affliction', '6.10 %']",0.49884212017059326,0.5011578798294067,2
241,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green,Iron Horse Brewery,American Amber / Red Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Green', 'American Amber / Red Ale']",0.23439562320709229,0.7656043767929077,2
242,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green,Iron Horse Brewery,American Strong Ale,8.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Green', '8.10 %']",0.16248542070388794,0.8375145792961121,2
29,Wuidsau,Green Flash Brewing Co. .,American Amber / Red Ale,5.60 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['Wuidsau', '5.60 %']",0.4689517617225647,0.5310482382774353,2
28,Wuidsau,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Green Flash Hop Head Red Ale', 'American Amber / Red Ale']","['Wuidsau', 'American Amber / Red Ale']",0.47880667448043823,0.5211933255195618,2
27,Wuidsau,HoppebrÃ $ u,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['Wuidsau', 'HoppebrÃ $ u']",0.4178997278213501,0.5821002721786499,2
56,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Okkara Rinkusteinur,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Okkara Rinkusteinur'],0.47785621881484985,0.5221437811851501,2
26,Wuidsau,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name',)",['Green Flash Hop Head Red Ale'],['Wuidsau'],0.4715903401374817,0.5284096598625183,2
247,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green Flash,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name',)",['Iron Horse Fresh Hop Imperial Red Ale'],['Green Flash'],0.3222767114639282,0.6777232885360718,2
248,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green Flash,Green Flash Brewing Co. .,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Green Flash', 'Green Flash Brewing Co. .']",0.3260197043418884,0.6739802956581116,2
249,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green Flash,Iron Horse Brewery,American Amber / Red Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Green Flash', 'American Amber / Red Ale']",0.27668100595474243,0.7233189940452576,2
240,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green,Green Flash Brewing Co. .,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Iron Horse Fresh Hop Imperial Red Ale', 'Iron Horse Brewery']","['Green', 'Green Flash Brewing Co. .']",0.2788982391357422,0.7211017608642578,2
21,FBF,Green Flash Brewing Co. .,American Amber / Red Ale,4.50 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_ABV')","['Green Flash Hop Head Red Ale', '8.10 %']","['FBF', '4.50 %']",0.4604809880256653,0.5395190119743347,2
250,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green Flash,Iron Horse Brewery,American Strong Ale,8.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Green Flash', '8.10 %']",0.19543254375457764,0.8045674562454224,2
16,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['Rhumantony', 'Les Brasseurs du Hameau']",0.45033788681030273,0.5496621131896973,2
255,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Green Flash Hop,Iron Horse Brewery,American Strong Ale,8.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Green Flash Hop', '8.10 %']",0.3966583013534546,0.6033416986465454,2
261,2014,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name',)",['Green Flash Hop Head Red Ale'],['2014'],0.2912468910217285,0.7087531089782715,2
262,2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Green Flash Hop Head Red Ale', 'Green Flash Brewing Co. .']","['2014', 'Minneapolis Town Hall Brewery']",0.2877016067504883,0.7122983932495117,2
263,2014,Green Flash Brewing Co. .,Irish Ale,8.10 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,"('ltable_Beer_Name', 'ltable_Style')","['Green Flash Hop Head Red Ale', 'American Amber / Red Ale']","['2014', 'Irish Ale']",0.2793893814086914,0.7206106185913086,2
7,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Iron Horse Brewery,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Iron Horse Fresh Hop Imperial Red Ale', '-']","['Crabtree 5', '-']",0.4669022560119629,0.5330977439880371,2
6,Green Flash Hop Head Red Ale,Green Flash Brewing Co. .,American Amber / Red Ale,8.10 %,Crabtree 5,Iron Horse Brewery,Sour/Wild Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['Iron Horse Fresh Hop Imperial Red Ale', 'American Strong Ale']","['Crabtree 5', 'Sour/Wild Ale']",0.37192851305007935,0.6280714869499207,2
