,explanation,type,latency,match,label,row,prediction
15,"{'ltable_name': 0.01, 'ltable_description': 0.01}",certa,183.11875247100033,0.0,0.0,710-660,[9.9983764e-01 1.6231286e-04]
16,"{'rtable_description': 0.2325, 'rtable_price': 0.1375, 'ltable_name': 0.11, 'ltable_description': 0.1325, 'ltable_price': 0.0575, 'rtable_name': 0.0375}",certa,179.3223031540001,0.0,0.0,191-301,[9.9984908e-01 1.5093424e-04]
17,"{'rtable_name': 0.005434782608695652, 'rtable_description': 0.005434782608695652, 'ltable_name': 0.019021739130434784, 'ltable_price': 0.019021739130434784}",certa,158.8863167640011,0.0,0.0,169-235,[9.9983740e-01 1.6258193e-04]
18,"{'ltable_name': 0.085, 'ltable_description': 0.085, 'ltable_price': 0.0425}",certa,179.60514802599937,0.0,0.0,677-891,[9.9985361e-01 1.4640113e-04]
19,"{'rtable_description': 0.14627659574468085, 'rtable_price': 0.09840425531914894, 'rtable_name': 0.02127659574468085, 'ltable_name': 0.047872340425531915, 'ltable_description': 0.0425531914893617}",certa,169.70851380099703,0.0,0.0,280-300,[9.9980158e-01 1.9849172e-04]
20,"{'rtable_description': 0.026470588235294117, 'rtable_price': 0.0058823529411764705, 'ltable_name': 0.11176470588235295, 'ltable_price': 0.08529411764705883, 'ltable_description': 0.03529411764705882}",certa,152.83566824999798,0.0,0.0,523-954,[9.9984252e-01 1.5744046e-04]
21,"{'ltable_name': 0.1425, 'ltable_description': 0.1075, 'ltable_price': 0.0975}",certa,179.48894793599902,0.0,0.0,427-146,[9.9976331e-01 2.3674426e-04]
22,"{'ltable_name': 0.0375, 'ltable_price': 0.01, 'ltable_description': 0.0125}",certa,202.96152746900043,0.0,0.0,955-194,[9.998499e-01 1.501117e-04]
23,{},certa,180.5917227710015,0.0,0.0,462-273,[0.9963008  0.00369917]
24,"{'rtable_description': 0.08064516129032258, 'rtable_price': 0.056451612903225805, 'rtable_name': 0.005376344086021506, 'ltable_name': 0.03763440860215054, 'ltable_description': 0.013440860215053764, 'ltable_price': 0.024193548387096774}",certa,173.0433846190026,0.0,0.0,334-179,[9.9983823e-01 1.6170529e-04]
25,"{'ltable_name': 0.105, 'ltable_description': 0.0875, 'ltable_price': 0.05}",certa,182.26556064200122,0.0,0.0,572-695,[9.9986005e-01 1.3993197e-04]
26,{},certa,181.1806741670007,0.0,0.0,804-690,[9.997538e-01 2.462817e-04]
27,"{'ltable_name': 0.035, 'ltable_description': 0.03}",certa,182.15649264500098,0.0,0.0,1044-999,[9.9983549e-01 1.6442295e-04]
28,{},certa,187.35290810099832,0.0,0.0,477-542,[9.9984634e-01 1.5362010e-04]
29,{},certa,185.691572249998,0.0,0.0,853-686,[9.9953747e-01 4.6257451e-04]
30,"{'ltable_name': 0.055, 'ltable_description': 0.0375, 'ltable_price': 0.035}",certa,175.25989622500128,0.0,0.0,684-1021,[9.9957687e-01 4.2312194e-04]
31,"{'ltable_price': 0.13, 'ltable_name': 0.005, 'ltable_description': 0.005, 'rtable_description': 0.225, 'rtable_price': 0.2275, 'rtable_name': 0.0225}",certa,305.51017317899823,1.0,0.0,231-185,[4.1185795e-05 9.9995875e-01]
32,{},certa,174.76457577799738,0.0,0.0,196-908,[9.9985635e-01 1.4358219e-04]
33,{},certa,178.54490329499822,0.0,0.0,448-909,[9.9983418e-01 1.6584259e-04]
34,{},certa,90.07780296000419,0.0,0.0,793-1049,[9.9976903e-01 2.3099604e-04]
35,"{'ltable_name': 0.0925, 'ltable_description': 0.0825, 'ltable_price': 0.065}",certa,182.86032695500035,0.0,0.0,946-874,[9.9984801e-01 1.5200186e-04]
36,"{'ltable_name': 0.04, 'ltable_price': 0.0225}",certa,181.54736607200175,0.0,0.0,885-630,[9.9985933e-01 1.4068602e-04]
37,"{'rtable_description': 0.125, 'rtable_price': 0.1075, 'ltable_name': 0.0375, 'ltable_price': 0.035, 'ltable_description': 0.02}",certa,171.75748052100244,0.0,0.0,388-917,[9.9979872e-01 2.0131528e-04]
38,"{'rtable_name': 0.16584158415841585, 'rtable_description': 0.1905940594059406, 'rtable_price': 0.11138613861386139, 'ltable_name': 0.21287128712871287, 'ltable_description': 0.20544554455445543, 'ltable_price': 0.16336633663366337}",certa,171.78513708799437,0.0,0.0,348-409,[0.99892265 0.0010773 ]
39,{},certa,175.5568563409979,0.0,0.0,486-544,[9.9917585e-01 8.2408660e-04]
40,"{'rtable_name': 0.125, 'rtable_description': 0.14634146341463414, 'rtable_price': 0.07621951219512195, 'ltable_description': 0.22865853658536586, 'ltable_name': 0.23780487804878048, 'ltable_price': 0.1524390243902439}",certa,140.37901463099843,0.0,0.0,19-569,[9.998141e-01 1.859864e-04]
41,"{'ltable_name': 0.1075, 'ltable_description': 0.0625, 'ltable_price': 0.075}",certa,183.6294664809975,0.0,0.0,997-991,[9.998135e-01 1.865341e-04]
42,{},certa,137.60838460399827,0.0,0.0,1015-541,[9.9979216e-01 2.0784921e-04]
43,"{'ltable_name': 0.0125, 'ltable_description': 0.0125}",certa,177.47997363000468,0.0,1.0,710-746,[0.9775309  0.02246908]
44,"{'ltable_price': 0.12, 'ltable_description': 0.02, 'ltable_name': 0.0125, 'rtable_description': 0.18, 'rtable_price': 0.23}",certa,445.91878608099796,1.0,1.0,244-328,[3.2597523e-05 9.9996746e-01]
45,{},certa,183.47556147499563,0.0,0.0,483-414,[9.9984598e-01 1.5398968e-04]
46,"{'ltable_name': 0.18895348837209303, 'ltable_description': 0.16569767441860464, 'ltable_price': 0.13372093023255813}",certa,147.72802625499753,0.0,0.0,251-247,[0.9984578  0.00154225]
