,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
27,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.113419056,0.88658094,4
28,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',',` las vegas ',702/731 -7547,continental,67,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""'"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.30586603,0.69413394,4
0,,` brighton coffee shop ',' 3570 las vegas blvd. s ',` beverly hills,310-276-7732,` coffee shops ',70,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental']","[""` brighton coffee shop '"", '` beverly hills', '310-276-7732', ""` coffee shops '""]",1,0,0.46352863,0.53647137,4
40,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 'chinese']","[""` palace court '"", ""'"", '702/731 -7547', 'continental']",1,0,0.26702857,0.7329715,4
41,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 67]","[""` palace court '"", ""'"", '702/731 -7547', 70]",1,0,0.28269187,0.71730804,4
42,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.05777783,0.9422222,4
43,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.113419056,0.88658094,4
44,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',',` las vegas ',702/731 -7547,continental,67,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""'"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.30586603,0.694134,4
35,,` brighton coffee shop ',' 3570 las vegas blvd. s ',` beverly hills ',310-276-7732,` coffee shops ',70,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental']","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '""]",1,0,0.2804862,0.7195138,4
39,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,chinese,67,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899']","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547']",1,0,0.18713102,0.812869,4
25,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 67]","[""` palace court '"", ""'"", '702/731 -7547', 70]",1,0,0.28269187,0.71730804,4
12,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.113419056,0.88658094,4
14,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',' 3570 las,` las vegas ',702/731 -7547,chinese,70,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 67]","[""' 3570 las"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.03821131,0.96178865,4
13,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',' 3570 las,` las vegas ',702/731 -7547,continental,67,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""' 3570 las"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.024437726,0.9755622,4
8,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,chinese,67,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899']","[""` palace court '"", ""' 3570 las"", ""` las vegas '"", '702/731 -7547']",1,0,0.024529466,0.9754706,4
9,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 'chinese']","[""` palace court '"", ""' 3570 las"", '702/731 -7547', 'continental']",1,0,0.013055072,0.986945,4
10,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 67]","[""` palace court '"", ""' 3570 las"", '702/731 -7547', 70]",1,0,0.014111934,0.98588806,4
11,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.05777783,0.9422222,4
48,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.09478729,0.9052127,5
47,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""'"", '702/731 -7547', 'continental', 70]",1,0,0.34503993,0.65496004,5
46,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.20275132,0.7972487,5
45,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.21071824,0.7892817,5
1,,` brighton coffee shop ',' 3570 las vegas blvd. s ',` beverly hills,310-276-7732,` coffee shops ',542,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]","[""` brighton coffee shop '"", '` beverly hills', '310-276-7732', ""` coffee shops '"", 542]",1,0,0.40206227,0.59793776,5
3,,bristol farms market cafe ',' 1570 rosecrans ave. s. ',` las vegas ',310-643-5229,californian,543,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547', 'continental', 70]","[""bristol farms market cafe '"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 'californian', 543]",1,0,0.19683151,0.8031685,5
4,,bristol farms market cafe ',' 3570 las vegas blvd. s ',pasadena,310-643-5229,californian,543,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]","[""bristol farms market cafe '"", 'pasadena', '310-643-5229', 'californian', 543]",1,0,0.44766593,0.5523341,5
36,,market cafe ',' 1570 rosecrans ave. s. ',` las vegas ',310-643-5229,californian,543,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547', 'continental', 70]","[""market cafe '"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 'californian', 543]",1,0,0.4039017,0.5960983,5
19,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',' 3570 las,` las vegas ',702/731 -7547,continental,70,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""' 3570 las"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.035142697,0.9648573,5
33,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',',` las vegas ',702/731 -7547,continental,70,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""'"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.48778242,0.5122175,5
32,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.094787315,0.9052127,5
31,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""'"", '702/731 -7547', 'continental', 70]",1,0,0.34503993,0.65496004,5
30,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.20275132,0.7972487,5
29,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.21071826,0.7892817,5
15,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,continental,67,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese']","[""` palace court '"", ""' 3570 las"", ""` las vegas '"", '702/731 -7547', 'continental']",1,0,0.024448894,0.9755511,5
49,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` chin \ 's ',',` las vegas ',702/731 -7547,continental,70,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""'"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.48778242,0.5122175,5
16,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,chinese,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 67]","[""` palace court '"", ""' 3570 las"", ""` las vegas '"", '702/731 -7547', 70]",1,0,0.032906916,0.9670931,5
17,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""' 3570 las"", '702/731 -7547', 'continental', 70]",1,0,0.015289733,0.9847103,5
18,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3200 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.09478729,0.9052127,5
34,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.14839222,0.85160786,6
2,,` brighton coffee shop ',' 9600 brighton way ',` beverly hills,310-276-7732,` coffee shops ',542,` chin \ 's ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/731 -7547', 'continental', 70]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '` beverly hills', '310-276-7732', ""` coffee shops '"", 542]",1,0,0.33178034,0.6682197,6
20,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las,` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""' 3570 las"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.008919296,0.9910807,6
50,,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',',` las vegas ',702/731 -7547,continental,70,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chin \\ 's '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-733-8899', 'chinese', 67]","[""` palace court '"", ""'"", ""` las vegas '"", '702/731 -7547', 'continental', 70]",1,0,0.14839222,0.85160786,6
