,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
627,,Bushfire American Red,AleSmith Brewing Company,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name',)",['Granite Falls Brewing Co. .'],['AleSmith Brewing Company'],0,0,0.98088753,0.019112494,2
643,,Bushfire American Red,Birdland Brewing Company,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","['Birdland Brewing Company', 'American Amber / Red Ale']",0,0,0.8663048,0.13369519,2
647,,Bushfire American Red,Rock Art Brewery,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name',)",['Granite Falls Brewing Co. .'],['Rock Art Brewery'],0,0,0.61512345,0.38487655,2
648,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.043364566,2
649,,Bushfire American Red,Rock Art Brewery,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","['Rock Art Brewery', 'American Amber / Red Ale']",0,0,0.85716236,0.14283766,2
650,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,6.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '6.00 %']",0,0,0.92265105,0.07734894,2
653,,White Oaked Sunset Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],['White Oaked Sunset Red'],0,0,0.81034464,0.18965536,2
654,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.043364566,2
655,,White Oaked Sunset Red,Olde Peninsula Brewpub & Restaurant,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bushfire American Red', 'Granite Falls Brewing Co. .']","['White Oaked Sunset Red', 'Olde Peninsula Brewpub & Restaurant']",0,0,0.8205926,0.17940737,2
656,,White Oaked Sunset Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Bushfire American Red', 'American Amber / Red Ale']","['White Oaked Sunset Red', 'American Amber / Red Ale']",0,0,0.9624739,0.037526038,2
657,,Bushfire American Red,Olde Peninsula Brewpub & Restaurant,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","['Olde Peninsula Brewpub & Restaurant', 'American Amber / Red Ale']",0,0,0.7956177,0.2043823,2
658,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.75 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '5.75 %']",0,0,0.8932216,0.10677831,2
644,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,6.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '6.00 %']",0,0,0.92265105,0.07734894,2
664,,Rusty Tricycle,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],['Rusty Tricycle'],0,0,0.9006144,0.099385634,2
626,,Yulesmith Summer ( Cask ),Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],['Yulesmith Summer ( Cask )'],0,0,0.849009,0.15099104,2
619,,Bushfire American Red,Young Henry 's,American Amber / Red Ale,3.70 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Granite Falls Brewing Co. .', '5.00 %']","[""Young Henry 's"", '3.70 %']",0,0,0.78304356,0.21695642,2
588,,Bushfire American Red,Main Street Brewing Company,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name',)",['Granite Falls Brewing Co. .'],['Main Street Brewing Company'],0,0,0.65678614,0.3432138,2
589,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.04336457,2
590,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,7.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_ABV',)",['5.00 %'],['7.00 %'],0,0,0.51433426,0.48566568,2
591,,Red Back Ale,Main Street Brewing Company,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bushfire American Red', 'Granite Falls Brewing Co. .']","['Red Back Ale', 'Main Street Brewing Company']",0,0,0.9494297,0.05057035,2
592,,Red Back Ale,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Bushfire American Red', 'American Amber / Red Ale']","['Red Back Ale', 'American Amber / Red Ale']",0,0,0.9844199,0.015580151,2
593,,Red Back Ale,Granite Falls Brewing Co. .,American Amber / Red Ale,7.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bushfire American Red', '5.00 %']","['Red Back Ale', '7.00 %']",0,0,0.95860934,0.041390736,2
594,,Bushfire American Red,Main Street Brewing Company,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","['Main Street Brewing Company', 'American Amber / Red Ale']",0,0,0.8847914,0.115208566,2
595,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,7.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '7.00 %']",0,0,0.9286195,0.07138052,2
601,,Knife 's Edge Red ( Katahdin Red ),Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],"[""Knife 's Edge Red ( Katahdin Red )""]",0,0,0.83797616,0.16202384,2
602,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.04336457,2
620,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,3.70 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '3.70 %']",0,0,0.8990338,0.10096629,2
603,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,-,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_ABV',)",['5.00 %'],['-'],0,0,0.61217,0.38783002,2
605,,Knife 's Edge Red ( Katahdin Red ),Granite Falls Brewing Co. .,American Amber / Red Ale,-,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bushfire American Red', '5.00 %']","[""Knife 's Edge Red ( Katahdin Red )"", '-']",0,0,0.79010904,0.20989104,2
606,,Bushfire American Red,Ebenezer 's Brewpub / Lively Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","[""Ebenezer 's Brewpub / Lively Brewing Co. ."", 'American Amber / Red Ale']",0,0,0.8976981,0.102301925,2
607,,Bushfire American Red,Ebenezer 's Brewpub / Lively Brewing Co. .,American Amber / Red Ale,-,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Granite Falls Brewing Co. .', '5.00 %']","[""Ebenezer 's Brewpub / Lively Brewing Co. ."", '-']",0,0,0.60356873,0.39643127,2
608,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,-,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.00 %']","['American Amber / Red Ale', '-']",0,0,0.93780464,0.062195368,2
613,,How Now Brown Cow,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],['How Now Brown Cow'],0,0,0.7429042,0.25709587,2
614,,Bushfire American Red,Young Henry 's,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name',)",['Granite Falls Brewing Co. .'],"[""Young Henry 's""]",0,0,0.89178354,0.10821647,2
615,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.043364566,2
616,,How Now Brown Cow,Young Henry 's,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bushfire American Red', 'Granite Falls Brewing Co. .']","['How Now Brown Cow', ""Young Henry 's""]",0,0,0.70663774,0.29336232,2
617,,How Now Brown Cow,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Bushfire American Red', 'American Amber / Red Ale']","['How Now Brown Cow', 'American Amber / Red Ale']",0,0,0.94460475,0.05539525,2
618,,Bushfire American Red,Young Henry 's,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","[""Young Henry 's"", 'American Amber / Red Ale']",0,0,0.9560476,0.04395245,2
604,,Knife 's Edge Red ( Katahdin Red ),Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Bushfire American Red', 'American Amber / Red Ale']","[""Knife 's Edge Red ( Katahdin Red )"", 'American Amber / Red Ale']",0,0,0.95061255,0.049387515,2
587,,Red Back Ale,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name',)",['Bushfire American Red'],['Red Back Ale'],0,0,0.9772917,0.022708315,2
665,,Bushfire American Red,Bike Rack Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name',)",['Granite Falls Brewing Co. .'],['Bike Rack Brewing Co. .'],0,0,0.8056629,0.19433711,2
667,,Rusty Tricycle,Bike Rack Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Bushfire American Red', 'Granite Falls Brewing Co. .']","['Rusty Tricycle', 'Bike Rack Brewing Co. .']",0,0,0.8312678,0.16873229,2
712,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Harmony Brewing Company,Oktoberfest/M Ã $ rzen,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Granite Falls Brewing Company', 'Amber Ale']","['Harmony Brewing Company', 'Oktoberfest/M Ã $ rzen']",0,0,0.53912604,0.4608739,2
714,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,American Pale Ale,5 %,"('rtable_Style',)",['Amber Ale'],['American Pale Ale'],0,0,0.973009,0.026991062,2
715,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,PangPang Hornstull Honey Amber,Granite Falls Brewing Company,American Pale Ale,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['PangPang Hornstull Honey Amber', 'American Pale Ale']",0,0,0.9296894,0.070310645,2
716,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,PangPang Brewery,American Pale Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Granite Falls Brewing Company', 'Amber Ale']","['PangPang Brewery', 'American Pale Ale']",0,0,0.87471914,0.1252809,2
717,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,American Pale Ale,5.50 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5 %']","['American Pale Ale', '5.50 %']",0,0,0.95747197,0.04252805,2
722,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Wadworth Henrys Smooth,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name',)",['Granite Falls Bushfire American Red Ale'],['Wadworth Henrys Smooth'],0,0,0.50659096,0.49340904,2
723,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Wadworth,Amber Ale,5 %,"('rtable_Brew_Factory_Name',)",['Granite Falls Brewing Company'],['Wadworth'],0,0,0.8126559,0.18734413,2
724,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Bitter,5 %,"('rtable_Style',)",['Amber Ale'],['Bitter'],0,0,0.7194391,0.28056088,2
725,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Wadworth Henrys Smooth,Wadworth,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Granite Falls Bushfire American Red Ale', 'Granite Falls Brewing Company']","['Wadworth Henrys Smooth', 'Wadworth']",0,0,0.74223995,0.25776008,2
726,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Wadworth Henrys Smooth,Granite Falls Brewing Company,Bitter,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['Wadworth Henrys Smooth', 'Bitter']",0,0,0.6331014,0.36689863,2
711,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Harmony Jackson_s Joy,Granite Falls Brewing Company,Oktoberfest/M Ã $ rzen,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['Harmony Jackson_s Joy', 'Oktoberfest/M Ã $ rzen']",0,0,0.55761766,0.44238237,2
727,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Wadworth,Bitter,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Granite Falls Brewing Company', 'Amber Ale']","['Wadworth', 'Bitter']",0,0,0.7956288,0.2043712,2
729,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Bitter,3.60 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5 %']","['Bitter', '3.60 %']",0,0,0.5083971,0.4916029,2
735,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Baerlic Brewing,Amber Ale,5 %,"('rtable_Brew_Factory_Name',)",['Granite Falls Brewing Company'],['Baerlic Brewing'],0,0,0.6608306,0.33916935,2
736,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,American Strong Ale,5 %,"('rtable_Style',)",['Amber Ale'],['American Strong Ale'],0,0,0.9729611,0.027038904,2
737,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Baerlic Arctos,Granite Falls Brewing Company,American Strong Ale,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Granite Falls Bushfire American Red Ale', 'Amber Ale']","['Baerlic Arctos', 'American Strong Ale']",0,0,0.93237656,0.06762344,2
738,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Baerlic Brewing,American Strong Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Granite Falls Brewing Company', 'Amber Ale']","['Baerlic Brewing', 'American Strong Ale']",0,0,0.95959526,0.040404726,2
739,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,American Strong Ale,6.50 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5 %']","['American Strong Ale', '6.50 %']",0,0,0.96024454,0.03975542,2
744,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Kootenay True Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name',)",['Granite Falls Bushfire American Red Ale'],['Kootenay True Ale'],0,0,0.92415035,0.07584965,2
745,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Columbia Brewery &#40; Labatt-InBev &#41;,Amber Ale,5 %,"('rtable_Brew_Factory_Name',)",['Granite Falls Brewing Company'],['Columbia Brewery &#40; Labatt-InBev &#41;'],0,0,0.79555917,0.2044408,2
746,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0,0,0.9447552,0.05524481,2
747,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Kootenay True Ale,Columbia Brewery &#40; Labatt-InBev &#41;,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Granite Falls Bushfire American Red Ale', 'Granite Falls Brewing Company']","['Kootenay True Ale', 'Columbia Brewery &#40; Labatt-InBev &#41;']",0,0,0.934746,0.065253966,2
728,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Wadworth,Amber Ale,3.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Granite Falls Brewing Company', '5 %']","['Wadworth', '3.60 %']",0,0,0.67891926,0.3210807,2
666,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.9566354,0.043364566,2
710,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Oktoberfest/M Ã $ rzen,5 %,"('rtable_Style',)",['Amber Ale'],['Oktoberfest/M Ã $ rzen'],0,0,0.66390383,0.33609623,2
705,,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,5 Paddles Brewing Company,Amber Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Granite Falls Brewing Company', 'Amber Ale']","['5 Paddles Brewing Company', 'Amber Ale']",0,0,0.8178307,0.18216927,2
668,,Rusty Tricycle,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style')","['Bushfire American Red', 'American Amber / Red Ale']","['Rusty Tricycle', 'American Amber / Red Ale']",0,0,0.9709674,0.029032536,2
669,,Rusty Tricycle,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_ABV')","['Bushfire American Red', '5.00 %']","['Rusty Tricycle', '5.00 %']",0,0,0.5563482,0.4436518,2
670,,Bushfire American Red,Bike Rack Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Granite Falls Brewing Co. .', 'American Amber / Red Ale']","['Bike Rack Brewing Co. .', 'American Amber / Red Ale']",0,0,0.9507856,0.049214486,2
671,,Bushfire American Red,Bike Rack Brewing Co. .,American Amber / Red Ale,5.00 %,Granite Falls Bushfire American Red Ale,Granite Falls Brewing Company,Amber Ale,5 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Granite Falls Brewing Co. .', '5.00 %']","['Bike Rack Brewing Co. .', '5.00 %']",0,0,0.6222934,0.3777066,2
