,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
25,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental', 82]","[""' 260 e. paces ferry road '"", '404/264 -1334', 'continental', 384]",1,0,0.20499864,0.7950014,4
24,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 82]","[""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 384]",1,0,0.13369109,0.8663089,4
23,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,82,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental']","[""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental']",1,0,0.46105888,0.5389411,4
22,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", '404-233-7673', 'continental', 82]","[""` beesley \\ 's of"", '404/264 -1334', 'continental', 384]",1,0,0.34984544,0.6501545,4
21,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", 'atlanta', '404-233-7673', 82]","[""` beesley \\ 's of"", 'atlanta', '404/264 -1334', 384]",1,0,0.26518986,0.7348101,4
19,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,82,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental']","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", '404/264 -1334', 'continental']",1,0,0.0060098683,0.9939902,4
18,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,82,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673']","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334']",1,0,0.005451878,0.99454814,4
2,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', 384]",1,0,0.37002376,0.6299762,4
3,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,82,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental']","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", '404/264', 'continental']",1,0,0.03877015,0.96122986,4
4,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,384,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", '404/264', 384]",1,0,0.0061128624,0.9938871,4
5,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_addr', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'continental', 384]",1,0,0.42483968,0.5751603,4
43,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 82]","[""ferry road '"", 'atlanta', '404/264 -1334', 384]",1,0,0.4740713,0.5259288,4
20,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 82]","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", '404/264 -1334', 384]",1,0,0.0046830424,0.995317,4
48,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.4627135,0.5372865,5
50,,` brighton coffee shop ',' 9600 brighton way ',atlanta,310-276-7732,` coffee shops ',542,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", '404/264 -1334', 'continental', 384]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', ""` coffee shops '"", 542]",1,0,0.47793278,0.52206725,5
44,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',ferry road ',atlanta,404/264 -1334,continental,82,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental']","[""` beesley \\ 's of buckhead '"", ""ferry road '"", 'atlanta', '404/264 -1334', 'continental']",1,0,0.013356254,0.98664373,5
45,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 82]","[""` beesley \\ 's of buckhead '"", ""ferry road '"", 'atlanta', '404/264 -1334', 384]",1,0,0.0073122145,0.9926878,5
46,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""ferry road '"", '404/264 -1334', 'continental', 384]",1,0,0.011922867,0.98807716,5
47,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", 'atlanta', '404-233-7673', 'continental', 82]","[""` beesley \\ 's of buckhead '"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.057464186,0.94253576,5
26,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,82,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental']","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental']",1,0,0.0061096824,0.9938903,5
31,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.08150338,0.91849667,5
30,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", 'atlanta', '404-233-7673', 'continental', 82]","[""` beesley \\ 's of"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.21273871,0.7872613,5
29,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental', 82]","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", '404/264 -1334', 'continental', 384]",1,0,0.004449187,0.9955509,5
28,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', 'continental', 82]","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", 'atlanta', 'continental', 384]",1,0,0.483029,0.516971,5
27,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 82]","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 384]",1,0,0.004272738,0.9957273,5
6,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,82,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental']","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264', 'continental']",1,0,0.026126007,0.97387403,5
7,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264', 384]",1,0,0.0050496766,0.9949503,5
10,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264,continental,384,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""' 260 e. paces ferry road '"", 'atlanta', '404/264', 'continental', 384]",1,0,0.3462874,0.6537126,5
9,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,384,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", '404-233-7673', 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", '404/264', 'continental', 384]",1,0,0.005569415,0.9944306,5
8,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', 'continental', 384]",1,0,0.20175429,0.7982457,5
32,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of,' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""` beesley \\ 's of"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.008784538,0.99121547,6
49,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',ferry road ',atlanta,404/264 -1334,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]",1,0,0.012079803,0.98792017,6
11,,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264,continental,384,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` hedgerose heights inn the '"", ""' 490 e. paces ferry rd. ne '"", 'atlanta', '404-233-7673', 'continental', 82]","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264', 'continental', 384]",1,0,0.013104604,0.9868954,6
12,,` brighton coffee shop ',',` beverly hills ',310-276-7732,` coffee shops ',542,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]","[""` brighton coffee shop '"", ""'"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '"", 542]",1,0,0.47703964,0.5229603,6
51,,` brighton coffee shop ',' 9600 brighton way ',`,310-276-7732,` coffee shops ',542,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '`', '310-276-7732', ""` coffee shops '"", 542]",1,0,0.48258102,0.5174189,6
33,,` brighton coffee shop ',way ',` beverly hills ',310-276-7732,` coffee shops ',542,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]","[""` brighton coffee shop '"", ""way '"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '"", 542]",1,0,0.34842065,0.6515793,6
52,,market cafe ',' 1570 rosecrans ave. s. ',pasadena,310-643-5229,californian,543,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` beesley \\ 's of buckhead '"", ""' 260 e. paces ferry road '"", 'atlanta', '404/264 -1334', 'continental', 384]","[""market cafe '"", ""' 1570 rosecrans ave. s. '"", 'pasadena', '310-643-5229', 'californian', 543]",1,0,0.49406162,0.50593835,6
