,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
76,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_venue',)",[nan],[nan],0.03389601,0.96610403,2
91,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
75,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
68,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
67,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,sigmod,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 'sigmod']",1.6259975e-05,0.9999838,2
66,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', nan]",0.001656234,0.9983437,2
65,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', 'sigmod']",9.6734424e-05,0.9999032,2
64,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', nan]",3.802738e-05,0.999962,2
62,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod,,"('rtable_venue',)",[nan],['sigmod'],7.099624e-05,0.99992895,2
61,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
60,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],"['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003']",0.001656234,0.9983437,2
54,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,,"('rtable_venue', 'rtable_year')","[nan, nan]","['conference', nan]",0.0022385379,0.9977615,2
53,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
69,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod,,"('rtable_venue', 'rtable_year')","[nan, nan]","['sigmod', nan]",7.099611e-05,0.99992895,2
52,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,conference,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 'conference']",9.831004e-06,0.9999902,2
92,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_venue',)",[nan],[nan],0.03389601,0.96610403,2
94,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
122,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue', 'rtable_year')","[nan, nan]","['sigmod conference', nan]",0.0022385379,0.9977615,2
121,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
120,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,sigmod conference,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 'sigmod conference']",9.831004e-06,0.9999902,2
119,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql', nan]",2.9237224e-05,0.9999708,2
118,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql', 'sigmod conference']",2.5056297e-05,0.99997497,2
117,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql,,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql', nan]",0.00019028828,0.9998097,2
116,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_year',)",[nan],[nan],0.03389601,0.96610403,2
115,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue',)",[nan],['sigmod conference'],0.0022385379,0.9977615,2
114,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
113,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],['transparent mid-tier database caching in sql'],2.9237224e-05,0.9999708,2
93,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,1995.0,"('rtable_year',)",[nan],[1995.0],7.099611e-05,0.99992895,2
107,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue', 'rtable_year')","[nan, nan]","['sigmod conference', nan]",0.0022385379,0.9977615,2
105,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,sigmod conference,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 'sigmod conference']",9.831014e-06,0.9999902,2
104,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein', nan]",0.00027880873,0.9997212,2
103,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein","per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein', 'sigmod conference']",0.00010405158,0.99989593,2
102,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein",,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein', nan]",5.303936e-05,0.99994695,2
101,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_year',)",[nan],[nan],0.03389601,0.96610403,2
100,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue',)",[nan],['sigmod conference'],0.0022385379,0.9977615,2
99,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
98,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],"['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein']",0.00027880768,0.9997212,2
96,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,1995.0,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, 1995.0]",7.099611e-05,0.99992895,2
95,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,1995.0,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 1995.0]",1.6259975e-05,0.9999838,2
106,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
51,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', nan]",0.001656234,0.9983437,2
63,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_year',)",[nan],[nan],0.033896104,0.9661039,2
49,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', nan]",3.802738e-05,0.999962,2
36,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,', nan]",2.7664662e-05,0.99997234,2
35,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,","per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,', 'sigmod conference']",2.5550087e-05,0.9999745,2
34,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,",,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,', nan]",8.449395e-05,0.9999155,2
33,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_year',)",[nan],[nan],0.03389601,0.96610403,2
32,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue',)",[nan],['sigmod conference'],0.0022385379,0.9977615,2
31,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397873e-05,0.9999896,2
30,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],"['transparent mid-tier database caching in sql server per-åke larson , jingren zhou ,']",2.7664637e-05,0.99997234,2
37,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,sigmod conference,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 'sigmod conference']",9.831004e-06,0.9999902,2
15,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,high-performance extensible indexing marcel kornacker very large data bases,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],['high-performance extensible indexing marcel kornacker very large data bases'],0.007929288,0.99207073,2
50,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003', 'conference']",0.0003153395,0.9996847,2
17,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_venue',)",[nan],[nan],0.03389601,0.96610403,2
18,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,1999.0,"('rtable_year',)",[nan],[1999.0],7.099611e-05,0.99992895,2
19,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,high-performance extensible indexing marcel kornacker very large data bases,,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['high-performance extensible indexing marcel kornacker very large data bases', nan]",0.055886764,0.9441133,2
24,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,1999.0,"('rtable_venue', 'rtable_year')","[nan, nan]","[nan, 1999.0]",7.099611e-05,0.99992895,2
23,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,1999.0,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, 1999.0]",1.6259975e-05,0.9999838,2
22,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', nan]","[nan, nan]",1.0397903e-05,0.9999896,2
16,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
21,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,high-performance extensible indexing marcel kornacker very large data bases,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,1999.0,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['high-performance extensible indexing marcel kornacker very large data bases', 1999.0]",0.009531215,0.9904688,2
20,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,high-performance extensible indexing marcel kornacker very large data bases,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['high-performance extensible indexing marcel kornacker very large data bases', nan]",0.007929288,0.99207073,2
47,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,,"('rtable_venue',)",[nan],['conference'],0.0022385379,0.9977615,2
46,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,,,,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']",[nan],1.0397903e-05,0.9999896,2
45,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003","per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_title',)",['transparent mid-tier database caching in sql server international conference on management of data 2003'],"['transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003']",0.001656234,0.9983437,2
3,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",,,"('rtable_year',)",[nan],[nan],0.03389601,0.96610403,2
4,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server per-åke larson,,,,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server international conference on management of data 2003', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server per-åke larson', nan]",7.648465e-05,0.99992347,2
2,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server international conference on management of data 2003,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_venue',)",[nan],['sigmod conference'],0.0022385379,0.9977615,2
5,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,transparent mid-tier database caching in sql server per-åke larson,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server international conference on management of data 2003', nan]","['transparent mid-tier database caching in sql server per-åke larson', 'sigmod conference']",2.495295e-05,0.9999751,2
