,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
9,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,,,46.99,"('rtable_title', 'rtable_category', 'rtable_brand')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', 'pioneer']","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan]",0.06694826,0.9330517,3
2,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99,coaxial speakers,salamander designs,,,"('rtable_title', 'rtable_brand', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'pioneer', 46.99]","['salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99', 'salamander designs', nan]",0.3822107,0.6177893,3
1,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99,coaxial speakers,salamander designs,,46.99,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'pioneer', nan]","['salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99', 'salamander designs', nan]",0.43510067,0.5648994,3
10,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,pioneer,,46.99,"('rtable_title', 'rtable_category', 'rtable_modelno')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', nan]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan]",0.086511366,0.9134886,3
18,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,coaxial speakers,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'pioneer', nan, 46.99]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan, nan]",0.02324279,0.9767572,4
3,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99,coaxial speakers,salamander designs,,,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'pioneer', nan, 46.99]","['salamander pl100 m plano 100 medium wall mount for 23-42-inch tv silver pl100/m 49.99', 'salamander designs', nan, nan]",0.3822107,0.6177893,4
15,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,,,46.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', 'pioneer', nan]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan, nan]",0.06694826,0.9330517,4
16,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', 'pioneer', 46.99]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan, nan]",0.06395381,0.9360462,4
17,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,pioneer,,,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', nan, 46.99]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan, nan]",0.071144946,0.92885506,4
19,pioneer 6.5 3-way speakers 300w car stereos pioneer,,,ts-a1674r,90.88,ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['pioneer ts-a1683r 6.5-inch 280-watt 4-way speakers ts-a1683r', 'coaxial speakers', 'pioneer', nan, 46.99]","['ufc mixed martial arts frank mir mouse pad mouse pads wincraft 86112010 12.16', nan, nan, nan, nan]",0.06395381,0.9360462,5
