,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
104,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.056504015,0.943496,3
103,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3555 las vegas blvd. s '"", ""` las vegas '"", '702/733 -3111']",1,0,0.0448108,0.95518917,3
102,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` coffee shops/diners ',431,"('rtable_name', 'rtable_res_type', 'rtable_class')","[""` palace court '"", ""` french ( new ) '"", 70]","[""` bugsy \\ 's"", ""` coffee shops/diners '"", 431]",1,0,0.48233128,0.5176688,3
100,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` palace court '"", '702-731-7110', ""` french ( new ) '""]","[""` bugsy \\ 's"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.06993421,0.93006575,3
99,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` palace court '"", ""` las vegas '"", '702-731-7110']","[""` bugsy \\ 's"", ""` las vegas '"", '702/733 -3111']",1,0,0.11596077,0.8840393,3
98,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3555 las vegas blvd. s ',` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", 70]","[""` bugsy \\ 's"", ""' 3555 las vegas blvd. s '"", 431]",1,0,0.4904829,0.509517,3
97,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's"", ""' 3555 las vegas blvd. s '"", '702/733 -3111']",1,0,0.03442771,0.9655723,3
49,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['702-731-7110', ""` french ( new ) '"", 70]","['702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4050952,0.59490484,3
107,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['702-731-7110', ""` french ( new ) '"", 70]","['702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4050952,0.59490484,3
72,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',-3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '"", '-3111']",1,0,0.04049404,0.9595059,3
73,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", 70]","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '"", 431]",1,0,0.3288284,0.6711716,3
75,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',` las vegas ',-3111,` french ( new ) ',431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', 70]","[""' 3555 las vegas blvd. s '"", '-3111', 431]",1,0,0.20593189,0.79406804,3
0,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's diner '"", ""las vegas blvd. s '"", '702/733 -3111']",1,0,0.14031379,0.8596862,3
134,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555,` las vegas ',702-731-7110,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_city')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", ""` las vegas '""]","[""` bugsy \\ 's diner '"", ""' 3555"", ""` las vegas '""]",1,0,0.372748,0.627252,3
135,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555,` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's diner '"", ""' 3555"", '702/733 -3111']",1,0,0.008013268,0.99198675,3
181,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['702-731-7110', ""` french ( new ) '"", 70]","['702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4050952,0.59490484,3
180,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', 70]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.008494913,0.9915051,3
179,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3555 las vegas blvd. s '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.056504015,0.943496,3
178,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',`,702-731-7110,` french ( new ) ',431,"('rtable_addr', 'rtable_city', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", 70]","[""' 3555 las vegas blvd. s '"", '`', 431]",1,0,0.18086691,0.8191331,3
177,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',`,702-731-7110,` coffee shops/diners ',70,"('rtable_addr', 'rtable_city', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", ""` french ( new ) '""]","[""' 3555 las vegas blvd. s '"", '`', ""` coffee shops/diners '""]",1,0,0.38907015,0.61092985,3
176,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd. s ',`,702/733 -3111,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3555 las vegas blvd. s '"", '`', '702/733 -3111']",1,0,0.0846503,0.9153497,3
175,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` bugsy \\ 's diner '"", '702/733 -3111', 431]",1,0,0.21939774,0.7806023,3
174,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` palace court '"", '702-731-7110', ""` french ( new ) '""]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.46205747,0.5379425,3
173,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", 70]","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '"", 431]",1,0,0.32882845,0.67117155,3
172,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd. s '"", '702/733 -3111']",1,0,0.029087523,0.97091246,3
144,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['702-731-7110', ""` french ( new ) '"", 70]","['702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4050952,0.59490484,3
143,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` las vegas '"", '702-731-7110', 70]","[""` las vegas '"", '702/733 -3111', 431]",1,0,0.36707386,0.6329261,3
142,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555,` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', 70]","[""' 3555"", '702/733 -3111', 431]",1,0,0.019341508,0.98065853,3
141,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555,` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3555"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.30085108,0.69914895,3
140,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555,` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3555"", ""` las vegas '"", '702/733 -3111']",1,0,0.13433343,0.8656666,3
139,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` bugsy \\ 's diner '"", '702/733 -3111', 431]",1,0,0.21939774,0.7806023,3
138,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` palace court '"", '702-731-7110', ""` french ( new ) '""]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.46205747,0.5379425,3
137,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555,` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", 70]","[""` bugsy \\ 's diner '"", ""' 3555"", 431]",1,0,0.018947829,0.98105216,3
136,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555,` las vegas ',702-731-7110,` coffee shops/diners ',70,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", ""` french ( new ) '""]","[""` bugsy \\ 's diner '"", ""' 3555"", ""` coffee shops/diners '""]",1,0,0.2590752,0.74092484,3
48,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` las vegas '"", '702-731-7110', 70]","[""` las vegas '"", '702/733 -3111', 431]",1,0,0.36707386,0.6329261,3
47,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd.,` las vegas ',702-731-7110,` coffee shops/diners ',431,"('rtable_addr', 'rtable_res_type', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", ""` french ( new ) '"", 70]","[""' 3555 las vegas blvd."", ""` coffee shops/diners '"", 431]",1,0,0.32284138,0.67715865,3
101,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's,' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` bugsy \\ 's"", '702/733 -3111', 431]",1,0,0.013521803,0.9864782,3
45,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd.,` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""' 3555 las vegas blvd."", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.030713156,0.96928686,3
39,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd.,` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", '702-731-7110']","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd."", '702/733 -3111']",1,0,0.021351254,0.9786487,3
40,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3555 las vegas blvd.,` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s. '"", 70]","[""` bugsy \\ 's diner '"", ""' 3555 las vegas blvd."", 431]",1,0,0.45955712,0.5404428,3
41,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` palace court '"", '702-731-7110', ""` french ( new ) '""]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.46205747,0.5379425,3
42,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` bugsy \\ 's diner '"", '702/733 -3111', 431]",1,0,0.21939774,0.7806023,3
43,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd.,` las vegas ',702/733 -3111,` french ( new ) ',70,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", '702-731-7110']","[""' 3555 las vegas blvd."", ""` las vegas '"", '702/733 -3111']",1,0,0.07565545,0.92434454,3
6,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['702-731-7110', ""` french ( new ) '"", 70]","['702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.4050952,0.59490484,3
5,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` las vegas '"", '702-731-7110', 70]","[""` las vegas '"", '702/733 -3111', 431]",1,0,0.36707386,0.6329261,3
4,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',las vegas blvd. s ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', 70]","[""las vegas blvd. s '"", '702/733 -3111', 431]",1,0,0.013943497,0.98605645,3
46,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd.,` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', 70]","[""' 3555 las vegas blvd."", '702/733 -3111', 431]",1,0,0.0071433163,0.9928566,3
3,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 3570 las vegas blvd. s. '"", '702-731-7110', ""` french ( new ) '""]","[""las vegas blvd. s '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.1580251,0.8419749,3
1,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',70,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` palace court '"", '702-731-7110', ""` french ( new ) '""]","[""` bugsy \\ 's diner '"", '702/733 -3111', ""` coffee shops/diners '""]",1,0,0.46205747,0.5379425,3
2,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` french ( new ) ',431,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` palace court '"", '702-731-7110', 70]","[""` bugsy \\ 's diner '"", '702/733 -3111', 431]",1,0,0.21939774,0.7806023,3
44,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3555 las vegas blvd.,` las vegas ',702-731-7110,` french ( new ) ',431,"('rtable_addr', 'rtable_city', 'rtable_class')","[""' 3570 las vegas blvd. s. '"", ""` las vegas '"", 70]","[""' 3555 las vegas blvd."", ""` las vegas '"", 431]",1,0,0.26973477,0.73026526,3
121,,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` palace court ',' 3570 las vegas blvd. s. ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` las vegas '"", '702-731-7110', ""` french ( new ) '"", 70]","[""` las vegas '"", '702/733 -3111', ""` coffee shops/diners '"", 431]",1,0,0.058011275,0.9419887,4
