,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
5,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,photo viewer 9 ' lcd,35.0,"('rtable_name', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', 199.95]","['sony digital photo printer paper 120 pack svmf120p', 35.0]",0.40935874,0.59064126,2
3,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony dpfv900 digital photo frame dpf-v900,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with,35.0,"('rtable_description', 'rtable_price')","[""photo viewer 9 ' lcd"", 199.95]","[""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with"", 35.0]",0.19866493,0.8013351,2
2,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,photo viewer 9 ' lcd,35.0,"('rtable_name', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', 199.95]","['sony digital photo printer paper 120 pack svmf120p', 35.0]",0.40935874,0.59064126,2
1,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with,199.95,"('rtable_name', 'rtable_description')","['sony dpfv900 digital photo frame dpf-v900', ""photo viewer 9 ' lcd""]","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with""]",0.3045118,0.6954883,2
10,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony dpfv900 digital photo frame dpf-v900,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination,35.0,"('rtable_description', 'rtable_price')","[""photo viewer 9 ' lcd"", 199.95]","[""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination"", 35.0]",0.11371115,0.8862889,2
11,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination,35.0,"('rtable_name', 'rtable_description', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', ""photo viewer 9 ' lcd"", 199.95]","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination"", 35.0]",0.100560166,0.8994399,3
15,sony dpfv900 digital,photo viewer 9 ' lcd,199.95,sony dpfv900 digital photo frame dpf-v900,photo viewer 9 ' lcd,199.95,"('ltable_name', 'ltable_description', 'ltable_price')","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only"", 35.0]","['sony dpfv900 digital', ""photo viewer 9 ' lcd"", 199.95]",0.23807971,0.7619203,3
6,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,series digital photo printers only,35.0,"('rtable_name', 'rtable_description', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', ""photo viewer 9 ' lcd"", 199.95]","['sony digital photo printer paper 120 pack svmf120p', 'series digital photo printers only', 35.0]",0.40335292,0.59664714,3
4,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with,35.0,"('rtable_name', 'rtable_description', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', ""photo viewer 9 ' lcd"", 199.95]","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with"", 35.0]",0.19068265,0.8093174,3
20,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only,35.0,sony digital photo printer paper 120 pack svmf120p,sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage,35.0,"('rtable_name', 'rtable_description', 'rtable_price')","['sony dpfv900 digital photo frame dpf-v900', ""photo viewer 9 ' lcd"", 199.95]","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage"", 35.0]",0.18854693,0.8114531,3
24,digital photo frame dpf-v900,photo viewer 9 ' lcd,199.95,sony dpfv900 digital photo frame dpf-v900,photo viewer 9 ' lcd,199.95,"('ltable_name', 'ltable_description', 'ltable_price')","['sony digital photo printer paper 120 pack svmf120p', ""sony digital photo printer paper 120 pack svmf120p 4 ' x 6 ' print paper with snap-off edges super coat 2 protective lamination water damage and fingerprint resistant prints 120 sheets of paper and print ribbon for dppf series digital photo printers only"", 35.0]","['digital photo frame dpf-v900', ""photo viewer 9 ' lcd"", 199.95]",0.11136379,0.88863623,3
