,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
14,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` michael \ 's ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","[""' 2880 las vegas blvd. s '"", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.13789734,0.8621026,5
12,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus,' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,664,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental']","['` circus circus', ""' 2880 las vegas blvd. s '"", ""` las vegas '"", '702/734 -0410', 'buffets']",1,0,0.48637366,0.5136264,5
22,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` michael \ 's ( las vegas ) ',' 2880 las vegas blvd.,` las vegas ',702/734 -0410,buffets,437,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","[""' 2880 las vegas blvd."", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.36476445,0.63523555,5
3,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',' 2880 las,` las vegas ',702/734 -0410,buffets,664,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental']","[""` circus circus '"", ""' 2880 las"", ""` las vegas '"", '702/734 -0410', 'buffets']",1,0,0.43928918,0.56071085,5
4,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',' 2880 las,` las vegas ',702/734 -0410,continental,437,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 664]","[""` circus circus '"", ""' 2880 las"", ""` las vegas '"", '702/734 -0410', 437]",1,0,0.45707202,0.542928,5
7,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` michael \ 's ( las vegas ) ',' 2880 las,` las vegas ',702/734 -0410,buffets,437,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","[""' 2880 las"", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.28049073,0.7195093,5
13,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus,' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", '702-737-7111', 'continental', 664]","['` circus circus', ""' 2880 las vegas blvd. s '"", '702/734 -0410', 'buffets', 437]",1,0,0.37469354,0.6253065,5
15,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus,' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","['` circus circus', ""' 2880 las vegas blvd. s '"", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.025185034,0.97481495,6
8,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',' 2880 las,` las vegas ',702/734 -0410,buffets,437,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","[""` circus circus '"", ""' 2880 las"", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.016743362,0.98325664,6
23,,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',' 2880 las vegas blvd.,` las vegas ',702/734 -0410,buffets,437,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` michael \\ 's ( las vegas ) '"", ""' 3595 las vegas blvd. s. '"", ""` las vegas '"", '702-737-7111', 'continental', 664]","[""` circus circus '"", ""' 2880 las vegas blvd."", ""` las vegas '"", '702/734 -0410', 'buffets', 437]",1,0,0.012769493,0.9872305,6
