,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
23,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,verbatim,97556,,"('rtable_title', 'rtable_category', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.31097946,0.6890205,3
24,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', '97556']","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.2738753,0.7261247,3
25,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,97556,,"('rtable_title', 'rtable_brand', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.25044742,0.7495526,3
22,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,verbatim,,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, '97556']","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.3154312,0.68456876,3
21,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,97556,,"('rtable_title', 'rtable_category', 'rtable_brand')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim']","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.25044742,0.7495526,3
10,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,verbatim,vcnvs300x16-pb,112.99,"('rtable_title', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', '97556', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', 'vcnvs300x16-pb', 112.99]",0.4594022,0.5405978,3
9,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,97556,112.99,"('rtable_title', 'rtable_brand', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', 'pny', 112.99]",0.3276562,0.67234385,3
8,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,vcnvs300x16-pb,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', '97556']","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', 'pny', 'vcnvs300x16-pb']",0.3076488,0.69235116,3
7,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,verbatim,97556,112.99,"('rtable_title', 'rtable_category', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 112.99]",0.4594022,0.5405978,3
6,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,verbatim,vcnvs300x16-pb,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, '97556']","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'vcnvs300x16-pb']",0.4143647,0.58563524,3
5,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,97556,,"('rtable_title', 'rtable_category', 'rtable_brand')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim']","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'pny']",0.3076488,0.69235116,3
26,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,verbatim,,,"('rtable_title', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', '97556', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan]",0.3154312,0.68456876,3
27,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', '97556']","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan, nan]",0.2738753,0.7261247,4
14,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,vcnvs300x16-pb,112.99,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', '97556', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', 'pny', 'vcnvs300x16-pb', 112.99]",0.3276562,0.67234385,4
28,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,97556,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan, nan]",0.25044742,0.7495526,4
13,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,verbatim,vcnvs300x16-pb,112.99,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, '97556', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'vcnvs300x16-pb', 112.99]",0.4594022,0.5405978,4
12,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,97556,112.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'pny', 112.99]",0.3276562,0.67234385,4
11,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,vcnvs300x16-pb,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', '97556']","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'pny', 'vcnvs300x16-pb']",0.3076488,0.69235116,4
30,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', 'verbatim', '97556', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan, nan]",0.2738753,0.7261247,4
29,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,verbatim,,,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, '97556', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan, nan]",0.3154312,0.68456876,4
15,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories,,pny,vcnvs300x16-pb,112.99,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', '97556', nan]","['pny quadro nvs 300 512mb ddr3 dms-59 pci-express x16 low profile video card vcnvs300x16-pb computers accessories', nan, 'pny', 'vcnvs300x16-pb', 112.99]",0.3276561,0.6723439,5
31,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,,,,11.98,new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['verbatim clip-it 4 gb usb 2.0 flash drive 97556 green usb flash drives 10.98', nan, 'verbatim', '97556', nan]","['new-compact desk stapler 20 sheet capacity black case pack 3 - 509764 computer accessories swingline 33.0', nan, nan, nan, nan]",0.2738753,0.7261247,5
