,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
236,,Jazz Beer Tarraco Amber,Baias Garagardotegia,American Amber / Red Ale,4.00 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Baias Garagardotegia', '4.00 %']",1,0,0.18149099,0.81850904,2
235,,Baias Ambar,Tarraco Beer,American Amber / Red Ale,4.00 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Baias Ambar', '4.00 %']",1,0,0.45419532,0.5458046,2
234,,Baias Ambar,Baias Garagardotegia,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Baias Ambar', 'Baias Garagardotegia']",1,0,0.089257516,0.9107425,2
233,,Jazz Beer Tarraco Amber,Baias Garagardotegia,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Baias Garagardotegia'],1,0,0.14126255,0.85873747,2
231,,Jazz Beer Tarraco Amber,Fort Cerveza Artesanal,American Amber / Red Ale,5.30 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Fort Cerveza Artesanal', '5.30 %']",1,0,0.17649664,0.8235034,2
230,,Fort Barcelona Amber Ale,Fort Cerveza Artesanal,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Fort Barcelona Amber Ale', 'Fort Cerveza Artesanal']",1,0,0.45522282,0.54477715,2
229,,Jazz Beer Tarraco Amber,Fort Cerveza Artesanal,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Fort Cerveza Artesanal'],1,0,0.19452976,0.80547017,2
240,,Caleya Mayuca Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Caleya Mayuca Amber'],1,0,0.3493112,0.6506888,2
225,,Jazz Beer Tarraco Amber,CervecerÃa Lesnez,American Amber / Red Ale,5.10 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['CervecerÃa Lesnez', '5.10 %']",1,0,0.1536944,0.8463056,2
256,,Stadtguet Amber,Tarraco Beer,American Amber / Red Ale,4.80 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Stadtguet Amber', '4.80 %']",1,0,0.39536044,0.6046396,2
261,,Mistura ClÃ ¡ ssica Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Mistura ClÃ ¡ ssica Amber'],1,0,0.1304611,0.8695389,2
286,,Hellstork DeÅ 3/4 ko 12Â °,Ko_ovnÃ 1/2 Pivovar Hellstork,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Hellstork DeÅ 3/4 ko 12Â °', 'Ko_ovnÃ 1/2 Pivovar Hellstork']",1,0,0.0640789,0.9359211,2
285,,Jazz Beer Tarraco Amber,Ko_ovnÃ 1/2 Pivovar Hellstork,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Ko_ovnÃ 1/2 Pivovar Hellstork'],1,0,0.1386362,0.86136377,2
284,,Hellstork DeÅ 3/4 ko 12Â °,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Hellstork DeÅ 3/4 ko 12Â °'],1,0,0.28385845,0.7161415,2
279,,Jazz Beer Tarraco Amber,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery', '4.50 %']",1,0,0.072780095,0.9272199,2
278,,Jazz Beer Tarraco Amber,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Tarraco Beer', 'American Amber / Red Ale']","['Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery', 'American Amber / Red Ale']",1,0,0.14092584,0.8590741,2
277,,Ise Kadoya Amber Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Ise Kadoya Amber Ale', 'Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery']",1,0,0.07293514,0.9270648,2
276,,Jazz Beer Tarraco Amber,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery'],1,0,0.10923178,0.8907683,2
257,,Jazz Beer Tarraco Amber,Brauerei Stadtguet,American Amber / Red Ale,4.80 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Brauerei Stadtguet', '4.80 %']",1,0,0.17724875,0.8227512,2
273,,Jazz Beer Tarraco Amber,La Calavera,American Amber / Red Ale,6.20 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['La Calavera', '6.20 %']",1,0,0.48187137,0.51812863,2
271,,La Calavera Jingo Amber Lunch,La Calavera,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['La Calavera Jingo Amber Lunch', 'La Calavera']",1,0,0.10200386,0.8979962,2
270,,La Calavera Jingo Amber Lunch,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['La Calavera Jingo Amber Lunch'],1,0,0.15266475,0.8473353,2
266,,Jazz Beer Tarraco Amber,Mistura ClÃ ¡ ssica,American Amber / Red Ale,6.00 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Mistura ClÃ ¡ ssica', '6.00 %']",1,0,0.18801478,0.81198525,2
265,,Mistura ClÃ ¡ ssica Amber,Tarraco Beer,American Amber / Red Ale,6.00 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Mistura ClÃ ¡ ssica Amber', '6.00 %']",1,0,0.08415937,0.91584057,2
264,,Mistura ClÃ ¡ ssica Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Style')","['Jazz Beer Tarraco Amber', 'American Amber / Red Ale']","['Mistura ClÃ ¡ ssica Amber', 'American Amber / Red Ale']",1,0,0.4175795,0.58242047,2
263,,Mistura ClÃ ¡ ssica Amber,Mistura ClÃ ¡ ssica,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Mistura ClÃ ¡ ssica Amber', 'Mistura ClÃ ¡ ssica']",1,0,0.07694317,0.9230569,2
262,,Jazz Beer Tarraco Amber,Mistura ClÃ ¡ ssica,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Mistura ClÃ ¡ ssica'],1,0,0.15564221,0.8443577,2
272,,La Calavera Jingo Amber Lunch,Tarraco Beer,American Amber / Red Ale,6.20 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['La Calavera Jingo Amber Lunch', '6.20 %']",1,0,0.09361719,0.9063828,2
224,,7 Barrios Amber,Tarraco Beer,American Amber / Red Ale,5.10 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['7 Barrios Amber', '5.10 %']",1,0,0.15899797,0.841002,2
223,,7 Barrios Amber,CervecerÃa Lesnez,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['7 Barrios Amber', 'CervecerÃa Lesnez']",1,0,0.052452642,0.9475473,2
222,,Jazz Beer Tarraco Amber,CervecerÃa Lesnez,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['CervecerÃa Lesnez'],1,0,0.15596895,0.8440311,2
189,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Style')","['Jazz Beer Tarraco Amber', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Amber Ale']",1,0,0.06802464,0.93197536,2
188,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Ca l_Arenys - Cervezas Guineu']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt']",1,0,0.04990812,0.95009184,2
187,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.90 %,"('rtable_Brew_Factory_Name',)",['Ca l_Arenys - Cervezas Guineu'],['Apeldoornse Bierbrouwerij De Vlijt'],1,0,0.38164338,0.61835665,2
186,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber'],1,0,0.069235206,0.9307648,2
181,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Birrificio Rurale,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ca l_Arenys - Cervezas Guineu', '6.90 %']","['Birrificio Rurale', '5.60 %']",1,0,0.15318733,0.8468127,2
180,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Birrificio Rurale,Amber Ale,6.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ca l_Arenys - Cervezas Guineu', 'Amber Ale']","['Birrificio Rurale', 'Amber Ale']",1,0,0.42748424,0.5725158,2
179,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Birrificio Rurale Reset,Ca l_Arenys - Cervezas Guineu,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Birrificio Rurale Reset', '5.60 %']",1,0,0.08891096,0.911089,2
190,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.06455724,0.93544275,2
178,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Birrificio Rurale Reset,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Style')","['Jazz Beer Tarraco Amber', 'Amber Ale']","['Birrificio Rurale Reset', 'Amber Ale']",1,0,0.35151464,0.64848536,2
176,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Birrificio Rurale,Amber Ale,6.90 %,"('rtable_Brew_Factory_Name',)",['Ca l_Arenys - Cervezas Guineu'],['Birrificio Rurale'],1,0,0.30927056,0.69072944,2
175,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Birrificio Rurale Reset,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('rtable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Birrificio Rurale Reset'],1,0,0.18158986,0.8184102,2
173,,Jazz Beer Tarraco Amber,Cerveza Milana,American Amber / Red Ale,5.40 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Cerveza Milana', '5.40 %']",1,0,0.16325414,0.83674586,2
172,,Tostada,Cerveza Milana,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Tostada', 'Cerveza Milana']",1,0,0.17580447,0.82419556,2
171,,Jazz Beer Tarraco Amber,Cerveza Milana,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Cerveza Milana'],1,0,0.21737586,0.7826242,2
169,,Jazz Beer Tarraco Amber,La Calavera,American Amber / Red Ale,6.20 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['La Calavera', '6.20 %']",1,0,0.48187137,0.51812863,2
168,,La Calavera Brettanojingo,Tarraco Beer,American Amber / Red Ale,6.20 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['La Calavera Brettanojingo', '6.20 %']",1,0,0.108947724,0.89105225,2
177,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,6.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Ca l_Arenys - Cervezas Guineu']","['Birrificio Rurale Reset', 'Birrificio Rurale']",1,0,0.07778327,0.9222168,2
191,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Ca l_Arenys - Cervezas Guineu', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.34569868,0.6543013,2
192,,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Ca l_Arenys - Cervezas Guineu', '6.90 %']","['Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.19421649,0.80578345,2
198,,Almog_ver Cervesa Artesanal,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Almog_ver Cervesa Artesanal'],1,0,0.2835093,0.7164906,2
221,,7 Barrios Amber,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['7 Barrios Amber'],1,0,0.354227,0.645773,2
219,,Jazz Beer Tarraco Amber,La Petrognola,American Amber / Red Ale,5.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['La Petrognola', '5.50 %']",1,0,0.4070965,0.5929035,2
218,,La Petrognola Ambrata AL Farro,Tarraco Beer,American Amber / Red Ale,5.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['La Petrognola Ambrata AL Farro', '5.50 %']",1,0,0.44788584,0.5521142,2
217,,La Petrognola Ambrata AL Farro,La Petrognola,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['La Petrognola Ambrata AL Farro', 'La Petrognola']",1,0,0.33387652,0.66612345,2
215,,Jazz Beer Tarraco Amber,Cervecera Regional,American Amber / Red Ale,5.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","['Cervecera Regional', '5.50 %']",1,0,0.18192992,0.81807005,2
214,,Cerveza Queretaro,Tarraco Beer,American Amber / Red Ale,5.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","['Cerveza Queretaro', '5.50 %']",1,0,0.22401096,0.77598906,2
213,,Cerveza Queretaro,Cervecera Regional,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","['Cerveza Queretaro', 'Cervecera Regional']",1,0,0.09438936,0.9056106,2
212,,Jazz Beer Tarraco Amber,Cervecera Regional,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],['Cervecera Regional'],1,0,0.3042073,0.69579273,2
211,,Cerveza Queretaro,Tarraco Beer,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name',)",['Jazz Beer Tarraco Amber'],['Cerveza Queretaro'],1,0,0.48945266,0.5105474,2
209,,Jazz Beer Tarraco Amber,Birrificio L'Olmaia,American Amber / Red Ale,6.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Tarraco Beer', '6.90 %']","[""Birrificio L'Olmaia"", '6.50 %']",1,0,0.15049872,0.8495013,2
208,,L'Olmaia La 9,Tarraco Beer,American Amber / Red Ale,6.50 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_ABV')","['Jazz Beer Tarraco Amber', '6.90 %']","[""L'Olmaia La 9"", '6.50 %']",1,0,0.33686396,0.6631361,2
207,,L'Olmaia La 9,Birrificio L'Olmaia,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Jazz Beer Tarraco Amber', 'Tarraco Beer']","[""L'Olmaia La 9"", ""Birrificio L'Olmaia""]",1,0,0.1689783,0.83102167,2
206,,Jazz Beer Tarraco Amber,Birrificio L'Olmaia,American Amber / Red Ale,6.90 %,Jazz Beer Tarraco Amber,Ca l_Arenys - Cervezas Guineu,Amber Ale,6.90 %,"('ltable_Brew_Factory_Name',)",['Tarraco Beer'],"[""Birrificio L'Olmaia""]",1,0,0.2413414,0.7586586,2
