,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
165,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Tri Martolod Rousse,Salty Nut Brewery,Amber Ale,5.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Salty Nut Bee Transfixed Honey Amber Ale', '5.50 %']","['Tri Martolod Rousse', '5.30 %']",0.3043765425682068,0.6956234574317932,2
322,Indiana Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Indiana Amber', '5.50 %']",0.41067641973495483,0.5893235802650452,2
170,Graupel,Great Storm Brewing Co. .,American Amber / Red Ale,5.90 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Graupel', '5.90 %']",0.46982473134994507,0.5301752686500549,2
136,Serenity,Great Storm Brewing Co. .,American Amber / Red Ale,6.10 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Serenity', '6.10 %']",0.4738740921020508,0.5261259078979492,2
314,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Praxis Ambar,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Praxis Ambar', 'Amber Ale']",0.4664289951324463,0.5335710048675537,2
348,Black Rock,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Black Rock', '5.50 %']",0.42764973640441895,0.572350263595581,2
131,Jackalope,Great Storm Brewing Co. .,American Amber / Red Ale,5.25 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Jackalope', '5.25 %']",0.39464741945266724,0.6053525805473328,2
372,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Pat O_Hara Attitude Adjustment,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Pat O_Hara Attitude Adjustment', 'Amber Ale']",0.4745577573776245,0.5254422426223755,2
371,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Pat O_Hara Attitude Adjustment,Pat O_Hara Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Pat O_Hara Attitude Adjustment', 'Pat O_Hara Brewing Company']",0.47896409034729004,0.52103590965271,2
370,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Pat O_Hara Attitude Adjustment,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['Pat O_Hara Attitude Adjustment'],0.4798519015312195,0.5201480984687805,2
106,Peliroja,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Peliroja', '5.50 %']",0.1906314492225647,0.8093685507774353,2
110,Yebisu Kohaku,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Yebisu Kohaku', '5.50 %']",0.36906522512435913,0.6309347748756409,2
365,Chiniquy,Great Storm Brewing Co. .,American Amber / Red Ale,4.00 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Chiniquy', '4.00 %']",0.40292298793792725,0.5970770120620728,2
364,Chiniquy,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Brass Ale Honey Amber', 'American Amber / Red Ale']","['Chiniquy', 'American Amber / Red Ale']",0.3958170413970947,0.6041829586029053,2
363,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Chiniquy', 'Brasserie Artisanale Albion']",0.3514255881309509,0.6485744118690491,2
114,Baphomet,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Brass Ale Honey Amber'],['Baphomet'],0.49676793813705444,0.5032320618629456,2
115,Baphomet,Snoqualmie Falls Brewing Company & Taproom,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Baphomet', 'Snoqualmie Falls Brewing Company & Taproom']",0.4998812675476074,0.5001187324523926,2
116,Baphomet,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Brass Ale Honey Amber', 'American Amber / Red Ale']","['Baphomet', 'American Amber / Red Ale']",0.49676793813705444,0.5032320618629456,2
117,Baphomet,Great Storm Brewing Co. .,American Amber / Red Ale,8.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Baphomet', '8.30 %']",0.4646804928779602,0.5353195071220398,2
362,Chiniquy,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Brass Ale Honey Amber'],['Chiniquy'],0.3958170413970947,0.6041829586029053,2
122,Money,The North Brewery,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Money', 'The North Brewery']",0.48193442821502686,0.5180655717849731,2
123,Money,Great Storm Brewing Co. .,American Amber / Red Ale,6.00 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Money', '6.00 %']",0.462647020816803,0.537352979183197,2
357,Autohelm,Great Storm Brewing Co. .,American Amber / Red Ale,6.40 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Autohelm', '6.40 %']",0.4578462243080139,0.5421537756919861,2
356,Autohelm,Rising Tide Brewing Company,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Autohelm', 'Rising Tide Brewing Company']",0.4937872886657715,0.5062127113342285,2
255,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Cascade FredBonic Plague,Cascade Brewing,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Cascade FredBonic Plague', 'Cascade Brewing']",0.44575071334838867,0.5542492866516113,2
128,Jackalope,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Brass Ale Honey Amber'],['Jackalope'],0.4860602021217346,0.5139397978782654,2
129,Jackalope,Odd Side Ales,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Jackalope', 'Odd Side Ales']",0.43743640184402466,0.5625635981559753,2
130,Jackalope,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Brass Ale Honey Amber', 'American Amber / Red Ale']","['Jackalope', 'American Amber / Red Ale']",0.4860602021217346,0.5139397978782654,2
352,Rosebud,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Rosebud', '5.50 %']",0.20723354816436768,0.7927664518356323,2
313,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Praxis Ambar,Praxis,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Praxis Ambar', 'Praxis']",0.3863648772239685,0.6136351227760315,2
176,Bucolia,Great Storm Brewing Co. .,American Amber / Red Ale,5.60 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Bucolia', '5.60 %']",0.40686243772506714,0.5931375622749329,2
312,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Praxis Ambar,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['Praxis Ambar'],0.4664289951324463,0.5335710048675537,2
223,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,_ t IJ Columbus,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['_ t IJ Columbus'],0.4026285409927368,0.5973714590072632,2
224,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,_ t IJ Columbus,Brouwerij _ t IJ,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['_ t IJ Columbus', 'Brouwerij _ t IJ']",0.37699824571609497,0.623001754283905,2
225,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,_ t IJ Columbus,Salty Nut Brewery,Belgian Strong Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['_ t IJ Columbus', 'Belgian Strong Ale']",0.48624420166015625,0.5137557983398438,2
226,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,_ t IJ Columbus,Salty Nut Brewery,Amber Ale,9 %,"('rtable_Beer_Name', 'rtable_ABV')","['Salty Nut Bee Transfixed Honey Amber Ale', '5.50 %']","['_ t IJ Columbus', '9 %']",0.36830294132232666,0.6316970586776733,2
269,Busy Bee,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Busy Bee', '5.50 %']",0.18092364072799683,0.8190763592720032,2
268,Busy Bee,De Garve,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Busy Bee', 'De Garve']",0.43814122676849365,0.5618587732315063,2
231,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Nevin_s Mildly Confusing,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['Nevin_s Mildly Confusing'],0.3790619969367981,0.6209380030632019,2
232,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Nevin_s Mildly Confusing,Nevin_s Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Nevin_s Mildly Confusing', 'Nevin_s Brewing Company']",0.3715726137161255,0.6284273862838745,2
233,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Nevin_s Mildly Confusing,Salty Nut Brewery,Belgian Strong Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Nevin_s Mildly Confusing', 'Belgian Strong Ale']",0.461455762386322,0.538544237613678,2
234,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Nevin_s Mildly Confusing,Salty Nut Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Salty Nut Bee Transfixed Honey Amber Ale', '5.50 %']","['Nevin_s Mildly Confusing', '6.20 %']",0.4189802408218384,0.5810197591781616,2
264,Kjuagutt,Great Storm Brewing Co. .,American Amber / Red Ale,4.70 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Kjuagutt', '4.70 %']",0.38980430364608765,0.6101956963539124,2
238,Hospitali-Tea,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Brass Ale Honey Amber'],['Hospitali-Tea'],0.4946501851081848,0.5053498148918152,2
239,Hospitali-Tea,The Unknown Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Hospitali-Tea', 'The Unknown Brewing Co. .']",0.49208223819732666,0.5079177618026733,2
240,Hospitali-Tea,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Brass Ale Honey Amber', 'American Amber / Red Ale']","['Hospitali-Tea', 'American Amber / Red Ale']",0.4986913800239563,0.5013086199760437,2
241,Hospitali-Tea,Great Storm Brewing Co. .,American Amber / Red Ale,5.60 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Hospitali-Tea', '5.60 %']",0.3962697982788086,0.6037302017211914,2
246,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Aotearoa Mata Brown-Boy,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['Aotearoa Mata Brown-Boy'],0.4706103205680847,0.5293896794319153,2
247,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Aotearoa Mata Brown-Boy,Aotearoa Breweries,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Aotearoa Mata Brown-Boy', 'Aotearoa Breweries']",0.44115304946899414,0.5588469505310059,2
248,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Aotearoa Mata Brown-Boy,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Aotearoa Mata Brown-Boy', 'Amber Ale']",0.4706103205680847,0.5293896794319153,2
257,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Cascade FredBonic Plague,Salty Nut Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_ABV')","['Salty Nut Bee Transfixed Honey Amber Ale', '5.50 %']","['Cascade FredBonic Plague', '-']",0.45601725578308105,0.543982744216919,2
250,Voodoo Dog,Great Storm Brewing Co. .,American Amber / Red Ale,5.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Voodoo Dog', '5.50 %']",0.33471184968948364,0.6652881503105164,2
256,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Cascade FredBonic Plague,Salty Nut Brewery,Sour/Wild Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Cascade FredBonic Plague', 'Sour/Wild Ale']",0.4626486897468567,0.5373513102531433,2
274,Serpensblod,HammerHeart Brewing Company,American Amber / Red Ale,5.30 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Brass Ale Honey Amber', 'Great Storm Brewing Co. .']","['Serpensblod', 'HammerHeart Brewing Company']",0.48423832654953003,0.51576167345047,2
220,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Begyle Pancake Junkie,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Amber Ale']","['Begyle Pancake Junkie', 'Amber Ale']",0.43540942668914795,0.564590573310852,2
219,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Begyle Pancake Junkie,Begyle Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Salty Nut Bee Transfixed Honey Amber Ale', 'Salty Nut Brewery']","['Begyle Pancake Junkie', 'Begyle Brewing Company']",0.42754894495010376,0.5724510550498962,2
218,Brass Ale Honey Amber,Great Storm Brewing Co. .,American Amber / Red Ale,5.30 %,Begyle Pancake Junkie,Salty Nut Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Salty Nut Bee Transfixed Honey Amber Ale'],['Begyle Pancake Junkie'],0.43540942668914795,0.564590573310852,2
180,Hop Solo,Great Storm Brewing Co. .,American Amber / Red Ale,4.50 %,Salty Nut Bee Transfixed Honey Amber Ale,Salty Nut Brewery,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Brass Ale Honey Amber', '5.30 %']","['Hop Solo', '4.50 %']",0.4055713415145874,0.5944286584854126,2
