,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
166,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,145,"('rtable_phone', 'rtable_class')","['310-652-4025', 20]","['310/659 -6919', 145]",1,0,0.019049037,0.98095095,2
197,,` bristol farms,' 8720 sunset blvd. ',` los angeles ',310-643-5229,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone')","[""` le dome '"", '310/659 -6919']","['` bristol farms', '310-643-5229']",1,0,0.2684845,0.7315155,2
198,,` le dome ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone')","[""' 8720 sunset blvd. '"", '310/659 -6919']","[""' 1570 rosecrans ave. s. '"", '310-643-5229']",1,0,0.08176569,0.9182342,2
199,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-643-5229,californian,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type')","['310/659 -6919', 'french']","['310-643-5229', 'californian']",1,0,0.02481064,0.9751893,2
223,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` le dome ',' 8795 sunset blvd. ',` w. hollywood ',-6919,californian,20,"('rtable_name', 'rtable_phone')","[""` spago ( los angeles ) '"", '310-652-4025']","[""` le dome '"", '-6919']",1,0,0.036897708,0.9631022,2
295,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,145,"('rtable_phone', 'rtable_class')","['310-652-4025', 20]","['310/659 -6919', 145]",1,0,0.019049037,0.98095095,2
294,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,french,20,"('rtable_phone', 'rtable_res_type')","['310-652-4025', 'californian']","['310/659 -6919', 'french']",1,0,0.013974517,0.9860255,2
293,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,californian,20,"('rtable_city', 'rtable_phone')","[""` w. hollywood '"", '310-652-4025']","[""` los angeles '"", '310/659 -6919']",1,0,0.021578293,0.9784217,2
292,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720,` w. hollywood ',310/659 -6919,californian,20,"('rtable_addr', 'rtable_phone')","[""' 8795 sunset blvd. '"", '310-652-4025']","[""' 8720"", '310/659 -6919']",1,0,0.012244539,0.9877555,2
291,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` le dome ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,20,"('rtable_name', 'rtable_phone')","[""` spago ( los angeles ) '"", '310-652-4025']","[""` le dome '"", '310/659 -6919']",1,0,0.007228725,0.9927713,2
261,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,145,"('rtable_phone', 'rtable_class')","['310-652-4025', 20]","['310/659 -6919', 145]",1,0,0.019049037,0.98095095,2
64,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_class')","[""` le dome '"", 145]","[""` brighton coffee shop '"", 542]",1,0,0.4365147,0.5634852,2
260,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,french,20,"('rtable_phone', 'rtable_res_type')","['310-652-4025', 'californian']","['310/659 -6919', 'french']",1,0,0.013974517,0.9860255,2
258,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,20,"('rtable_addr', 'rtable_phone')","[""' 8795 sunset blvd. '"", '310-652-4025']","[""' 8720 sunset blvd. '"", '310/659 -6919']",1,0,0.017606748,0.98239326,2
257,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,le dome ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,20,"('rtable_name', 'rtable_phone')","[""` spago ( los angeles ) '"", '310-652-4025']","[""le dome '"", '310/659 -6919']",1,0,0.0069834464,0.9930166,2
227,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',-6919,californian,145,"('rtable_phone', 'rtable_class')","['310-652-4025', 20]","['-6919', 145]",1,0,0.25001392,0.7499861,2
226,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',-6919,french,20,"('rtable_phone', 'rtable_res_type')","['310-652-4025', 'californian']","['-6919', 'french']",1,0,0.22444934,0.77555066,2
225,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',-6919,californian,20,"('rtable_city', 'rtable_phone')","[""` w. hollywood '"", '310-652-4025']","[""` los angeles '"", '-6919']",1,0,0.09194271,0.90805733,2
224,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd. ',` w. hollywood ',-6919,californian,20,"('rtable_addr', 'rtable_phone')","[""' 8795 sunset blvd. '"", '310-652-4025']","[""' 8720 sunset blvd. '"", '-6919']",1,0,0.02143571,0.97856426,2
259,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,californian,20,"('rtable_city', 'rtable_phone')","[""` w. hollywood '"", '310-652-4025']","[""` los angeles '"", '310/659 -6919']",1,0,0.021578293,0.9784217,2
63,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone')","[""` le dome '"", '310/659 -6919']","[""` brighton coffee shop '"", '310-276-7732']",1,0,0.19468382,0.80531615,2
163,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd.,` w. hollywood ',310/659 -6919,californian,20,"('rtable_addr', 'rtable_phone')","[""' 8795 sunset blvd. '"", '310-652-4025']","[""' 8720 sunset blvd."", '310/659 -6919']",1,0,0.018540598,0.9814594,2
29,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_class')","[""` le dome '"", 145]","[""` brighton coffee shop '"", 542]",1,0,0.4365147,0.5634852,2
30,,` le dome ',' 9600 brighton way ',` los angeles ',310-276-7732,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone')","[""' 8720 sunset blvd. '"", '310/659 -6919']","[""' 9600 brighton way '"", '310-276-7732']",1,0,0.17516491,0.8248351,2
31,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,` coffee shops ',145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type')","['310/659 -6919', 'french']","['310-276-7732', ""` coffee shops '""]",1,0,0.03200778,0.96799225,2
1,,` le dome ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone')","[""' 8720 sunset blvd. '"", '310/659 -6919']","[""' 1570 rosecrans ave. s. '"", '310-643-5229']",1,0,0.08176569,0.9182342,2
2,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-643-5229,californian,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type')","['310/659 -6919', 'french']","['310-643-5229', 'californian']",1,0,0.02481064,0.9751893,2
28,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone')","[""` le dome '"", '310/659 -6919']","[""` brighton coffee shop '"", '310-276-7732']",1,0,0.19468382,0.80531615,2
106,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,` coffee shops ',542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` le dome '"", 'french', 145]","[""` brighton coffee shop '"", ""` coffee shops '"", 542]",1,0,0.29437152,0.70562845,3
271,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,french,145,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['310-652-4025', 'californian', 20]","['310/659 -6919', 'french', 145]",1,0,0.006119016,0.993881,3
138,,` bristol farms market,' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_addr', 'ltable_phone')","[""` le dome '"", ""' 8720 sunset blvd. '"", '310/659 -6919']","['` bristol farms market', ""' 1570 rosecrans ave. s. '"", '310-643-5229']",1,0,0.48286176,0.51713824,3
7,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-643-5229,californian,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type', 'ltable_class')","['310/659 -6919', 'french', 145]","['310-643-5229', 'californian', 543]",1,0,0.2962638,0.7037361,3
6,,` le dome ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone', 'ltable_class')","[""' 8720 sunset blvd. '"", '310/659 -6919', 145]","[""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.026517127,0.97348285,3
262,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,le dome ',' 8720 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,20,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` spago ( los angeles ) '"", ""' 8795 sunset blvd. '"", '310-652-4025']","[""le dome '"", ""' 8720 sunset blvd. '"", '310/659 -6919']",1,0,0.003403817,0.99659616,3
263,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,le dome ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,californian,20,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` spago ( los angeles ) '"", ""` w. hollywood '"", '310-652-4025']","[""le dome '"", ""` los angeles '"", '310/659 -6919']",1,0,0.0042712414,0.9957288,3
264,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,le dome ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,french,20,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` spago ( los angeles ) '"", '310-652-4025', 'californian']","[""le dome '"", '310/659 -6919', 'french']",1,0,0.01930652,0.9806935,3
265,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,le dome ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,145,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` spago ( los angeles ) '"", '310-652-4025', 20]","[""le dome '"", '310/659 -6919', 145]",1,0,0.004767757,0.9952323,3
266,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,californian,20,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 8795 sunset blvd. '"", ""` w. hollywood '"", '310-652-4025']","[""' 8720 sunset blvd. '"", ""` los angeles '"", '310/659 -6919']",1,0,0.008147906,0.9918521,3
105,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,french,542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` le dome '"", '310/659 -6919', 145]","[""` brighton coffee shop '"", '310-276-7732', 542]",1,0,0.10505042,0.8949495,3
267,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd. ',` w. hollywood ',310/659 -6919,french,20,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 8795 sunset blvd. '"", '310-652-4025', 'californian']","[""' 8720 sunset blvd. '"", '310/659 -6919', 'french']",1,0,0.010020059,0.98998,3
269,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,french,20,"('rtable_city', 'rtable_phone', 'rtable_res_type')","[""` w. hollywood '"", '310-652-4025', 'californian']","[""` los angeles '"", '310/659 -6919', 'french']",1,0,0.018362327,0.98163766,3
270,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,californian,145,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` w. hollywood '"", '310-652-4025', 20]","[""` los angeles '"", '310/659 -6919', 145]",1,0,0.014417601,0.98558235,3
112,,` le dome ',' 8720 sunset blvd. ',` beverly,310/659 -6919,` coffee shops ',542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_city', 'ltable_res_type', 'ltable_class')","[""` los angeles '"", 'french', 145]","['` beverly', ""` coffee shops '"", 542]",1,0,0.22912574,0.7708743,3
110,,` le dome ',' 8720 sunset blvd. ',` beverly,310-276-7732,` coffee shops ',145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_city', 'ltable_phone', 'ltable_res_type')","[""` los angeles '"", '310/659 -6919', 'french']","['` beverly', '310-276-7732', ""` coffee shops '""]",1,0,0.39727965,0.6027203,3
109,,` le dome ',' 9600 brighton way ',` los angeles ',310/659 -6919,` coffee shops ',542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_res_type', 'ltable_class')","[""' 8720 sunset blvd. '"", 'french', 145]","[""' 9600 brighton way '"", ""` coffee shops '"", 542]",1,0,0.26976293,0.730237,3
103,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_addr', 'ltable_phone')","[""` le dome '"", ""' 8720 sunset blvd. '"", '310/659 -6919']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732']",1,0,0.39376137,0.60623854,3
104,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,` coffee shops ',145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone', 'ltable_res_type')","[""` le dome '"", '310/659 -6919', 'french']","[""` brighton coffee shop '"", '310-276-7732', ""` coffee shops '""]",1,0,0.090258226,0.90974176,3
108,,` le dome ',' 9600 brighton way ',` los angeles ',310-276-7732,french,542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone', 'ltable_class')","[""' 8720 sunset blvd. '"", '310/659 -6919', 145]","[""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.10968579,0.8903142,3
107,,` le dome ',' 9600 brighton way ',` los angeles ',310-276-7732,` coffee shops ',145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone', 'ltable_res_type')","[""' 8720 sunset blvd. '"", '310/659 -6919', 'french']","[""' 9600 brighton way '"", '310-276-7732', ""` coffee shops '""]",1,0,0.41751623,0.5824838,3
268,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd. ',` w. hollywood ',310/659 -6919,californian,145,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 8795 sunset blvd. '"", '310-652-4025', 20]","[""' 8720 sunset blvd. '"", '310/659 -6919', 145]",1,0,0.008527978,0.99147207,3
113,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,` coffee shops ',542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type', 'ltable_class')","['310/659 -6919', 'french', 145]","['310-276-7732', ""` coffee shops '"", 542]",1,0,0.010587299,0.9894127,3
35,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,` coffee shops ',542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` le dome '"", 'french', 145]","[""` brighton coffee shop '"", ""` coffee shops '"", 542]",1,0,0.29437152,0.70562845,3
141,,` le dome ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone', 'ltable_class')","[""' 8720 sunset blvd. '"", '310/659 -6919', 145]","[""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.02651714,0.97348285,3
200,,` bristol farms,' 8720 sunset blvd. ',` los angeles ',310-643-5229,californian,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone', 'ltable_res_type')","[""` le dome '"", '310/659 -6919', 'french']","['` bristol farms', '310-643-5229', 'californian']",1,0,0.30013373,0.69986624,3
201,,` bristol farms,' 8720 sunset blvd. ',` los angeles ',310-643-5229,french,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` le dome '"", '310/659 -6919', 145]","['` bristol farms', '310-643-5229', 543]",1,0,0.4738812,0.52611876,3
202,,` le dome ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,french,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_addr', 'ltable_phone', 'ltable_class')","[""' 8720 sunset blvd. '"", '310/659 -6919', 145]","[""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.026517127,0.97348285,3
203,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310-643-5229,californian,543,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_phone', 'ltable_res_type', 'ltable_class')","['310/659 -6919', 'french', 145]","['310-643-5229', 'californian', 543]",1,0,0.2962638,0.7037361,3
34,,` brighton coffee shop ',' 8720 sunset blvd. ',` los angeles ',310-276-7732,french,542,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,20,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` le dome '"", '310/659 -6919', 145]","[""` brighton coffee shop '"", '310-276-7732', 542]",1,0,0.10505042,0.8949495,3
176,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310/659 -6919,french,145,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['310-652-4025', 'californian', 20]","['310/659 -6919', 'french', 145]",1,0,0.006119016,0.993881,3
175,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,californian,145,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` w. hollywood '"", '310-652-4025', 20]","[""` los angeles '"", '310/659 -6919', 145]",1,0,0.014417588,0.98558235,3
174,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8795 sunset blvd. ',` los angeles ',310/659 -6919,french,20,"('rtable_city', 'rtable_phone', 'rtable_res_type')","[""` w. hollywood '"", '310-652-4025', 'californian']","[""` los angeles '"", '310/659 -6919', 'french']",1,0,0.018362327,0.98163766,3
173,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd.,` w. hollywood ',310/659 -6919,californian,145,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 8795 sunset blvd. '"", '310-652-4025', 20]","[""' 8720 sunset blvd."", '310/659 -6919', 145]",1,0,0.007687098,0.99231285,3
172,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd.,` w. hollywood ',310/659 -6919,french,20,"('rtable_addr', 'rtable_phone', 'rtable_res_type')","[""' 8795 sunset blvd. '"", '310-652-4025', 'californian']","[""' 8720 sunset blvd."", '310/659 -6919', 'french']",1,0,0.008287544,0.99171245,3
171,,` le dome ',' 8720 sunset blvd. ',` los angeles ',310/659 -6919,french,145,` spago ( los angeles ) ',' 8720 sunset blvd.,` los angeles ',310/659 -6919,californian,20,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 8795 sunset blvd. '"", ""` w. hollywood '"", '310-652-4025']","[""' 8720 sunset blvd."", ""` los angeles '"", '310/659 -6919']",1,0,0.0060976953,0.9939023,3
