,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
7,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.045591705,0.95440835,3
8,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Third Base Sports Bar & Brewery,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Amber Ale', '6.50 %']",1,0,0.07518007,0.92481995,3
9,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale', '6.50 %']",1,0,0.31501222,0.6849878,3
17,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.04871722,0.95128286,3
18,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.045591705,0.95440835,3
19,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Third Base Sports Bar & Brewery,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Amber Ale', '6.50 %']",1,0,0.07518007,0.92481995,3
20,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale', '6.50 %']",1,0,0.31501222,0.6849878,3
6,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale']",1,0,0.04871722,0.95128286,3
10,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale', '6.50 %']",1,0,0.08697365,0.9130264,4
21,,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt', 'Amber Ale', '6.50 %']",1,0,0.08697365,0.9130264,4
