,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
7,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',',` las vegas ',702/735 -4663,italian,427,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", '702-893-0703', 'steakhouses', 667]","[""` bertolini \\ 's '"", ""'"", '702/735 -4663', 'italian', 427]",1,0,0.11297872,0.88702124,5
6,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',',` las vegas ',702/735 -4663,steakhouses,427,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 667]","[""` bertolini \\ 's '"", ""'"", ""` las vegas '"", '702/735 -4663', 427]",1,0,0.491775,0.50822496,5
26,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \,' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,667,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 'steakhouses']","['` bertolini \\', ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/735 -4663', 'italian']",1,0,0.011389041,0.9886109,5
27,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \,' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,steakhouses,427,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 667]","['` bertolini \\', ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/735 -4663', 427]",1,0,0.006907622,0.9930924,5
28,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \,' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", '702-893-0703', 'steakhouses', 667]","['` bertolini \\', ""' 3570 las vegas blvd. s '"", '702/735 -4663', 'italian', 427]",1,0,0.016891498,0.98310846,5
29,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \,' 3200 las vegas blvd. s. ',` las vegas ',702/735 -4663,italian,427,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""` las vegas '"", '702-893-0703', 'steakhouses', 667]","['` bertolini \\', ""` las vegas '"", '702/735 -4663', 'italian', 427]",1,0,0.05033476,0.94966525,5
30,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 'steakhouses', 667]","[""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/735 -4663', 'italian', 427]",1,0,0.073959425,0.9260406,5
12,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735,italian,427,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 'steakhouses', 667]","[""` bertolini \\ 's '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/735', 'italian', 427]",1,0,0.047199957,0.95280004,6
9,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',',` las vegas ',702/735 -4663,italian,427,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 'steakhouses', 667]","[""` bertolini \\ 's '"", ""'"", ""` las vegas '"", '702/735 -4663', 'italian', 427]",1,0,0.025612114,0.97438794,6
31,,` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \,' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` morton \\ 's of chicago ( las vegas ) '"", ""' 3200 las vegas blvd. s. '"", ""` las vegas '"", '702-893-0703', 'steakhouses', 667]","['` bertolini \\', ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/735 -4663', 'italian', 427]",1,0,0.0071623884,0.9928376,6
