,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
16,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` uncle bill \ 's pancake house ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""' 1402 n. highland ave. '"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.08960825,0.91039175,5
15,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,restaurante cubano ',' 1402 n. highland ave. ',` manhattan beach ',404/874 -2626,caribbean,406,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", '310-545-5177', 'diners', 599]","[""restaurante cubano '"", ""' 1402 n. highland ave. '"", '404/874 -2626', 'caribbean', 406]",1,0,0.04445587,0.9555441,5
28,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` uncle bill \ 's pancake house ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""' 1402 n. highland ave. '"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.089608215,0.91039175,5
13,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,599,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners']","[""restaurante cubano '"", ""' 1402 n. highland ave. '"", 'atlanta', '404/874 -2626', 'caribbean']",1,0,0.33344448,0.6665555,5
8,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` mambo restaurante cubano ',' 1305 highland ave. ',atlanta,404/874 -2626,caribbean,406,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""` mambo restaurante cubano '"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.2589469,0.7410531,5
7,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` mambo restaurante cubano ',' 1402,` manhattan beach ',404/874 -2626,caribbean,406,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", '310-545-5177', 'diners', 599]","[""` mambo restaurante cubano '"", ""' 1402"", '404/874 -2626', 'caribbean', 406]",1,0,0.029728912,0.9702711,5
6,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` mambo restaurante cubano ',' 1402,atlanta,404/874 -2626,diners,406,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 599]","[""` mambo restaurante cubano '"", ""' 1402"", 'atlanta', '404/874 -2626', 406]",1,0,0.047567386,0.9524326,5
5,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` mambo restaurante cubano ',' 1402,atlanta,404/874 -2626,caribbean,599,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners']","[""` mambo restaurante cubano '"", ""' 1402"", 'atlanta', '404/874 -2626', 'caribbean']",1,0,0.31722322,0.6827768,5
9,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` mambo restaurante cubano ',' 1402,atlanta,404/874 -2626,caribbean,406,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""` mambo restaurante cubano '"", ""' 1402"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.014465978,0.98553395,6
17,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""restaurante cubano '"", ""' 1402 n. highland ave. '"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.01998589,0.9800141,6
29,,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` uncle bill \\ 's pancake house '"", ""' 1305 highland ave. '"", ""` manhattan beach '"", '310-545-5177', 'diners', 599]","[""mambo restaurante cubano '"", ""' 1402 n. highland ave. '"", 'atlanta', '404/874 -2626', 'caribbean', 406]",1,0,0.013540084,0.98646,6
