,label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
17,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Album_Name',)",['Fetty Wap ( Deluxe )'],['Fetty Wap ( Deluxe ) [ Clean ]'],1,0,0.4413292,0.55867076,2
31,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,( C ) 2000 Mute,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_CopyRight',)",['2015 300 Entertainment/RGF Productions'],['( C ) 2000 Mute'],1,0,0.47061136,0.5293886,2
16,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,2015 300 Entertainment/RGF Productions,5:36,"September 25 , 2015","('rtable_CopyRight',)","['( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves']",['2015 300 Entertainment/RGF Productions'],1,0,0.23216899,0.767831,2
14,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ),Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('rtable_Album_Name',)",['Fetty Wap ( Deluxe ) [ Clean ]'],['Fetty Wap ( Deluxe )'],1,0,0.39895216,0.6010479,2
13,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,300 Entertainment/RGF Productions,5:36,"September 25 , 2015","('rtable_CopyRight',)","['( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves']",['300 Entertainment/RGF Productions'],1,0,0.3828428,0.6171572,2
12,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('rtable_Genre',)",['Rap & Hip-Hop'],"['Hip-Hop/Rap , Music , Rap']",1,0,0.4492059,0.55079406,2
11,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ),Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('rtable_Album_Name',)",['Fetty Wap ( Deluxe ) [ Clean ]'],['Fetty Wap ( Deluxe )'],1,0,0.39895216,0.6010479,2
10,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Time',)",['5:11'],['5:36'],1,0,0.39623475,0.60376525,2
9,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,"Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_CopyRight',)",['2015 300 Entertainment/RGF Productions'],"['Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves']",1,0,0.06316215,0.93683785,2
8,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Price',)",['Album Only'],['$ 1.29'],1,0,0.2088649,0.7911351,2
7,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Album_Name',)",['Fetty Wap ( Deluxe )'],['Fetty Wap ( Deluxe ) [ Clean ]'],1,0,0.4413292,0.55867076,2
6,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Time',)",['5:11'],['5:36'],1,0,0.39623475,0.60376525,2
5,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_CopyRight',)",['2015 300 Entertainment/RGF Productions'],"['( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves']",1,0,0.071875684,0.92812425,2
4,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Price',)",['Album Only'],['$ 1.29'],1,0,0.2088649,0.7911351,2
3,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Album_Name',)",['Fetty Wap ( Deluxe )'],['Fetty Wap ( Deluxe ) [ Clean ]'],1,0,0.4413292,0.55867076,2
2,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,2015 300 Entertainment/RGF Productions,5:36,"September 25 , 2015","('rtable_CopyRight',)","['( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves']",['2015 300 Entertainment/RGF Productions'],1,0,0.23216899,0.767831,2
1,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('rtable_Genre',)",['Rap & Hip-Hop'],"['Hip-Hop/Rap , Music , Rap']",1,0,0.4492059,0.55079406,2
15,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('rtable_Genre',)",['Rap & Hip-Hop'],"['Hip-Hop/Rap , Music , Rap']",1,0,0.4492059,0.55079406,2
32,,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,,Rewind ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,"September 25 , 2015","('ltable_Time',)",['5:11'],['5:36'],1,0,0.39623475,0.60376525,2
