,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
89,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server', 'per-åke larson , jingren zhou , jonathan goldstein']",5.0750983e-05,0.9999492,2
90,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod,2003,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server', 'international conference on management of data']","['transparent mid-tier database caching in sql server', 'sigmod']",0.000103006605,0.999897,2
91,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server', 2003]","['transparent mid-tier database caching in sql server', 2003]",0.00014596901,0.99985397,2
92,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['per-åke larson , jingren zhou , jonathan goldstein', 'sigmod']",8.146524e-05,0.9999186,2
124,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['sigmod conference', 2003]",5.496601e-05,0.99994504,2
123,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson ,",international conference on management of data,2003,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['per-åke larson ,', 2003]",4.2285985e-05,0.9999577,2
122,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson ,",sigmod conference,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['per-åke larson ,', 'sigmod conference']",4.610703e-05,0.99995387,2
121,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server', 2003]","['transparent mid-tier database caching in sql server', 2003]",0.00014596901,0.99985397,2
120,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server', 'international conference on management of data']","['transparent mid-tier database caching in sql server', 'sigmod conference']",5.496601e-05,0.99994504,2
119,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson ,",international conference on management of data,2003,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server', 'per-åke larson ,']",4.2285985e-05,0.9999577,2
118,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_year',)",[2003],[2003],0.00014596901,0.99985397,2
117,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue',)",['international conference on management of data'],['sigmod conference'],5.496601e-05,0.99994504,2
116,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson ,",international conference on management of data,2003,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']","['per-åke larson ,']",4.2285985e-05,0.9999577,2
115,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title',)",['transparent mid-tier database caching in sql server'],['transparent mid-tier database caching in sql server'],0.00014596901,0.99985397,2
56,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,", jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']","[', jingren zhou , jonathan goldstein']",4.9109934e-05,0.9999509,2
109,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,2003,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['conference', 2003]",5.496601e-05,0.99994504,2
107,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",conference,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['per-åke larson , jingren zhou , jonathan goldstein', 'conference']",3.9516828e-05,0.9999604,2
106,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server', 2003]","['transparent mid-tier database caching in sql server', 2003]",0.00014596914,0.99985397,2
105,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,2003,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server', 'international conference on management of data']","['transparent mid-tier database caching in sql server', 'conference']",5.496601e-05,0.99994504,2
104,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql server', 'per-åke larson , jingren zhou , jonathan goldstein']",5.0750983e-05,0.9999492,2
103,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_year',)",[2003],[2003],0.00014596901,0.99985397,2
102,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",conference,2003,"('rtable_venue',)",['international conference on management of data'],['conference'],5.496601e-05,0.99994504,2
101,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']","['per-åke larson , jingren zhou , jonathan goldstein']",5.0750983e-05,0.9999492,2
100,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title',)",['transparent mid-tier database caching in sql server'],['transparent mid-tier database caching in sql server'],0.00014596901,0.99985397,2
94,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod,2003,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['sigmod', 2003]",0.000103006605,0.999897,2
93,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['per-åke larson , jingren zhou , jonathan goldstein', 2003]",5.0750983e-05,0.9999492,2
108,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['per-åke larson , jingren zhou , jonathan goldstein', 2003]",5.0750983e-05,0.9999492,2
55,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title',)",['transparent mid-tier database caching in sql server'],['transparent mid-tier database caching in sql server'],0.00014596901,0.99985397,2
64,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['sigmod conference', 2003]",5.496601e-05,0.99994504,2
25,transparent mid-tier database caching in sql server,"alfons kemper , florian matthes , donald kossmann",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_authors', 'ltable_venue')","['per-åke larson , jingren zhou , jonathan goldstein', 'sigmod conference']","['alfons kemper , florian matthes , donald kossmann', 'sigmod conference']",0.00013465465,0.9998653,2
36,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['per-åke larson , jingren zhou , jonathan goldstein', 'sigmod conference']",3.9516828e-05,0.9999604,2
19,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",international conference on management of data,1995,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj', 1995]",0.0010704595,0.99892956,2
34,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server', 'international conference on management of data']","['transparent mid-tier database caching in sql', 'sigmod conference']",4.7314166e-05,0.9999527,2
33,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_title', 'rtable_authors')","['transparent mid-tier database caching in sql server', 'per - &#197; ke larson , jonathan goldstein , jingren zhou']","['transparent mid-tier database caching in sql', 'per-åke larson , jingren zhou , jonathan goldstein']",7.0181086e-05,0.9999298,2
32,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_year',)",[2003],[2003],0.00014596901,0.99985397,2
31,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue',)",['international conference on management of data'],['sigmod conference'],5.496601e-05,0.99994504,2
30,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']","['per-åke larson , jingren zhou , jonathan goldstein']",5.0750983e-05,0.9999492,2
29,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title',)",['transparent mid-tier database caching in sql server'],['transparent mid-tier database caching in sql'],0.00012764009,0.9998723,2
37,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",international conference on management of data,2003,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['per-åke larson , jingren zhou , jonathan goldstein', 2003]",5.0750983e-05,0.9999492,2
27,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,1998,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_venue', 'ltable_year')","['sigmod conference', 2003]","['sigmod conference', 1998]",0.00014523292,0.9998548,2
50,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",acm sigmod record,1994,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['acm sigmod record', 1994]",0.00018711982,0.9998129,2
24,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,1998,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_year',)",[2003],[1998],0.00014523292,0.9998548,2
23,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_venue',)",['sigmod conference'],['sigmod conference'],0.00014596901,0.99985397,2
22,transparent mid-tier database caching in sql server,"alfons kemper , florian matthes , donald kossmann",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_authors',)","['per-åke larson , jingren zhou , jonathan goldstein']","['alfons kemper , florian matthes , donald kossmann']",0.00013465452,0.9998653,2
15,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",international conference on management of data,2003,"('rtable_authors',)","['per - &#197; ke larson , jonathan goldstein , jingren zhou']","['ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj']",0.0010632636,0.9989367,2
16,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",acm sigmod record,2003,"('rtable_venue',)",['international conference on management of data'],['acm sigmod record'],0.00019261187,0.9998074,2
17,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,1995,"('rtable_year',)",[2003],[1995],0.00013795818,0.9998621,2
18,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",acm sigmod record,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj', 'acm sigmod record']",0.00013804344,0.99986196,2
26,transparent mid-tier database caching in sql server,"alfons kemper , florian matthes , donald kossmann",sigmod conference,1998,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('ltable_authors', 'ltable_year')","['per-åke larson , jingren zhou , jonathan goldstein', 2003]","['alfons kemper , florian matthes , donald kossmann', 1998]",0.0001360436,0.999864,2
38,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue', 'rtable_year')","['international conference on management of data', 2003]","['sigmod conference', 2003]",5.496601e-05,0.99994504,2
35,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,2003,"('rtable_title', 'rtable_year')","['transparent mid-tier database caching in sql server', 2003]","['transparent mid-tier database caching in sql', 2003]",0.00012764009,0.9998723,2
2,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",sigmod conference,2003,"('rtable_venue',)",['international conference on management of data'],['sigmod conference'],5.496601e-05,0.99994504,2
49,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,leonard gallagher,international conference on management of data,1994,"('rtable_authors', 'rtable_year')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 2003]","['leonard gallagher', 1994]",5.8754475e-05,0.99994123,2
48,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,leonard gallagher,acm sigmod record,2003,"('rtable_authors', 'rtable_venue')","['per - &#197; ke larson , jonathan goldstein , jingren zhou', 'international conference on management of data']","['leonard gallagher', 'acm sigmod record']",0.00018565221,0.99981433,2
47,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,influencing database language standards,"per - &#197; ke larson , jonathan goldstein , jingren zhou",acm sigmod record,2003,"('rtable_title', 'rtable_venue')","['transparent mid-tier database caching in sql server', 'international conference on management of data']","['influencing database language standards', 'acm sigmod record']",0.28396675,0.71603316,2
46,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,transparent mid-tier database caching in sql server,"per - &#197; ke larson , jonathan goldstein , jingren zhou",international conference on management of data,1994,"('rtable_year',)",[2003],[1994],0.00014459687,0.9998554,2
