,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
16,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,bags cases,alera,,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', nan, 'icon4-blk']","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'alera', nan]",0.30976632,0.6902337,3
15,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,laminating supplies,,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan]","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'laminating supplies', nan]",0.1884648,0.8115352,3
14,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,laminating supplies,alera,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_brand')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan]","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'laminating supplies', 'alera']",0.1006659,0.8993341,3
8,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb624234bl - steel bookcase 3 shelves 34-1 2w x 13d x 42h black - alesb624234bl laminating supplies alera,,,icon4-blk,217.0,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan]","['new-alera sb624234bl - steel bookcase 3 shelves 34-1 2w x 13d x 42h black - alesb624234bl laminating supplies alera', nan, 217.0]",0.20194219,0.79805785,3
3,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan]","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, nan]",0.2510724,0.74892765,3
2,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,,cd-ip600,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', 'icon4-blk']","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'cd-ip600']",0.2510724,0.74892765,3
1,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,pioneer,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_brand')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan]","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'pioneer']",0.20262493,0.79737514,3
28,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,belkin f8v203-12 12-foot mini-stereo audio cable 3.99,computers accessories,,f8v203-12,,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', 'icon4-blk', nan]","['belkin f8v203-12 12-foot mini-stereo audio cable 3.99', 'computers accessories', 'f8v203-12', nan]",0.32774776,0.67225224,4
27,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,belkin f8v203-12 12-foot mini-stereo audio cable 3.99,computers accessories,belkin,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, nan]","['belkin f8v203-12 12-foot mini-stereo audio cable 3.99', 'computers accessories', 'belkin', nan]",0.34843045,0.65156955,4
6,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,,cd-ip600,,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', 'icon4-blk', nan]","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'cd-ip600', nan]",0.2510724,0.74892765,4
5,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,pioneer,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, nan]","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'pioneer', nan]",0.20262493,0.79737514,4
18,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,laminating supplies,alera,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk']","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'laminating supplies', 'alera', nan]",0.18649787,0.81350213,4
19,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,laminating supplies,alera,icon4-blk,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, nan]","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'laminating supplies', 'alera', nan]",0.1006659,0.8993341,4
20,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,bags cases,alera,,,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', nan, 'icon4-blk', nan]","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'alera', nan, nan]",0.30976632,0.6902337,4
9,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb624234bl - steel bookcase 3 shelves 34-1 2w x 13d x 42h black - alesb624234bl laminating supplies alera,,,icon4-blk,217.0,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, nan]","['new-alera sb624234bl - steel bookcase 3 shelves 34-1 2w x 13d x 42h black - alesb624234bl laminating supplies alera', nan, nan, 217.0]",0.20194219,0.79805785,4
4,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,pioneer,cd-ip600,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk']","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'pioneer', 'cd-ip600']",0.20262493,0.79737514,4
26,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,belkin f8v203-12 12-foot mini-stereo audio cable 3.99,computers accessories,belkin,f8v203-12,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk']","['belkin f8v203-12 12-foot mini-stereo audio cable 3.99', 'computers accessories', 'belkin', 'f8v203-12']",0.34843045,0.65156955,4
21,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0,laminating supplies,alera,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk', nan]","['new-alera sb625234bl - steel bookcase 4 shelves 34-1 2w x 13d x 52h black - alesb625234bl 287.0', 'laminating supplies', 'alera', nan, nan]",0.18649787,0.81350213,5
7,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12,,pioneer,cd-ip600,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk', nan]","['pioneer cdip600 ip-bus 6-meter 1foot 8-7 32 inches extension cable audio video accessories 31.12', nan, 'pioneer', 'cd-ip600', nan]",0.20262493,0.79737514,5
29,belkin 10.2 netbook neoprene sleeve - black belkin,electronics - general,,f8n132-blk,8.88,belkin f8v203-12 12-foot mini-stereo audio cable 3.99,computers accessories,belkin,f8v203-12,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['icon-icon4-blk neoprene notebook sleeve black motion systems 9.99', 'bags cases', nan, 'icon4-blk', nan]","['belkin f8v203-12 12-foot mini-stereo audio cable 3.99', 'computers accessories', 'belkin', 'f8v203-12', nan]",0.34843045,0.65156955,5
