,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
555,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,508 Honey Brew,18th Street Brewery,Old Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rude Hippo Honey Basil Amber', 'Amber Ale']","['508 Honey Brew', 'Old Ale']",0,0,0.5711722,0.42882788,2
181,,Cardinal Red,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Cardinal Red', 'American Amber / Red Ale']",0,0,0.7886382,0.21136181,2
529,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,Celt Experience,India Pale Ale &#40; IPA &#41;,7.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['18th Street Brewery', 'Amber Ale']","['Celt Experience', 'India Pale Ale &#40; IPA &#41;']",0,0,0.8728776,0.12712237,2
440,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,MalmÃ ¶ Ruby Soho Red Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rude Hippo Honey Basil Amber', 'Amber Ale']","['MalmÃ ¶ Ruby Soho Red Ale', 'Amber Ale']",0,0,0.71930647,0.28069356,2
176,,Honey Basil Amber,COAST Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['COAST Brewing Company', 'American Amber / Red Ale']",0,0,0.69516057,0.3048395,2
187,,Morning Star Imperial Red,Thunder Canyon Brewery,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Morning Star Imperial Red', 'Thunder Canyon Brewery']",0,0,0.9045497,0.09545027,2
175,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.5249766,0.47502336,2
443,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Jacks Red Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name',)",['Rude Hippo Honey Basil Amber'],['Jacks Red Ale'],0,0,0.68256104,0.31743896,2
171,,Honey Basil Amber,Congregation Ale House,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Congregation Ale House', 'American Amber / Red Ale']",0,0,0.9515753,0.048424765,2
170,,Hop Communion,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Hop Communion', 'American Amber / Red Ale']",0,0,0.59471124,0.4052888,2
169,,Hop Communion,Congregation Ale House,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Hop Communion', 'Congregation Ale House']",0,0,0.66171914,0.3382809,2
168,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.5249766,0.47502336,2
558,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Twisted Pine American Amber Ale,Twisted Pine Brewing,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rude Hippo Honey Basil Amber', '18th Street Brewery']","['Twisted Pine American Amber Ale', 'Twisted Pine Brewing']",0,0,0.84868294,0.151317,2
444,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Jacks Red Ale,Jacks Brewing Co. &#40; formerly Fremont Brewing Co. &#41;,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Rude Hippo Honey Basil Amber', '18th Street Brewery']","['Jacks Red Ale', 'Jacks Brewing Co. &#40; formerly Fremont Brewing Co. &#41;']",0,0,0.7083179,0.29168212,2
557,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Twisted Pine American Amber Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name',)",['Rude Hippo Honey Basil Amber'],['Twisted Pine American Amber Ale'],0,0,0.75656444,0.24343552,2
188,,Morning Star Imperial Red,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Morning Star Imperial Red', 'American Amber / Red Ale']",0,0,0.9825989,0.017401116,2
189,,Morning Star Imperial Red,Rude Hippo Brewing Company,American Amber / Red Ale,10.10 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Honey Basil Amber', '7.40 %']","['Morning Star Imperial Red', '10.10 %']",0,0,0.8279474,0.17205259,2
190,,Honey Basil Amber,Thunder Canyon Brewery,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Thunder Canyon Brewery', 'American Amber / Red Ale']",0,0,0.7772613,0.2227387,2
424,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '7.40 %']","['India Pale Ale &#40; IPA &#41;', '7 %']",0,0,0.8199647,0.18003531,2
210,,Honey Basil Amber,Red Brick Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Red Brick Brewing Company', 'American Amber / Red Ale']",0,0,0.7255058,0.2744942,2
209,,Laughing Skull Amber Ale,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Laughing Skull Amber Ale', 'American Amber / Red Ale']",0,0,0.77840036,0.22159967,2
208,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.52497655,0.4750234,2
207,,Honey Basil Amber,Al 's of Hampden / Pizza Boy Brewing,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name',)",['Rude Hippo Brewing Company'],"[""Al 's of Hampden / Pizza Boy Brewing""]",0,0,0.58229655,0.41770342,2
429,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Wavelength Redshift Red Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name',)",['Rude Hippo Honey Basil Amber'],['Wavelength Redshift Red Ale'],0,0,0.53225505,0.46774492,2
430,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Wavelength Redshift Red Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rude Hippo Honey Basil Amber', 'Amber Ale']","['Wavelength Redshift Red Ale', 'Amber Ale']",0,0,0.82019126,0.17980872,2
201,,Honey Basil Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,6.10 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rude Hippo Brewing Company', '7.40 %']","['Bull & Barrel Brew Pub', '6.10 %']",0,0,0.7089428,0.29105723,2
200,,Honey Basil Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rude Hippo Brewing Company', 'American Amber / Red Ale']","['Bull & Barrel Brew Pub', 'American Amber / Red Ale']",0,0,0.9596743,0.04032567,2
199,,Urban Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Urban Amber', 'American Amber / Red Ale']",0,0,0.6314098,0.3685902,2
198,,Urban Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Honey Basil Amber', 'Rude Hippo Brewing Company']","['Urban Amber', 'Bull & Barrel Brew Pub']",0,0,0.6875958,0.3124042,2
197,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0,0,0.5249766,0.47502336,2
196,,Honey Basil Amber,Bull & Barrel Brew Pub,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Brew_Factory_Name',)",['Rude Hippo Brewing Company'],['Bull & Barrel Brew Pub'],0,0,0.8330489,0.16695113,2
530,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,India Pale Ale &#40; IPA &#41;,5.90 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '7.40 %']","['India Pale Ale &#40; IPA &#41;', '5.90 %']",0,0,0.737028,0.262972,2
434,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,American Strong Ale,7.40 %,"('rtable_Style',)",['Amber Ale'],['American Strong Ale'],0,0,0.7394294,0.26057062,2
435,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Bagby Hop Whompus,18th Street Brewery,American Strong Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rude Hippo Honey Basil Amber', 'Amber Ale']","['Bagby Hop Whompus', 'American Strong Ale']",0,0,0.59273267,0.40726736,2
436,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,Bagby Beer Company,American Strong Ale,7.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['18th Street Brewery', 'Amber Ale']","['Bagby Beer Company', 'American Strong Ale']",0,0,0.8740922,0.12590776,2
215,,Szot Amber Ale,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name',)",['Honey Basil Amber'],['Szot Amber Ale'],0,0,0.5316437,0.46835628,2
445,,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Jacks Red Ale,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Rude Hippo Honey Basil Amber', 'Amber Ale']","['Jacks Red Ale', 'Amber Ale']",0,0,0.91730404,0.08269592,2
265,,Eric The Red Ale,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Honey Basil Amber', 'American Amber / Red Ale']","['Eric The Red Ale', 'American Amber / Red Ale']",0,0,0.9795106,0.020489462,2
