,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
30,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,ChÃ cents teau de Moulinsard La Rousse Au Bourbon,Custom Brewcrafters,Belgian Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Three Heads Buffalo Soul Jah Imperial Red Ale', 'American Strong Ale', '9.20 %']","['ChÃ cents teau de Moulinsard La Rousse Au Bourbon', 'Belgian Ale', '4.70 %']",0.24131659,0.75868344,3
29,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,ChÃ cents teau de Moulinsard La Rousse Au Bourbon,Riva Brouwerij &#40; Duvel-Moortgat &#41;,American Strong Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Three Heads Buffalo Soul Jah Imperial Red Ale', 'Custom Brewcrafters', '9.20 %']","['ChÃ cents teau de Moulinsard La Rousse Au Bourbon', 'Riva Brouwerij &#40; Duvel-Moortgat &#41;', '4.70 %']",0.18250531,0.8174947,3
28,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,ChÃ cents teau de Moulinsard La Rousse Au Bourbon,Riva Brouwerij &#40; Duvel-Moortgat &#41;,Belgian Ale,9.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Three Heads Buffalo Soul Jah Imperial Red Ale', 'Custom Brewcrafters', 'American Strong Ale']","['ChÃ cents teau de Moulinsard La Rousse Au Bourbon', 'Riva Brouwerij &#40; Duvel-Moortgat &#41;', 'Belgian Ale']",0.2137255,0.78627455,3
4,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale']","['Big Bully Amber Ale', 'Edge Brewing', 'American Amber / Red Ale']",0.39042512,0.60957485,3
9,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale']","['Heilige Red Ale', 'Cervejaria Peter Von Brutschen Ltda .', 'American Amber / Red Ale']",0.4372138,0.5627862,3
22,Maltz & Waltz,Ballast Point Brewing Company,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale', '10.00 %']","['Maltz & Waltz', 'American Amber / Red Ale', '5.00 %']",0.24291876,0.7570813,3
20,Maltz & Waltz,De Garve,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale']","['Maltz & Waltz', 'De Garve', 'American Amber / Red Ale']",0.18075858,0.81924146,3
5,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', '10.00 %']","['Big Bully Amber Ale', 'Edge Brewing', '5.00 %']",0.3848897,0.61511034,3
6,Big Bully Amber Ale,Ballast Point Brewing Company,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale', '10.00 %']","['Big Bully Amber Ale', 'American Amber / Red Ale', '5.00 %']",0.32640854,0.67359143,3
34,Beer 'd,John Harvard 's Brewery & Ale House,American Amber / Red Ale,6.10 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', '10.00 %']","[""Beer 'd"", ""John Harvard 's Brewery & Ale House"", '6.10 %']",0.45171002,0.54829,3
14,Deva Amber,Cervezas Deva,American Amber / Red Ale,6.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', '10.00 %']","['Deva Amber', 'Cervezas Deva', '6.00 %']",0.3671845,0.6328155,3
13,Deva Amber,Cervezas Deva,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale']","['Deva Amber', 'Cervezas Deva', 'American Amber / Red Ale']",0.340532,0.659468,3
21,Maltz & Waltz,De Garve,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', '10.00 %']","['Maltz & Waltz', 'De Garve', '5.00 %']",0.15461382,0.84538615,3
23,Maltz & Waltz,De Garve,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","['Maltz & Waltz', 'De Garve', 'American Amber / Red Ale', '5.00 %']",0.15461382,0.84538615,4
7,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","['Big Bully Amber Ale', 'Edge Brewing', 'American Amber / Red Ale', '5.00 %']",0.3848897,0.61511034,4
15,Deva Amber,Cervezas Deva,American Amber / Red Ale,6.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","['Deva Amber', 'Cervezas Deva', 'American Amber / Red Ale', '6.00 %']",0.3671845,0.6328155,4
31,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,ChÃ cents teau de Moulinsard La Rousse Au Bourbon,Riva Brouwerij &#40; Duvel-Moortgat &#41;,Belgian Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Three Heads Buffalo Soul Jah Imperial Red Ale', 'Custom Brewcrafters', 'American Strong Ale', '9.20 %']","['ChÃ cents teau de Moulinsard La Rousse Au Bourbon', 'Riva Brouwerij &#40; Duvel-Moortgat &#41;', 'Belgian Ale', '4.70 %']",0.3875481,0.6124519,4
11,Heilige Red Ale,Cervejaria Peter Von Brutschen Ltda .,American Amber / Red Ale,6.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","['Heilige Red Ale', 'Cervejaria Peter Von Brutschen Ltda .', 'American Amber / Red Ale', '6.00 %']",0.42350858,0.5764915,4
33,Photobomb,DryHop Brewers,American Amber / Red Ale,8.40 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","['Photobomb', 'DryHop Brewers', 'American Amber / Red Ale', '8.40 %']",0.4049237,0.5950763,4
35,Beer 'd,John Harvard 's Brewery & Ale House,American Amber / Red Ale,6.10 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company', 'American Amber / Red Ale', '10.00 %']","[""Beer 'd"", ""John Harvard 's Brewery & Ale House"", 'American Amber / Red Ale', '6.10 %']",0.45171002,0.54829,4
