,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
24,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic kx-tga670b cordless handset', nan]",0.07595318555831909,0.9240468144416809,2
20,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic kx-tga670b cordless handset', nan]",0.07595318555831909,0.9240468144416809,2
2,kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['kx-tga670b cordless handset'],0.049194276332855225,0.9508057236671448,2
3,kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish']","['kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b']",0.05257672071456909,0.9474232792854309,2
4,kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['kx-tga670b cordless handset', nan]",0.059732675552368164,0.9402673244476318,2
6,panasonic kx-tga670b,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic kx-tga670b'],0.1281641125679016,0.8718358874320984,2
7,panasonic kx-tga670b,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish']","['panasonic kx-tga670b', 'panasonic kx-tga670b additional handset for pankxtg6700b']",0.11116534471511841,0.8888346552848816,2
8,panasonic kx-tga670b,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic kx-tga670b', nan]",0.1281641125679016,0.8718358874320984,2
11,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,1 x phone line ( s ) metallic black,,"('rtable_name', 'rtable_description')","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b']","['panasonic kx-tg9348t expandable digital cordless phone', '1 x phone line ( s ) metallic black']",0.061701416969299316,0.9382985830307007,2
12,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,panasonic kx-tga670b additional handset for pankxtg6700b,,"('rtable_name', 'rtable_price')","['panasonic kx-tga670b cordless handset', nan]","['panasonic kx-tg9348t expandable digital cordless phone', nan]",0.06834447383880615,0.9316555261611938,2
10,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,panasonic kx-tga670b additional handset for pankxtg6700b,,"('rtable_name',)",['panasonic kx-tga670b cordless handset'],['panasonic kx-tg9348t expandable digital cordless phone'],0.06834447383880615,0.9316555261611938,2
14,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,panasonic kx-tga670b additional handset for pankxtg6700b,,"('rtable_name',)",['panasonic kx-tga670b cordless handset'],['panasonic kx-tg9348t expandable digital cordless phone'],0.07602828741073608,0.9239717125892639,2
19,panasonic kx-tga670b cordless handset,panasonic kx-tga670b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish']","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b']",0.06704044342041016,0.9329595565795898,2
18,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic kx-tga670b cordless handset'],0.07842111587524414,0.9215788841247559,2
15,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,1 x phone line ( s ) metallic black,,"('rtable_name', 'rtable_description')","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b']","['panasonic kx-tg9348t expandable digital cordless phone', '1 x phone line ( s ) metallic black']",0.061701416969299316,0.9382985830307007,2
16,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,panasonic kx-tga670b additional handset for pankxtg6700b,,"('rtable_name', 'rtable_price')","['panasonic kx-tga670b cordless handset', nan]","['panasonic kx-tg9348t expandable digital cordless phone', nan]",0.06834447383880615,0.9316555261611938,2
1,panasonic,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]",0.34436100721359253,0.6556389927864075,3
45,panasonic kx-tga670b cordless,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b cordless', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]",0.03466320037841797,0.965336799621582,3
25,panasonic kx-tga670b cordless handset,handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b cordless handset', 'handset for pankxtg6700b', nan]",0.07112807035446167,0.9288719296455383,3
5,kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]",0.05257672071456909,0.9474232792854309,3
17,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,1 x phone line ( s ) metallic black,,"('rtable_name', 'rtable_description', 'rtable_price')","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]","['panasonic kx-tg9348t expandable digital cordless phone', '1 x phone line ( s ) metallic black', nan]",0.061701416969299316,0.9382985830307007,3
13,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,1 x phone line ( s ) metallic black,,"('rtable_name', 'rtable_description', 'rtable_price')","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]","['panasonic kx-tg9348t expandable digital cordless phone', '1 x phone line ( s ) metallic black', nan]",0.06640249490737915,0.9335975050926208,3
37,linksys,linksys etherfast 8-port 10/100 switch ( new/workgroup ),,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['linksys', 'linksys etherfast 8-port 10/100 switch ( new/workgroup )', nan]",0.04261493682861328,0.9573850631713867,3
9,panasonic kx-tga670b,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b', 'panasonic kx-tga670b additional handset for pankxtg6700b', nan]",0.1081114411354065,0.8918885588645935,3
21,panasonic kx-tga670b cordless handset,panasonic kx-tga670b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b cordless handset', 'panasonic kx-tga670b', nan]",0.06879115104675293,0.9312088489532471,3
29,panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b,panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b', 'panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish', nan]",0.08082246780395508,0.9191775321960449,3
33,panasonic kx-tga670b cordless handset,kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b cordless handset', 'kx-tga670b additional handset for pankxtg6700b', nan]",0.06934964656829834,0.9306503534317017,3
