,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
282,James Squires Red Handed Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['James Squires Red Handed Red Ale', 'American Amber / Red Ale']",0.7278878092765808,0.2721121907234192,2
281,James Squires Red Handed Red Ale,Malt Shovel Brewery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['James Squires Red Handed Red Ale', 'Malt Shovel Brewery']",0.7524094581604004,0.2475905418395996,2
280,James Squires Red Handed Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['James Squires Red Handed Red Ale'],0.7278878092765808,0.2721121907234192,2
274,Brew Kahuna NW Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Brew Kahuna NW Red Ale', 'American Amber / Red Ale']",0.5976609587669373,0.40233904123306274,2
292,Roark 's Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.20 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","[""Roark 's Red Ale"", '5.20 %']",0.6932117342948914,0.30678826570510864,2
314,Mad Anthony Muddy River Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Mad Anthony Muddy River Amber Ale', '-']",0.8052953779697418,0.19470462203025818,2
319,Ocean Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Ocean Amber Ale', '5.00 %']",0.7634344398975372,0.23656556010246277,2
323,Fire Hydrant Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Fire Hydrant Red Ale'],0.5897795855998993,0.4102204144001007,2
582,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,2cabeÃ § as Sunset American Pale Ale,2cabeÃ § as,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['2cabeÃ § as Sunset American Pale Ale', '2cabeÃ § as']",0.5481658577919006,0.45183414220809937,2
354,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Ancient City Matanzas River Red Ale,Bainbridge Island Brewing Company,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Ancient City Matanzas River Red Ale', '6.20 %']",0.8252925276756287,0.17470747232437134,2
353,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Ancient City Matanzas River Red Ale,Bainbridge Island Brewing Company,Irish Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['Ancient City Matanzas River Red Ale', 'Irish Ale']",0.6089648306369781,0.39103516936302185,2
352,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Ancient City Matanzas River Red Ale,Ancient City Brewing,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Ancient City Matanzas River Red Ale', 'Ancient City Brewing']",0.6318137943744659,0.36818620562553406,2
351,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Ancient City Matanzas River Red Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Bainbridge Island Arrow Point Amber'],['Ancient City Matanzas River Red Ale'],0.6145756840705872,0.38542431592941284,2
583,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,2cabeÃ § as Sunset American Pale Ale,Bainbridge Island Brewing Company,American Pale Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['2cabeÃ § as Sunset American Pale Ale', 'American Pale Ale']",0.6064920127391815,0.3935079872608185,2
346,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Fat Bottom Ruby Red American Ale,Bainbridge Island Brewing Company,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Fat Bottom Ruby Red American Ale', '4.60 %']",0.8001972734928131,0.1998027265071869,2
345,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Fat Bottom Ruby Red American Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['Fat Bottom Ruby Red American Ale', 'Amber Ale']",0.6737863123416901,0.32621368765830994,2
344,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Fat Bottom Ruby Red American Ale,Fat Bottom Brewery,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Fat Bottom Ruby Red American Ale', 'Fat Bottom Brewery']",0.6909729242324829,0.3090270757675171,2
343,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Fat Bottom Ruby Red American Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Bainbridge Island Arrow Point Amber'],['Fat Bottom Ruby Red American Ale'],0.5487195551395416,0.4512804448604584,2
584,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,2cabeÃ § as Sunset American Pale Ale,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['2cabeÃ § as Sunset American Pale Ale', '5 %']",0.8081442415714264,0.1918557584285736,2
338,Blue Point Crop Circle Extraterrestri - Ale Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,6.70 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Blue Point Crop Circle Extraterrestri - Ale Amber Ale', '6.70 %']",0.8400926291942596,0.15990737080574036,2
337,Blue Point Crop Circle Extraterrestri - Ale Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Blue Point Crop Circle Extraterrestri - Ale Amber Ale', 'American Amber / Red Ale']",0.725768506526947,0.274231493473053,2
336,Blue Point Crop Circle Extraterrestri - Ale Amber Ale,Blue Point Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Blue Point Crop Circle Extraterrestri - Ale Amber Ale', 'Blue Point Brewing Company']",0.7457427084445953,0.25425729155540466,2
335,Blue Point Crop Circle Extraterrestri - Ale Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Blue Point Crop Circle Extraterrestri - Ale Amber Ale'],0.725768506526947,0.274231493473053,2
331,Rick 's Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,7.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","[""Rick 's Red Ale"", '7.00 %']",0.6802835166454315,0.3197164833545685,2
326,Fire Hydrant Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.80 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Fire Hydrant Red Ale', '5.80 %']",0.7666008472442627,0.2333991527557373,2
325,Fire Hydrant Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Fire Hydrant Red Ale', 'American Amber / Red Ale']",0.5897795855998993,0.4102204144001007,2
324,Fire Hydrant Red Ale,Back Alley Brewery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Fire Hydrant Red Ale', 'Back Alley Brewery']",0.6173857748508453,0.38261422514915466,2
273,Brew Kahuna NW Red Ale,Sky High Brewing,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Brew Kahuna NW Red Ale', 'Sky High Brewing']",0.6271736919879913,0.37282630801200867,2
272,Brew Kahuna NW Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Brew Kahuna NW Red Ale'],0.5976609587669373,0.40233904123306274,2
267,Nice And Naughty Christmas Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Nice And Naughty Christmas Ale', '-']",0.7291082441806793,0.2708917558193207,2
266,Nice And Naughty Christmas Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Nice And Naughty Christmas Ale', 'American Amber / Red Ale']",0.5248593389987946,0.47514066100120544,2
224,Shinjiko Sekiyo Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Shinjiko Sekiyo Amber Ale'],0.5021312832832336,0.49786871671676636,2
220,Mankerbeer Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,6.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Mankerbeer Red Ale', '6.00 %']",0.6824411153793335,0.3175588846206665,2
219,Mankerbeer Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Mankerbeer Red Ale', 'American Amber / Red Ale']",0.5016595423221588,0.4983404576778412,2
214,Yukon Red Amber Ale ( Arctic Red ),Bainbridge Island Brewing Company,American Amber / Red Ale,5.50 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Yukon Red Amber Ale ( Arctic Red )', '5.50 %']",0.8364818543195724,0.16351814568042755,2
213,Yukon Red Amber Ale ( Arctic Red ),Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Yukon Red Amber Ale ( Arctic Red )', 'American Amber / Red Ale']",0.730509340763092,0.26949065923690796,2
212,Yukon Red Amber Ale ( Arctic Red ),Yukon Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Yukon Red Amber Ale ( Arctic Red )', 'Yukon Brewing Company']",0.7476184964179993,0.25238150358200073,2
211,Yukon Red Amber Ale ( Arctic Red ),Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Yukon Red Amber Ale ( Arctic Red )'],0.730509340763092,0.26949065923690796,2
206,Flat Tail Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Flat Tail Amber Ale', '5.00 %']",0.7751792818307877,0.22482071816921234,2
205,Flat Tail Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Flat Tail Amber Ale', 'American Amber / Red Ale']",0.5040305852890015,0.49596941471099854,2
204,Flat Tail Amber Ale,Flat Tail Brewing,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Flat Tail Amber Ale', 'Flat Tail Brewing']",0.5350204110145569,0.4649795889854431,2
199,Big Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.70 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Big Red Ale', '5.70 %']",0.7416783273220062,0.2583216726779938,2
198,Big Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Big Red Ale', 'American Amber / Red Ale']",0.5827411711215973,0.4172588288784027,2
197,Big Red Ale,Red Car Brewery and Restaurant,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Big Red Ale', 'Red Car Brewery and Restaurant']",0.6230321824550629,0.37696781754493713,2
196,Big Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Big Red Ale'],0.5493986308574677,0.45060136914253235,2
606,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Empirical Atomic Amber : Honey Hypothesis,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Bainbridge Island Arrow Point Amber'],['Empirical Atomic Amber : Honey Hypothesis'],0.5572265982627869,0.44277340173721313,2
191,Democratic Imperial Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,9.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Democratic Imperial Red Ale', '9.00 %']",0.8190290331840515,0.1809709668159485,2
190,Democratic Imperial Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Democratic Imperial Red Ale', 'American Amber / Red Ale']",0.6883958578109741,0.3116041421890259,2
189,Democratic Imperial Red Ale,BrewDog,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Democratic Imperial Red Ale', 'BrewDog']",0.6706600785255432,0.3293399214744568,2
188,Democratic Imperial Red Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Democratic Imperial Red Ale'],0.6883958578109741,0.3116041421890259,2
225,Shinjiko Sekiyo Amber Ale,Shimane Beer K.K.,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Shinjiko Sekiyo Amber Ale', 'Shimane Beer K.K.']",0.5019139349460602,0.4980860650539398,2
359,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Angus MacDougals Scottish Red Ale,Cold Spring Brewery,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Angus MacDougals Scottish Red Ale', 'Cold Spring Brewery']",0.5371015071868896,0.46289849281311035,2
226,Shinjiko Sekiyo Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Shinjiko Sekiyo Amber Ale', 'American Amber / Red Ale']",0.5021312832832336,0.49786871671676636,2
601,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Sick N Twisted Hopped Up Red Ale,Bainbridge Island Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Sick N Twisted Hopped Up Red Ale', '6.50 %']",0.8088770657777786,0.19112293422222137,2
265,Nice And Naughty Christmas Ale,Naked Dove Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Nice And Naughty Christmas Ale', 'Naked Dove Brewing Company']",0.5528919994831085,0.4471080005168915,2
264,Nice And Naughty Christmas Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Nice And Naughty Christmas Ale'],0.5248593389987946,0.47514066100120544,2
260,Frog Island Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,6.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Frog Island Amber Ale', '6.00 %']",0.5757716596126556,0.42422834038734436,2
255,Imperial Barley Wine Style Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,11.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Imperial Barley Wine Style Ale', '11.00 %']",0.8799599185585976,0.12004008144140244,2
