,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
31,Devolution,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Devolution', '4.50 %']",0.4035407304763794,0.5964592695236206,2
99,Venator,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Venator', '9.50 %']",0.4859297275543213,0.5140702724456787,2
59,Holidale,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Holidale', '9.50 %']",0.429920494556427,0.570079505443573,2
95,Julesnadder,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Julesnadder', '4.50 %']",0.41568171977996826,0.5843182802200317,2
163,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo Soul,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Pizza Port Rhino Chaser Imperial Red Ale', '9.50 %']","['Buffalo Soul', '9.20 %']",0.2544301152229309,0.7455698847770691,2
63,Snowbeard,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Snowbeard', '9.50 %']",0.4657716751098633,0.5342283248901367,2
154,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo,Pizza Port &#40; Ocean Beach &#41;,American Amber / Red Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Pizza Port Rhino Chaser Imperial Red Ale', 'American Strong Ale']","['Buffalo', 'American Amber / Red Ale']",0.2583593726158142,0.7416406273841858,2
162,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo Soul,Pizza Port &#40; Ocean Beach &#41;,American Amber / Red Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Pizza Port Rhino Chaser Imperial Red Ale', 'American Strong Ale']","['Buffalo Soul', 'American Amber / Red Ale']",0.427273690700531,0.572726309299469,2
67,Triton,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Triton', '9.50 %']",0.42357367277145386,0.5764263272285461,2
91,Sequoia,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Sequoia', '4.50 %']",0.4711301326751709,0.5288698673248291,2
71,Sasquatch,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Sasquatch', '9.50 %']",0.39392292499542236,0.6060770750045776,2
160,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo Soul,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('rtable_Beer_Name',)",['Pizza Port Rhino Chaser Imperial Red Ale'],['Buffalo Soul'],0.48348158597946167,0.5165184140205383,2
87,Auburn,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Auburn', '4.50 %']",0.4009121060371399,0.5990878939628601,2
155,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['Pizza Port Rhino Chaser Imperial Red Ale', '9.50 %']","['Buffalo', '9.20 %']",0.14280200004577637,0.8571979999542236,2
153,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Buffalo,Three Heads Brewing,American Strong Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Pizza Port Rhino Chaser Imperial Red Ale', 'Pizza Port &#40; Ocean Beach &#41;']","['Buffalo', 'Three Heads Brewing']",0.23378103971481323,0.7662189602851868,2
119,FBF,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['FBF', '4.50 %']",0.34969502687454224,0.6503049731254578,2
82,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Havannah,Pizza Port &#40; Ocean Beach &#41;,Amber Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Pizza Port Rhino Chaser Imperial Red Ale', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.4678493142127991,0.5321506857872009,2
15,Sequoia,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Sequoia', '4.50 %']",0.4711301326751709,0.5288698673248291,2
19,Julesnadder,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Julesnadder', '4.50 %']",0.41568171977996826,0.5843182802200317,2
174,2014,Three Heads Brewing,American Amber / Red Ale,9.20 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name',)",['Buffalo Soul Jah Imperial Red Ale'],['2014'],0.3767256736755371,0.6232743263244629,2
177,2014,Three Heads Brewing,American Amber / Red Ale,6.10 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['2014', '6.10 %']",0.3177839517593384,0.6822160482406616,2
131,BFH,Three Heads Brewing,American Amber / Red Ale,5.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['BFH', '5.50 %']",0.4927704930305481,0.5072295069694519,2
127,Redemption,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Redemption', '4.50 %']",0.43485796451568604,0.565142035484314,2
23,Venator,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Venator', '9.50 %']",0.4859297275543213,0.5140702724456787,2
6,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Havannah,Pizza Port &#40; Ocean Beach &#41;,Amber Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Pizza Port Rhino Chaser Imperial Red Ale', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.4678493142127991,0.5321506857872009,2
135,Holidale,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Holidale', '9.50 %']",0.429920494556427,0.570079505443573,2
143,Triton,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Triton', '9.50 %']",0.42357367277145386,0.5764263272285461,2
123,Yakima,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Yakima', '4.50 %']",0.39341652393341064,0.6065834760665894,2
147,Sasquatch,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Sasquatch', '9.50 %']",0.39392292499542236,0.6060770750045776,2
139,Snowbeard,Three Heads Brewing,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Snowbeard', '9.50 %']",0.4657716751098633,0.5342283248901367,2
11,Auburn,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Auburn', '4.50 %']",0.4009121060371399,0.5990878939628601,2
175,2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,9.20 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing']","['2014', 'Minneapolis Town Hall Brewery']",0.36685484647750854,0.6331451535224915,2
27,Velduil,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', '9.20 %']","['Velduil', '4.50 %']",0.42612403631210327,0.5738759636878967,2
176,2014,Three Heads Brewing,Irish Ale,9.20 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale']","['2014', 'Irish Ale']",0.3532928228378296,0.6467071771621704,2
144,Triton,Greenport Harbor Brewing Company,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Triton', 'Greenport Harbor Brewing Company', '9.50 %']",0.41653531789779663,0.5834646821022034,3
93,Sequoia,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Sequoia', 'American Amber / Red Ale', '4.50 %']",0.4711301326751709,0.5288698673248291,3
133,BFH,Three Heads Brewing,American Amber / Red Ale,5.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['BFH', 'American Amber / Red Ale', '5.50 %']",0.4927704930305481,0.5072295069694519,3
180,2014,Three Heads Brewing,Irish Ale,6.10 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['2014', 'Irish Ale', '6.10 %']",0.2865642309188843,0.7134357690811157,3
136,Holidale,Berkshire Brewing Company Inc. .,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Holidale', 'Berkshire Brewing Company Inc. .', '9.50 %']",0.4244920015335083,0.5755079984664917,3
89,Auburn,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Auburn', 'American Amber / Red Ale', '4.50 %']",0.4009121060371399,0.5990878939628601,3
88,Auburn,The Able Ebenezer Brewing Company,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Auburn', 'The Able Ebenezer Brewing Company', '4.50 %']",0.39850151538848877,0.6014984846115112,3
137,Holidale,Three Heads Brewing,American Barleywine,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Holidale', 'American Barleywine', '9.50 %']",0.39010101556777954,0.6098989844322205,3
85,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Havannah,Pizza Port &#40; Ocean Beach &#41;,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Pizza Port Rhino Chaser Imperial Red Ale', 'American Strong Ale', '9.50 %']","['Havannah', 'Amber Ale', '5.80 %']",0.41312116384506226,0.5868788361549377,3
84,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Pizza Port Rhino Chaser Imperial Red Ale', 'Pizza Port &#40; Ocean Beach &#41;', '9.50 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', '5.80 %']",0.4976760149002075,0.5023239850997925,3
92,Sequoia,Thornbridge Brewery,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Sequoia', 'Thornbridge Brewery', '4.50 %']",0.44283461570739746,0.5571653842926025,3
96,Julesnadder,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Julesnadder', 'NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S', '4.50 %']",0.3732038140296936,0.6267961859703064,3
121,FBF,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['FBF', 'American Amber / Red Ale', '4.50 %']",0.34969502687454224,0.6503049731254578,3
97,Julesnadder,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Julesnadder', 'American Amber / Red Ale', '4.50 %']",0.41568171977996826,0.5843182802200317,3
148,Sasquatch,Iron Hill Brewery & Restaurant,American Amber / Red Ale,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Sasquatch', 'Iron Hill Brewery & Restaurant', '9.50 %']",0.37698471546173096,0.623015284538269,3
117,C-Red,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['C-Red', 'American Amber / Red Ale', '4.50 %']",0.36081719398498535,0.6391828060150146,3
116,C-Red,Wheaty Brewing Corps,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['C-Red', 'Wheaty Brewing Corps', '4.50 %']",0.3491155505180359,0.6508844494819641,3
149,Sasquatch,Three Heads Brewing,American Barleywine,9.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Sasquatch', 'American Barleywine', '9.50 %']",0.35584592819213867,0.6441540718078613,3
113,Pumukl,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Pumukl', 'American Amber / Red Ale', '4.50 %']",0.37441593408584595,0.625584065914154,3
124,Yakima,Iron Hill Brewery & Restaurant,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'Three Heads Brewing', '9.20 %']","['Yakima', 'Iron Hill Brewery & Restaurant', '4.50 %']",0.3762684464454651,0.6237315535545349,3
83,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Pizza Port Rhino Chaser Imperial Red Ale', 'Pizza Port &#40; Ocean Beach &#41;', 'American Strong Ale']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale']",0.4503468871116638,0.5496531128883362,3
125,Yakima,Three Heads Brewing,American Amber / Red Ale,4.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Buffalo Soul Jah Imperial Red Ale', 'American Amber / Red Ale', '9.20 %']","['Yakima', 'American Amber / Red Ale', '4.50 %']",0.39341652393341064,0.6065834760665894,3
