,label,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
25,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
35,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
37,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
38,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
39,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv accessories,avf,resl422b-f,125.99,"('rtable_category',)",['tv mounts'],['tv accessories'],1,0,0.003208235,0.9967918,2
40,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,orbital,resl422b-f,125.99,"('rtable_brand',)",['avf'],['orbital'],1,0,0.011043137,0.98895687,2
41,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-e,125.99,"('rtable_modelno',)",['resl422b-f'],['resl422b-e'],1,0,0.0022593013,0.99774075,2
42,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,0.0,"('rtable_price',)",[125.99],[0.0],1,0,0.004040451,0.9959596,2
43,,shelving for 25 to 40-inch flat panel tv screens black,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_title',)",['orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs'],['shelving for 25 to 40-inch flat panel tv screens black'],1,0,0.0018994388,0.9981006,2
44,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
45,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
36,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
24,,to 40-inch flat panel tv screens black,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_title',)",['orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs'],['to 40-inch flat panel tv screens black'],1,0,0.0023707582,0.9976292,2
23,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
22,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
1,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
2,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
3,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
4,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
5,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv accessories,avf,resl422b-f,125.99,"('rtable_category',)",['tv mounts'],['tv accessories'],1,0,0.003208235,0.9967918,2
6,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,orbital,resl422b-f,125.99,"('rtable_brand',)",['avf'],['orbital'],1,0,0.011043148,0.98895687,2
7,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-e,125.99,"('rtable_modelno',)",['resl422b-f'],['resl422b-e'],1,0,0.0022593013,0.99774075,2
8,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,0.0,"('rtable_price',)",[125.99],[0.0],1,0,0.004040451,0.9959596,2
9,,resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_title',)",['orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs'],['resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],1,0,0.0016597797,0.99834025,2
10,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
11,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
12,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
13,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
14,,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_title',)",['orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs'],['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black'],1,0,0.001291586,0.99870837,2
15,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['mounts'],1,0,0.002199252,0.99780077,2
16,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
17,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
18,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
19,,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv,tv accessories,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_title',)",['orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs'],['avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv'],1,0,0.0013154323,0.9986846,2
20,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv mounts,orbital,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_category',)",['tv accessories'],['tv mounts'],1,0,0.012842863,0.98715717,2
21,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,avf,resl422b-e,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_brand',)",['orbital'],['avf'],1,0,0.003968617,0.99603134,2
46,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-f,0.0,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_modelno',)",['resl422b-e'],['resl422b-f'],1,0,0.0020850354,0.99791497,2
47,,orbital tilt and turn tv wall mount with glass shelving for 25-40 tvs,tv accessories,orbital,resl422b-e,125.99,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black,tv mounts,avf,resl422b-f,125.99,"('ltable_price',)",[0.0],[125.99],1,0,0.0022868165,0.9977132,2
