,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
57,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_ABV',)",['5.40 %'],['5 %'],0.80194104,0.19805895,2
58,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,The Libertine Pub / ManRock Brewery Amber Sour Mash,The Libertine Pub,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['The Libertine Pub / ManRock Brewery Amber Sour Mash', 'The Libertine Pub']",0.9936336,0.006366336,2
59,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,The Libertine Pub / ManRock Brewery Amber Sour Mash,Bainbridge Island Brewing Company,Sour/Wild Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['The Libertine Pub / ManRock Brewery Amber Sour Mash', 'Sour/Wild Ale']",0.9607455,0.039254565,2
60,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,The Libertine Pub / ManRock Brewery Amber Sour Mash,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['The Libertine Pub / ManRock Brewery Amber Sour Mash', '5 %']",0.99946064,0.00053931406,2
61,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,The Libertine Pub,Amber Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['The Libertine Pub', '5 %']",0.91016376,0.08983628,2
62,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Sour/Wild Ale,5 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5.40 %']","['Sour/Wild Ale', '5 %']",0.79609704,0.20390294,2
68,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Aora Tostada,Brasserie La Binchoise,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Aora Tostada', 'Brasserie La Binchoise']",0.86365354,0.13634644,2
72,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_ABV',)",['5.40 %'],['5 %'],0.80194104,0.19805895,2
93,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5.40 %']","['Amber Ale', '5 %']",0.80194104,0.19805895,2
92,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Back East Brewing Company,Amber Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Back East Brewing Company', '5 %']",0.89025134,0.109748624,2
91,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Back East Ale', '5 %']",0.9985776,0.0014224268,2
90,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['Back East Ale', 'Amber Ale']",0.54572433,0.45427567,2
89,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Back East Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Back East Ale', 'Back East Brewing Company']",0.6675019,0.33249807,2
88,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_ABV',)",['5.40 %'],['5 %'],0.80194104,0.19805895,2
36,Arrow Point Amber,Croocked Moon Brewing,American Amber / Red Ale,7.50 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Croocked Moon Brewing', '7.50 %']",0.59212404,0.40787598,2
87,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Bainbridge Island Arrow Point Amber'],['Back East Ale'],0.54572433,0.45427567,2
81,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Amber Ale']","['Appalachian Riverside Red Ale', 'Amber Ale']",0.7490654,0.2509346,2
80,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Appalachian Brewing Company &#40; PA &#41;,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Appalachian Riverside Red Ale', 'Appalachian Brewing Company &#40; PA &#41;']",0.76517415,0.23482588,2
79,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name',)",['Bainbridge Island Arrow Point Amber'],['Appalachian Riverside Red Ale'],0.7490654,0.2509346,2
75,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Brown Ale,5 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5.40 %']","['Brown Ale', '5 %']",0.7488923,0.25110766,2
74,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Cellarmaker Schwag,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Cellarmaker Schwag', '5 %']",0.92086774,0.07913228,2
73,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Cellarmaker Schwag,Cellarmaker Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Cellarmaker Schwag', 'Cellarmaker Brewing Company']",0.77246463,0.22753538,2
82,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Bainbridge Island Brewing Company,Amber Ale,4.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', '5.40 %']","['Appalachian Riverside Red Ale', '4.80 %']",0.9290002,0.07099985,2
35,Meat Market,Bainbridge Island Brewing Company,American Amber / Red Ale,7.50 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Meat Market', '7.50 %']",0.9466817,0.053318277,2
49,Arrow Point Amber,Institution Ale Company,American Amber / Red Ale,4.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Institution Ale Company', '4.00 %']",0.9918573,0.008142736,2
33,Meat Market,Croocked Moon Brewing,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Meat Market', 'Croocked Moon Brewing']",0.98787236,0.012127692,2
21,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_ABV',)",['5.40 %'],['-'],0.97038865,0.029611316,2
20,Arrow Point Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Bainbridge Island Brewing Company'],['Atomic Ale Brewpub And Eatery'],0.9948397,0.0051602125,2
24,Arrow Point Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Atomic Ale Brewpub And Eatery', 'American Amber / Red Ale']",0.9948397,0.0051602153,2
12,Arrow Point Amber,Third Street Aleworks,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Bainbridge Island Brewing Company'],['Third Street Aleworks'],0.5431139,0.4568861,2
25,Arrow Point Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Atomic Ale Brewpub And Eatery', '-']",0.999729,0.00027104322,2
26,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.40 %']","['American Amber / Red Ale', '-']",0.97038865,0.029611316,2
13,Stepchild Red Ale,Third Street Aleworks,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Stepchild Red Ale', 'Third Street Aleworks']",0.68694204,0.3130579,2
22,Atomic Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Atomic Amber', 'Atomic Ale Brewpub And Eatery']",0.99493575,0.005064266,2
6,Arrow Point Amber,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Old Credit Brewing Co. .', '5.00 %']",0.9953323,0.004667743,2
4,Old Credit Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Old Credit Amber Ale', '5.00 %']",0.9855439,0.014456015,2
3,Old Credit Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Old Credit Amber Ale', 'American Amber / Red Ale']",0.81446403,0.18553603,2
2,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Arrow Point Amber', 'Bainbridge Island Brewing Company']","['Old Credit Amber Ale', 'Old Credit Brewing Co. .']",0.99537057,0.004629474,2
1,Arrow Point Amber,Old Credit Brewing Co. .,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Bainbridge Island Brewing Company'],['Old Credit Brewing Co. .'],0.5666036,0.4333964,2
14,Arrow Point Amber,Third Street Aleworks,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Third Street Aleworks', 'American Amber / Red Ale']",0.5431139,0.4568861,2
15,Arrow Point Amber,Third Street Aleworks,American Amber / Red Ale,5.60 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Bainbridge Island Brewing Company', '5.40 %']","['Third Street Aleworks', '5.60 %']",0.5734162,0.4265839,2
34,Meat Market,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Arrow Point Amber', 'American Amber / Red Ale']","['Meat Market', 'American Amber / Red Ale']",0.8548457,0.14515428,2
32,Meat Market,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Arrow Point Amber'],['Meat Market'],0.8548457,0.14515428,2
5,Arrow Point Amber,Old Credit Brewing Co. .,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Old Credit Brewing Co. .', 'American Amber / Red Ale']",0.5666036,0.4333964,2
23,Atomic Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Arrow Point Amber', '5.40 %']","['Atomic Amber', '-']",0.991679,0.008321018,2
76,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Cellarmaker Schwag,Cellarmaker Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Cellarmaker Schwag', 'Cellarmaker Brewing Company', '5 %']",0.9849502,0.01504978,3
77,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Cellarmaker Schwag,Bainbridge Island Brewing Company,Brown Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Amber Ale', '5.40 %']","['Cellarmaker Schwag', 'Brown Ale', '5 %']",0.8682474,0.13175257,3
84,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Appalachian Brewing Company &#40; PA &#41;,Amber Ale,4.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Appalachian Riverside Red Ale', 'Appalachian Brewing Company &#40; PA &#41;', '4.80 %']",0.88643354,0.113566436,3
9,Old Credit Amber Ale,Bainbridge Island Brewing Company,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Arrow Point Amber', 'American Amber / Red Ale', '5.40 %']","['Old Credit Amber Ale', 'American Amber / Red Ale', '5.00 %']",0.9855439,0.014456015,3
8,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Old Credit Amber Ale', 'Old Credit Brewing Co. .', '5.00 %']",0.99978644,0.0002135623,3
83,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Appalachian Brewing Company &#40; PA &#41;,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', 'Amber Ale']","['Appalachian Riverside Red Ale', 'Appalachian Brewing Company &#40; PA &#41;', 'Amber Ale']",0.76517415,0.23482588,3
70,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Aora Tostada,Brasserie La Binchoise,Amber Ale,8.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Aora Tostada', 'Brasserie La Binchoise', '8.20 %']",0.86650705,0.13349299,3
85,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Appalachian Riverside Red Ale,Bainbridge Island Brewing Company,Amber Ale,4.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Amber Ale', '5.40 %']","['Appalachian Riverside Red Ale', 'Amber Ale', '4.80 %']",0.9290002,0.070999816,3
7,Old Credit Amber Ale,Old Credit Brewing Co. .,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Old Credit Amber Ale', 'Old Credit Brewing Co. .', 'American Amber / Red Ale']",0.99537057,0.004629474,3
94,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Back East Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', 'Amber Ale']","['Back East Ale', 'Back East Brewing Company', 'Amber Ale']",0.6675019,0.33249807,3
95,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Back East Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Back East Ale', 'Back East Brewing Company', '5 %']",0.9998053,0.00019469131,3
96,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Back East Ale,Bainbridge Island Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Bainbridge Island Arrow Point Amber', 'Amber Ale', '5.40 %']","['Back East Ale', 'Amber Ale', '5 %']",0.9985776,0.0014224268,3
10,Arrow Point Amber,Old Credit Brewing Co. .,American Amber / Red Ale,5.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Bainbridge Island Brewing Company', 'American Amber / Red Ale', '5.40 %']","['Old Credit Brewing Co. .', 'American Amber / Red Ale', '5.00 %']",0.9953323,0.004667743,3
69,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Aora Tostada,Brasserie La Binchoise,English Strong Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Bainbridge Island Arrow Point Amber', 'Bainbridge Island Brewing Company', 'Amber Ale']","['Aora Tostada', 'Brasserie La Binchoise', 'English Strong Ale']",0.72203964,0.27796036,3
66,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,The Libertine Pub,Sour/Wild Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Bainbridge Island Brewing Company', 'Amber Ale', '5.40 %']","['The Libertine Pub', 'Sour/Wild Ale', '5 %']",0.8717982,0.12820181,3
51,Sedation,Institution Ale Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Sedation', 'Institution Ale Company', 'American Amber / Red Ale']",0.9978752,0.0021247994,3
28,Atomic Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Atomic Amber', 'Atomic Ale Brewpub And Eatery', '-']",0.999997,3.0163153e-06,3
27,Atomic Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Atomic Amber', 'Atomic Ale Brewpub And Eatery', 'American Amber / Red Ale']",0.99493575,0.005064266,3
97,Arrow Point Amber,Bainbridge Island Brewing Company,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Back East Brewing Company,Amber Ale,5 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Bainbridge Island Brewing Company', 'Amber Ale', '5.40 %']","['Back East Brewing Company', 'Amber Ale', '5 %']",0.89025134,0.109748624,3
16,Stepchild Red Ale,Third Street Aleworks,American Amber / Red Ale,5.40 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', 'American Amber / Red Ale']","['Stepchild Red Ale', 'Third Street Aleworks', 'American Amber / Red Ale']",0.68694204,0.3130579,3
52,Sedation,Institution Ale Company,American Amber / Red Ale,4.00 %,Bainbridge Island Arrow Point Amber,Bainbridge Island Brewing Company,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Arrow Point Amber', 'Bainbridge Island Brewing Company', '5.40 %']","['Sedation', 'Institution Ale Company', '4.00 %']",0.999861,0.00013902281,3
