,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
115,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 2709 main st. ',` santa monica ',310/399 -4800,continental,162,"('rtable_phone', 'rtable_res_type', 'rtable_class')","['310-392-9025', ""` pacific new wave '"", 5]","['310/399 -4800', 'continental', 162]",1,0,0.4521033,0.54789674,3
114,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 2709 main st. ',angeles ',310/399 -4800,` pacific new wave ',162,"('rtable_city', 'rtable_phone', 'rtable_class')","[""` santa monica '"", '310-392-9025', 5]","[""angeles '"", '310/399 -4800', 162]",1,0,0.35637054,0.64362943,3
113,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 3110 main st. ',` santa monica ',310/399 -4800,` pacific new wave ',162,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 2709 main st. '"", '310-392-9025', 5]","[""' 3110 main st. '"", '310/399 -4800', 162]",1,0,0.21983023,0.7801697,3
112,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 3110 main st. ',angeles ',310/399 -4800,` pacific new wave ',5,"('rtable_addr', 'rtable_city', 'rtable_phone')","[""' 2709 main st. '"", ""` santa monica '"", '310-392-9025']","[""' 3110 main st. '"", ""angeles '"", '310/399 -4800']",1,0,0.15693104,0.84306896,3
111,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` santa monica ',310/399 -4800,` pacific new wave ',162,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` chinois on main '"", '310-392-9025', 5]","[""` schatzi on main '"", '310/399 -4800', 162]",1,0,0.076442726,0.9235573,3
108,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main st. ',` santa monica ',310/399 -4800,` pacific new wave ',5,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` chinois on main '"", ""' 2709 main st. '"", '310-392-9025']","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800']",1,0,0.007641024,0.992359,3
110,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` santa monica ',310/399 -4800,continental,5,"('rtable_name', 'rtable_phone', 'rtable_res_type')","[""` chinois on main '"", '310-392-9025', ""` pacific new wave '""]","[""` schatzi on main '"", '310/399 -4800', 'continental']",1,0,0.2749554,0.7250446,3
109,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',angeles ',310/399 -4800,` pacific new wave ',5,"('rtable_name', 'rtable_city', 'rtable_phone')","[""` chinois on main '"", ""` santa monica '"", '310-392-9025']","[""` schatzi on main '"", ""angeles '"", '310/399 -4800']",1,0,0.022181101,0.97781897,3
74,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',',` santa monica ',310/399 -4800,` pacific new wave ',162,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` chinois on main '"", ""' 2709 main st. '"", '310-392-9025', 5]","[""` schatzi on main '"", ""'"", '310/399 -4800', 162]",1,0,0.018807342,0.9811926,4
73,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',',` santa monica ',310/399 -4800,continental,5,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` chinois on main '"", ""' 2709 main st. '"", '310-392-9025', ""` pacific new wave '""]","[""` schatzi on main '"", ""'"", '310/399 -4800', 'continental']",1,0,0.038137127,0.96186286,4
72,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',',` los angeles ',310/399 -4800,` pacific new wave ',5,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` chinois on main '"", ""' 2709 main st. '"", ""` santa monica '"", '310-392-9025']","[""` schatzi on main '"", ""'"", ""` los angeles '"", '310/399 -4800']",1,0,0.014495845,0.9855041,4
119,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',angeles ',310/399 -4800,continental,5,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chinois on main '"", ""` santa monica '"", '310-392-9025', ""` pacific new wave '""]","[""` schatzi on main '"", ""angeles '"", '310/399 -4800', 'continental']",1,0,0.024572812,0.97542715,4
120,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',angeles ',310/399 -4800,` pacific new wave ',162,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chinois on main '"", ""` santa monica '"", '310-392-9025', 5]","[""` schatzi on main '"", ""angeles '"", '310/399 -4800', 162]",1,0,0.028159603,0.97184044,4
121,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` santa monica ',310/399 -4800,continental,162,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chinois on main '"", '310-392-9025', ""` pacific new wave '"", 5]","[""` schatzi on main '"", '310/399 -4800', 'continental', 162]",1,0,0.035432328,0.9645677,4
122,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 3110 main st. ',angeles ',310/399 -4800,continental,5,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 2709 main st. '"", ""` santa monica '"", '310-392-9025', ""` pacific new wave '""]","[""' 3110 main st. '"", ""angeles '"", '310/399 -4800', 'continental']",1,0,0.05240111,0.94759893,4
123,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 3110 main st. ',angeles ',310/399 -4800,` pacific new wave ',162,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 2709 main st. '"", ""` santa monica '"", '310-392-9025', 5]","[""' 3110 main st. '"", ""angeles '"", '310/399 -4800', 162]",1,0,0.043132603,0.95686746,4
124,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 3110 main st. ',` santa monica ',310/399 -4800,continental,162,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 2709 main st. '"", '310-392-9025', ""` pacific new wave '"", 5]","[""' 3110 main st. '"", '310/399 -4800', 'continental', 162]",1,0,0.06694831,0.9330517,4
125,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 2709 main st. ',angeles ',310/399 -4800,continental,162,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` santa monica '"", '310-392-9025', ""` pacific new wave '"", 5]","[""angeles '"", '310/399 -4800', 'continental', 162]",1,0,0.43095696,0.56904304,4
75,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` los angeles ',310/399 -4800,continental,5,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` chinois on main '"", ""` santa monica '"", '310-392-9025', ""` pacific new wave '""]","[""` schatzi on main '"", ""` los angeles '"", '310/399 -4800', 'continental']",1,0,0.010030433,0.98996955,4
76,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` los angeles ',310/399 -4800,` pacific new wave ',162,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` chinois on main '"", ""` santa monica '"", '310-392-9025', 5]","[""` schatzi on main '"", ""` los angeles '"", '310/399 -4800', 162]",1,0,0.009915312,0.99008465,4
101,,` bristol farms market cafe ',' 3110 main st. ',pasadena,310-643-5229,californian,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` schatzi on main '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""` bristol farms market cafe '"", 'pasadena', '310-643-5229', 'californian']",1,0,0.11134524,0.88865477,4
117,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main st. ',` santa monica ',310/399 -4800,continental,5,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` chinois on main '"", ""' 2709 main st. '"", '310-392-9025', ""` pacific new wave '""]","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 'continental']",1,0,0.0061349827,0.99386495,4
116,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main st. ',angeles ',310/399 -4800,` pacific new wave ',5,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` chinois on main '"", ""' 2709 main st. '"", ""` santa monica '"", '310-392-9025']","[""` schatzi on main '"", ""' 3110 main st. '"", ""angeles '"", '310/399 -4800']",1,0,0.008680801,0.9913191,4
102,,` schatzi on main ',1570 rosecrans ave. s. ',pasadena,310-643-5229,californian,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""1570 rosecrans ave. s. '"", 'pasadena', '310-643-5229', 'californian']",1,0,0.38475427,0.61524576,4
77,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 2709 main st. ',` santa monica ',310/399 -4800,continental,162,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` chinois on main '"", '310-392-9025', ""` pacific new wave '"", 5]","[""` schatzi on main '"", '310/399 -4800', 'continental', 162]",1,0,0.035432328,0.9645677,4
78,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',',` los angeles ',310/399 -4800,continental,5,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 2709 main st. '"", ""` santa monica '"", '310-392-9025', ""` pacific new wave '""]","[""'"", ""` los angeles '"", '310/399 -4800', 'continental']",1,0,0.05051083,0.9494892,4
79,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',',` los angeles ',310/399 -4800,` pacific new wave ',162,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_class')","[""' 2709 main st. '"", ""` santa monica '"", '310-392-9025', 5]","[""'"", ""` los angeles '"", '310/399 -4800', 162]",1,0,0.2781549,0.7218451,4
80,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` chinois on main ',' 2709 main st. ',` los angeles ',310/399 -4800,continental,162,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` santa monica '"", '310-392-9025', ""` pacific new wave '"", 5]","[""` los angeles '"", '310/399 -4800', 'continental', 162]",1,0,0.19520475,0.80479527,4
89,,` schatzi on main ',' 9600 brighton way ',`,310-276-7732,` coffee shops ',162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""' 9600 brighton way '"", '`', '310-276-7732', ""` coffee shops '""]",1,0,0.27187487,0.7281252,4
90,,` schatzi on main ',' 9600 brighton way ',`,310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 162]","[""' 9600 brighton way '"", '`', '310-276-7732', 542]",1,0,0.42113164,0.5788684,4
97,,',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,continental,543,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]","[""'"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.42196488,0.5780352,4
98,,` schatzi on main ',' 1570 rosecrans ave. s. ',pasadena,310-643-5229,californian,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""' 1570 rosecrans ave. s. '"", 'pasadena', '310-643-5229', 'californian']",1,0,0.41577345,0.5842265,4
100,,` bristol farms market cafe ',1570 rosecrans ave. s. ',pasadena,310-643-5229,continental,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","[""` schatzi on main '"", ""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800']","[""` bristol farms market cafe '"", ""1570 rosecrans ave. s. '"", 'pasadena', '310-643-5229']",1,0,0.39536393,0.604636,4
118,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main st. ',` santa monica ',310/399 -4800,` pacific new wave ',162,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` chinois on main '"", ""' 2709 main st. '"", '310-392-9025', 5]","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]",1,0,0.005009559,0.9949904,4
88,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.050324135,0.9496758,4
0,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.050324135,0.9496758,4
22,,` schatzi on main ',' 1570 rosecrans ave. s. ',pasadena,310-643-5229,californian,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""' 1570 rosecrans ave. s. '"", 'pasadena', '310-643-5229', 'californian']",1,0,0.41577345,0.5842265,4
13,,` schatzi on main ',' 9600 brighton way ',` beverly hills ',310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 162]","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.2499897,0.7500103,4
12,,` schatzi on main ',' 9600 brighton way ',` beverly hills ',310-276-7732,` coffee,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', '` coffee']",1,0,0.43883443,0.5611656,4
11,,` brighton coffee shop ',' 3110 main st. ',` beverly hills ',310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""` los angeles '"", '310/399 -4800', 162]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.38985404,0.610146,4
10,,` brighton coffee shop ',' 3110 main st. ',` beverly hills ',310-276-7732,` coffee,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""` schatzi on main '"", ""` los angeles '"", '310/399 -4800', 'continental']","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', '` coffee']",1,0,0.48842388,0.5115761,4
9,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.050324135,0.9496758,4
8,,` brighton coffee shop ',' 9600 brighton way ',` beverly hills ',310-276-7732,continental,162,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","[""` schatzi on main '"", ""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732']",1,0,0.24842969,0.7515703,4
21,,market cafe ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,continental,543,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` schatzi on main '"", ""' 3110 main st. '"", '310/399 -4800', 162]","[""market cafe '"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.47198734,0.5280126,4
2,,` schatzi on main ',' 9600 brighton way ',` beverly hills,310-276-7732,continental,542,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',5,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 3110 main st. '"", ""` los angeles '"", '310/399 -4800', 162]","[""' 9600 brighton way '"", '` beverly hills', '310-276-7732', 542]",1,0,0.1418273,0.8581727,4
43,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main,` los angeles ',310/399 -4800,` pacific new wave ',5,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` chinois on main '"", ""' 2709 main st. '"", ""` santa monica '"", '310-392-9025']","[""` schatzi on main '"", ""' 3110 main"", ""` los angeles '"", '310/399 -4800']",1,0,0.007351747,0.99264824,4
44,,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,` schatzi on main ',' 3110 main,` los angeles ',310-392-9025,continental,5,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_res_type')","[""` chinois on main '"", ""' 2709 main st. '"", ""` santa monica '"", ""` pacific new wave '""]","[""` schatzi on main '"", ""' 3110 main"", ""` los angeles '"", 'continental']",1,0,0.3765184,0.6234816,4
