,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,i-tec t1192 jamz stereo earbuds red t1192 9.99,headphones,i-tec,,,"('rtable_title', 'rtable_category', 'rtable_brand')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan]","['i-tec t1192 jamz stereo earbuds red t1192 9.99', 'headphones', 'i-tec']",0.49567485,0.50432515,3
7,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,,28.44,"('rtable_title', 'rtable_category', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', 28.44]",0.25260538,0.7473946,3
6,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', 'am-p04b']",0.3874521,0.61254793,3
9,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,,28.44,"('rtable_title', 'rtable_brand', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', nan, 28.44]",0.25260538,0.7473946,3
8,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', nan, 'am-p04b']",0.3874521,0.61254793,3
23,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p16b,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 'am-p16b']",0.3874521,0.61254793,4
24,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,,37.26,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 37.26]",0.3114091,0.6885909,4
25,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p16b,37.26,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', 'am-p16b', 37.26]",0.06980436,0.93019557,4
13,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,28.44,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', 'am-p04b', 28.44]",0.050934184,0.94906586,4
14,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,28.44,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', nan, nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', nan, 'am-p04b', 28.44]",0.050934184,0.94906586,4
26,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p16b,37.26,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', nan, nan, nan]","['arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', nan, 'am-p16b', 37.26]",0.06980436,0.93019557,4
12,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,,28.44,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 28.44]",0.25260538,0.7473946,4
11,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 'am-p04b']",0.3874521,0.61254793,4
2,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,i-tec t1192 jamz stereo earbuds red t1192 9.99,headphones,i-tec,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['i-tec t1192 jamz stereo earbuds red t1192 9.99', 'headphones', 'i-tec', nan]",0.49567485,0.50432515,4
1,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,i-tec t1192 jamz stereo earbuds red t1192 9.99,headphones,i-tec,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan]","['i-tec t1192 jamz stereo earbuds red t1192 9.99', 'headphones', 'i-tec', nan]",0.49567485,0.50432515,4
3,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,i-tec t1192 jamz stereo earbuds red t1192 9.99,headphones,i-tec,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan, nan]","['i-tec t1192 jamz stereo earbuds red t1192 9.99', 'headphones', 'i-tec', nan, nan]",0.49567485,0.50432515,5
15,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p04b,28.44,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan, nan]","['arrowmounts am-p04b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 'am-p04b', 28.44]",0.050934184,0.94906586,5
27,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,,,am-p16b,,arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts,tv mounts,,am-p16b,37.26,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts', 'tv mounts', nan, nan, nan]","['arrowmounts am-p16b cantilever retractable wall mount for flat panel televisions up to 27-inch black arrowmounts', 'tv mounts', nan, 'am-p16b', 37.26]",0.06980436,0.93019557,5
