,label,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
32,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,8691,,"('rtable_modelno',)",[nan],['8691'],0,0,0.9998927,0.00010729625,2
34,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,b230-m voyager pro uc v2 moc bt 38884-01,cables interconnects,oki,,,"('rtable_title',)",['oki 52117101 - 52117101 toner 33000 page-yield black'],['b230-m voyager pro uc v2 moc bt 38884-01'],0,0,0.90543956,0.09456036,2
35,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,computers accessories,oki,,,"('rtable_category',)",['cables interconnects'],['computers accessories'],0,0,0.99976975,0.00023030023,2
36,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,plantronics,,,"('rtable_brand',)",['oki'],['plantronics'],0,0,0.9998534,0.00014665081,2
37,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,b230-m,,"('rtable_modelno',)",[nan],['b230-m'],0,0,0.9998704,0.00012956768,2
38,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,124.99,"('rtable_price',)",[nan],[124.99],0,0,0.99987435,0.00012563546,2
39,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,verbatim 25pk cd-rw 74min 650mb 16x-24x 94583,cables interconnects,oki,,,"('rtable_title',)",['oki 52117101 - 52117101 toner 33000 page-yield black'],['verbatim 25pk cd-rw 74min 650mb 16x-24x 94583'],0,0,0.9996724,0.00032756932,2
40,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,,oki,,,"('rtable_category',)",['cables interconnects'],[nan],0,0,0.9997677,0.0002322628,2
41,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,verbatim,,,"('rtable_brand',)",['oki'],['verbatim'],0,0,0.9998566,0.00014344016,2
33,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,27.54,"('rtable_price',)",[nan],[27.54],0,0,0.9998646,0.00013539084,2
22,,lexmark e450h11a toner 11000 page-yield black,stationery & office machinery,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['stationery & office machinery'],0,0,0.9999021,9.78521e-05,2
21,,innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_title',)",['lexmark e450h11a toner 11000 page-yield black'],['innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack'],0,0,0.9988445,0.0011554213,2
20,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,56.09,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_price',)",[248.27],[56.09],0,0,0.99982893,0.00017097936,2
1,,lexmark e450h11a toner 11000 page-yield black,electronics - general,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['electronics - general'],0,0,0.9999074,9.2620874e-05,2
2,,lexmark e450h11a toner 11000 page-yield black,printers,xfx,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_brand',)",['lexmark'],['xfx'],0,0,0.99984956,0.00015046206,2
3,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,hd685xzndc,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_modelno',)",['e450h11a'],['hd685xzndc'],0,0,0.98453146,0.015468497,2
4,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,195.0,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_price',)",[248.27],[195.0],0,0,0.99983037,0.00016957673,2
5,,siig soundwave 5.1 channel pci sound card,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_title',)",['lexmark e450h11a toner 11000 page-yield black'],['siig soundwave 5.1 channel pci sound card'],0,0,0.9994253,0.00057470344,2
6,,lexmark e450h11a toner 11000 page-yield black,electronics - general,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['electronics - general'],0,0,0.9999074,9.262079e-05,2
7,,lexmark e450h11a toner 11000 page-yield black,printers,siig,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_brand',)",['lexmark'],['siig'],0,0,0.9998348,0.00016517533,2
8,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,ic-510012-s2,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_modelno',)",['e450h11a'],['ic-510012-s2'],0,0,0.99097353,0.009026405,2
9,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,19.84,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_price',)",[248.27],[19.84],0,0,0.99980074,0.00019924181,2
10,,lexmark e450h11a toner 11000 page-yield black,hard drives,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['hard drives'],0,0,0.9998648,0.0001351994,2
11,,lexmark e450h11a toner 11000 page-yield black,printers,iomega,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_brand',)",['lexmark'],['iomega'],0,0,0.99977154,0.00022852237,2
12,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,99.98,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_price',)",[248.27],[99.98],0,0,0.99980074,0.0001993032,2
13,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['printers'],0,0,0.99980813,0.00019194419,2
14,,lexmark e450h11a toner 11000 page-yield black,printers,canon,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_brand',)",['lexmark'],['canon'],0,0,0.99990773,9.230205e-05,2
15,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,269.0,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_price',)",[248.27],[269.0],0,0,0.9998394,0.00016055362,2
16,,dreamgear i.sound stand for ipad,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_title',)",['lexmark e450h11a toner 11000 page-yield black'],['dreamgear i.sound stand for ipad'],0,0,0.8059012,0.19409879,2
17,,lexmark e450h11a toner 11000 page-yield black,mp3 accessories,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_category',)",['printers'],['mp3 accessories'],0,0,0.9990613,0.0009387652,2
18,,lexmark e450h11a toner 11000 page-yield black,printers,dreamgear,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_brand',)",['lexmark'],['dreamgear'],0,0,0.99980706,0.00019298524,2
19,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,dgipad-4541,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,,"('ltable_modelno',)",['e450h11a'],['dgipad-4541'],0,0,0.9728808,0.027119229,2
42,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,94583,,"('rtable_modelno',)",[nan],['94583'],0,0,0.99989617,0.00010386274,2
43,,lexmark e450h11a toner 11000 page-yield black,printers,lexmark,e450h11a,248.27,oki 52117101 - 52117101 toner 33000 page-yield black,cables interconnects,oki,,17.88,"('rtable_price',)",[nan],[17.88],0,0,0.9998615,0.0001384838,2
