,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
16,,uniden tcx905 cordless handset tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['uniden tcx905 cordless handset tcx905'],1,0,0.15343314,0.84656686,2
15,,uniden tcx905 cordless,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden tcx905 cordless', nan]",1,0,0.045179974,0.9548201,2
14,,linksys,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['linksys', nan]",1,0,0.04215703,0.957843,2
13,,linksys,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['linksys'],1,0,0.030618368,0.96938163,2
12,,tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['tcx905', nan]",1,0,0.034995973,0.965004,2
11,,tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['tcx905'],1,0,0.03258235,0.96741766,2
10,,uniden tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden tcx905', nan]",1,0,0.0249663,0.9750337,2
9,,uniden tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['uniden tcx905'],1,0,0.44833848,0.5516615,2
8,,tcx905 cordless handset tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['tcx905 cordless handset tcx905', nan]",1,0,0.28281704,0.717183,2
7,,uniden tcx905 cordless handset,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden tcx905 cordless handset', nan]",1,0,0.07797326,0.9220267,2
6,,ezxs88w,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['ezxs88w', nan]",1,0,0.038660053,0.96133995,2
5,,uniden 5.8 ghz accessory handset and charger tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden 5.8 ghz accessory handset and charger tcx905', nan]",1,0,0.2909785,0.7090215,2
4,,uniden tcx905 cordless handset tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden tcx905 cordless handset tcx905', nan]",1,0,0.461348,0.538652,2
3,,uniden tcx905 cordless handset tcx905,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['uniden tcx905 cordless handset tcx905'],1,0,0.15343314,0.84656686,2
2,,uniden,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['uniden', nan]",1,0,0.03122867,0.9687713,2
1,,uniden,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name',)",['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b'],['uniden'],1,0,0.07919026,0.92080975,2
26,,linksys etherfast,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['linksys etherfast', nan]",1,0,0.032227136,0.9677729,2
27,,linksys etherfast ezxs88w,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,uniden tcx905 cordless handset tcx905,uniden tcx-905 tru-digital expansion handset with caller id,,"('ltable_name', 'ltable_price')","['panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b', nan]","['linksys etherfast ezxs88w', nan]",1,0,0.34923637,0.65076363,2
