,label,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
33,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,dr-2010c,617.99,"('rtable_modelno',)",['2455b002'],['dr-2010c'],1,0,0.0019254881,0.99807453,2
34,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,479.98,"('rtable_price',)",[617.99],[479.98],1,0,0.0014966321,0.99850345,2
35,,2455b002 imageformula dr-2510c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_title',)",['canon imageformula dr-2010c compact color scanner'],['2455b002 imageformula dr-2510c compact color scanner'],1,0,0.0011629232,0.99883705,2
36,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
37,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
38,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,2455b002,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_modelno',)",['dr-2010c'],['2455b002'],1,0,0.0018624602,0.9981375,2
39,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,617.99,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_price',)",[479.98],[617.99],1,0,0.0014634738,0.9985366,2
40,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon imageformula dr-2010c compact color scanner,scanners,canon,2455b002,617.99,"('rtable_title',)",['canon 2455b002 imageformula dr-2510c compact color scanner'],['canon imageformula dr-2010c compact color scanner'],1,0,0.0012856636,0.9987143,2
41,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,electronics -,canon,2455b002,617.99,"('rtable_category',)",['scanners'],['electronics -'],1,0,0.011343909,0.98865616,2
42,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('rtable_brand',)",['canon'],['canon'],1,0,0.053060446,0.9469395,2
23,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
43,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,dr-2010c,617.99,"('rtable_modelno',)",['2455b002'],['dr-2010c'],1,0,0.0019254881,0.99807453,2
22,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
20,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,617.99,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_price',)",[479.98],[617.99],1,0,0.0014634738,0.9985366,2
1,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
2,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
3,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,2455b002,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_modelno',)",['dr-2010c'],['2455b002'],1,0,0.0018624602,0.9981375,2
4,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,617.99,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_price',)",[479.98],[617.99],1,0,0.0014634738,0.9985366,2
5,,compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_title',)",['canon imageformula dr-2010c compact color scanner'],['compact color scanner'],1,0,0.0011622421,0.99883777,2
6,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
7,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
8,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,2455b002,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_modelno',)",['dr-2010c'],['2455b002'],1,0,0.0018624602,0.9981375,2
9,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,617.99,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_price',)",[479.98],[617.99],1,0,0.0014634738,0.9985366,2
10,,canon 2455b002 imageformula dr-2510c compact,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_title',)",['canon imageformula dr-2010c compact color scanner'],['canon 2455b002 imageformula dr-2510c compact'],1,0,0.0011776004,0.9988224,2
11,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
12,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
13,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,2455b002,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_modelno',)",['dr-2010c'],['2455b002'],1,0,0.0018624602,0.9981375,2
14,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,617.99,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_price',)",[479.98],[617.99],1,0,0.0014634744,0.99853647,2
15,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,15.68,"('rtable_price',)",[617.99],[15.68],1,0,0.0022232684,0.9977767,2
16,,canon 2455b002 imageformula dr-2510c compact color,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_title',)",['canon imageformula dr-2010c compact color scanner'],['canon 2455b002 imageformula dr-2510c compact color'],1,0,0.0011789723,0.99882096,2
17,,canon imageformula dr-2010c compact color scanner,scanners,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_category',)",['electronics - general'],['scanners'],1,0,0.0056628343,0.99433714,2
18,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_brand',)",['canon'],['canon'],1,0,0.03000393,0.96999604,2
19,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,2455b002,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_modelno',)",['dr-2010c'],['2455b002'],1,0,0.001862461,0.9981375,2
21,,canon,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,617.99,"('ltable_title',)",['canon imageformula dr-2010c compact color scanner'],['canon'],1,0,0.0011539112,0.99884605,2
44,,canon imageformula dr-2010c compact color scanner,electronics - general,canon,dr-2010c,479.98,canon 2455b002 imageformula dr-2510c compact color scanner,scanners,canon,2455b002,479.98,"('rtable_price',)",[617.99],[479.98],1,0,0.0014966321,0.99850345,2
