,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
52,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,panasonic lumix dmc-g1 12.1 mp digital camera with lumix g vario 14-45 mm f 3.5-5 .6 asph mega ois lens blue,graphics cards,evga,512-p3-1301-kr,539.95,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['panasonic lumix dmc-g1 12.1 mp digital camera with lumix g vario 14-45 mm f 3.5-5 .6 asph mega ois lens blue', 539.95]",0.9999852,1.4786469e-05,2
100,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,audiovox acoustic research aw825 mission style wireless speaker bronze,graphics cards,evga,512-p3-1301-kr,73.98,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['audiovox acoustic research aw825 mission style wireless speaker bronze', 73.98]",0.9999993,7.547065e-07,2
99,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,audiovox acoustic research aw825 mission style wireless speaker bronze,graphics cards,evga,aw825,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['audiovox acoustic research aw825 mission style wireless speaker bronze', 'aw825']",1.0,5.8049586e-08,2
98,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,audiovox acoustic research aw825 mission style wireless speaker bronze,graphics cards,acoustic research,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['audiovox acoustic research aw825 mission style wireless speaker bronze', 'acoustic research']",1.0,2.4198714e-08,2
97,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,audiovox acoustic research aw825 mission style wireless speaker bronze,audio cables,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['audiovox acoustic research aw825 mission style wireless speaker bronze', 'audio cables']",1.0,1.8213893e-08,2
96,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,audiovox acoustic research aw825 mission style wireless speaker bronze,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['audiovox acoustic research aw825 mission style wireless speaker bronze'],1.0,5.8049586e-08,2
64,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,timberland 41333-2607 holderness laptop backpack wild dove,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['timberland 41333-2607 holderness laptop backpack wild dove'],1.0,1.7381299e-13,2
65,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,timberland 41333-2607 holderness laptop backpack wild dove,bags cases,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['timberland 41333-2607 holderness laptop backpack wild dove', 'bags cases']",1.0,6.138471e-14,2
66,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,timberland 41333-2607 holderness laptop backpack wild dove,graphics cards,timberland,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['timberland 41333-2607 holderness laptop backpack wild dove', 'timberland']",1.0,1.1116342e-15,2
67,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,timberland 41333-2607 holderness laptop backpack wild dove,graphics cards,evga,41333-2607,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['timberland 41333-2607 holderness laptop backpack wild dove', '41333-2607']",1.0,1.7381299e-13,2
68,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,timberland 41333-2607 holderness laptop backpack wild dove,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['timberland 41333-2607 holderness laptop backpack wild dove', 34.99]",1.0,1.7381299e-13,2
84,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,evga,512-p3-1301-kr,25.0,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['digi dude black coated grey ipad case digi-ipadcc400', 25.0]",1.0,5.2090745e-11,2
83,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,evga,digi-ipadcc400,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['digi dude black coated grey ipad case digi-ipadcc400', 'digi-ipadcc400']",1.0,7.4603406e-16,2
148,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,graphics cards,evga,512-p3-1301-kr,19.36,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle', 19.36]",0.9644635,0.035536516,2
82,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,diaper dude,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['digi dude black coated grey ipad case digi-ipadcc400', 'diaper dude']",1.0,1.9791194e-14,2
33,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,xfx ati radeon hd6770 1 gb ddr5 vga dvi hdmi pci-express video card hd677xznlc,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['xfx ati radeon hd6770 1 gb ddr5 vga dvi hdmi pci-express video card hd677xznlc', 'graphics cards']",0.999995,5.033287e-06,2
32,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,xfx ati radeon hd6770 1 gb ddr5 vga dvi hdmi pci-express video card hd677xznlc,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['xfx ati radeon hd6770 1 gb ddr5 vga dvi hdmi pci-express video card hd677xznlc'],0.999995,5.033306e-06,2
116,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,ifrogz earpollution plugz with mic - headset in-ear ear-bud - lime,graphics cards,evga,512-p3-1301-kr,14.5,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['ifrogz earpollution plugz with mic - headset in-ear ear-bud - lime', 14.5]",1.0,3.3782484e-08,2
80,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['digi dude black coated grey ipad case digi-ipadcc400'],1.0,7.4603406e-16,2
17,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,case logic cdw-320 320 capacity nylon cd wallet black,media storage organization,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['case logic cdw-320 320 capacity nylon cd wallet black', 'media storage organization']",1.0,1.8964783e-09,2
18,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,case logic cdw-320 320 capacity nylon cd wallet black,graphics cards,case logic,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['case logic cdw-320 320 capacity nylon cd wallet black', 'case logic']",1.0,1.0933267e-09,2
19,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,case logic cdw-320 320 capacity nylon cd wallet black,graphics cards,evga,cdw-320,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['case logic cdw-320 320 capacity nylon cd wallet black', 'cdw-320']",1.0,2.0662482e-08,2
145,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,computers accessories,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle', 'computers accessories']",0.9096093,0.09039071,2
146,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,graphics cards,wilson,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle', 'wilson']",0.9769026,0.02309744,2
147,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,graphics cards,evga,,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle', nan]",0.98810184,0.011898147,2
20,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,case logic cdw-320 320 capacity nylon cd wallet black,graphics cards,evga,512-p3-1301-kr,28.99,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['case logic cdw-320 320 capacity nylon cd wallet black', 28.99]",0.9999999,7.699332e-08,2
16,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,case logic cdw-320 320 capacity nylon cd wallet black,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['case logic cdw-320 320 capacity nylon cd wallet black'],1.0,2.0662482e-08,2
132,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p,graphics cards,evga,512-p3-1301-kr,20.93,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p', 20.93]",0.9999999,1.7660389e-07,2
130,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p,graphics cards,iogear,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p', 'iogear']",1.0,9.617564e-09,2
129,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p,monitor accessories,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p', 'monitor accessories']",0.9999999,7.1122884e-08,2
128,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p'],1.0,9.617582e-09,2
4,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502,graphics cards,evga,512-p3-1301-kr,14.0,"('rtable_title', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 34.99]","['new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502', 14.0]",1.0,4.345657e-23,2
3,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502,graphics cards,evga,,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502', nan]",1.0,2.7982372e-19,2
2,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502,graphics cards,quartet,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_brand')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga']","['new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502', 'quartet']",1.0,3.6472652e-19,2
1,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502,distribution panels,evga,512-p3-1301-kr,34.99,"('rtable_title', 'rtable_category')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards']","['new-quartet 7502 - adjustable cubicle hangers for 1 1 2 to 3 inch panels aluminum black 2 set - qrt7502', 'distribution panels']",1.0,2.3339602e-19,2
131,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p,graphics cards,evga,g2l5302p,34.99,"('rtable_title', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr']","['iogear micro-lite bonded all-in-one ps 2 vga kvm cable 6 feet . g2l5302p', 'g2l5302p']",1.0,9.617564e-09,2
144,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,graphics cards,evga,512-p3-1301-kr,34.99,"('rtable_title',)",['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr'],['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle'],0.9839452,0.016054805,2
89,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,diaper dude,512-p3-1301-kr,25.0,"('rtable_title', 'rtable_brand', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga', 34.99]","['digi dude black coated grey ipad case digi-ipadcc400', 'diaper dude', 25.0]",1.0,1.72373e-08,3
88,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,diaper dude,digi-ipadcc400,34.99,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga', '512-p3-1301-kr']","['digi dude black coated grey ipad case digi-ipadcc400', 'diaper dude', 'digi-ipadcc400']",1.0,1.9791194e-14,3
90,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,graphics cards,evga,digi-ipadcc400,25.0,"('rtable_title', 'rtable_modelno', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', '512-p3-1301-kr', 34.99]","['digi dude black coated grey ipad case digi-ipadcc400', 'digi-ipadcc400', 25.0]",1.0,5.2090745e-11,3
87,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,digi dude black coated grey ipad case digi-ipadcc400,laptop netbook computer accessories,evga,512-p3-1301-kr,25.0,"('rtable_title', 'rtable_category', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'graphics cards', 34.99]","['digi dude black coated grey ipad case digi-ipadcc400', 'laptop netbook computer accessories', 25.0]",1.0,2.4157256e-08,3
153,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle,graphics cards,wilson,512-p3-1301-kr,19.36,"('rtable_title', 'rtable_brand', 'rtable_price')","['evga geforce 8400 gs passive 512mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 512-p3-1301-kr', 'evga', 34.99]","['verbatim 95251 80-minute 700 mb 52x datalifeplus cd-rs 100-ct spindle', 'wilson', 19.36]",0.957682,0.04231796,3
