,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
37,da-lite carpeted picture king with,,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan]","['da-lite carpeted picture king with', nan]",0.45663458,0.54336536,2
36,da-lite carpeted picture king with,,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title',)",['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general'],['da-lite carpeted picture king with'],0.4566344,0.5433656,2
25,da-lite carpeted picture king,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062']","['da-lite carpeted picture king', nan]",0.42475292,0.5752471,2
24,da-lite carpeted picture king,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite']","['da-lite carpeted picture king', nan]",0.42475292,0.5752471,2
39,da-lite carpeted picture king with,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062']","['da-lite carpeted picture king with', nan]",0.2796417,0.72035825,2
11,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan]",0.17890081,0.8210992,2
10,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan]",0.17890081,0.8210992,2
9,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan]","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan]",0.16421701,0.83578295,2
8,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title',)",['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general'],['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88'],0.16421701,0.83578295,2
12,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,87062,,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 343.99]","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan]",0.17890081,0.8210992,2
41,da-lite carpeted picture king with,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['da-lite carpeted picture king with', nan, nan]",0.2796417,0.72035825,3
42,da-lite carpeted picture king with,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['da-lite carpeted picture king with', nan, nan]",0.2796417,0.72035825,3
43,da-lite carpeted picture king with,,da-lite,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 343.99]","['da-lite carpeted picture king with', nan, 203.95]",0.4566344,0.5433656,3
3,da-lite leg saver back brace for standard fast-fold screens da-lite 72120,electronics - general,da-lite,87062,82.0,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 343.99]","['da-lite leg saver back brace for standard fast-fold screens da-lite 72120', 'electronics - general', 82.0]",0.2056085,0.7943916,3
44,da-lite carpeted picture king with,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062']","['da-lite carpeted picture king with', nan, nan]",0.19110881,0.80889124,3
46,da-lite carpeted picture king with,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062', 343.99]","['da-lite carpeted picture king with', nan, 203.95]",0.2796417,0.72035825,3
14,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.17890081,0.8210992,3
62,da-lite carpeted picture king with keystone,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062', 343.99]","['da-lite carpeted picture king with keystone', nan, 203.95]",0.3349245,0.6650755,3
61,da-lite carpeted picture king with keystone,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', 343.99]","['da-lite carpeted picture king with keystone', nan, 203.95]",0.3349245,0.6650755,3
60,da-lite carpeted picture king with keystone,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062']","['da-lite carpeted picture king with keystone', nan, nan]",0.27519968,0.72480035,3
59,da-lite carpeted picture king with keystone,,da-lite,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 343.99]","['da-lite carpeted picture king with keystone', nan, 203.95]",0.4538208,0.5461792,3
58,da-lite carpeted picture king with keystone,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['da-lite carpeted picture king with keystone', nan, nan]",0.3349245,0.6650755,3
45,da-lite carpeted picture king with,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', 343.99]","['da-lite carpeted picture king with', nan, 203.95]",0.2796417,0.72035825,3
2,da-lite leg saver back brace for standard fast-fold screens da-lite 72120,electronics - general,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['da-lite leg saver back brace for standard fast-fold screens da-lite 72120', 'electronics - general', nan]",0.31908587,0.6809141,3
15,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,87062,,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 343.99]","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.17890081,0.8210992,3
70,da-lite carpeted picture king with keystone eliminator -,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['da-lite carpeted picture king with keystone eliminator -', nan, nan]",0.49524397,0.50475603,3
16,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.22161223,0.7783878,3
17,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,,87062,,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', 343.99]","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.22161223,0.7783878,3
18,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,da-lite,,,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062', 343.99]","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.22161223,0.7783878,3
1,da-lite leg saver back brace for standard fast-fold screens da-lite 72120,electronics - general,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['da-lite leg saver back brace for standard fast-fold screens da-lite 72120', 'electronics - general', nan]",0.31908587,0.6809141,3
73,da-lite carpeted picture king with keystone eliminator -,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', 343.99]","['da-lite carpeted picture king with keystone eliminator -', nan, 203.95]",0.49524397,0.50475603,3
13,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan]",0.17890081,0.8210992,3
26,da-lite carpeted picture king,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['da-lite carpeted picture king', nan, nan]",0.42475292,0.5752471,3
74,da-lite carpeted picture king with keystone eliminator -,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062', 343.99]","['da-lite carpeted picture king with keystone eliminator -', nan, 203.95]",0.49524397,0.50475603,3
28,da-lite carpeted picture king,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062']","['da-lite carpeted picture king', nan, nan]",0.40074888,0.5992511,3
29,da-lite carpeted picture king,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', 343.99]","['da-lite carpeted picture king', nan, 203.95]",0.42475292,0.5752471,3
30,da-lite carpeted picture king,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', '87062', 343.99]","['da-lite carpeted picture king', nan, 203.95]",0.42475292,0.5752471,3
72,da-lite carpeted picture king with keystone eliminator -,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062']","['da-lite carpeted picture king with keystone eliminator -', nan, nan]",0.39450184,0.6054982,3
71,da-lite carpeted picture king with keystone eliminator -,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['da-lite carpeted picture king with keystone eliminator -', nan, nan]",0.49524397,0.50475603,3
27,da-lite carpeted picture king,,da-lite,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062']","['da-lite carpeted picture king', nan, nan]",0.42475292,0.5752471,3
57,da-lite carpeted picture king with keystone,,,87062,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite']","['da-lite carpeted picture king with keystone', nan, nan]",0.3349245,0.6650755,3
66,da-lite carpeted picture king with keystone,,,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', 'da-lite', '87062', 343.99]","['da-lite carpeted picture king with keystone', nan, nan, 203.95]",0.27519968,0.72480035,4
75,da-lite carpeted picture king with keystone eliminator -,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', '87062']","['da-lite carpeted picture king with keystone eliminator -', nan, nan, nan]",0.39450184,0.6054982,4
65,da-lite carpeted picture king with keystone,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062', 343.99]","['da-lite carpeted picture king with keystone', nan, nan, 203.95]",0.3349245,0.6650755,4
64,da-lite carpeted picture king with keystone,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', 343.99]","['da-lite carpeted picture king with keystone', nan, nan, 203.95]",0.3349245,0.6650755,4
63,da-lite carpeted picture king with keystone,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', '87062']","['da-lite carpeted picture king with keystone', nan, nan, nan]",0.27519968,0.72480035,4
76,da-lite carpeted picture king with keystone eliminator -,,,87062,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', 343.99]","['da-lite carpeted picture king with keystone eliminator -', nan, nan, 203.95]",0.49524397,0.50475603,4
77,da-lite carpeted picture king with keystone eliminator -,,da-lite,,203.95,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, '87062', 343.99]","['da-lite carpeted picture king with keystone eliminator -', nan, nan, 203.95]",0.49524397,0.50475603,4
47,da-lite carpeted picture king with,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', '87062']","['da-lite carpeted picture king with', nan, nan, nan]",0.19110881,0.80889124,4
5,da-lite leg saver back brace for standard fast-fold screens da-lite 72120,electronics - general,,87062,82.0,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', 343.99]","['da-lite leg saver back brace for standard fast-fold screens da-lite 72120', 'electronics - general', nan, 82.0]",0.21373242,0.7862676,4
19,connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88,,,,343.99,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,,,,203.95,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general', nan, 'da-lite', '87062']","['connectland 1.20-meter stainless steel notebook security lock with key electronics - general syba multimedia cl-nbk65016 11.88', nan, nan, nan]",0.22161223,0.7783878,4
